panel,baseline,q,w,absolute_nmae_benefit
electricity,C2,0.1,0.45,0.0008197331368371074
electricity,C2,0.1,0.46,0.0008412793043140747
electricity,C2,0.1,0.47000000000000003,0.0008628254717910421
electricity,C2,0.1,0.48,0.0008843716392680093
electricity,C2,0.1,0.49,0.0009059178067449766
electricity,C2,0.1,0.5,0.000927463974221944
electricity,C2,0.1,0.51,0.0009490101416989113
electricity,C2,0.1,0.52,0.0009705563091758787
electricity,C2,0.1,0.53,0.000992102476652846
electricity,C2,0.1,0.54,0.0010136486441298133
electricity,C2,0.1,0.55,0.0010351948116067806
electricity,C2,0.1,0.56,0.0010567409790837481
electricity,C2,0.1,0.5700000000000001,0.0010782871465607154
electricity,C2,0.1,0.58,0.0010998333140376825
electricity,C2,0.1,0.59,0.0011213794815146498
electricity,C2,0.1,0.6,0.001142925648991617
electricity,C2,0.1,0.61,0.0011644718164685846
electricity,C2,0.1,0.62,0.001186017983945552
electricity,C2,0.1,0.63,0.0012075641514225194
electricity,C2,0.1,0.64,0.0012291103188994867
electricity,C2,0.1,0.65,0.001250656486376454
electricity,C2,0.1,0.66,0.0012722026538534215
electricity,C2,0.1,0.67,0.0012937488213303888
electricity,C2,0.1,0.68,0.0013152949888073561
electricity,C2,0.1,0.6900000000000001,0.0013368411562843234
electricity,C2,0.1,0.7000000000000001,0.0013583873237612907
electricity,C2,0.1,0.71,0.0013799334912382578
electricity,C2,0.1,0.72,0.0014014796587152253
electricity,C2,0.1,0.73,0.0014230258261921926
electricity,C2,0.1,0.74,0.00144457199366916
electricity,C2,0.1,0.75,0.0014661181611461272
electricity,C2,0.1,0.76,0.0014876643286230945
electricity,C2,0.1,0.77,0.001509210496100062
electricity,C2,0.1,0.78,0.0015307566635770293
electricity,C2,0.1,0.79,0.0015523028310539966
electricity,C2,0.1,0.8,0.001573848998530964
electricity,C2,0.1,0.81,0.0015953951660079312
electricity,C2,0.1,0.8200000000000001,0.0016169413334848988
electricity,C2,0.1,0.8300000000000001,0.001638487500961866
electricity,C2,0.1,0.84,0.0016600336684388331
electricity,C2,0.1,0.85,0.0016815798359158004
electricity,C2,0.1,0.86,0.0017031260033927677
electricity,C2,0.1,0.87,0.0017246721708697353
electricity,C2,0.1,0.88,0.0017462183383467028
electricity,C2,0.1,0.89,0.00176776450582367
electricity,C2,0.1,0.9,0.0017893106733006374
electricity,C2,0.1,0.91,0.0018108568407776047
electricity,C2,0.1,0.92,0.0018324030082545722
electricity,C2,0.1,0.93,0.0018539491757315395
electricity,C2,0.1,0.9400000000000001,0.0018754953432085068
electricity,C2,0.1,0.9500000000000001,0.001897041510685474
electricity,C2,0.1,0.96,0.0019185876781624412
electricity,C2,0.1,0.97,0.0019401338456394085
electricity,C2,0.1,0.98,0.001961680013116376
electricity,C2,0.1,0.99,0.001983226180593343
electricity,C2,0.1,1.0,0.0020047723480703106
electricity,C2,0.5,0.0,-0.00011921454575448964
electricity,C2,0.5,0.01,-9.797467681624164e-05
electricity,C2,0.5,0.02,-7.673480787799363e-05
electricity,C2,0.5,0.03,-5.549493893974564e-05
electricity,C2,0.5,0.04,-3.4255070001497617e-05
electricity,C2,0.5,0.05,-1.3015201063249624e-05
electricity,C2,0.5,0.06,8.22466787499837e-06
electricity,C2,0.5,0.07,2.946453681324639e-05
electricity,C2,0.5,0.08,5.070440575149438e-05
electricity,C2,0.5,0.09,7.194427468974238e-05
electricity,C2,0.5,0.1,9.318414362799038e-05
electricity,C2,0.5,0.11,0.00011442401256623839
electricity,C2,0.5,0.12,0.00013566388150448638
electricity,C2,0.5,0.13,0.0001569037504427344
electricity,C2,0.5,0.14,0.0001781436193809824
electricity,C2,0.5,0.15,0.00019938348831923035
electricity,C2,0.5,0.16,0.0002206233572574784
electricity,C2,0.5,0.17,0.00024186322619572644
electricity,C2,0.5,0.18,0.00026310309513397437
electricity,C2,0.5,0.19,0.00028434296407222237
electricity,C2,0.5,0.2,0.0003055828330104704
electricity,C2,0.5,0.21,0.0003268227019487184
electricity,C2,0.5,0.22,0.00034806257088696645
electricity,C2,0.5,0.23,0.00036930243982521445
electricity,C2,0.5,0.24,0.0003905423087634624
electricity,C2,0.5,0.25,0.0004117821777017104
electricity,C2,0.5,0.26,0.0004330220466399584
electricity,C2,0.5,0.27,0.0004542619155782064
electricity,C2,0.5,0.28,0.00047550178451645443
electricity,C2,0.5,0.29,0.0004967416534547023
electricity,C2,0.5,0.3,0.0005179815223929503
electricity,C2,0.5,0.31,0.0005392213913311983
electricity,C2,0.5,0.32,0.0005604612602694465
electricity,C2,0.5,0.33,0.0005817011292076945
electricity,C2,0.5,0.34,0.0006029409981459426
electricity,C2,0.5,0.35000000000000003,0.0006241808670841905
electricity,C2,0.5,0.36,0.0006454207360224384
electricity,C2,0.5,0.37,0.0006666606049606865
electricity,C2,0.5,0.38,0.0006879004738989344
electricity,C2,0.5,0.39,0.0007091403428371825
electricity,C2,0.5,0.4,0.0007303802117754305
electricity,C2,0.5,0.41000000000000003,0.0007516200807136785
electricity,C2,0.5,0.42,0.0007728599496519264
electricity,C2,0.5,0.43,0.0007940998185901744
electricity,C2,0.5,0.44,0.0008153396875284225
electricity,C2,0.5,0.45,0.0008365795564666705
electricity,C2,0.5,0.46,0.0008578194254049185
electricity,C2,0.5,0.47000000000000003,0.0008790592943431666
electricity,C2,0.5,0.48,0.0009002991632814145
electricity,C2,0.5,0.49,0.0009215390322196625
electricity,C2,0.5,0.5,0.0009427789011579105
electricity,C2,0.5,0.51,0.0009640187700961585
electricity,C2,0.5,0.52,0.0009852586390344065
electricity,C2,0.5,0.53,0.0010064985079726546
electricity,C2,0.5,0.54,0.0010277383769109025
electricity,C2,0.5,0.55,0.0010489782458491506
electricity,C2,0.5,0.56,0.0010702181147873985
electricity,C2,0.5,0.5700000000000001,0.0010914579837256466
electricity,C2,0.5,0.58,0.0011126978526638943
electricity,C2,0.5,0.59,0.0011339377216021424
electricity,C2,0.5,0.6,0.0011551775905403903
electricity,C2,0.5,0.61,0.0011764174594786384
electricity,C2,0.5,0.62,0.0011976573284168863
electricity,C2,0.5,0.63,0.0012188971973551347
electricity,C2,0.5,0.64,0.0012401370662933826
electricity,C2,0.5,0.65,0.0012613769352316307
electricity,C2,0.5,0.66,0.0012826168041698786
electricity,C2,0.5,0.67,0.0013038566731081267
electricity,C2,0.5,0.68,0.0013250965420463746
electricity,C2,0.5,0.6900000000000001,0.0013463364109846227
electricity,C2,0.5,0.7000000000000001,0.0013675762799228706
electricity,C2,0.5,0.71,0.0013888161488611185
electricity,C2,0.5,0.72,0.0014100560177993664
electricity,C2,0.5,0.73,0.0014312958867376145
electricity,C2,0.5,0.74,0.0014525357556758624
electricity,C2,0.5,0.75,0.0014737756246141105
electricity,C2,0.5,0.76,0.0014950154935523586
electricity,C2,0.5,0.77,0.0015162553624906065
electricity,C2,0.5,0.78,0.0015374952314288546
electricity,C2,0.5,0.79,0.0015587351003671025
electricity,C2,0.5,0.8,0.0015799749693053507
electricity,C2,0.5,0.81,0.0016012148382435986
electricity,C2,0.5,0.8200000000000001,0.0016224547071818467
electricity,C2,0.5,0.8300000000000001,0.0016436945761200946
electricity,C2,0.5,0.84,0.0016649344450583425
electricity,C2,0.5,0.85,0.0016861743139965904
electricity,C2,0.5,0.86,0.0017074141829348385
electricity,C2,0.5,0.87,0.0017286540518730864
electricity,C2,0.5,0.88,0.0017498939208113347
electricity,C2,0.5,0.89,0.0017711337897495826
electricity,C2,0.5,0.9,0.0017923736586878307
electricity,C2,0.5,0.91,0.0018136135276260786
electricity,C2,0.5,0.92,0.0018348533965643267
electricity,C2,0.5,0.93,0.0018560932655025746
electricity,C2,0.5,0.9400000000000001,0.0018773331344408228
electricity,C2,0.5,0.9500000000000001,0.0018985730033790706
electricity,C2,0.5,0.96,0.0019198128723173185
electricity,C2,0.5,0.97,0.0019410527412555664
electricity,C2,0.5,0.98,0.0019622926101938143
electricity,C2,0.5,0.99,0.0019835324791320622
electricity,C2,0.5,1.0,0.0020047723480703106
electricity,C2,1.0,0.0,-8.092722841457345e-05
electricity,C2,1.0,0.01,-6.0070232649724605e-05
electricity,C2,1.0,0.02,-3.921323688487576e-05
electricity,C2,1.0,0.03,-1.8356241120026924e-05
electricity,C2,1.0,0.04,2.500754644821926e-06
electricity,C2,1.0,0.05,2.3357750409670763e-05
electricity,C2,1.0,0.06,4.42147461745196e-05
electricity,C2,1.0,0.07,6.507174193936845e-05
electricity,C2,1.0,0.08,8.592873770421729e-05
electricity,C2,1.0,0.09,0.00010678573346906611
electricity,C2,1.0,0.1,0.00012764272923391497
electricity,C2,1.0,0.11,0.0001484997249987638
electricity,C2,1.0,0.12,0.00016935672076361265
electricity,C2,1.0,0.13,0.00019021371652846146
electricity,C2,1.0,0.14,0.00021107071229331032
electricity,C2,1.0,0.15,0.00023192770805815913
electricity,C2,1.0,0.16,0.00025278470382300805
electricity,C2,1.0,0.17,0.00027364169958785686
electricity,C2,1.0,0.18,0.00029449869535270567
electricity,C2,1.0,0.19,0.0003153556911175545
electricity,C2,1.0,0.2,0.00033621268688240334
electricity,C2,1.0,0.21,0.00035706968264725215
electricity,C2,1.0,0.22,0.00037792667841210107
electricity,C2,1.0,0.23,0.00039878367417694994
electricity,C2,1.0,0.24,0.0004196406699417987
electricity,C2,1.0,0.25,0.00044049766570664756
electricity,C2,1.0,0.26,0.0004613546614714964
electricity,C2,1.0,0.27,0.0004822116572363453
electricity,C2,1.0,0.28,0.0005030686530011941
electricity,C2,1.0,0.29,0.0005239256487660428
electricity,C2,1.0,0.3,0.0005447826445308917
electricity,C2,1.0,0.31,0.0005656396402957405
electricity,C2,1.0,0.32,0.0005864966360605896
electricity,C2,1.0,0.33,0.0006073536318254384
electricity,C2,1.0,0.34,0.0006282106275902872
electricity,C2,1.0,0.35000000000000003,0.0006490676233551361
electricity,C2,1.0,0.36,0.0006699246191199848
electricity,C2,1.0,0.37,0.0006907816148848336
electricity,C2,1.0,0.38,0.0007116386106496825
electricity,C2,1.0,0.39,0.0007324956064145313
electricity,C2,1.0,0.4,0.0007533526021793801
electricity,C2,1.0,0.41000000000000003,0.0007742095979442291
electricity,C2,1.0,0.42,0.0007950665937090778
electricity,C2,1.0,0.43,0.0008159235894739266
electricity,C2,1.0,0.44,0.0008367805852387756
electricity,C2,1.0,0.45,0.0008576375810036244
electricity,C2,1.0,0.46,0.0008784945767684733
electricity,C2,1.0,0.47000000000000003,0.0008993515725333221
electricity,C2,1.0,0.48,0.0009202085682981708
electricity,C2,1.0,0.49,0.0009410655640630198
electricity,C2,1.0,0.5,0.0009619225598278686
electricity,C2,1.0,0.51,0.0009827795555927175
electricity,C2,1.0,0.52,0.0010036365513575662
electricity,C2,1.0,0.53,0.001024493547122415
electricity,C2,1.0,0.54,0.001045350542887264
electricity,C2,1.0,0.55,0.0010662075386521127
electricity,C2,1.0,0.56,0.0010870645344169616
electricity,C2,1.0,0.5700000000000001,0.0011079215301818106
electricity,C2,1.0,0.58,0.001128778525946659
electricity,C2,1.0,0.59,0.001149635521711508
electricity,C2,1.0,0.6,0.0011704925174763569
electricity,C2,1.0,0.61,0.0011913495132412056
electricity,C2,1.0,0.62,0.0012122065090060545
electricity,C2,1.0,0.63,0.0012330635047709036
electricity,C2,1.0,0.64,0.0012539205005357526
electricity,C2,1.0,0.65,0.0012747774963006013
electricity,C2,1.0,0.66,0.0012956344920654502
electricity,C2,1.0,0.67,0.001316491487830299
electricity,C2,1.0,0.68,0.0013373484835951478
electricity,C2,1.0,0.6900000000000001,0.0013582054793599967
electricity,C2,1.0,0.7000000000000001,0.0013790624751248456
electricity,C2,1.0,0.71,0.0013999194708896941
electricity,C2,1.0,0.72,0.001420776466654543
electricity,C2,1.0,0.73,0.001441633462419392
electricity,C2,1.0,0.74,0.0014624904581842406
electricity,C2,1.0,0.75,0.0014833474539490896
electricity,C2,1.0,0.76,0.0015042044497139385
electricity,C2,1.0,0.77,0.0015250614454787872
electricity,C2,1.0,0.78,0.001545918441243636
electricity,C2,1.0,0.79,0.001566775437008485
electricity,C2,1.0,0.8,0.0015876324327733337
electricity,C2,1.0,0.81,0.0016084894285381826
electricity,C2,1.0,0.8200000000000001,0.0016293464243030316
electricity,C2,1.0,0.8300000000000001,0.0016502034200678803
electricity,C2,1.0,0.84,0.001671060415832729
electricity,C2,1.0,0.85,0.0016919174115975779
electricity,C2,1.0,0.86,0.0017127744073624266
electricity,C2,1.0,0.87,0.0017336314031272755
electricity,C2,1.0,0.88,0.0017544883988921246
electricity,C2,1.0,0.89,0.0017753453946569736
electricity,C2,1.0,0.9,0.0017962023904218223
electricity,C2,1.0,0.91,0.0018170593861866712
electricity,C2,1.0,0.92,0.00183791638195152
electricity,C2,1.0,0.93,0.0018587733777163688
electricity,C2,1.0,0.9400000000000001,0.0018796303734812177
electricity,C2,1.0,0.9500000000000001,0.0019004873692460666
electricity,C2,1.0,0.96,0.0019213443650109151
electricity,C2,1.0,0.97,0.001942201360775764
electricity,C2,1.0,0.98,0.0019630583565406127
electricity,C2,1.0,0.99,0.0019839153523054614
electricity,C2,1.0,1.0,0.0020047723480703106
electricity,M_RECENCY,0.0,0.0,-9.965026394692655e-05
electricity,M_RECENCY,0.0,0.01,-9.581103098427719e-05
electricity,M_RECENCY,0.0,0.02,-9.19717980216278e-05
electricity,M_RECENCY,0.0,0.03,-8.813256505897844e-05
electricity,M_RECENCY,0.0,0.04,-8.429333209632905e-05
electricity,M_RECENCY,0.0,0.05,-8.045409913367968e-05
electricity,M_RECENCY,0.0,0.06,-7.66148661710303e-05
electricity,M_RECENCY,0.0,0.07,-7.277563320838093e-05
electricity,M_RECENCY,0.0,0.08,-6.893640024573156e-05
electricity,M_RECENCY,0.0,0.09,-6.509716728308219e-05
electricity,M_RECENCY,0.0,0.1,-6.12579343204328e-05
electricity,M_RECENCY,0.0,0.11,-5.741870135778343e-05
electricity,M_RECENCY,0.0,0.12,-5.3579468395134056e-05
electricity,M_RECENCY,0.0,0.13,-4.974023543248468e-05
electricity,M_RECENCY,0.0,0.14,-4.59010024698353e-05
electricity,M_RECENCY,0.0,0.15,-4.2061769507185934e-05
electricity,M_RECENCY,0.0,0.16,-3.822253654453655e-05
electricity,M_RECENCY,0.0,0.17,-3.4383303581887174e-05
electricity,M_RECENCY,0.0,0.18,-3.054407061923781e-05
electricity,M_RECENCY,0.0,0.19,-2.670483765658844e-05
electricity,M_RECENCY,0.0,0.2,-2.286560469393905e-05
electricity,M_RECENCY,0.0,0.21,-1.902637173128969e-05
electricity,M_RECENCY,0.0,0.22,-1.5187138768640298e-05
electricity,M_RECENCY,0.0,0.23,-1.1347905805990935e-05
electricity,M_RECENCY,0.0,0.24,-7.508672843341559e-06
electricity,M_RECENCY,0.0,0.25,-3.6694398806921824e-06
electricity,M_RECENCY,0.0,0.26,1.6979308195719408e-07
electricity,M_RECENCY,0.0,0.27,4.0090260446065706e-06
electricity,M_RECENCY,0.0,0.28,7.848259007255947e-06
electricity,M_RECENCY,0.0,0.29,1.1687491969905324e-05
electricity,M_RECENCY,0.0,0.3,1.5526724932554686e-05
electricity,M_RECENCY,0.0,0.31,1.9365957895204076e-05
electricity,M_RECENCY,0.0,0.32,2.320519085785344e-05
electricity,M_RECENCY,0.0,0.33,2.704442382050283e-05
electricity,M_RECENCY,0.0,0.34,3.0883656783152206e-05
electricity,M_RECENCY,0.0,0.35000000000000003,3.472288974580158e-05
electricity,M_RECENCY,0.0,0.36,3.856212270845093e-05
electricity,M_RECENCY,0.0,0.37,4.240135567110032e-05
electricity,M_RECENCY,0.0,0.38,4.6240588633749685e-05
electricity,M_RECENCY,0.0,0.39,5.007982159639907e-05
electricity,M_RECENCY,0.0,0.4,5.391905455904845e-05
electricity,M_RECENCY,0.0,0.41000000000000003,5.775828752169782e-05
electricity,M_RECENCY,0.0,0.42,6.159752048434718e-05
electricity,M_RECENCY,0.0,0.43,6.543675344699654e-05
electricity,M_RECENCY,0.0,0.44,6.927598640964594e-05
electricity,M_RECENCY,0.0,0.45,7.311521937229532e-05
electricity,M_RECENCY,0.0,0.46,7.695445233494468e-05
electricity,M_RECENCY,0.0,0.47000000000000003,8.079368529759407e-05
electricity,M_RECENCY,0.0,0.48,8.463291826024342e-05
electricity,M_RECENCY,0.0,0.49,8.847215122289283e-05
electricity,M_RECENCY,0.0,0.5,9.231138418554219e-05
electricity,M_RECENCY,0.0,0.51,9.615061714819155e-05
electricity,M_RECENCY,0.0,0.52,9.998985011084096e-05
electricity,M_RECENCY,0.0,0.53,0.00010382908307349033
electricity,M_RECENCY,0.0,0.54,0.0001076683160361397
electricity,M_RECENCY,0.0,0.55,0.00011150754899878909
electricity,M_RECENCY,0.0,0.56,0.00011534678196143846
electricity,M_RECENCY,0.0,0.5700000000000001,0.00011918601492408784
electricity,M_RECENCY,0.0,0.58,0.0001230252478867372
electricity,M_RECENCY,0.0,0.59,0.00012686448084938656
electricity,M_RECENCY,0.0,0.6,0.00013070371381203593
electricity,M_RECENCY,0.0,0.61,0.00013454294677468532
electricity,M_RECENCY,0.0,0.62,0.0001383821797373347
electricity,M_RECENCY,0.0,0.63,0.00014222141269998404
electricity,M_RECENCY,0.0,0.64,0.00014606064566263343
electricity,M_RECENCY,0.0,0.65,0.00014989987862528282
electricity,M_RECENCY,0.0,0.66,0.00015373911158793219
electricity,M_RECENCY,0.0,0.67,0.00015757834455058155
electricity,M_RECENCY,0.0,0.68,0.00016141757751323097
electricity,M_RECENCY,0.0,0.6900000000000001,0.00016525681047588033
electricity,M_RECENCY,0.0,0.7000000000000001,0.0001690960434385297
electricity,M_RECENCY,0.0,0.71,0.00017293527640117905
electricity,M_RECENCY,0.0,0.72,0.00017677450936382842
electricity,M_RECENCY,0.0,0.73,0.00018061374232647778
electricity,M_RECENCY,0.0,0.74,0.0001844529752891272
electricity,M_RECENCY,0.0,0.75,0.00018829220825177656
electricity,M_RECENCY,0.0,0.76,0.00019213144121442592
electricity,M_RECENCY,0.0,0.77,0.00019597067417707534
electricity,M_RECENCY,0.0,0.78,0.0001998099071397247
electricity,M_RECENCY,0.0,0.79,0.00020364914010237407
electricity,M_RECENCY,0.0,0.8,0.00020748837306502346
electricity,M_RECENCY,0.0,0.81,0.00021132760602767282
electricity,M_RECENCY,0.0,0.8200000000000001,0.0002151668389903222
electricity,M_RECENCY,0.0,0.8300000000000001,0.0002190060719529716
electricity,M_RECENCY,0.0,0.84,0.00022284530491562094
electricity,M_RECENCY,0.0,0.85,0.0002266845378782703
electricity,M_RECENCY,0.0,0.86,0.00023052377084091966
electricity,M_RECENCY,0.0,0.87,0.00023436300380356902
electricity,M_RECENCY,0.0,0.88,0.00023820223676621847
electricity,M_RECENCY,0.0,0.89,0.00024204146972886783
electricity,M_RECENCY,0.0,0.9,0.0002458807026915172
electricity,M_RECENCY,0.0,0.91,0.0002497199356541666
electricity,M_RECENCY,0.0,0.92,0.0002535591686168159
electricity,M_RECENCY,0.0,0.93,0.0002573984015794653
electricity,M_RECENCY,0.0,0.9400000000000001,0.0002612376345421147
electricity,M_RECENCY,0.0,0.9500000000000001,0.0002650768675047641
electricity,M_RECENCY,0.0,0.96,0.0002689161004674134
electricity,M_RECENCY,0.0,0.97,0.0002727553334300628
electricity,M_RECENCY,0.0,0.98,0.0002765945663927122
electricity,M_RECENCY,0.0,0.99,0.00028043379935536154
electricity,M_RECENCY,0.0,1.0,0.00028427303231801093
electricity,M_RECENCY,0.1,0.0,-0.00010702198433207855
electricity,M_RECENCY,0.1,0.01,-0.00010310903416557767
electricity,M_RECENCY,0.1,0.02,-9.919608399907675e-05
electricity,M_RECENCY,0.1,0.03,-9.528313383257587e-05
electricity,M_RECENCY,0.1,0.04,-9.137018366607497e-05
electricity,M_RECENCY,0.1,0.05,-8.745723349957407e-05
electricity,M_RECENCY,0.1,0.06,-8.354428333307317e-05
electricity,M_RECENCY,0.1,0.07,-7.963133316657228e-05
electricity,M_RECENCY,0.1,0.08,-7.571838300007139e-05
electricity,M_RECENCY,0.1,0.09,-7.18054328335705e-05
electricity,M_RECENCY,0.1,0.1,-6.789248266706961e-05
electricity,M_RECENCY,0.1,0.11,-6.397953250056871e-05
electricity,M_RECENCY,0.1,0.12,-6.006658233406782e-05
electricity,M_RECENCY,0.1,0.13,-5.615363216756692e-05
electricity,M_RECENCY,0.1,0.14,-5.2240682001066015e-05
electricity,M_RECENCY,0.1,0.15,-4.832773183456513e-05
electricity,M_RECENCY,0.1,0.16,-4.441478166806424e-05
electricity,M_RECENCY,0.1,0.17,-4.0501831501563327e-05
electricity,M_RECENCY,0.1,0.18,-3.6588881335062455e-05
electricity,M_RECENCY,0.1,0.19,-3.267593116856155e-05
electricity,M_RECENCY,0.1,0.2,-2.8762981002060652e-05
electricity,M_RECENCY,0.1,0.21,-2.4850030835559767e-05
electricity,M_RECENCY,0.1,0.22,-2.0937080669058855e-05
electricity,M_RECENCY,0.1,0.23,-1.702413050255797e-05
electricity,M_RECENCY,0.1,0.24,-1.3111180336057086e-05
