panel,kind,stage,condition,block_count,origin_count,seed_count,proposed,baseline,seed,proposed_nmae,baseline_nmae,gain_pct,absolute_gain
ettm1,standard,selected,REFERENCE,21,128,2,F0_MAG,F0,81551,0.4110588988018904,0.40597862375452404,-1.2513651581907315,-0.005080275047366356
ettm1,standard,selected,REFERENCE,21,128,2,F0_MAG,F0,81552,0.4119099029143654,0.40597862375452404,-1.4609831190096623,-0.005931279159841374
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0_PLAIN,81551,0.4045515146391231,0.4045515146391231,0.0,0.0
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0_PLAIN,81552,0.41012115197724214,0.41064018719864376,0.1263965967243541,0.0005190352214016203
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0,81551,0.4045515146391231,0.4045515146391231,0.0,0.0
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0,81552,0.41012115197724214,0.41012115197724214,0.0,0.0
ettm1,standard,selected,REFERENCE,21,128,2,F0_PLAIN,F0,81551,0.4107531809830794,0.40597862375452404,-1.17606123800309,-0.004774557228555354
ettm1,standard,selected,REFERENCE,21,128,2,F0_PLAIN,F0,81552,0.40919234351234884,0.40597862375452404,-0.7915982689197021,-0.0032137197578248067
ettm1,standard,selected,REFERENCE,21,128,2,B0_PLAIN,B0,81551,0.4045515146391231,0.4045515146391231,0.0,0.0
ettm1,standard,selected,REFERENCE,21,128,2,B0_PLAIN,B0,81552,0.41064018719864376,0.41012115197724214,-0.12655655990900794,-0.0005190352214016203
ettm1,standard,selected,REFERENCE,21,128,2,F0_MAG,B0_MAG,81551,0.4110588988018904,0.4045515146391231,-1.6085427757135395,-0.006507384162767305
ettm1,standard,selected,REFERENCE,21,128,2,F0_MAG,B0_MAG,81552,0.4119099029143654,0.41012115197724214,-0.4361518367193451,-0.0017887509371232735
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0_PLAIN,81551,0.6549982333829987,0.6280026846494252,-4.298635880616253,-0.02699554873357346
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0_PLAIN,81552,0.6640057765395325,0.6310103789339978,-5.228978588478328,-0.032995397605534715
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0,81551,0.6549982333829987,0.9206008111350122,28.8510040985681,0.26560257775201357
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0,81552,0.6640057765395325,0.9206008111350122,27.87256229756334,0.2565950345954797
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0_PLAIN,81551,0.5459466813770019,0.5459466813770019,0.0,0.0
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0_PLAIN,81552,0.5568625036863599,0.550473234220879,-1.1606866725362375,-0.006389269465480907
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0,81551,0.5459466813770019,0.5459466813770019,0.0,0.0
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0,81552,0.5568625036863599,0.5568625036863599,0.0,0.0
ettm1,standard,selected,SHIFT4,21,128,2,F0_PLAIN,F0,81551,0.6280026846494252,0.9206008111350122,31.78338786437106,0.29259812648558703
ettm1,standard,selected,SHIFT4,21,128,2,F0_PLAIN,F0,81552,0.6310103789339978,0.9206008111350122,31.45667793231437,0.28959043220101444
ettm1,standard,selected,SHIFT4,21,128,2,B0_PLAIN,B0,81551,0.5459466813770019,0.5459466813770019,0.0,0.0
ettm1,standard,selected,SHIFT4,21,128,2,B0_PLAIN,B0,81552,0.550473234220879,0.5568625036863599,1.1473693098717819,0.006389269465480907
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,B0_MAG,81551,0.6549982333829987,0.5459466813770019,-19.974762321284544,-0.10905155200599681
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,B0_MAG,81552,0.6640057765395325,0.5568625036863599,-19.240525649311557,-0.1071432728531726
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0_PLAIN,81551,0.6807974838532382,0.6516548316269671,-4.47209946307181,-0.029142652226271104
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0_PLAIN,81552,0.6850703645867132,0.6572066264924589,-4.239722633803056,-0.027863738094254353
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0,81551,0.6807974838532382,1.0291805806972076,33.85053151779845,0.3483830968439694
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0,81552,0.6850703645867132,1.0291805806972076,33.43535843606576,0.3441102161104944
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0_PLAIN,81551,0.5388866589281354,0.5388866589281354,0.0,0.0
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0_PLAIN,81552,0.5518498844387241,0.5415905065958705,-1.8943053317788339,-0.010259377842853579
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0,81551,0.5388866589281354,0.5388866589281354,0.0,0.0
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0,81552,0.5518498844387241,0.5518498844387241,0.0,0.0
ettm1,standard,selected,SHIFT8,21,128,2,F0_PLAIN,F0,81551,0.6516548316269671,1.0291805806972076,36.682167945152024,0.3775257490702405
ettm1,standard,selected,SHIFT8,21,128,2,F0_PLAIN,F0,81552,0.6572066264924589,1.0291805806972076,36.1427295832534,0.37197395420474877
ettm1,standard,selected,SHIFT8,21,128,2,B0_PLAIN,B0,81551,0.5388866589281354,0.5388866589281354,0.0,0.0
ettm1,standard,selected,SHIFT8,21,128,2,B0_PLAIN,B0,81552,0.5415905065958705,0.5518498844387241,1.8590885188438877,0.010259377842853579
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,B0_MAG,81551,0.6807974838532382,0.5388866589281354,-26.334076484166168,-0.14191082492510287
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,B0_MAG,81552,0.6850703645867132,0.5518498844387241,-24.140709983745868,-0.13322048014798915
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0_PLAIN,81551,0.6690972463069417,0.6430349556343851,-4.053013050720522,-0.02606229067255661
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0_PLAIN,81552,0.6776054653534486,0.6505484772357559,-4.159104058264873,-0.027056988117692637
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0,81551,0.6690972463069417,0.9904991360636831,32.44847754577721,0.32140188975674144
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0,81552,0.6776054653534486,0.9904991360636831,31.589494560661326,0.31289367071023455
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0_PLAIN,81551,0.582183295868751,0.582183295868751,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0_PLAIN,81552,0.5974310433023925,0.5906249111953044,-1.1523611649420396,-0.006806132107088136
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0,81551,0.582183295868751,0.582183295868751,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0,81552,0.5974310433023925,0.5974310433023925,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_PLAIN,F0,81551,0.6430349556343851,0.9904991360636831,35.07970555230835,0.34746418042929805
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_PLAIN,F0,81552,0.6505484772357559,0.9904991360636831,34.321146425116154,0.3399506588279272
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_PLAIN,B0,81551,0.582183295868751,0.582183295868751,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_PLAIN,B0,81552,0.5906249111953044,0.5974310433023925,1.1392330852890042,0.006806132107088136
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,B0_MAG,81551,0.6690972463069417,0.582183295868751,-14.92896671116184,-0.08691395043819072
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,B0_MAG,81552,0.6776054653534486,0.5974310433023925,-13.419862082807011,-0.08017442205105607
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0_PLAIN,81551,0.33499732060623855,0.3344004071219985,-0.17850261887459862,-0.0005969134842400692
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0_PLAIN,81552,0.33322985851944376,0.3286711455641974,-1.3870134378303423,-0.004558712955246347
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0,81551,0.33499732060623855,0.4955970132428797,32.40529872966269,0.16059969263664114
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0,81552,0.33322985851944376,0.4955970132428797,32.76193164704644,0.16236715472343594
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0_PLAIN,81551,0.2746960081993743,0.28018380505538165,1.9586417048346627,0.005487796856007365
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0_PLAIN,81552,0.2838721155145458,0.290976469647442,2.441556233569031,0.007104354132896229
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0,81551,0.2746960081993743,0.28697594369651713,4.279081841831712,0.012279935497142846
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0,81552,0.2838721155145458,0.29714047829225587,4.465350144809232,0.013268362777710097
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_PLAIN,F0,81551,0.3344004071219985,0.4955970132428797,32.52574204717469,0.16119660612088121
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_PLAIN,F0,81552,0.3286711455641974,0.4955970132428797,33.681774348562534,0.16692586767868228
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_PLAIN,B0,81551,0.28018380505538165,0.28697594369651713,2.366797214305294,0.006792138641135481
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_PLAIN,B0,81552,0.290976469647442,0.29714047829225587,2.0744425936984556,0.0061640086448138676
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,B0_MAG,81551,0.33499732060623855,0.2746960081993743,-21.952016267778298,-0.06030131240686426
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,B0_MAG,81552,0.33322985851944376,0.2838721155145458,-17.387316438401236,-0.04935774300489798
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0_PLAIN,81551,4.306695888815901,4.2770342318144765,-0.6935099275284795,-0.029661657001424757
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0_PLAIN,81552,4.337263374202443,4.276108444694123,-1.4301538489792653,-0.061154929508320244
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0,81551,4.306695888815901,4.121829088637227,-4.485067095292772,-0.18486680017867396
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0,81552,4.337263374202443,4.121829088637227,-5.226667116283656,-0.21543428556521604
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0_PLAIN,81551,4.326616216550837,4.30044313475317,-0.6086136004486375,-0.026173081797667308
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0_PLAIN,81552,4.329952150772547,4.3071962380169015,-0.5283231015757561,-0.02275591275564537
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0,81551,4.326616216550837,4.3522500337492565,0.5889785053625918,0.025633817198419173
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0,81552,4.329952150772547,4.293776918676255,-0.8425037625719112,-0.03617523209629159
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_PLAIN,F0,81551,4.2770342318144765,4.121829088637227,-3.7654434436669826,-0.1552051431772492
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_PLAIN,F0,81552,4.276108444694123,4.121829088637227,-3.7429828539519594,-0.1542793560568958
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_PLAIN,B0,81551,4.30044313475317,4.3522500337492565,1.1903474890999632,0.05180689899608648
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_PLAIN,B0,81552,4.3071962380169015,4.293776918676255,-0.31252949547233566,-0.013419319340646219
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,B0_MAG,81551,4.306695888815901,4.326616216550837,0.460413559648154,0.019920327734936016
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,B0_MAG,81552,4.337263374202443,4.329952150772547,-0.16885229155689796,-0.00731122342989643
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0_PLAIN,81551,0.6223890702535371,0.6451260719898105,3.5244276620450377,0.022737001736273466
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0_PLAIN,81552,0.6142717602621536,0.6871964792638775,10.611916853800041,0.07292471900172393
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0,81551,0.6223890702535371,0.9044539263258367,31.18620505282471,0.2820648560722996
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0,81552,0.6142717602621536,0.9044539263258367,32.083686920625155,0.2901821660636831
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0_PLAIN,81551,0.9082949195502187,0.934925536860545,2.848421212212393,0.026630617310326343
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0_PLAIN,81552,0.627549709739978,0.6547933674412808,4.160649611916822,0.02724365770130277
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0,81551,0.9082949195502187,0.9006248239324546,-0.8516415952509071,-0.0076700956177641055
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0,81552,0.627549709739978,0.6977648676245951,10.062868043736707,0.07021515788461707
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_PLAIN,F0,81551,0.6451260719898105,0.9044539263258367,28.672312296712967,0.2593278543360261
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_PLAIN,F0,81552,0.6871964792638775,0.9044539263258367,24.020841829337193,0.21725744706195915
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_PLAIN,B0,81551,0.934925536860545,0.9006248239324546,-3.8085462466292075,-0.03430071292809045
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_PLAIN,B0,81552,0.6547933674412808,0.6977648676245951,6.1584499560149,0.042971500183314304
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,B0_MAG,81551,0.6223890702535371,0.9082949195502187,31.477204500743017,0.2859058492966816
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,B0_MAG,81552,0.6142717602621536,0.627549709739978,2.1158402707772916,0.013277949477824458
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0_PLAIN,81551,0.4056158995883195,0.382909682028626,-5.929914709755502,-0.022706217559693487
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0_PLAIN,81552,0.3933267253497751,0.36924028358878036,-6.523243218992758,-0.024086441760994726
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0,81551,0.4056158995883195,0.7858506336379667,48.38511515724213,0.3802347340496472
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0,81552,0.3933267253497751,0.7858506336379667,49.94892050555034,0.3925239082881916
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0_PLAIN,81551,0.42024898558437074,0.44235295637046523,4.996908117775234,0.022103970786094496
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0_PLAIN,81552,0.4098684056079712,0.43720094058981834,6.251710013471923,0.027332534981847123
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0,81551,0.42024898558437074,0.41038568271426823,-2.403422752194273,-0.009863302870102508
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0,81552,0.4098684056079712,0.48975491786907643,16.31152834742149,0.07988651226110521
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_PLAIN,F0,81551,0.382909682028626,0.7858506336379667,51.27449598710528,0.4029409516093407
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_PLAIN,F0,81552,0.36924028358878036,0.7858506336379667,53.013935755266495,0.41661035004918634
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_PLAIN,B0,81551,0.44235295637046523,0.41038568271426823,-7.789568448091866,-0.031967273656197004
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_PLAIN,B0,81552,0.43720094058981834,0.48975491786907643,10.730668618483797,0.05255397727925809
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,B0_MAG,81551,0.4056158995883195,0.42024898558437074,3.4820038829370237,0.014633085996051232
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,B0_MAG,81552,0.3933267253497751,0.4098684056079712,4.035851515234334,0.016541680258196134
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0_PLAIN,81551,0.33412877399254903,0.3495385524316557,4.408606241544621,0.01540977843910668
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0_PLAIN,81552,0.32383696804081147,0.33429082575074687,3.127174575149716,0.010453857709935399
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0,81551,0.33412877399254903,0.4087618506540171,18.25832732238967,0.07463307666146807
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0,81552,0.32383696804081147,0.4087618506540171,20.776127340975236,0.08492488261320563
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0_PLAIN,81551,0.2932769089609886,0.2951468259665525,0.6335548415403847,0.0018699170055638814
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0_PLAIN,81552,0.29139412787960295,0.2849368510162867,-2.266213317191168,-0.006457276863316264
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0,81551,0.2932769089609886,0.2984877410533477,1.7457440878376862,0.005210832092359063
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0,81552,0.29139412787960295,0.2932212748135516,0.6231290465231298,0.0018271469339486424
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_PLAIN,F0,81551,0.3495385524316557,0.4087618506540171,14.488460243441104,0.05922329822236139
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_PLAIN,F0,81552,0.33429082575074687,0.4087618506540171,18.21868278170209,0.07447102490327023
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_PLAIN,B0,81551,0.2951468259665525,0.2984877410533477,1.1192805021088215,0.003340915086795182
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_PLAIN,B0,81552,0.2849368510162867,0.2932212748135516,2.8253147056033545,0.008284423797264906
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,B0_MAG,81551,0.33412877399254903,0.2932769089609886,-13.929451580858853,-0.04085186503156041
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,B0_MAG,81552,0.32383696804081147,0.29139412787960295,-11.13366298672056,-0.03244284016120852
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0_PLAIN,81551,0.32677100986012414,0.31820255346096255,-2.692767957379938,-0.008568456399161595
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0_PLAIN,81552,0.326521131586361,0.31518012697901276,-3.5982613231523297,-0.011341004607348215
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0,81551,0.32677100986012414,0.6538835017685604,50.02611184158864,0.3271124919084362
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0,81552,0.326521131586361,0.6538835017685604,50.064326335927056,0.3273623701821994
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0_PLAIN,81551,0.3043115627279841,0.3159872193168209,3.694977478544892,0.011675656588836791
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0_PLAIN,81552,0.29921648964234654,0.30770240635808443,2.7578324187242598,0.008485916715737896
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0,81551,0.3043115627279841,0.3070387127959771,0.8882104940966085,0.0027271500679930116
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0,81552,0.29921648964234654,0.32196092959278205,7.064347832267348,0.022744439950435513
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_PLAIN,F0,81551,0.31820255346096255,0.6538835017685604,51.33650679359254,0.3356809483075978
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_PLAIN,F0,81552,0.31518012697901276,0.6538835017685604,51.798733852965505,0.3387033747895476
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_PLAIN,B0,81551,0.3159872193168209,0.3070387127959771,-2.914455457214582,-0.00894850652084378
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_PLAIN,B0,81552,0.30770240635808443,0.32196092959278205,4.428650163462966,0.014258523234697618
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,B0_MAG,81551,0.32677100986012414,0.3043115627279841,-7.380412012873783,-0.022459447132140042
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,B0_MAG,81552,0.326521131586361,0.29921648964234654,-9.125380080707334,-0.02730464194401444
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0_PLAIN,81551,0.2967384482873784,0.30080343458594905,1.3513762913532013,0.004064986298570661
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0_PLAIN,81552,0.2972988861977004,0.28694660826235385,-3.607736644122128,-0.010352277935346543
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0,81551,0.2967384482873784,0.37400603032307506,20.659448182948047,0.07726758203569667
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0,81552,0.2972988861977004,0.37400603032307506,20.50960089042234,0.07670714412537466
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0_PLAIN,81551,0.2710012100688936,0.27198142674180215,0.360398386261529,0.0009802166729085404
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0_PLAIN,81552,0.2740293370329525,0.2718889459094635,-0.7872299171006958,-0.002140391123489016
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0,81551,0.2710012100688936,0.28008227612570247,3.242285153642932,0.009081066056808862
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0,81552,0.2740293370329525,0.2744529572641051,0.1543507621034501,0.0004236202311526105
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_PLAIN,F0,81551,0.30080343458594905,0.37400603032307506,19.5725709753642,0.07320259573712601
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_PLAIN,F0,81552,0.28694660826235385,0.37400603032307506,23.27754501324946,0.0870594220607212
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_PLAIN,B0,81551,0.27198142674180215,0.28008227612570247,2.892310608138804,0.008100849383900321
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_PLAIN,B0,81552,0.2718889459094635,0.2744529572641051,0.9342261712903643,0.0025640113546416265
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,B0_MAG,81551,0.2967384482873784,0.2710012100688936,-9.497093467568618,-0.02573723821848478
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,B0_MAG,81552,0.2972988861977004,0.2740293370329525,-8.491626997568403,-0.023269549164747882
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0_PLAIN,81551,0.33954372331601795,0.32888942930420095,-3.239475964416738,-0.010654294011817
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0_PLAIN,81552,0.3368545043492758,0.3206772635623048,-5.044710874498248,-0.01617724078697097
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0,81551,0.33954372331601795,0.4834786112236655,29.770683659273768,0.14393488790764752
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0,81552,0.3368545043492758,0.4834786112236655,30.326906603642676,0.1466241068743897
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0_PLAIN,81551,0.26708562581010886,0.2716539431306873,1.6816679588489203,0.004568317320578441
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0_PLAIN,81552,0.2771717539611699,0.28341095493919666,2.2014678223589934,0.006239200978026771
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0,81551,0.26708562581010886,0.27867533636881797,4.158857654834048,0.01158971055870911
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0,81552,0.2771717539611699,0.2881654365898211,3.815059418211819,0.010993682628651191
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_PLAIN,F0,81551,0.32888942930420095,0.4834786112236655,31.97435798208432,0.15458918191946452
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_PLAIN,F0,81552,0.3206772635623048,0.4834786112236655,33.67291621222226,0.16280134766136067
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_PLAIN,B0,81551,0.2716539431306873,0.27867533636881797,2.5195603348399986,0.007021393238130669
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_PLAIN,B0,81552,0.28341095493919666,0.2881654365898211,1.6499139198959623,0.00475448165062442
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,B0_MAG,81551,0.33954372331601795,0.26708562581010886,-27.12916402226191,-0.07245809750590909
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,B0_MAG,81552,0.3368545043492758,0.2771717539611699,-21.532767872323344,-0.05968275038810589
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,F0_MAG,F0_PLAIN,81551,0.3392224734910143,0.3473999795972863,2.3539166915759524,0.008177506106271992
