panel,kind,stage,condition,block_count,origin_count,seed_count,proposed,baseline,proposed_nmae,baseline_nmae,gain_pct,ci_low,ci_high,absolute_gain,absolute_ci_low,absolute_ci_high,seed_gains,main_table
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0_PLAIN,0.4073363333081826,0.40759585091888345,0.06367032689753582,-0.1416181316807158,0.26825970908385144,0.0002595176107008081,-0.0005537565517589433,0.0011373681953815637,"{""81551"": 0.0, ""81552"": 0.1263965967243541}",True
ettm1,standard,selected,REFERENCE,21,128,2,B0_MAG,B0,0.4073363333081826,0.4073363333081826,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",True
ettm1,standard,selected,REFERENCE,21,128,2,F0_PLAIN,F0,0.4099727622477142,0.405978623754524,-0.9838297534614071,-3.380160370544519,1.1276574305411398,-0.003994138493190049,-0.013299091700145852,0.0046630467123143825,"{""81551"": -1.17606123800309, ""81552"": -0.7915982689197021}",True
ettm1,standard,selected,REFERENCE,21,128,2,B0_PLAIN,B0,0.40759585091888345,0.4073363333081826,-0.06371089183063727,-0.2689812775121625,0.1414178583477493,-0.0002595176107008081,-0.0011373681953815642,0.0005537565517589432,"{""81551"": 0.0, ""81552"": -0.12655655990900794}",True
ettm1,standard,selected,REFERENCE,21,128,2,F0_MAG,B0_MAG,0.4114844008581279,0.4073363333081826,-1.0183396890369956,-4.02051996205335,2.2104928593576245,-0.004148067549945268,-0.015593404334377333,0.009336598682282272,"{""81551"": -1.6085427757135395, ""81552"": -0.4361518367193451}",True
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0_PLAIN,0.6595020049612654,0.6295065317917115,-4.7649184964261515,-6.678455028241189,-2.899246568955278,-0.02999547316955406,-0.04305905106063375,-0.017716298258152647,"{""81551"": -4.298635880616253, ""81552"": -5.228978588478328}",True
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,F0,0.6595020049612654,0.9206008111350124,28.361783198065748,24.434579533578685,31.874395972715558,0.2610988061737467,0.20442137819228945,0.3156165247506758,"{""81551"": 28.8510040985681, ""81552"": 27.87256229756334}",True
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0_PLAIN,0.5514045925316808,0.5482099577989404,-0.5827392748513516,-1.1005487913856764,-0.13011215264262144,-0.003194634732740442,-0.005947517260270353,-0.0007086196185030986,"{""81551"": 0.0, ""81552"": -1.1606866725362375}",True
ettm1,standard,selected,SHIFT4,21,128,2,B0_MAG,B0,0.5514045925316808,0.5514045925316808,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",True
ettm1,standard,selected,SHIFT4,21,128,2,F0_PLAIN,F0,0.6295065317917115,0.9206008111350124,31.620032898342732,27.320556514745455,35.394824246257095,0.29109427934330073,0.22675189390099992,0.35281182227742913,"{""81551"": 31.78338786437106, ""81552"": 31.45667793231437}",True
ettm1,standard,selected,SHIFT4,21,128,2,B0_PLAIN,B0,0.5482099577989404,0.5514045925316808,0.579363098532204,0.12994308072003552,1.088568542709338,0.003194634732740442,0.000708619618503098,0.0059475172602703515,"{""81551"": 0.0, ""81552"": 1.1473693098717819}",True
ettm1,standard,selected,SHIFT4,21,128,2,F0_MAG,B0_MAG,0.6595020049612654,0.5514045925316808,-19.604010175771958,-26.295055919342598,-13.441780425926042,-0.10809741242958465,-0.14680413212070273,-0.07382319922940768,"{""81551"": -19.974762321284544, ""81552"": -19.240525649311557}",True
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0_PLAIN,0.6829339242199757,0.6544307290597129,-4.355418212286,-7.436360250885202,-1.0488965431086188,-0.028503195160262763,-0.04772403255371207,-0.007123790719667614,"{""81551"": -4.47209946307181, ""81552"": -4.239722633803056}",True
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,F0,0.6829339242199757,1.0291805806972076,33.64294497693211,29.863480813131318,37.398213392927,0.34624665647723185,0.28661215398597595,0.410578532863426,"{""81551"": 33.85053151779845, ""81552"": 33.43535843606576}",True
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0_PLAIN,0.5453682716834297,0.540238582762003,-0.9495228747270934,-1.420741965022389,-0.4670569577307443,-0.005129688921426793,-0.0076698234469385375,-0.002484506884849835,"{""81551"": 0.0, ""81552"": -1.8943053317788339}",True
ettm1,standard,selected,SHIFT8,21,128,2,B0_MAG,B0,0.5453682716834297,0.5453682716834297,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",True
ettm1,standard,selected,SHIFT8,21,128,2,F0_PLAIN,F0,0.6544307290597129,1.0291805806972076,36.41244876420272,31.032407432543614,41.150126475270724,0.37474985163749464,0.3009223533053677,0.45265050969871695,"{""81551"": 36.682167945152024, ""81552"": 36.1427295832534}",True
ettm1,standard,selected,SHIFT8,21,128,2,B0_PLAIN,B0,0.540238582762003,0.5453682716834297,0.9405917409886277,0.4648856768308593,1.4008396480380354,0.005129688921426793,0.002484506884849834,0.007669823446938536,"{""81551"": 0.0, ""81552"": 1.8590885188438877}",True
ettm1,standard,selected,SHIFT8,21,128,2,F0_MAG,B0_MAG,0.6829339242199757,0.5453682716834297,-25.224359332806735,-32.57532905393472,-18.379106787536333,-0.137565652536546,-0.17382514682886957,-0.10146140148047046,"{""81551"": -26.334076484166168, ""81552"": -24.140709983745868}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0_PLAIN,0.6733513558301951,0.6467917164350705,-4.106366658731142,-5.869070596838549,-2.3703505642838687,-0.026559639395124592,-0.03682782118322322,-0.015800915330701302,"{""81551"": -4.053013050720522, ""81552"": -4.159104058264873}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,F0,0.6733513558301951,0.990499136063683,32.01898605321926,28.03236204746966,35.380780026915396,0.3171477802334879,0.2548076962859664,0.3794502162222928,"{""81551"": 32.44847754577721, ""81552"": 31.589494560661326}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0_PLAIN,0.5898071695855718,0.5864041035320277,-0.5803278034800297,-0.9347874521138899,-0.1974726476229869,-0.003403066053544102,-0.005388099293403742,-0.001126641264940369,"{""81551"": 0.0, ""81552"": -1.1523611649420396}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_MAG,B0,0.5898071695855718,0.5898071695855718,0.0,0.0,0.0,0.0,0.0,0.0,"{""81551"": 0.0, ""81552"": 0.0}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_PLAIN,F0,0.6467917164350705,0.990499136063683,34.70042598871225,30.633536877898738,38.27863882729262,0.3437074196286125,0.27726296228020886,0.4080211801623028,"{""81551"": 35.07970555230835, ""81552"": 34.321146425116154}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,B0_PLAIN,B0,0.5864041035320277,0.5898071695855718,0.5769794314191334,0.19708345989199155,0.9261301040607652,0.003403066053544102,0.0011266412649403687,0.005388099293403741,"{""81551"": 0.0, ""81552"": 1.1392330852890042}",True
ettm1,standard,selected,SHIFT_POINT,21,128,2,F0_MAG,B0_MAG,0.6733513558301951,0.5898071695855718,-14.164661020198466,-18.84265181078248,-9.897314341086012,-0.08354418624462336,-0.109747210488236,-0.05815334465822589,"{""81551"": -14.92896671116184, ""81552"": -13.419862082807011}",True
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0_PLAIN,0.3341135895628412,0.33153577634309794,-0.7775369669533294,-7.095690245003025,4.114269782649297,-0.002577813219743205,-0.022629228280180633,0.014041358915365221,"{""81551"": -0.17850261887459862, ""81552"": -1.3870134378303423}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0,0.3341135895628412,0.4955970132428797,32.58361518835456,26.873392394696694,37.9501922389809,0.1614834236800385,0.12276411174339723,0.2056590452155885,"{""81551"": 32.40529872966269, ""81552"": 32.76193164704644}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0_PLAIN,0.2792840618569601,0.2855801373514118,2.204661554141729,1.499336196349729,2.8911806159632403,0.0062960754944517815,0.004489825260902296,0.008370437722525393,"{""81551"": 1.9586417048346627, ""81552"": 2.441556233569031}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0,0.2792840618569601,0.2920582109943865,4.37383667246799,3.38533183021689,5.261859666956459,0.012774149137426484,0.010650793936602385,0.014724164600665474,"{""81551"": 4.279081841831712, ""81552"": 4.465350144809232}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_PLAIN,F0,0.33153577634309794,0.4955970132428797,33.10375819786861,25.904664330852157,40.153749439802105,0.16406123689978172,0.11908443613706857,0.21650100338982783,"{""81551"": 32.52574204717469, ""81552"": 33.681774348562534}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,B0_PLAIN,B0,0.2855801373514118,0.2920582109943865,2.21807619135872,1.2860248251610928,3.228216996058036,0.006478073642974702,0.003904291813786701,0.009188997824444184,"{""81551"": 2.366797214305294, ""81552"": 2.0744425936984556}",False
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,B0_MAG,0.3341135895628412,0.2792840618569601,-19.632172112264314,-30.458420893629913,-10.52419802381479,-0.05482952770588113,-0.0800460062918929,-0.030280567779640992,"{""81551"": -21.952016267778298, ""81552"": -17.387316438401236}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0_PLAIN,4.321979631509173,4.2765713382543,-1.0617920213020104,-1.4171437175466717,-0.63292858756403,-0.04540829325487259,-0.06067630527656997,-0.027395873921725503,"{""81551"": -0.6935099275284795, ""81552"": -1.4301538489792653}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,F0,4.321979631509173,4.121829088637227,-4.855867105788225,-6.347582679095433,-3.5911411155010495,-0.2001505428719448,-0.2591426622925451,-0.1497650362449469,"{""81551"": -4.485067095292772, ""81552"": -5.226667116283656}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0_PLAIN,4.328284183661691,4.303819686385037,-0.5684368551509555,-0.6112561408127698,-0.5205793734108788,-0.02446449727665565,-0.0261527375339896,-0.02262395862272607,"{""81551"": -0.6086136004486375, ""81552"": -0.5283231015757561}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_MAG,B0,4.328284183661691,4.323013476212756,-0.1219220684353095,-0.19515294056250576,-0.054513898696928464,-0.005270707448935965,-0.00823494463967998,-0.002419899459805458,"{""81551"": 0.5889785053625918, ""81552"": -0.8425037625719112}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_PLAIN,F0,4.2765713382543,4.121829088637227,-3.754213148809482,-5.066724111263937,-2.6833109816002905,-0.15474224961707217,-0.2047582024536028,-0.11175308421821442,"{""81551"": -3.7654434436669826, ""81552"": -3.7429828539519594}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,B0_PLAIN,B0,4.303819686385037,4.323013476212756,0.44399097836109735,0.37729428691902184,0.49850285875285777,0.019193789827719687,0.01602427263387308,0.021911478635535678,"{""81551"": 1.1903474890999632, ""81552"": -0.31252949547233566}",False
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,F0_MAG,B0_MAG,4.321979631509173,4.328284183661691,0.14565938568259496,-0.12082184382282979,0.3593545321164404,0.006304552152519204,-0.005075234462405961,0.015760653978261905,"{""81551"": 0.460413559648154, ""81552"": -0.16885229155689796}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0_PLAIN,0.6183304152578453,0.6661612756268441,7.180072171561013,1.5305074586335479,12.9011676430941,0.04783086036899871,0.010197313062358949,0.08467039876162064,"{""81551"": 3.5244276620450377, ""81552"": 10.611916853800041}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,F0,0.6183304152578453,0.9044539263258365,31.634945986724926,23.61226087178572,40.38224104131434,0.2861235110679913,0.20706501650048592,0.379529540705961,"{""81551"": 31.18620505282471, ""81552"": 32.083686920625155}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0_PLAIN,0.7679223146450982,0.7948594521509131,3.3889183091327935,2.953364403983342,3.82646526333712,0.0269371375058146,0.022703327520112226,0.03132511940502396,"{""81551"": 2.848421212212393, ""81552"": 4.160649611916822}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_MAG,B0,0.7679223146450982,0.799194845778525,3.9130046069007163,3.2276590569714716,4.696369943442127,0.03127253113342655,0.025353721887443798,0.038113726091598965,"{""81551"": -0.8516415952509071, ""81552"": 10.062868043736707}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_PLAIN,F0,0.6661612756268441,0.9044539263258365,26.346577063025055,20.89493376406415,32.01696069430969,0.23829265069899258,0.18503907786049514,0.2997587124207867,"{""81551"": 28.672312296712967, ""81552"": 24.020841829337193}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,B0_PLAIN,B0,0.7948594521509131,0.799194845778525,0.5424701686343569,0.08443084740847734,1.0037588626724168,0.004335393627611946,0.000697366196016645,0.00798045631937494,"{""81551"": -3.8085462466292075, ""81552"": 6.1584499560149}",False
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,F0_MAG,B0_MAG,0.6183304152578453,0.7679223146450982,19.480082364371466,8.75523410208353,30.34930613234016,0.149591899387253,0.06602576634475091,0.239433838755326,"{""81551"": 31.477204500743017, ""81552"": 2.1158402707772916}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0_PLAIN,0.3994713124690472,0.37607498280870305,-6.221187457248423,-10.67738804665007,-1.7902219160661748,-0.023396329660344127,-0.04010972577341748,-0.006711476921137032,"{""81551"": -5.929914709755502, ""81552"": -6.523243218992758}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,F0,0.3994713124690472,0.7858506336379668,49.16701783139625,42.102007870079845,55.67331528966396,0.3863793211689197,0.29449616395047284,0.4945196279773312,"{""81551"": 48.38511515724213, ""81552"": 49.94892050555034}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0_PLAIN,0.4150586955961709,0.4397769484801417,5.620634044007189,4.913902908843193,6.3940216573438375,0.024718252883970792,0.021542103170485504,0.028066946602918832,"{""81551"": 4.996908117775234, ""81552"": 6.251710013471923}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_MAG,B0,0.4150586955961709,0.4500703002916724,7.779141319214322,7.134173739188313,8.462879187596794,0.03501160469550136,0.03194735958426876,0.03841098039362979,"{""81551"": -2.403422752194273, ""81552"": 16.31152834742149}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_PLAIN,F0,0.37607498280870305,0.7858506336379668,52.14421587118592,45.23434920759994,58.62135997075562,0.40977565082926365,0.31318883786652535,0.5254608318793471,"{""81551"": 51.27449598710528, ""81552"": 53.013935755266495}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,B0_PLAIN,B0,0.4397769484801417,0.4500703002916724,2.287054223497964,1.2904709255027502,3.3918601265072534,0.01029335181153056,0.005754084691072796,0.015571581230427848,"{""81551"": -7.789568448091866, ""81552"": 10.730668618483797}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,F0_MAG,B0_MAG,0.3994713124690472,0.4150586955961709,3.755464779441553,-1.9649238288149111,10.776411927935374,0.0155873831271237,-0.0080989210279595,0.045196550543876494,"{""81551"": 3.4820038829370237, ""81552"": 4.035851515234334}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0_PLAIN,0.32898287101668017,0.3419146890912013,3.782176808166249,-1.1604539381483225,8.758741261744936,0.012931818074521057,-0.003970607631683579,0.03031860265867387,"{""81551"": 4.408606241544621, ""81552"": 3.127174575149716}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,F0,0.32898287101668017,0.408761850654017,19.517227331682452,11.291609686122078,27.023035037684455,0.07977897963733681,0.04130292842815584,0.12467514265137869,"{""81551"": 18.25832732238967, ""81552"": 20.776127340975236}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0_PLAIN,0.2923355184202958,0.2900418384914196,-0.7908100227216108,-2.1921883568472365,0.4766988473374275,-0.0022936799288762115,-0.006317604940980376,0.0013782073149918746,"{""81551"": 0.6335548415403847, ""81552"": -2.266213317191168}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_MAG,B0,0.2923355184202958,0.29585450793344964,1.1894324469598372,0.36027716896585016,2.0742148964725593,0.0035189895131538308,0.0010693686300609938,0.00611567783666669,"{""81551"": 1.7457440878376862, ""81552"": 0.6231290465231298}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_PLAIN,F0,0.3419146890912013,0.408761850654017,16.353571512571573,4.204157916698648,26.98588588121041,0.06684716156281575,0.016124067104064783,0.1246867171433933,"{""81551"": 14.488460243441104, ""81552"": 18.21868278170209}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,B0_PLAIN,B0,0.2900418384914196,0.29585450793344964,1.9647053825989191,0.7935977241548542,3.220590821955565,0.005812669442030041,0.0024827846696329763,0.009707144622513075,"{""81551"": 1.1192805021088215, ""81552"": 2.8253147056033545}",False
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,F0_MAG,B0_MAG,0.32898287101668017,0.2923355184202958,-12.536058838972775,-17.126086735722783,-8.57652674743137,-0.03664735259638446,-0.048683205585132,-0.025492442547119427,"{""81551"": -13.929451580858853, ""81552"": -11.13366298672056}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0_PLAIN,0.32664607072324264,0.3166913402199876,-3.1433541871842774,-7.16003237400356,0.5846926086340782,-0.00995473050325491,-0.02260464755307044,0.0018568786649772462,"{""81551"": -2.692767957379938, ""81552"": -3.5982613231523297}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,F0,0.32664607072324264,0.6538835017685604,50.04521908875783,44.372253394872175,55.23697930330507,0.3272374310453177,0.26686743748418396,0.39159404974662176,"{""81551"": 50.02611184158864, ""81552"": 50.064326335927056}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0_PLAIN,0.30176402618516535,0.31184481283745263,3.2326292557387615,2.5261227595911846,3.9509270054846874,0.010080786652287347,0.00809488196617422,0.012051044422197415,"{""81551"": 3.694977478544892, ""81552"": 2.7578324187242598}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_MAG,B0,0.30176402618516535,0.3144998211943795,4.049539666142676,3.657911543334119,4.454707083994635,0.012735795009214302,0.011626159420768563,0.013961199222588481,"{""81551"": 0.8882104940966085, ""81552"": 7.064347832267348}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_PLAIN,F0,0.3166913402199876,0.6538835017685604,51.56762032327903,46.48081274610404,56.66395710527164,0.3371921615485726,0.278571141348747,0.4012721532815671,"{""81551"": 51.33650679359254, ""81552"": 51.798733852965505}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,B0_PLAIN,B0,0.31184481283745263,0.3144998211943795,0.8442002754863065,0.282487889514893,1.4304044579999124,0.0026550083569269567,0.0008696217521152482,0.004613160837806951,"{""81551"": -2.914455457214582, ""81552"": 4.428650163462966}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,F0_MAG,B0_MAG,0.32664607072324264,0.30176402618516535,-8.245530407527578,-14.190775817566248,-1.5365905849196542,-0.02488204453807727,-0.04311974645127501,-0.004491362531881542,"{""81551"": -7.380412012873783, ""81552"": -9.125380080707334}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0_PLAIN,0.2970186672425394,0.29387502142415145,-1.0697220209984204,-5.379171046832354,3.1714062946456703,-0.0031436458183879503,-0.016115002642513,0.009200316905770929,"{""81551"": 1.3513762913532013, ""81552"": -3.607736644122128}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,F0,0.2970186672425394,0.37400603032307506,20.5845245366852,13.876167614040744,27.202662788398257,0.07698736308053565,0.0469864955569448,0.11409938259081538,"{""81551"": 20.659448182948047, ""81552"": 20.50960089042234}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0_PLAIN,0.27251527355092303,0.2719351863256329,-0.21331819288568088,-0.8333125260694058,0.36424660454000474,-0.0005800872252902441,-0.002214714419101139,0.000996351160934978,"{""81551"": 0.360398386261529, ""81552"": -0.7872299171006958}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_MAG,B0,0.27251527355092303,0.2772676166949038,1.7139914140099854,0.9086171333303916,2.5985064234058437,0.0047523431439807215,0.0026076504447095066,0.007161269798352727,"{""81551"": 3.242285153642932, ""81552"": 0.1543507621034501}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_PLAIN,F0,0.29387502142415145,0.37400603032307506,21.42505799430683,12.498483583414849,30.22386944961702,0.0801310088989236,0.04196777896564996,0.1273894259877016,"{""81551"": 19.5725709753642, ""81552"": 23.27754501324946}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,B0_PLAIN,B0,0.2719351863256329,0.2772676166949038,1.9232070563575898,1.0115479628365278,2.8242537645720787,0.005332430369270966,0.0029428761786954106,0.007840744243056027,"{""81551"": 2.892310608138804, ""81552"": 0.9342261712903643}",False
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,F0_MAG,B0_MAG,0.2970186672425394,0.27251527355092303,-8.991567104600318,-14.366215590278209,-4.0608980204308365,-0.024503393691616318,-0.03751455227723509,-0.011076635055645009,"{""81551"": -9.497093467568618, ""81552"": -8.491626997568403}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0_PLAIN,0.33819911383264684,0.32478334643325285,-4.1306820521202825,-9.215729302761032,0.05614193481317883,-0.01341576739939399,-0.02922370198611669,0.00019022695749919274,"{""81551"": -3.239475964416738, ""81552"": -5.044710874498248}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,F0,0.33819911383264684,0.48347861122366553,30.048795131458238,24.854854005343437,35.0806936445309,0.14527949739101867,0.11172495484712744,0.1832105015465064,"{""81551"": 29.770683659273768, ""81552"": 30.326906603642676}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0_PLAIN,0.2721286898856393,0.277532449034942,1.9470729163717837,1.146030684290877,2.754645584707853,0.005403759149302592,0.0032898099899925657,0.007656287202621083,"{""81551"": 1.6816679588489203, ""81552"": 2.2014678223589934}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_MAG,B0,0.2721286898856393,0.2834203864793195,3.984080585714711,3.032557780718643,4.85269413856335,0.011291696593680145,0.008828502551580984,0.013796193180533886,"{""81551"": 4.158857654834048, ""81552"": 3.815059418211819}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_PLAIN,F0,0.32478334643325285,0.48347861122366553,32.8236370971533,26.665478171500563,38.91059283230561,0.15869526479041263,0.11992475530765764,0.20401730700143125,"{""81551"": 31.97435798208432, ""81552"": 33.67291621222226}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,B0_PLAIN,B0,0.277532449034942,0.2834203864793195,2.0774572773391897,1.590961134477764,2.745298152697584,0.005887937444377551,0.0044841237660357,0.007660730137195921,"{""81551"": 2.5195603348399986, ""81552"": 1.6499139198959623}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,F0_MAG,B0_MAG,0.33819911383264684,0.2721286898856393,-24.279109995632318,-33.397195626738,-16.433315485936376,-0.06607042394700746,-0.08549690270201411,-0.04686790199034394,"{""81551"": -27.12916402226191, ""81552"": -21.532767872323344}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,F0_MAG,F0_PLAIN,0.3366019314532506,0.3444892750697048,2.2895759570042418,-2.2543793444624045,5.984335525310778,0.007887343616454183,-0.007685201439476234,0.021239832684029784,"{""81551"": 2.3539166915759524, ""81552"": 2.2241386848650513}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,F0_MAG,F0,0.3366019314532506,0.4858658113492963,30.721214872379154,25.552075038108935,36.05901390434328,0.14926387989604556,0.11610750091713318,0.18985365760670475,"{""81551"": 30.181859771330522, ""81552"": 31.260569973427764}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,B0_MAG,B0_PLAIN,0.286315495789739,0.2938616408819652,2.567924506777397,1.683714963539077,3.3741557899730448,0.007546145092226154,0.005160508834627988,0.009897429239343508,"{""81551"": 2.100302138968768, ""81552"": 3.02129314255416}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,B0_MAG,B0,0.286315495789739,0.29995479479920045,4.5471181811219346,3.435686089654465,5.52738239476383,0.013639299009461366,0.010993228173269353,0.015910504231285125,"{""81551"": 3.983221419143912, ""81552"": 5.092641742835536}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,F0_PLAIN,F0,0.3444892750697048,0.4858658113492963,29.097856440438818,22.900457944233956,35.46390193566063,0.1413765362795914,0.10318086290942588,0.18663992472678345,"{""81551"": 28.49878063399376, ""81552"": 29.696932246883822}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,B0_PLAIN,B0,0.2938616408819652,0.29995479479920045,2.031357398808775,1.2581075518296887,2.9851682396824395,0.006093153917235208,0.003951933343017268,0.008725254119261965,"{""81551"": 1.9233146999574569, ""81552"": 2.135879789907036}",False
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,F0_MAG,B0_MAG,0.3366019314532506,0.286315495789739,-17.563295177163706,-26.41976877447827,-10.311942549168784,-0.050286435663511576,-0.07103751933398181,-0.0308612693116648,"{""81551"": -19.76620430545797, ""81552"": -15.407250575583408}",False
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0_PLAIN,0.3341135895628412,0.3185655069716482,-4.880654763598358,-9.84254784193146,-0.9179030633912457,-0.0155480825911929,-0.030783976364121238,-0.0031754944549909994,"{""81551"": -4.566688372118888, ""81552"": -5.19819262135186}",False
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,F0_MAG,F0,0.3341135895628412,0.4955970132428797,32.58361518835456,26.873392394696694,37.9501922389809,0.1614834236800385,0.12276411174339723,0.2056590452155885,"{""81551"": 32.40529872966269, ""81552"": 32.76193164704644}",False
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,B0_MAG,B0_PLAIN,0.2779508408006475,0.28322379553382654,1.8617626118739183,1.360248561693641,2.3758932434793323,0.005272954733178977,0.003889573301905172,0.006715859189343382,"{""81551"": 0.8429511336239259, ""81552"": 2.826284384955269}",False
