panel,kind,stage,condition,block_count,origin_count,seed_count,term,nmae_difference,ci_low,ci_high
ettm1,standard,fixed1024,SHIFT4,21,128,2,plain_gain_F0,0.29109427934330073,0.22675189390099992,0.35281182227742913
ettm1,standard,fixed1024,SHIFT4,21,128,2,plain_gain_B0,0.0025719464973671755,-0.002422030468054781,0.007862771989030312
ettm1,standard,fixed1024,SHIFT4,21,128,2,mag_gain_F0,0.2610988061737467,0.20442137819228945,0.3156165247506758
ettm1,standard,fixed1024,SHIFT4,21,128,2,mag_gain_B0,0.0030227344466464377,-0.0002831189069228078,0.006917873360633985
ettm1,standard,fixed1024,SHIFT4,21,128,2,mag_specific_F0,-0.02999547316955406,-0.04305905106063375,-0.017716298258152647
ettm1,standard,fixed1024,SHIFT4,21,128,2,mag_specific_B0,0.0004507879492792624,-0.0024104488591618783,0.003428818996313597
ettm1,standard,fixed1024,SHIFT4,21,128,2,second_stage_interaction_mag,-0.25807607172710023,-0.31381590185793645,-0.20049383492903997
ettm1,standard,fixed1024,SHIFT4,21,128,2,mag_rule_interaction,0.03044626111883332,0.017666104703123006,0.04345820934094294
ettm1,standard,fixed1024,SHIFT8,21,128,2,plain_gain_F0,0.37474985163749464,0.3009223533053677,0.45265050969871695
ettm1,standard,fixed1024,SHIFT8,21,128,2,plain_gain_B0,0.003961956184567575,-0.0032883907041150254,0.011499091763814839
ettm1,standard,fixed1024,SHIFT8,21,128,2,mag_gain_F0,0.34624665647723185,0.28661215398597595,0.410578532863426
ettm1,standard,fixed1024,SHIFT8,21,128,2,mag_gain_B0,-0.00437474262654561,-0.010263398980789012,0.0014823969653155915
ettm1,standard,fixed1024,SHIFT8,21,128,2,mag_specific_F0,-0.028503195160262763,-0.04772403255371207,-0.007123790719667614
ettm1,standard,fixed1024,SHIFT8,21,128,2,mag_specific_B0,-0.008336698811113184,-0.013923074254091172,-0.003248741161245966
ettm1,standard,fixed1024,SHIFT8,21,128,2,second_stage_interaction_mag,-0.3506213991037775,-0.41967758143081535,-0.287303081828226
ettm1,standard,fixed1024,SHIFT8,21,128,2,mag_rule_interaction,0.020166496349149576,-0.001125551237605808,0.03908227162728916
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,plain_gain_F0,0.3437074196286125,0.27726296228020886,0.4080211801623028
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,plain_gain_B0,0.001665208883997606,-0.00232887234523957,0.005439093420909497
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,mag_gain_F0,0.3171477802334879,0.2548076962859664,0.3794502162222928
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,mag_gain_B0,0.0012010934394750766,-0.0018539528063116764,0.004208547812303195
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,mag_specific_F0,-0.026559639395124592,-0.03682782118322322,-0.015800915330701302
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,mag_specific_B0,-0.00046411544452252943,-0.002260446354305809,0.0014624815473534382
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,second_stage_interaction_mag,-0.31594668679401283,-0.3776275752067803,-0.2539484655344423
ettm1,standard,fixed1024,SHIFT_POINT,21,128,2,mag_rule_interaction,0.026095523950602065,0.014793934898431798,0.03691177758715193
ettm1,standard,selected,BURST16,21,128,2,plain_gain_F0,-0.027257721110901755,-0.04079053699863509,-0.013214100876452285
ettm1,standard,selected,BURST16,21,128,2,plain_gain_B0,-0.0005933773049366169,-0.0017824874101346974,0.0006084568509087917
ettm1,standard,selected,BURST16,21,128,2,mag_gain_F0,-0.0490490615168186,-0.06605931191912097,-0.03135601904393787
ettm1,standard,selected,BURST16,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,BURST16,21,128,2,mag_specific_F0,-0.021791340405916848,-0.027871540780396796,-0.015628362870367375
ettm1,standard,selected,BURST16,21,128,2,mag_specific_B0,0.0005933773049366169,-0.000608456850908792,0.001782487410134695
ettm1,standard,selected,BURST16,21,128,2,second_stage_interaction_mag,0.0490490615168186,0.031356019043937866,0.06605931191912094
ettm1,standard,selected,BURST16,21,128,2,mag_rule_interaction,0.022384717710853465,0.016063521425983433,0.028633036960761964
ettm1,standard,selected,BURST4,21,128,2,plain_gain_F0,-0.008316217585736314,-0.016888656165606745,-8.213657368284778e-05
ettm1,standard,selected,BURST4,21,128,2,plain_gain_B0,-0.00045376825661432724,-0.0014142563307486932,0.0004961292665378425
ettm1,standard,selected,BURST4,21,128,2,mag_gain_F0,-0.01033552678041252,-0.019054603721944622,-0.0011885668620257538
ettm1,standard,selected,BURST4,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,BURST4,21,128,2,mag_specific_F0,-0.0020193091946762065,-0.006145675811654023,0.0017822100670530571
ettm1,standard,selected,BURST4,21,128,2,mag_specific_B0,0.00045376825661432724,-0.0004961292665378435,0.0014142563307486932
ettm1,standard,selected,BURST4,21,128,2,second_stage_interaction_mag,0.01033552678041252,0.0011885668620257531,0.01905460372194462
ettm1,standard,selected,BURST4,21,128,2,mag_rule_interaction,0.002473077451290534,-0.0016194515051082428,0.007091886090939274
ettm1,standard,selected,BURST8,21,128,2,plain_gain_F0,-0.011162148570326392,-0.021316814268212483,-0.0007494022880472506
ettm1,standard,selected,BURST8,21,128,2,plain_gain_B0,-0.000919298739548181,-0.0019519419087361274,5.671376462048972e-05
ettm1,standard,selected,BURST8,21,128,2,mag_gain_F0,-0.01812194412760542,-0.03027560621823128,-0.006312292671237535
ettm1,standard,selected,BURST8,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,BURST8,21,128,2,mag_specific_F0,-0.006959795557279029,-0.010625075843266846,-0.0032114427618999556
ettm1,standard,selected,BURST8,21,128,2,mag_specific_B0,0.000919298739548181,-5.6713764620490225e-05,0.0019519419087361252
ettm1,standard,selected,BURST8,21,128,2,second_stage_interaction_mag,0.01812194412760542,0.006312292671237533,0.030275606218231273
ettm1,standard,selected,BURST8,21,128,2,mag_rule_interaction,0.00787909429682721,0.0041615775586359,0.01174530361212054
ettm1,standard,selected,FAULT,21,128,2,plain_gain_F0,-0.010606350519838178,-0.020103988266894995,-0.0015546108559170168
ettm1,standard,selected,FAULT,21,128,2,plain_gain_B0,-0.0004541127891617724,-0.0013984768799668512,0.0004896531913181763
ettm1,standard,selected,FAULT,21,128,2,mag_gain_F0,-0.016827863246481112,-0.027733955745317833,-0.005795093852759105
ettm1,standard,selected,FAULT,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,FAULT,21,128,2,mag_specific_F0,-0.006221512726642936,-0.010022599427275495,-0.0026840592763891827
ettm1,standard,selected,FAULT,21,128,2,mag_specific_B0,0.0004541127891617724,-0.0004896531913181763,0.001398476879966851
ettm1,standard,selected,FAULT,21,128,2,second_stage_interaction_mag,0.016827863246481112,0.0057950938527590945,0.02773395574531783
ettm1,standard,selected,FAULT,21,128,2,mag_rule_interaction,0.006675625515804708,0.0031601937497086974,0.010570144703836081
ettm1,standard,selected,POINT16,21,128,2,plain_gain_F0,-0.007520284317218717,-0.01723339636092032,0.0016663246038557174
ettm1,standard,selected,POINT16,21,128,2,plain_gain_B0,-0.0005134452423604617,-0.001458489839669344,0.00044954666982911117
ettm1,standard,selected,POINT16,21,128,2,mag_gain_F0,-0.010111459651695897,-0.02100165201097984,0.0009240209772324988
ettm1,standard,selected,POINT16,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,POINT16,21,128,2,mag_specific_F0,-0.002591175334477179,-0.006980336152645102,0.0016167317575405424
ettm1,standard,selected,POINT16,21,128,2,mag_specific_B0,0.0005134452423604617,-0.00044954666982911204,0.001458489839669343
ettm1,standard,selected,POINT16,21,128,2,second_stage_interaction_mag,0.010111459651695897,-0.0009240209772325069,0.02100165201097984
ettm1,standard,selected,POINT16,21,128,2,mag_rule_interaction,0.003104620576837641,-0.0007979693927710543,0.007573730845606721
ettm1,standard,selected,POINT4,21,128,2,plain_gain_F0,-0.004750442622295743,-0.01471824139165102,0.00472801533244904
ettm1,standard,selected,POINT4,21,128,2,plain_gain_B0,-0.00018012557057556905,-0.001002436461179795,0.0006029008495820201
ettm1,standard,selected,POINT4,21,128,2,mag_gain_F0,-0.006933136242910186,-0.018097013999410234,0.004706847202379391
ettm1,standard,selected,POINT4,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,POINT4,21,128,2,mag_specific_F0,-0.002182693620614444,-0.006751344687323445,0.0023540261081682885
ettm1,standard,selected,POINT4,21,128,2,mag_specific_B0,0.00018012557057556905,-0.0006029008495820201,0.0010024364611797949
ettm1,standard,selected,POINT4,21,128,2,second_stage_interaction_mag,0.006933136242910186,-0.004706847202379401,0.01809701399941019
ettm1,standard,selected,POINT4,21,128,2,mag_rule_interaction,0.002362819191190013,-0.001905902693891194,0.006921871150181301
ettm1,standard,selected,POINT8,21,128,2,plain_gain_F0,-0.0046312889125501395,-0.014287527319493554,0.00435887803446947
ettm1,standard,selected,POINT8,21,128,2,plain_gain_B0,-6.466162093546129e-05,-0.001084211386929465,0.0011160173841080776
ettm1,standard,selected,POINT8,21,128,2,mag_gain_F0,-0.006416051159444099,-0.017088741421902528,0.004272864095669304
ettm1,standard,selected,POINT8,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,POINT8,21,128,2,mag_specific_F0,-0.0017847622468939602,-0.005118477558453664,0.0018397616714923603
ettm1,standard,selected,POINT8,21,128,2,mag_specific_B0,6.466162093546129e-05,-0.0011160173841080776,0.0010842113869294642
ettm1,standard,selected,POINT8,21,128,2,second_stage_interaction_mag,0.006416051159444099,-0.004272864095669304,0.017088741421902524
ettm1,standard,selected,POINT8,21,128,2,mag_rule_interaction,0.0018494238678294218,-0.0016667618326201435,0.005318085986470906
ettm1,standard,selected,REFERENCE,21,128,2,plain_gain_F0,-0.003994138493190049,-0.013299091700145852,0.0046630467123143825
ettm1,standard,selected,REFERENCE,21,128,2,plain_gain_B0,-0.0002595176107008081,-0.0011373681953815642,0.0005537565517589432
ettm1,standard,selected,REFERENCE,21,128,2,mag_gain_F0,-0.005505777103603839,-0.015390411872067482,0.004886452588916298
ettm1,standard,selected,REFERENCE,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,REFERENCE,21,128,2,mag_specific_F0,-0.0015116386104137899,-0.006124263082489455,0.0028296735155077597
ettm1,standard,selected,REFERENCE,21,128,2,mag_specific_B0,0.0002595176107008081,-0.0005537565517589433,0.0011373681953815637
ettm1,standard,selected,REFERENCE,21,128,2,second_stage_interaction_mag,0.005505777103603839,-0.004886452588916303,0.015390411872067479
ettm1,standard,selected,REFERENCE,21,128,2,mag_rule_interaction,0.0017711562211145978,-0.0024578167654751627,0.006444074413267782
ettm1,standard,selected,SHIFT4,21,128,2,plain_gain_F0,0.29109427934330073,0.22675189390099992,0.35281182227742913
ettm1,standard,selected,SHIFT4,21,128,2,plain_gain_B0,0.003194634732740442,0.000708619618503098,0.0059475172602703515
ettm1,standard,selected,SHIFT4,21,128,2,mag_gain_F0,0.2610988061737467,0.20442137819228945,0.3156165247506758
ettm1,standard,selected,SHIFT4,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,SHIFT4,21,128,2,mag_specific_F0,-0.02999547316955406,-0.04305905106063375,-0.017716298258152647
ettm1,standard,selected,SHIFT4,21,128,2,mag_specific_B0,-0.003194634732740442,-0.005947517260270353,-0.0007086196185030986
ettm1,standard,selected,SHIFT4,21,128,2,second_stage_interaction_mag,-0.2610988061737467,-0.31561652475067586,-0.2044213781922895
ettm1,standard,selected,SHIFT4,21,128,2,mag_rule_interaction,0.02680083843681362,0.013603037014696968,0.04054565549576537
ettm1,standard,selected,SHIFT8,21,128,2,plain_gain_F0,0.37474985163749464,0.3009223533053677,0.45265050969871695
ettm1,standard,selected,SHIFT8,21,128,2,plain_gain_B0,0.005129688921426793,0.002484506884849834,0.007669823446938536
ettm1,standard,selected,SHIFT8,21,128,2,mag_gain_F0,0.34624665647723185,0.28661215398597595,0.410578532863426
ettm1,standard,selected,SHIFT8,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,SHIFT8,21,128,2,mag_specific_F0,-0.028503195160262763,-0.04772403255371207,-0.007123790719667614
ettm1,standard,selected,SHIFT8,21,128,2,mag_specific_B0,-0.005129688921426793,-0.0076698234469385375,-0.002484506884849835
ettm1,standard,selected,SHIFT8,21,128,2,second_stage_interaction_mag,-0.34624665647723185,-0.410578532863426,-0.28661215398597595
ettm1,standard,selected,SHIFT8,21,128,2,mag_rule_interaction,0.02337350623883597,0.0006000689165942637,0.04397456866607228
ettm1,standard,selected,SHIFT_POINT,21,128,2,plain_gain_F0,0.3437074196286125,0.27726296228020886,0.4080211801623028
ettm1,standard,selected,SHIFT_POINT,21,128,2,plain_gain_B0,0.003403066053544102,0.0011266412649403687,0.005388099293403741
ettm1,standard,selected,SHIFT_POINT,21,128,2,mag_gain_F0,0.3171477802334879,0.2548076962859664,0.3794502162222928
ettm1,standard,selected,SHIFT_POINT,21,128,2,mag_gain_B0,0.0,0.0,0.0
ettm1,standard,selected,SHIFT_POINT,21,128,2,mag_specific_F0,-0.026559639395124592,-0.03682782118322322,-0.015800915330701302
ettm1,standard,selected,SHIFT_POINT,21,128,2,mag_specific_B0,-0.003403066053544102,-0.005388099293403742,-0.001126641264940369
ettm1,standard,selected,SHIFT_POINT,21,128,2,second_stage_interaction_mag,-0.3171477802334879,-0.3794502162222928,-0.2548076962859664
ettm1,standard,selected,SHIFT_POINT,21,128,2,mag_rule_interaction,0.023156573341580493,0.011862664744172701,0.03434821022001805
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,plain_gain_F0,0.16406123689978172,0.11908443613706857,0.21650100338982783
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,plain_gain_B0,0.006478073642974702,0.003904291813786701,0.009188997824444184
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,mag_gain_F0,0.1614834236800385,0.12276411174339723,0.2056590452155885
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,mag_gain_B0,0.012774149137426484,0.010650793936602385,0.014724164600665474
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,mag_specific_F0,-0.002577813219743205,-0.022629228280180633,0.014041358915365221
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,mag_specific_B0,0.0062960754944517815,0.004489825260902296,0.008370437722525393
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,second_stage_interaction_mag,-0.148709274542612,-0.1917616083493838,-0.11101712513818839
neso_2026_jul_aug,shape,fixed1024,PAIRED_SHIFT8_D32,8,55,2,mag_rule_interaction,0.008873888714194988,-0.007959340663424734,0.029101076018622992
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,plain_gain_F0,-0.15474224961707217,-0.2047582024536028,-0.11175308421821442
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,plain_gain_B0,0.019193789827719687,0.01602427263387308,0.021911478635535678
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,mag_gain_F0,-0.2001505428719448,-0.2591426622925451,-0.1497650362449469
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,mag_gain_B0,-0.005270707448935965,-0.00823494463967998,-0.002419899459805458
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,mag_specific_F0,-0.04540829325487259,-0.06067630527656997,-0.027395873921725503
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,mag_specific_B0,-0.02446449727665565,-0.0261527375339896,-0.02262395862272607
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,second_stage_interaction_mag,0.1948798354230088,0.1447087904246476,0.2561461188198682
neso_2026_jul_aug,shape,fixed1024,PULSE8_D32,8,55,2,mag_rule_interaction,0.020943795978216936,0.004073649559667697,0.03515553694981293
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,plain_gain_F0,0.23829265069899258,0.18503907786049514,0.2997587124207867
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,plain_gain_B0,0.004335393627611946,0.000697366196016645,0.00798045631937494
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,mag_gain_F0,0.2861235110679913,0.20706501650048592,0.379529540705961
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,mag_gain_B0,0.03127253113342655,0.025353721887443798,0.038113726091598965
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,mag_specific_F0,0.04783086036899871,0.010197313062358949,0.08467039876162064
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,mag_specific_B0,0.0269371375058146,0.022703327520112226,0.03132511940502396
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,second_stage_interaction_mag,-0.25485097993456474,-0.34788827568196035,-0.17539398356647065
neso_2026_jul_aug,shape,fixed1024,RAMP8_D32,8,55,2,mag_rule_interaction,-0.020893722863184132,-0.055314108245098706,0.013283212483979031
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,plain_gain_F0,0.40977565082926365,0.31318883786652535,0.5254608318793471
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,plain_gain_B0,0.01029335181153056,0.005754084691072796,0.015571581230427848
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,mag_gain_F0,0.3863793211689197,0.29449616395047284,0.4945196279773312
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,mag_gain_B0,0.03501160469550136,0.03194735958426876,0.03841098039362979
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,mag_specific_F0,-0.023396329660344127,-0.04010972577341748,-0.006711476921137032
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,mag_specific_B0,0.024718252883970792,0.021542103170485504,0.028066946602918832
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,second_stage_interaction_mag,-0.3513677164734182,-0.46063712754903996,-0.25826169222000456
neso_2026_jul_aug,shape,fixed1024,STEP12_D17,8,55,2,mag_rule_interaction,0.04811458254431491,0.030972345343540614,0.06497702000162435
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,plain_gain_F0,0.06684716156281575,0.016124067104064783,0.1246867171433933
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,plain_gain_B0,0.005812669442030041,0.0024827846696329763,0.009707144622513075
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,mag_gain_F0,0.07977897963733681,0.04130292842815584,0.12467514265137869
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,mag_gain_B0,0.0035189895131538308,0.0010693686300609938,0.00611567783666669
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,mag_specific_F0,0.012931818074521057,-0.003970607631683579,0.03031860265867387
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,mag_specific_B0,-0.0022936799288762115,-0.006317604940980376,0.0013782073149918746
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,second_stage_interaction_mag,-0.07625999012418298,-0.11989373005443427,-0.03898393800260016
neso_2026_jul_aug,shape,fixed1024,STEP12_D63,8,55,2,mag_rule_interaction,-0.015225498003397267,-0.033181457829713205,0.0022097648626756344
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,plain_gain_F0,0.3371921615485726,0.278571141348747,0.4012721532815671
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,plain_gain_B0,0.0026550083569269567,0.0008696217521152482,0.004613160837806951
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,mag_gain_F0,0.3272374310453177,0.26686743748418396,0.39159404974662176
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,mag_gain_B0,0.012735795009214302,0.011626159420768563,0.013961199222588481
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,mag_specific_F0,-0.00995473050325491,-0.02260464755307044,0.0018568786649772462
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,mag_specific_B0,0.010080786652287347,0.00809488196617422,0.012051044422197415
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,second_stage_interaction_mag,-0.3145016360361035,-0.3799202522786298,-0.2532566365130006
neso_2026_jul_aug,shape,fixed1024,STEP6_D17,8,55,2,mag_rule_interaction,0.02003551715554226,0.007943828272077735,0.03265083462495149
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,plain_gain_F0,0.0801310088989236,0.04196777896564996,0.1273894259877016
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,plain_gain_B0,0.005332430369270966,0.0029428761786954106,0.007840744243056027
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,mag_gain_F0,0.07698736308053565,0.0469864955569448,0.11409938259081538
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,mag_gain_B0,0.0047523431439807215,0.0026076504447095066,0.007161269798352727
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,mag_specific_F0,-0.0031436458183879503,-0.016115002642513,0.009200316905770929
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,mag_specific_B0,-0.0005800872252902441,-0.002214714419101139,0.000996351160934978
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,second_stage_interaction_mag,-0.07223501993655494,-0.10923075277915037,-0.042798685729031664
neso_2026_jul_aug,shape,fixed1024,STEP6_D63,8,55,2,mag_rule_interaction,0.0025635585930977064,-0.010195210902464587,0.016367482326680793
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,plain_gain_F0,0.15869526479041263,0.11992475530765764,0.20401730700143125
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,plain_gain_B0,0.005887937444377551,0.0044841237660357,0.007660730137195921
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,mag_gain_F0,0.14527949739101867,0.11172495484712744,0.1832105015465064
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,mag_gain_B0,0.011291696593680145,0.008828502551580984,0.013796193180533886
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,mag_specific_F0,-0.01341576739939399,-0.02922370198611669,0.00019022695749919274
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,mag_specific_B0,0.005403759149302592,0.0032898099899925657,0.007656287202621083
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,second_stage_interaction_mag,-0.13398780079733852,-0.1705946876534407,-0.10147280704190108
neso_2026_jul_aug,shape,fixed1024,STEP8_D31,8,55,2,mag_rule_interaction,0.018819526548696584,0.004477785229776067,0.03508076658824294
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,plain_gain_F0,0.1413765362795914,0.10318086290942588,0.18663992472678345
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,plain_gain_B0,0.006093153917235208,0.003951933343017268,0.008725254119261965
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,mag_gain_F0,0.14926387989604556,0.11610750091713318,0.18985365760670475
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,mag_gain_B0,0.013639299009461366,0.010993228173269353,0.015910504231285125
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,mag_specific_F0,0.007887343616454183,-0.007685201439476234,0.021239832684029784
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,mag_specific_B0,0.007546145092226154,0.005160508834627988,0.009897429239343508
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,second_stage_interaction_mag,-0.13562458088658422,-0.17481760628599996,-0.10444924200953787
neso_2026_jul_aug,shape,fixed1024,STEP8_D33,8,55,2,mag_rule_interaction,-0.0003411985242280273,-0.01307669875884455,0.015507524401983204
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,plain_gain_F0,0.17703150627123146,0.13401710771697958,0.22527702607760283
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,plain_gain_B0,0.008834415460560002,0.006917763152710055,0.010775126619575722
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,mag_gain_F0,0.1614834236800385,0.12276411174339723,0.2056590452155885
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,mag_gain_B0,0.014107370193738977,0.011557939372369385,0.016028238313591705
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,mag_specific_F0,-0.0155480825911929,-0.030783976364121238,-0.0031754944549909994
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,mag_specific_B0,0.005272954733178977,0.003889573301905172,0.006715859189343382
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,second_stage_interaction_mag,-0.14737605348629956,-0.19051209914009518,-0.11014864949114979
neso_2026_jul_aug,shape,selected,PAIRED_SHIFT8_D32,8,55,2,mag_rule_interaction,0.02082103732437187,0.008501407191368162,0.03573927421731318
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,plain_gain_F0,-0.22975954531410958,-0.2858664352683458,-0.18260759976803262
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,plain_gain_B0,-0.001324808268702588,-0.003990238835758076,0.0009187029416480979
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,mag_gain_F0,-0.2001505428719448,-0.2591426622925451,-0.1497650362449469
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,mag_gain_B0,-0.025067414864446295,-0.026887916181672945,-0.023516640619992358
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,mag_specific_F0,0.02960900244216487,0.016198153246987857,0.047928306361334716
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,mag_specific_B0,-0.023742606595743707,-0.02494293648147532,-0.022453534098473962
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,second_stage_interaction_mag,0.17508312800749848,0.12416234142989221,0.23595533771984464
neso_2026_jul_aug,shape,selected,PULSE8_D32,8,55,2,mag_rule_interaction,-0.05335160903790858,-0.07216207270148016,-0.039861496909597186
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,plain_gain_F0,0.2538467553889669,0.19422022874715134,0.3212356836650162
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,plain_gain_B0,0.016161714212573845,0.012772091123695239,0.01957611208729669
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,mag_gain_F0,0.2861235110679913,0.20706501650048592,0.379529540705961
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,mag_gain_B0,0.03391804427215615,0.028829090251983505,0.038646823878989885
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,mag_specific_F0,0.0322767556790244,0.002327512206957115,0.06162163603130058
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,mag_specific_B0,0.017756330059582305,0.014872809701292901,0.020573696835493906
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,second_stage_interaction_mag,-0.2522054667958352,-0.34429128237133594,-0.1732137898879732
neso_2026_jul_aug,shape,selected,RAMP8_D32,8,55,2,mag_rule_interaction,-0.014520425619442091,-0.04222849771554281,0.013403619586118305
