arm,seed,lead,pinball,raw_pinball,nmae,raw_mae,coverage,width,crossing
STATIC,92401,16,0.16702951378737388,24.502108828226724,0.20669281139216852,29.33881100018819,0.8020833333333334,0.6844435334205627,0.0
STATIC,92401,17,0.16440605854681747,26.195073587806135,0.20471936603476537,32.53405602773031,0.8020833333333334,0.6762266755104065,0.0
STATIC,92401,18,0.1753327540561922,25.445918525589835,0.21870103638701374,31.007792671521504,0.78125,0.6802920699119568,0.0
STATIC,92401,19,0.1849082568962411,30.335282929738366,0.22491690042905052,36.298266887664795,0.7708333333333334,0.6881389617919922,0.0
STATIC,92401,20,0.1942848116952517,34.99681645322729,0.24607609600289396,44.3232692082723,0.7604166666666666,0.6914860606193542,0.0
STATIC,92401,21,0.20274039586301415,39.90218453672197,0.25047564534011973,50.06229054927826,0.7083333333333334,0.6861913800239563,0.0
STATIC,92401,22,0.1833977187353586,39.02252773267251,0.2318780538274187,48.28688402970632,0.7395833333333334,0.683288037776947,0.0
STATIC,92401,23,0.22102212798217577,47.80241228916028,0.27403416893598864,58.27593902746836,0.7291666666666666,0.6633551716804504,0.0
STATIC,92401,24,0.22906399635839114,42.92131807185985,0.28086295299057107,52.59843715031942,0.7083333333333334,0.6579515933990479,0.0013020833333333333
STATIC,92401,25,0.17162899592829048,32.010955229511964,0.2184313030241751,39.328659534454346,0.7916666666666666,0.6613816618919373,0.0
STATIC,92401,26,0.17622330472163972,33.05205446260947,0.21823316716565447,40.74870785077413,0.8020833333333334,0.6766595840454102,0.0
STATIC,92401,27,0.1770901992894026,32.541884292496576,0.22921023940543564,41.79353710015615,0.8229166666666666,0.7007327079772949,0.0
