panel,kind,stage,arm,b,i,o,step,condition,nmae,mae,pinball
electricity,shape,fixed1024,C3,81552,81551,81552,1024,RAMP8_D32,0.4346282060703855,31.396333755713968,0.34131929400698796
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP12_D17,0.3033583909765329,20.112488630419765,0.24979231648396344
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP12_D63,0.20962112586792866,14.279861249183458,0.17167906511716516
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP6_D17,0.23372227312964805,15.278034882721002,0.1926777224179886
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP6_D63,0.19171170419775915,12.917033049885736,0.1567238872598015
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP8_D31,0.20845038073940753,13.400346855828273,0.17231125626904475
electricity,shape,fixed1024,C3,81552,81551,81552,1024,STEP8_D33,0.21221073896941237,13.64232865601358,0.17419527385890415
electricity,shape,fixed1024,C3,81552,81552,81551,1024,PAIRED_SHIFT8_D32,0.20619194793230294,13.27672512509469,0.16982180725665946
electricity,shape,fixed1024,C3,81552,81552,81551,1024,PULSE8_D32,2.977888872830191,225.7941164551885,2.8714659471560653
electricity,shape,fixed1024,C3,81552,81552,81551,1024,RAMP8_D32,0.43538346293535735,31.44063671691077,0.3414214006420993
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP12_D17,0.3051915577734108,20.311603451204558,0.25167067589117736
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP12_D63,0.2106275722962659,14.34376104487173,0.1723848188099185
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP6_D17,0.23493930576288402,15.375266807563488,0.19367933187416314
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP6_D63,0.19187054158870664,12.946953835891794,0.15685851624515826
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP8_D31,0.20834531132607054,13.39170589272945,0.17214095150574327
electricity,shape,fixed1024,C3,81552,81552,81551,1024,STEP8_D33,0.211473100369002,13.604907856552984,0.17358880164560073
electricity,shape,fixed1024,C3,81552,81552,81552,1024,PAIRED_SHIFT8_D32,0.20594848758418766,13.259556825058754,0.16950484409804845
electricity,shape,fixed1024,C3,81552,81552,81552,1024,PULSE8_D32,2.9794661049227735,225.92800219499622,2.873101420317185
electricity,shape,fixed1024,C3,81552,81552,81552,1024,RAMP8_D32,0.4363061336969255,31.584334418600736,0.3418616483443678
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP12_D17,0.3010858627054494,20.02149112555604,0.24886239360924767
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP12_D63,0.21120575431728247,14.38433555739571,0.17280783531552601
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP6_D17,0.2341843314157159,15.327043872775977,0.19321196914922448
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP6_D63,0.1919691918074674,12.943326454895148,0.15692585652894878
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP8_D31,0.20793945759001917,13.375324261162227,0.17168290501330455
electricity,shape,fixed1024,C3,81552,81552,81552,1024,STEP8_D33,0.21064018693066053,13.546245710938468,0.17276910128452477
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,PAIRED_SHIFT8_D32,0.20558481886616045,13.385123727282103,0.1691750105650321
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,PULSE8_D32,2.985563775685048,226.5025353035744,2.88343145362442
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,RAMP8_D32,0.5378923284382193,38.880235407506305,0.41755893920906045
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP12_D17,0.30090430207206453,19.76001880590731,0.2465101570509788
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP12_D63,0.21725425273288776,14.708851911013664,0.17668686608528758
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP6_D17,0.2389582317281187,15.535682008726313,0.1955394827900343
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP6_D63,0.19644446053883338,13.15079447716813,0.16008890126018757
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP8_D31,0.20803554718910747,13.514627782541462,0.17114284241128214
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81551,1024,STEP8_D33,0.2093428024939328,13.603669814968846,0.17152369053097935
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,PAIRED_SHIFT8_D32,0.2045216008708411,13.328232206692917,0.16823611474064348
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,PULSE8_D32,2.9943364337163545,227.19458482638584,2.8916677843546337
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,RAMP8_D32,0.5306672950442599,38.31548254892163,0.4114012750784559
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP12_D17,0.2926494145170387,19.23801585788999,0.24074589063110585
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP12_D63,0.21819373187052385,14.758127669990238,0.17743777429702992
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP6_D17,0.23757220486095026,15.47366769899503,0.19460414294524853
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP6_D63,0.19646694789913977,13.1447451010751,0.16011719681696418
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP8_D31,0.20768445282189135,13.506151139473205,0.17060536424032177
electricity,shape,fixed1024,MAG_ONLY,81551,81551,81552,1024,STEP8_D33,0.2076425926325227,13.503609967481387,0.17007583051559125
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,PAIRED_SHIFT8_D32,0.20514462891531116,13.381801476059277,0.16875426907851349
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,PULSE8_D32,2.9902063251155293,226.8364510051615,2.8884347540792468
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,RAMP8_D32,0.535153523772259,38.63673676149052,0.41549404944339546
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP12_D17,0.2995716491128981,19.68954864812903,0.24589057041094461
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP12_D63,0.21815487412016613,14.775082865164812,0.1774123875215479
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP6_D17,0.2391526223510912,15.574152681054434,0.19574859153841126
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP6_D63,0.1961512140642695,13.129891070776917,0.15992190062199055
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP8_D31,0.20784182948565977,13.523097095890288,0.17085519601909538
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81551,1024,STEP8_D33,0.20850615952823345,13.564700936154281,0.17079157508999554
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,PAIRED_SHIFT8_D32,0.2043288926257025,13.347877014453257,0.1679945677235862
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,PULSE8_D32,2.9984665172097063,227.47187631716952,2.896154999740275
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,RAMP8_D32,0.5289238434153486,38.16887614659021,0.41032161491429653
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP12_D17,0.29220894963358174,19.23292951003283,0.24055600486118006
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP12_D63,0.2198232474154946,14.888706351419218,0.17858732274555034
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP6_D17,0.23774248331052394,15.518694157448166,0.19471508258456827
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP6_D63,0.19642049782344417,13.147154195583342,0.1600828282457554
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP8_D31,0.20758260460288605,13.52330047644846,0.17041197885216988
electricity,shape,fixed1024,MAG_ONLY,81551,81552,81552,1024,STEP8_D33,0.20709069886584394,13.490727707346917,0.16955589261466938
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,PAIRED_SHIFT8_D32,0.20709944311575354,13.323591708681437,0.17054037065977673
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,PULSE8_D32,2.9746261747357945,225.59460176080756,2.867665737032805
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,RAMP8_D32,0.43047272792820546,31.014642583851412,0.33844556582978363
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP12_D17,0.3024925690132035,20.06372595223601,0.2488176621378292
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP12_D63,0.21087869069765391,14.360383917075021,0.17245558779654838
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP6_D17,0.23313073791870803,15.211040205474784,0.19197873278602007
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP6_D63,0.1923134005007531,12.982533281788308,0.15713369229922877
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP8_D31,0.20909205985427304,13.433782714892429,0.1728747330090655
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81551,1024,STEP8_D33,0.21243451532359842,13.655185197956191,0.17437384798449115
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,PAIRED_SHIFT8_D32,0.20629096574828049,13.277269401558293,0.16984002194770534
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,PULSE8_D32,2.9777065173551915,225.86931221708073,2.8707444789561047
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,RAMP8_D32,0.42702628501316386,30.782898820599204,0.3358719465608876
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP12_D17,0.29642074494073906,19.644293687141975,0.24423895391723185
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP12_D63,0.21123493445651975,14.388515760880958,0.17278660715393301
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP6_D17,0.23226866424033224,15.184034707580317,0.19136760929351251
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP6_D63,0.19234102544489068,12.970164546078989,0.1571485583588153
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP8_D31,0.20845082611083296,13.406919763056276,0.17224019425353024
electricity,shape,fixed1024,MAG_ONLY,81552,81551,81552,1024,STEP8_D33,0.21129229455707255,13.583024258241299,0.1733710016037331
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,PAIRED_SHIFT8_D32,0.2066651473662399,13.299984398144126,0.1701590352185662
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,PULSE8_D32,2.976592502092744,225.7107308760751,2.8700290821375485
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,RAMP8_D32,0.42805203792906177,30.792640822790315,0.33611889803429446
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP12_D17,0.29816139819388077,19.831172166941393,0.2460414531080444
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP12_D63,0.21105984443186665,14.362509358302058,0.17264616194800436
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP6_D17,0.23342406054742204,15.267370289715648,0.19235019070950643
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP6_D63,0.19223803986032387,12.97573618288009,0.1570854787666647
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP8_D31,0.2087116562030627,13.408400873705032,0.1724569997258527
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81551,1024,STEP8_D33,0.21131192046914826,13.588656958914042,0.17340692456488085
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,PAIRED_SHIFT8_D32,0.20588890323084488,13.262719339121583,0.16945965466387838
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,PULSE8_D32,2.980330714815212,225.98549909162102,2.873598334162415
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,RAMP8_D32,0.4266079724157542,30.76964582815304,0.3346593933855778
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP12_D17,0.2905752954697104,19.316167086531372,0.24096805284614706
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP12_D63,0.2125816609541409,14.49262039887085,0.17372161352000534
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP6_D17,0.2318954641173776,15.181489102271625,0.19135822505885716
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP6_D63,0.19274692581281974,13.020641375195126,0.15745509785572795
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP8_D31,0.20790827189945799,13.376848693690976,0.17168994507039298
electricity,shape,fixed1024,MAG_ONLY,81552,81552,81552,1024,STEP8_D33,0.20969436278714648,13.495057836198729,0.1719888927377637
electricity,shape,selected,C3,81551,81551,81551,768,PAIRED_SHIFT8_D32,0.20478331838228298,13.391985777561054,0.16845487683833463
electricity,shape,selected,C3,81551,81551,81551,768,PULSE8_D32,2.9980059546766236,227.37603820032382,2.8964183603650717
electricity,shape,selected,C3,81551,81551,81551,768,RAMP8_D32,0.5301479703551113,38.36182504271318,0.41177671638038627
electricity,shape,selected,C3,81551,81551,81551,768,STEP12_D17,0.2969892494415744,19.583761856034958,0.2439933189701285
electricity,shape,selected,C3,81551,81551,81551,768,STEP12_D63,0.22143728812210642,15.040737799325537,0.17964694220611738
electricity,shape,selected,C3,81551,81551,81551,768,STEP6_D17,0.23902000299599513,15.581409455911487,0.1955912649317344
electricity,shape,selected,C3,81551,81551,81551,768,STEP6_D63,0.19716696559272237,13.230394666425006,0.1606477007817783
electricity,shape,selected,C3,81551,81551,81551,768,STEP8_D31,0.20789581644530947,13.55654183761228,0.17082638966805191
electricity,shape,selected,C3,81551,81551,81551,768,STEP8_D33,0.20726381115118317,13.529395959915094,0.16980647558470677
electricity,shape,selected,C3,81551,81551,81552,1024,PAIRED_SHIFT8_D32,0.20444119002139366,13.335340929017672,0.16818448869476443
electricity,shape,selected,C3,81551,81551,81552,1024,PULSE8_D32,2.995082800734866,227.17658008173748,2.8924676325820418
electricity,shape,selected,C3,81551,81551,81552,1024,RAMP8_D32,0.532100945543627,38.515259354617214,0.412781966114221
electricity,shape,selected,C3,81551,81551,81552,1024,STEP12_D17,0.29223216273243197,19.259302400611528,0.2404207944641855
electricity,shape,selected,C3,81551,81551,81552,1024,STEP12_D63,0.2193715332942193,14.861307555979863,0.1782905778997432
electricity,shape,selected,C3,81551,81551,81552,1024,STEP6_D17,0.23778840211371105,15.528867352139574,0.1947317004766088
electricity,shape,selected,C3,81551,81551,81552,1024,STEP6_D63,0.1967061537929793,13.157389185836028,0.16030752767836387
electricity,shape,selected,C3,81551,81551,81552,1024,STEP8_D31,0.20754923110932944,13.49991105578221,0.1705134373200775
electricity,shape,selected,C3,81551,81551,81552,1024,STEP8_D33,0.2074704164720348,13.505405393409774,0.17000769465825263
electricity,shape,selected,C3,81551,81552,81551,768,PAIRED_SHIFT8_D32,0.20488100596333117,13.404375373962228,0.16850437123438977
electricity,shape,selected,C3,81551,81552,81551,768,PULSE8_D32,2.9981476457602,227.39686040864035,2.89655161089841
electricity,shape,selected,C3,81551,81552,81551,768,RAMP8_D32,0.5327125091940367,38.505436411123775,0.41358142279909166
electricity,shape,selected,C3,81551,81552,81551,768,STEP12_D17,0.2999289938996451,19.751264830703583,0.24609270272049868
electricity,shape,selected,C3,81551,81552,81551,768,STEP12_D63,0.22161740010675426,15.057989511557755,0.17975629938152357
electricity,shape,selected,C3,81551,81552,81551,768,STEP6_D17,0.24018774459869413,15.660287486188786,0.19646391659200899
electricity,shape,selected,C3,81551,81552,81551,768,STEP6_D63,0.19686123523038565,13.208584983611345,0.16042962354093393
electricity,shape,selected,C3,81551,81552,81551,768,STEP8_D31,0.20813509828326238,13.578073919816212,0.17100946178494705
electricity,shape,selected,C3,81551,81552,81551,768,STEP8_D33,0.20737982427060647,13.536493991708136,0.16990000327258595
electricity,shape,selected,C3,81551,81552,81552,1024,PAIRED_SHIFT8_D32,0.20430832306149585,13.342541247451857,0.1680101790887619
electricity,shape,selected,C3,81551,81552,81552,1024,PULSE8_D32,2.9985291816007305,227.41637800647004,2.896597348970258
electricity,shape,selected,C3,81551,81552,81552,1024,RAMP8_D32,0.5306825484249857,38.36123769266149,0.4120297115948527
electricity,shape,selected,C3,81551,81552,81552,1024,STEP12_D17,0.2919954828721791,19.259215535317853,0.24032541670232907
electricity,shape,selected,C3,81551,81552,81552,1024,STEP12_D63,0.22051095018463615,14.948115294538432,0.17919560820781322
electricity,shape,selected,C3,81551,81552,81552,1024,STEP6_D17,0.23827550960825045,15.592282355859483,0.19508669835747794
electricity,shape,selected,C3,81551,81552,81552,1024,STEP6_D63,0.19650609242077297,13.143639687808577,0.16019179366477498
electricity,shape,selected,C3,81551,81552,81552,1024,STEP8_D31,0.20776383785333116,13.52910727944268,0.17060979892996295
electricity,shape,selected,C3,81551,81552,81552,1024,STEP8_D33,0.20705447382892214,13.488722030529393,0.16963570430967462
electricity,shape,selected,C3,81552,81551,81551,768,PAIRED_SHIFT8_D32,0.20581852862177166,13.253407575736622,0.1693003560560279
electricity,shape,selected,C3,81552,81551,81551,768,PULSE8_D32,2.9860038027552824,226.40085002193518,2.8792227554304324
electricity,shape,selected,C3,81552,81551,81551,768,RAMP8_D32,0.43177128814250976,31.043546977321164,0.339039007405909
electricity,shape,selected,C3,81552,81551,81551,768,STEP12_D17,0.3091532369533492,20.558225498276023,0.25456703449031015
electricity,shape,selected,C3,81552,81551,81551,768,STEP12_D63,0.2164884305653986,14.80888540176039,0.17615967736004098
electricity,shape,selected,C3,81552,81551,81551,768,STEP6_D17,0.23447321426712128,15.281691037108326,0.1931305084689982
electricity,shape,selected,C3,81552,81551,81551,768,STEP6_D63,0.1950408102802,13.259147535670431,0.15898917371997967
electricity,shape,selected,C3,81552,81551,81551,768,STEP8_D31,0.20756374112417839,13.33634136976376,0.1713902107010799
electricity,shape,selected,C3,81552,81551,81551,768,STEP8_D33,0.2100401615791051,13.515642708461582,0.17238906259753245
electricity,shape,selected,C3,81552,81551,81552,768,PAIRED_SHIFT8_D32,0.20517725280859203,13.219130401462186,0.16885892842477285
electricity,shape,selected,C3,81552,81551,81552,768,PULSE8_D32,2.9879652546138513,226.54406295782246,2.880277462207396
electricity,shape,selected,C3,81552,81551,81552,768,RAMP8_D32,0.4283532904244136,30.806633678222358,0.336275823584258
electricity,shape,selected,C3,81552,81551,81552,768,STEP12_D17,0.30350613445383023,20.186969419745324,0.25059770453467073
electricity,shape,selected,C3,81552,81551,81552,768,STEP12_D63,0.21547747748861984,14.704284140804578,0.1755659708347265
electricity,shape,selected,C3,81552,81551,81552,768,STEP6_D17,0.23391149461622446,15.27419016626715,0.19278796811649995
electricity,shape,selected,C3,81552,81551,81552,768,STEP6_D63,0.19414348525841496,13.161750380398153,0.1583960150247969
electricity,shape,selected,C3,81552,81551,81552,768,STEP8_D31,0.20718702570854597,13.317004140306961,0.17102492046220233
electricity,shape,selected,C3,81552,81551,81552,768,STEP8_D33,0.20902739217360672,13.455026246050885,0.17157919316055914
electricity,shape,selected,C3,81552,81552,81551,768,PAIRED_SHIFT8_D32,0.20541407124641864,13.234899695512599,0.1689645836510384
electricity,shape,selected,C3,81552,81552,81551,768,PULSE8_D32,2.9878027641440923,226.52144447230967,2.880891971336325
electricity,shape,selected,C3,81552,81552,81551,768,RAMP8_D32,0.4316903704395751,31.062249889471815,0.33854646459444954
electricity,shape,selected,C3,81552,81552,81551,768,STEP12_D17,0.30752922752939665,20.505224494907186,0.2537955392781839
electricity,shape,selected,C3,81552,81552,81551,768,STEP12_D63,0.21619271598234424,14.761611776661542,0.17607264149907428
electricity,shape,selected,C3,81552,81552,81551,768,STEP6_D17,0.23523327468959002,15.371036052798084,0.19389219085042206
electricity,shape,selected,C3,81552,81552,81551,768,STEP6_D63,0.19422895175089303,13.18901527327362,0.15847707890769
electricity,shape,selected,C3,81552,81552,81551,768,STEP8_D31,0.20725526034123218,13.324956889654171,0.17103502686692912
electricity,shape,selected,C3,81552,81552,81551,768,STEP8_D33,0.2092172919665728,13.469939372448843,0.17170348895183285
electricity,shape,selected,C3,81552,81552,81552,768,PAIRED_SHIFT8_D32,0.2049563213411614,13.207620875162494,0.16860810190435135
electricity,shape,selected,C3,81552,81552,81552,768,PULSE8_D32,2.990601584052126,226.72282574337441,2.882819510401034
electricity,shape,selected,C3,81552,81552,81552,768,RAMP8_D32,0.43087547298681134,31.040567174925414,0.33758344203338025
electricity,shape,selected,C3,81552,81552,81552,768,STEP12_D17,0.30332845133441727,20.229791282387545,0.251194403757026
electricity,shape,selected,C3,81552,81552,81552,768,STEP12_D63,0.21722091871764354,14.818850706280175,0.17683001061800796
electricity,shape,selected,C3,81552,81552,81552,768,STEP6_D17,0.2346741849754628,15.334660678150804,0.19360744199431798
electricity,shape,selected,C3,81552,81552,81552,768,STEP6_D63,0.19436920089812967,13.189843375151167,0.15858643382783022
electricity,shape,selected,C3,81552,81552,81552,768,STEP8_D31,0.20679418011084882,13.297746395106454,0.1705857709794938
electricity,shape,selected,C3,81552,81552,81552,768,STEP8_D33,0.208018594293347,13.394328023991424,0.1706936646777181
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,PAIRED_SHIFT8_D32,0.204623093178736,13.369926046186931,0.1682833458911296
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,PULSE8_D32,2.998370158958871,227.47182003916532,2.8964778467322656
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,RAMP8_D32,0.5288581419875704,38.195375971405646,0.4103965290362461
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP12_D17,0.2973773903823255,19.562945650809894,0.24419179772758481
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP12_D63,0.22059949053546246,14.968713034264375,0.17903128912269023
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP6_D17,0.23927092701151537,15.572933350019284,0.19575129976291555
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP6_D63,0.19691358909000642,13.216966657407486,0.16042619578886233
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP8_D31,0.20785851367300873,13.54690703209798,0.1707474994950454
electricity,shape,selected,MAG_ONLY,81551,81551,81551,768,STEP8_D33,0.20726267315553618,13.516883632040509,0.16975035422647303
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,PAIRED_SHIFT8_D32,0.2045216008708411,13.328232206692917,0.16823611474064348
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,PULSE8_D32,2.9943364337163545,227.19458482638584,2.8916677843546337
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,RAMP8_D32,0.5306672950442599,38.31548254892163,0.4114012750784559
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP12_D17,0.2926494145170387,19.23801585788999,0.24074589063110585
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP12_D63,0.21819373187052385,14.758127669990238,0.17743777429702992
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP6_D17,0.23757220486095026,15.47366769899503,0.19460414294524853
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP6_D63,0.19646694789913977,13.1447451010751,0.16011719681696418
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP8_D31,0.20768445282189135,13.506151139473205,0.17060536424032177
electricity,shape,selected,MAG_ONLY,81551,81551,81552,1024,STEP8_D33,0.2076425926325227,13.503609967481387,0.17007583051559125
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,PAIRED_SHIFT8_D32,0.2046665077923496,13.386222110113854,0.16828334114614835
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,PULSE8_D32,2.9998260658364204,227.5775494005211,2.8980160566138222
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,RAMP8_D32,0.5297713039064188,38.20608345331197,0.41101546501282366
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP12_D17,0.2984883976148009,19.625957020666867,0.24516611599871366
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP12_D63,0.22120470787158272,15.01632500419856,0.17946732519773007
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP6_D17,0.23984434373412675,15.613289051349785,0.19622072734819357
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP6_D63,0.19671170154831036,13.201924725139666,0.1603078561971628
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP8_D31,0.20801524201191465,13.568623731157194,0.17084179181430015
electricity,shape,selected,MAG_ONLY,81551,81552,81551,768,STEP8_D33,0.20723941425357406,13.520110483502418,0.16970934616290603
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,PAIRED_SHIFT8_D32,0.2043288926257025,13.347877014453257,0.1679945677235862
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,PULSE8_D32,2.9984665172097063,227.47187631716952,2.896154999740275
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,RAMP8_D32,0.5289238434153486,38.16887614659021,0.41032161491429653
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP12_D17,0.29220894963358174,19.23292951003283,0.24055600486118006
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP12_D63,0.2198232474154946,14.888706351419218,0.17858732274555034
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP6_D17,0.23774248331052394,15.518694157448166,0.19471508258456827
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP6_D63,0.19642049782344417,13.147154195583342,0.1600828282457554
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP8_D31,0.20758260460288605,13.52330047644846,0.17041197885216988
electricity,shape,selected,MAG_ONLY,81551,81552,81552,1024,STEP8_D33,0.20709069886584394,13.490727707346917,0.16955589261466938
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,PAIRED_SHIFT8_D32,0.20538348099354628,13.223517248683631,0.16889453426961876
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,PULSE8_D32,2.9885227216446566,226.5843067056121,2.8814937983287208
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,RAMP8_D32,0.4278185769291193,30.73850572564754,0.33634472964660306
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP12_D17,0.3034475253178229,20.18208966245279,0.24968830868259576
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP12_D63,0.2181777767471729,14.920558723664302,0.17728520692369046
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP6_D17,0.23357748864142613,15.23599439190316,0.1921892466526596
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP6_D63,0.1955956041929988,13.282057623932225,0.15930137454306778
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP8_D31,0.20746599920070144,13.33186836797695,0.17124063261449413
electricity,shape,selected,MAG_ONLY,81552,81551,81551,768,STEP8_D33,0.20938404765234092,13.47040126038414,0.17176664824279136
electricity,shape,selected,MAG_ONLY,81552,81551,81552,768,PAIRED_SHIFT8_D32,0.20477162027298176,13.19386241898714,0.16845577371758622
electricity,shape,selected,MAG_ONLY,81552,81551,81552,768,PULSE8_D32,2.9910125826628047,226.768107714699,2.883027630790208
electricity,shape,selected,MAG_ONLY,81552,81551,81552,768,RAMP8_D32,0.4236476052581461,30.444530139367266,0.33301955885997236
