arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass
TARGET,92301,raw,0,1643,0.20150212289124939,0.21343141902095722,0.3094035828718812,141.87860488891602,0.875,0.7377335254012479,0.0
TARGET,92301,raw,0,1644,0.31476380974127005,0.3398834899643701,0.5094355775530774,233.60430526733398,1.0,1.4895721297875972,0.0
TARGET,92301,raw,0,1645,0.26578618911523366,0.2911476963737106,0.42862170473917266,196.54668807983398,1.0,1.4800923037401665,0.0
TARGET,92301,raw,0,1646,0.301842192524023,0.3171368013038789,0.3964168743908449,181.77899742126465,0.75,0.8979150049564303,0.0
TARGET,92301,raw,0,1647,1.0617837329730146,1.0864739754778803,1.341105420394804,614.9707908630371,0.375,1.434228186132843,0.0
TARGET,92301,raw,0,1648,0.41558620197119495,0.4546823986697371,0.6276168837413446,287.7969512939453,0.75,2.2583539934453327,0.0
TARGET,92301,raw,0,1649,0.1168386051360818,0.13719042932177672,0.11355992156228548,52.073486328125,1.0,1.2008400142819733,0.0
TARGET,92301,raw,0,1650,0.16410351774415774,0.18770498521020118,0.19522610406606977,89.52193450927734,1.0,1.378879525633513,0.0
TARGET,92301,raw,0,1651,0.20515560381080528,0.23132442303553455,0.2655455051549205,121.76725769042969,1.0,1.4966309792036236,0.0
TARGET,92301,raw,0,1652,0.11548285396237143,0.1364600526985139,0.1177862434184628,54.01148796081543,1.0,1.2243109746581493,0.0
TARGET,92301,raw,0,1653,0.12279924476629284,0.14581355040838095,0.09262302978150777,42.4727668762207,1.0,1.3103756105693256,0.0
TARGET,92301,raw,0,1654,0.20075978709970949,0.22459555622772673,0.3083073490934175,141.37592124938965,1.0,1.3715802294499477,0.0
TARGET,92301,raw,0,1655,0.2142263752309704,0.24503044328947843,0.30047735798138353,137.78543853759766,1.0,1.7462509238193828,0.0
TARGET,92301,raw,0,1656,0.13391580540578665,0.1571820671133684,0.1499776137059025,68.77300643920898,1.0,1.3457595234506203,0.0
TARGET,92301,raw,0,1657,0.12497793018545827,0.14247446498337707,0.16990124075473506,77.90908813476562,1.0,1.0211899209599935,0.0
TARGET,92301,raw,0,1658,1.2626121395982888,1.2821630538761446,1.5484588313472671,710.0537643432617,0.0,1.1651156982909883,0.0
TARGET,92301,raw,0,1659,1.0856061049457832,1.121083184766132,1.3750758105901562,630.5480880737305,0.125,2.0165469819349013,0.0
TARGET,92301,raw,0,1660,0.3183395447337396,0.3624009644731666,0.4626861157059445,212.16709899902344,1.0,2.5621819956628324,0.0
TARGET,92301,raw,0,1661,0.23476717803272032,0.2805294559595349,0.1583776317413858,72.6248779296875,1.0,2.6204321353380005,0.0
TARGET,92301,raw,0,1662,0.2826525664492347,0.3286163430835493,0.3520636153424063,161.44058227539062,1.0,2.65219483845764,0.0
TARGET,92301,raw,0,1663,0.20975056154657562,0.24680006398566506,0.21618922549578445,99.13468170166016,1.0,2.106624662624988,0.0
TARGET,92301,raw,0,1664,0.2644805521171588,0.30162537509682796,0.30012289584641483,137.62289810180664,1.0,2.182146518669221,0.0
TARGET,92301,raw,0,1665,0.9110282991489604,0.9456021196758213,1.3042183148669286,598.0560188293457,0.5,2.013993180790413,0.0
TARGET,92301,raw,0,1666,0.7165385334764421,0.7595078644209348,1.0354993882244266,474.8335723876953,0.5,2.514597918532191,0.0
TARGET,92301,raw,0,1667,1.4221863785375166,1.451701579265746,1.84481645401767,845.9500770568848,0.0,1.7369735061412153,0.0
TARGET,92301,raw,0,1668,0.2343820387430789,0.28120051523508444,0.1449155410295599,66.45176696777344,1.0,2.702971104626767,0.0
TARGET,92301,raw,0,1669,0.2267810888102042,0.26660662122597434,0.25762118962979674,118.1335220336914,1.0,2.283641866546075,0.0
TARGET,92301,raw,0,1670,0.6637006490263928,0.7007404904327825,0.9562061528949779,438.47325134277344,0.625,2.1390893228940495,0.0
TARGET,92301,raw,0,1671,0.3201697862132995,0.3626077948264488,0.44852648104760207,205.67412567138672,1.0,2.4183611868412846,0.0
TARGET,92301,raw,0,1672,0.5049809039635489,0.544610382352616,0.7606075179348241,348.78049087524414,0.625,2.2635167295745657,0.0
TARGET,92301,raw,0,1673,0.24519803921571032,0.28330950619711853,0.33690704605071164,154.49045944213867,1.0,2.18188365649126,0.0
TARGET,92301,raw,0,1674,0.5134294271254383,0.5483056388097571,0.7586188646496874,347.8685836791992,0.625,2.018049858461387,0.0
TARGET,92301,raw,0,1675,0.1533552865696034,0.17701323652146178,0.21475120350247756,98.47526931762695,1.0,1.4066236643510037,0.0
TARGET,92301,raw,0,1676,0.2263048844925723,0.2675865306662558,0.21454510151947284,98.3807601928711,1.0,2.3570690359701407,0.0
TARGET,92301,raw,0,1677,0.32206805831893603,0.35890022835702257,0.48340539207709865,221.66802978515625,1.0,2.1160429034865382,0.0
TARGET,92301,raw,0,1678,0.3037644031781805,0.3396297991513414,0.4428777643454467,203.08387756347656,1.0,2.07438331624621,0.0
TARGET,92301,cal,0,1437,0.653596470180424,0.7244991839664776,1.0591874981490337,485.6958770751953,1.0,4.096333718167955,0.0
TARGET,92301,cal,0,1438,0.4023381848504098,0.46659365327718744,0.5111262294160064,234.3795623779297,1.0,3.7763982241371337,0.0
TARGET,92301,cal,0,1439,0.3746049404910185,0.42845848028758277,0.5425625426970102,248.7948455810547,1.0,3.1334152833084934,0.041666666666666664
TARGET,92301,cal,0,1440,0.5382786962781678,0.5909018406711832,0.9257480150153717,424.5065155029297,1.0,3.06249967140148,0.013888888888888888
TARGET,92301,cal,0,1441,0.4584741050881461,0.5090102564517801,0.708076019894935,324.69190216064453,1.0,2.9181103455458843,0.013888888888888888
TARGET,92301,cal,0,1442,0.2135147997322505,0.25144745873274,0.2762348649185558,126.66891860961914,1.0,2.2754965539582064,0.013888888888888888
TARGET,92301,cal,0,1443,0.36473585637510925,0.41281117253823696,0.500991169601093,229.7320785522461,1.0,2.798120370712372,0.013888888888888888
TARGET,92301,cal,0,1444,1.150300149354523,1.2068771725168665,1.7425574514996902,799.0586853027344,0.5,3.272670594209279,0.0
TARGET,92301,cal,0,1445,0.4739047427224663,0.5424800502338863,0.6188595252142379,283.7812194824219,1.0,3.9335215370956944,0.0
TARGET,92301,cal,0,1446,0.7840591598607487,0.8271310309105186,1.1924811750483415,546.8183784484863,0.625,2.45956144742407,0.013888888888888888
TARGET,92301,cal,0,1447,0.49372624110484964,0.5605901060954499,0.7355450093455084,337.28794860839844,1.0,3.7409202364112444,0.013888888888888888
TARGET,92301,cal,0,1448,0.5408464638097518,0.6014452712186555,0.8481783496334837,388.9365463256836,1.0,3.3637060023219854,0.013888888888888888
TARGET,92301,cal,0,1449,0.9012894316323781,0.9431983639176753,1.3939360096393336,639.1965293884277,0.75,2.3809500249069355,0.041666666666666664
TARGET,92301,cal,0,1450,0.8452864478284122,0.9191958515763282,1.3664894064828579,626.6107482910156,1.0,4.107748132645323,0.013888888888888888
TARGET,92301,cal,0,1451,1.0035042058885124,1.0681417948737004,1.6304657913134857,747.6584777832031,1.0,3.728720429876743,0.013888888888888888
TARGET,92301,cal,0,1452,0.5875000627515847,0.6346756809328523,0.8758103572256901,401.6073455810547,1.0,2.6794640483271093,0.0
TARGET,92301,cal,0,1453,0.3934653564747864,0.46087575711224926,0.3835411240631615,175.874755859375,1.0,3.7611008067052065,0.0
TARGET,92301,cal,0,1454,0.8098781889754588,0.849788835936,1.2924446714963163,592.657154083252,0.75,2.2525394634343887,0.0
TARGET,92301,cal,0,1455,0.6920669907100991,0.7413860733865222,1.0846432351797077,497.36873626708984,0.875,2.763849362785078,0.0
TARGET,92301,cal,0,1456,0.5340788902530732,0.5877977043432645,0.8512694384742114,390.3539810180664,0.875,2.945240649749916,0.0
TARGET,92301,cal,0,1457,0.2615847000690127,0.29249682206871724,0.28364595946941074,130.06731414794922,0.5,1.8064943878700395,0.0
TARGET,92301,cal,0,1458,0.17189861019392114,0.2005205401712291,0.1944697451439794,89.17510223388672,0.75,1.7156699483260112,0.0
TARGET,92301,cal,0,1459,0.18788149995447984,0.22389041929836645,0.15271668618292306,70.02902221679688,1.0,2.070829926723362,0.0
TARGET,92301,cal,0,1460,0.18589770334416886,0.21984866092452077,0.1918042870543497,87.95284271240234,1.0,1.9702654776557997,0.0
TARGET,92301,cal,0,1461,0.6077418597206334,0.6630496354673141,0.9493799886662628,435.34307861328125,1.0,3.068698898770692,0.013888888888888888
TARGET,92301,cal,0,1462,0.188665346869378,0.22058021643541278,0.22791590839438608,104.51201248168945,1.0,1.8568415542859729,0.0
TARGET,92301,cal,0,1463,1.666102924709843,1.7081325879221494,2.272624706881801,1042.1237525939941,0.125,2.3794762147912927,0.0
TARGET,92301,cal,0,1464,0.6273126327080475,0.6890029460359335,1.0150926381619514,465.4759521484375,1.0,3.408329331918446,0.013888888888888888
TARGET,92301,cal,0,1465,0.2523507596107071,0.29248241651296014,0.3299761046483962,151.31224060058594,1.0,2.280590683707869,0.0
TARGET,92301,cal,0,1466,0.1683967154842774,0.19901294781692824,0.13382626438887166,61.366722106933594,0.875,1.7795789912574491,0.0
TARGET,92301,cal,0,1467,0.7078475780909785,0.7392165462119699,1.1431501184452082,524.1973686218262,0.875,1.7997002911133317,0.0
TARGET,92301,cal,0,1468,0.3246877018718995,0.3736377348471899,0.3958275807794989,181.50877380371094,1.0,2.746506575547545,0.013888888888888888
TARGET,92301,cal,0,1469,0.35481183743184563,0.3993262751018304,0.5321726235339099,244.0304946899414,1.0,2.507253862238856,0.0
TARGET,92301,cal,0,1470,0.4302141369177628,0.478786132757943,0.6633558244461991,304.1852264404297,1.0,2.8046404849348807,0.0
TARGET,92301,cal,0,1471,0.6620883824172531,0.6887982891931702,1.0119658693452354,464.0421562194824,0.75,1.6044211974163338,0.0
TARGET,92301,cal,0,1472,0.33244512999369746,0.38208689504550336,0.46437890553898975,212.9433364868164,1.0,2.9253940998513572,0.0
TARGET,92301,cal,0,1473,0.6021231730923653,0.6245716929502964,0.8601963538375482,394.4474639892578,0.625,1.4147803967773054,0.0
TARGET,92301,cal,0,1474,0.3865978184880891,0.4260141935889144,0.5613085142455361,257.39090728759766,1.0,2.36545170691541,0.0
TARGET,92301,cal,0,1475,1.4470360560890632,1.486286441853147,1.9832061116329864,909.409366607666,0.0,2.3418341520843793,0.0
TARGET,92301,cal,0,1476,0.6653300912115954,0.7187922852221842,1.101065923684616,504.8994445800781,1.0,3.065573533776767,0.0
TARGET,92301,cal,0,1477,0.7162858419336176,0.7759492490262114,1.1276813389649296,517.1040802001953,1.0,3.407456557611889,0.0
TARGET,92301,cal,0,1478,1.613497634657578,1.6452041693985173,2.107504632823182,966.4070930480957,0.125,1.894015513843232,0.0
TARGET,92301,cal,0,1479,0.4333086341657658,0.48801618594043494,0.6139336753420004,281.52244567871094,1.0,3.136133196536522,0.0
TARGET,92301,cal,0,1480,0.6489517871028972,0.7044395036352517,0.8560767765866151,392.55841064453125,0.75,3.158185505594161,0.0
TARGET,92301,cal,0,1481,0.7401546928806593,0.7961748309395278,1.165730086014614,534.5515289306641,0.875,3.1651043262865173,0.0
TARGET,92301,cal,0,1482,0.4978502068585963,0.543801758611213,0.7565960454374387,346.9410095214844,0.875,2.6499822806367788,0.0
TARGET,92301,cal,0,1483,0.39938753513487896,0.4386436687079151,0.5693267340767812,261.0677032470703,1.0,2.3333272480215044,0.0
TARGET,92301,cal,0,1484,1.517511300636097,1.5605800979365934,2.0069728439528056,920.3077239990234,0.25,2.5050332807908458,0.0
TARGET,92301,cal,0,1485,0.6813821660579309,0.7410808378055083,1.14713768228067,526.0258865356445,1.0,3.356955082994835,0.027777777777777776
TARGET,92301,cal,0,1486,0.5559908807075856,0.6061503426316639,0.8891338542326983,407.71690368652344,1.0,2.8719273792279814,0.0
TARGET,92301,cal,0,1487,0.9451183448570504,0.9905385648399103,1.391923930191366,638.2738800048828,0.625,2.6651185142555187,0.0
TARGET,92301,cal,0,1488,0.3485696788380461,0.40333236510000137,0.4601802483506018,211.0180206298828,1.0,3.138749851506745,0.013888888888888888
TARGET,92301,cal,0,1489,0.47774953658622166,0.525712779086441,0.720060082783534,330.187255859375,1.0,2.7273121606076427,0.013888888888888888
TARGET,92301,cal,0,1490,0.3745681794880353,0.41827310580007165,0.5664892401038604,259.7665557861328,1.0,2.547049734342655,0.0
TARGET,92301,cal,0,1491,0.362516047716461,0.41384500596616597,0.5216384537800809,239.1999969482422,1.0,2.9855782227528604,0.0
TARGET,92301,cal,0,1492,0.5161336158321355,0.5700859241223777,0.7363080234274939,337.63783264160156,1.0,3.072981831080728,0.013888888888888888
TARGET,92301,cal,0,1493,0.7651353389721679,0.8123975631318636,1.0320482885091677,473.2510528564453,0.75,2.7386286485666282,0.0
TARGET,92301,cal,0,1494,0.3032648603034487,0.35390788021954483,0.34870209407933683,159.89913940429688,1.0,2.924443283396341,0.0
TARGET,92301,cal,0,1495,0.6305824636097189,0.6820537821587955,0.9735072725923544,446.4067687988281,0.875,2.964382857040177,0.0
TARGET,92301,cal,0,1496,0.31816732819572235,0.36633518378205565,0.3945964760262839,180.94424438476562,1.0,2.7390804216176896,0.08333333333333333
TARGET,92301,cal,0,1497,0.691562934496954,0.7440021581389482,0.991848410764455,454.8171920776367,0.875,2.964870817523169,0.0
TARGET,92301,cal,0,1498,0.7145660101729376,0.7691341271866867,1.054522048045596,483.55651092529297,0.75,3.0727834781995265,0.013888888888888888
TARGET,92301,cal,0,1499,0.3371661928418767,0.3784227933791364,0.5372439552014567,246.3559799194336,1.0,2.322689432471257,0.0
TARGET,92301,cal,0,1500,0.6372343537981675,0.6827507524675023,0.9650030763476616,442.5071258544922,0.75,2.586659349318362,0.0
TARGET,92301,cal,0,1501,0.2969299836241573,0.3410734195206118,0.39174264363582034,179.63560485839844,1.0,2.4885348440879054,0.0
TARGET,92301,cal,0,1502,0.4838313646754143,0.5318284844762664,0.7539818819927013,345.74227142333984,1.0,2.6743181996661107,0.0
TARGET,92301,cal,0,1503,0.784028229183511,0.8297214126959671,1.074363908136166,492.6550979614258,0.625,2.5729247922009515,0.0
TARGET,92301,cal,0,1504,0.7097852760108634,0.7672072129880031,1.184133932430827,542.9907073974609,1.0,3.2337865538816715,0.0
TARGET,92301,cal,0,1505,0.23601820025192888,0.2799067846877933,0.19137547846440173,87.75621032714844,1.0,2.476259530604917,0.0
TARGET,92301,cal,0,1506,0.3083532414790217,0.3601260809874542,0.31956182760007945,146.5367202758789,1.0,2.9070315091872816,0.0
TARGET,92301,cal,0,1507,0.6620965242556522,0.7109798769039442,1.0143483084413716,465.13463592529297,0.625,2.7450540182690792,0.0
TARGET,92301,cal,0,1508,0.4454686434089613,0.49992667243151406,0.6734086098469081,308.79498291015625,1.0,3.077224745082419,0.0
TARGET,92301,cal,0,1509,0.5878527564678119,0.6343688288412299,0.9113783435107367,417.91722869873047,0.75,2.585058101209675,0.0
TARGET,92301,cal,0,1510,0.5456556027180444,0.5816103923445991,0.7046978940079269,323.1428451538086,0.125,2.0343236169662653,0.0
TARGET,92301,cal,0,1511,0.13922864517455072,0.16378233219947894,0.17256637440531986,79.13119888305664,1.0,1.5107150694782054,0.0
TARGET,92301,cal,0,1512,2.5121136592639965,2.5324106780487647,2.8887482376304705,1324.6503677368164,0.0,1.2888772021508146,0.0
TARGET,92301,cal,0,1513,0.4216940137611121,0.4809268806640726,0.6119934965777505,280.6327667236328,1.0,3.2635929311553658,0.0
TARGET,92301,cal,0,1514,0.5006502899747651,0.5585048064858822,0.764883466486445,350.74124908447266,1.0,3.188268829027944,0.0
TARGET,92301,cal,0,1515,0.8793990317027864,0.9359209675545057,1.3481314473941224,618.1926116943359,0.625,3.0781916649446437,0.0
TARGET,92301,cal,0,1516,1.085790368761054,1.1393113400449142,1.5419044971244718,707.0482406616211,0.5,2.941417356058042,0.0
TARGET,92301,cal,0,1517,0.8092172813760562,0.8650001034322766,1.2620192686844445,578.7054290771484,0.875,3.0534177240883844,0.0
TARGET,92301,cal,0,1518,0.8237213389941793,0.8860313247099468,1.2924853594801256,592.6758117675781,0.875,3.4610491085912454,0.0
TARGET,92301,cal,0,1519,0.371809550238255,0.4316758635430452,0.40842386846475776,187.2848663330078,1.0,3.366044321867491,0.0
TARGET,92301,cal,0,1520,0.3410976279522991,0.39671541432640745,0.3520421358138445,161.43073272705078,1.0,3.1128910738333424,0.0
TARGET,92301,cal,0,1521,0.628220895552043,0.6892454158334314,0.9391398272387042,430.64739990234375,1.0,3.374642472332005,0.0
TARGET,92301,cal,0,1522,0.5054252670897449,0.5516478778562236,0.6768395693845342,310.3682670593262,0.375,2.606822820010868,0.0
TARGET,92301,cal,0,1523,1.4243424359508745,1.4598461093177304,2.003871206683644,918.8854522705078,0.375,2.0423992957842554,0.0
TARGET,92301,cal,0,1524,0.7132083588894551,0.7784691369547978,1.152015065950971,528.2624359130859,1.0,3.6627201776461833,0.0
TARGET,92301,cal,0,1525,0.39567610358891103,0.4573100932561675,0.5096796305853846,233.71621704101562,1.0,3.457422283538429,0.013888888888888888
TARGET,92301,cal,0,1526,0.43632099302980015,0.49164611719670026,0.6238078362511219,286.05029296875,1.0,3.1646586135904355,0.0
TARGET,92301,cal,0,1527,0.6365732049492188,0.701966915037234,0.920563761922303,422.1292495727539,0.875,3.6781901841715676,0.013888888888888888
TARGET,92301,cal,0,1528,0.42984743021291477,0.4913876323577276,0.6202739796225659,284.42982482910156,1.0,3.4731098098055133,0.013888888888888888
TARGET,92301,cal,0,1529,0.41967473813907424,0.4778037550852354,0.5953478435784529,272.99981689453125,1.0,3.364428003981117,0.0
TARGET,92301,cal,0,1530,0.329521071133853,0.387214266995328,0.3004762598800008,137.7849349975586,1.0,3.287307432948432,0.0
TARGET,92301,cal,0,1531,0.3419515703644692,0.3987560263859343,0.4148419715644983,190.22792053222656,1.0,3.283332775963692,0.013888888888888888
TARGET,92301,cal,0,1532,0.5880795968995941,0.6396635005113196,0.9720792749336398,445.751953125,1.0,3.00199035035091,0.0
TARGET,92301,cal,0,1533,0.28184669904295134,0.32636109379845213,0.3546987092650141,162.64891815185547,1.0,2.579700572709785,0.041666666666666664
TARGET,92301,cal,0,1534,0.4468153529111949,0.49902689832612745,0.7148272470232302,327.78771209716797,1.0,3.009359613062349,0.013888888888888888
TARGET,92301,cal,0,1535,0.34980960542678485,0.3939554563862785,0.5295159502553418,242.81226348876953,1.0,2.5631462908963734,0.0
TARGET,92301,cal,0,1536,0.3160496610670848,0.3568879398723311,0.4892373253311691,224.34229278564453,1.0,2.3408858625103863,0.0
TARGET,92301,cal,0,1537,0.251583595040307,0.2920318205933053,0.33742126529896477,154.72625732421875,1.0,2.374205132658966,0.15277777777777776
TARGET,92301,cal,0,1538,0.18591068172758923,0.2105627586569488,0.2893998276979103,132.70578002929688,1.0,1.5250984963664491,0.38888888888888884
TARGET,92301,cal,0,1539,0.15391866226155054,0.168698294260335,0.2490060851454502,114.18302154541016,1.0,0.943673243129296,0.0
TARGET,92301,cal,0,1540,0.15477872046269028,0.1811714809908483,0.17898827094620068,82.07599258422852,1.0,1.5693414960533238,0.013888888888888888
TARGET,92301,cal,0,1541,0.15992969513735433,0.17993915510822528,0.2036171209977948,93.36967849731445,0.75,1.2183799959869386,0.0
