arm,seed,mode,series,origin,crps,pinball,nmae,raw_mae,coverage,width,negative_mass,native_pinball
FIXED3,92301,raw,3,7896,0.17613668458193715,0.19265333512229588,0.28364213597425414,1.8004952374467393,0.765625,0.46748278628352546,0.458912037037037,
FIXED3,92301,raw,3,7920,0.12430508279880094,0.13488679094085593,0.19509426495494803,1.2384136570472037,0.8125,0.45447480805258916,0.42939814814814814,
FIXED3,92301,raw,3,7944,0.06664191417030274,0.07297929108599154,0.0919527984164503,0.5836952787358314,0.859375,0.4425705696881216,0.44907407407407407,
FIXED3,92301,raw,3,7968,0.056125934895338604,0.0601493582708685,0.06630028836845475,0.4208590273046866,0.90625,0.43309022784200857,0.4571759259259259,
FIXED3,92301,raw,3,7992,0.08332941159851479,0.08953800733928066,0.11270664185492427,0.7154359178384766,0.84375,0.4566819069095434,0.41377314814814814,
FIXED3,92301,raw,3,8016,0.08912802870783436,0.09635241467341504,0.12706408478520637,0.8065736732678488,0.921875,0.4768099059469894,0.38541666666666663,
FIXED3,92301,raw,3,8040,0.05647448557931685,0.06049257155614453,0.053260538041787577,0.3380856823641807,0.953125,0.46940861438890075,0.3368055555555556,
FIXED3,92301,raw,3,8064,0.05656429334377222,0.06204086483020892,0.0601489979694263,0.3818120463984087,0.9375,0.43660794149782456,0.3530092592592592,
FIXED3,92301,raw,3,8088,0.07690469964434261,0.0850093827210689,0.10800336537676042,0.6855805972591043,0.84375,0.426378487603326,0.32291666666666663,
FIXED3,92301,raw,3,8112,0.06555379843142338,0.0713917933131966,0.08806579554631794,0.5590214758412912,0.90625,0.42655979161377044,0.4195601851851851,
FIXED3,92301,raw,3,8136,0.08536365066417455,0.09301580933235476,0.13747683592294205,0.8726714297517901,0.921875,0.43335493958473553,0.3877314814814814,
FIXED3,92301,raw,3,8160,0.0842849361009376,0.09413945747920485,0.13802135943188715,0.8761279401223874,0.921875,0.4050166560764755,0.40740740740740733,
FIXED3,92301,raw,3,8184,0.05967612549544875,0.0661059454839498,0.08932876190779565,0.5670384966942947,0.921875,0.3877814878919701,0.3784722222222222,
FIXED3,92301,raw,3,8208,0.07606200143301474,0.08443012108710872,0.13134430504155842,0.8337435299617937,0.84375,0.372022243192637,0.38252314814814814,
FIXED3,92301,raw,3,8232,0.07079479101388474,0.07779099419553992,0.11874869427605003,0.7537894811102888,0.84375,0.37580722263167204,0.38888888888888884,
FIXED3,92301,raw,3,8256,0.051625294891125585,0.05673330919801585,0.07071096530864171,0.4488569931127131,0.921875,0.40025372267833964,0.39409722222222215,
FIXED3,92301,raw,3,8280,0.042150133149750885,0.04567211790233791,0.04131753168131124,0.2622742166277021,0.921875,0.39259534188555045,0.39062499999999994,
FIXED3,92301,raw,3,8304,0.04368052456165887,0.047312652479340814,0.036199677912430124,0.22978725447319448,0.890625,0.39848324766577603,0.35532407407407407,
FIXED3,92301,raw,3,8328,0.046340896491849665,0.04991892985045766,0.036745752269592445,0.23325360927265137,0.953125,0.41909024872269807,0.3935185185185185,
FIXED3,92301,raw,3,8352,0.050188975398898564,0.053980191199475044,0.05009073038620951,0.3179644702322548,0.96875,0.4186793125865744,0.3987268518518518,
FIXED3,92301,raw,3,8376,0.07247952885319983,0.0787262545185921,0.10912624159756917,0.6927083580230828,0.953125,0.4157192797169184,0.3472222222222222,
FIXED3,92301,raw,3,8400,0.16810062202454296,0.1848086807938109,0.2579445270338819,1.637372708588373,0.734375,0.4072348766295154,0.29918981481481477,
FIXED3,92301,raw,3,8424,0.23854678692871303,0.2596373032045856,0.34872852821134837,2.213648730466957,0.734375,0.40588203800130557,0.3952546296296296,
FIXED3,92301,raw,3,8448,0.15264070050953837,0.16450376897486768,0.21495282857273906,1.3644712651439477,0.75,0.37604279677481023,0.37384259259259256,
FIXED3,92301,raw,3,8472,0.10706208043693793,0.11772949270885294,0.15978810439938496,1.0142982458637562,0.84375,0.3658573780713276,0.38310185185185186,
FIXED3,92301,raw,3,8496,0.1543512629321848,0.16938522078812226,0.2413949721379755,1.5323199290724006,0.765625,0.3608137032746743,0.3194444444444444,
FIXED3,92301,raw,3,8520,0.16821691975006856,0.18265601367072343,0.25894083446359795,1.6436970396898687,0.828125,0.38688761949529155,0.4091435185185185,
FIXED3,92301,raw,3,8544,0.12964699389470236,0.14311644172937055,0.19206140679496367,1.2191617689095438,0.84375,0.40039153875024036,0.31481481481481477,
FIXED3,92301,raw,3,8568,0.05699420998229596,0.06309152429077697,0.07812033632323523,0.495889981277287,0.921875,0.40640050646059567,0.32696759259259256,
FIXED3,92301,raw,3,8592,0.08544110340249816,0.09466069937061003,0.12700046021145298,0.8061697990633547,0.90625,0.4140897869179041,0.2864583333333333,
FIXED3,92301,raw,3,8616,0.14369966463174094,0.15933359638913605,0.22261257609831725,1.413093585986644,0.828125,0.4158619119040071,0.3101851851851851,
FIXED3,92301,raw,4,7008,0.06829292262866765,0.07466496223866459,0.08635243848762883,0.7475475068204105,0.984375,0.5018138447119815,0.4212962962962963,
FIXED3,92301,raw,4,7032,0.11193152251193794,0.12284408570033534,0.18193050032300578,1.574960641679354,0.96875,0.5364481065315113,0.3836805555555555,
FIXED3,92301,raw,4,7056,0.1937571377437048,0.21479077682611977,0.31312237081768185,2.7106802278431132,0.84375,0.5249273874980652,0.4189814814814814,
FIXED3,92301,raw,4,7080,0.2358182860633633,0.25998318096131123,0.3816128694285131,3.3035980698186904,0.796875,0.5689592176785785,0.30092592592592593,
FIXED3,92301,raw,4,7104,0.1831756243557216,0.20039081727041758,0.2820945442179321,2.442074328311719,0.78125,0.5317777738914706,0.402199074074074,
FIXED3,92301,raw,4,7128,0.104015189450991,0.11504559339323289,0.15036262138686327,1.3016795438015833,0.9375,0.540632027196775,0.38541666666666663,
FIXED3,92301,raw,4,7152,0.11092741618776081,0.1202382563918353,0.14808892263855894,1.2819962799549103,0.921875,0.5341650619584454,0.4126157407407407,
FIXED3,92301,raw,4,7176,0.12400640683605593,0.1351086401083172,0.18467093901009424,1.5986844431608915,0.9375,0.5711043105900828,0.31076388888888884,
FIXED3,92301,raw,4,7200,0.2023685063242612,0.22270436062569796,0.31053809797999266,2.688308344077086,0.859375,0.5307561472867395,0.349537037037037,
FIXED3,92301,raw,4,7224,0.19493623435067575,0.2111659885837236,0.2854757078180663,2.4713448441616492,0.84375,0.5451150267338147,0.36053240740740733,
FIXED3,92301,raw,4,7248,0.09072209234960704,0.10193274082904177,0.13701585545133477,1.186137449403759,0.984375,0.5457005871620956,0.3472222222222222,
FIXED3,92301,raw,4,7272,0.09551129190836735,0.1071867121136782,0.14637511015537064,1.2671599155000877,0.96875,0.5510524124396651,0.36516203703703703,
FIXED3,92301,raw,4,7296,0.08701522690962339,0.09613247191676073,0.12632477920760476,1.0935854898852995,0.953125,0.5465824960540977,0.34375,
FIXED3,92301,raw,4,7320,0.09464854287586737,0.1025011917269803,0.13720364804661703,1.18776315782452,0.96875,0.5858967302096236,0.3790509259259259,
FIXED3,92301,raw,4,7344,0.15612468354035924,0.17167556537231682,0.2392423169837926,2.0711053528939374,0.9375,0.6265376681328907,0.296875,
FIXED3,92301,raw,4,7368,0.2145481231228883,0.23337760959410273,0.33864193900860745,2.931601488555316,0.828125,0.6150575510633212,0.308449074074074,
FIXED3,92301,raw,4,7392,0.14947891605865826,0.16313072770566767,0.216259972960655,1.872148678638041,0.90625,0.5902689827607241,0.3136574074074074,
FIXED3,92301,raw,4,7416,0.07028558473397727,0.07674741784889189,0.08132201890646315,0.7039994880033191,0.90625,0.5670779682500492,0.3831018518518518,
FIXED3,92301,raw,4,7440,0.16212703872735185,0.17999678342993797,0.2341134849584241,2.0267053838761058,0.8125,0.5620293503761518,0.39641203703703703,
FIXED3,92301,raw,4,7464,0.16954266701398474,0.18557004885809858,0.27176801105853615,2.352678194831242,0.796875,0.5869546396126446,0.4571759259259258,
FIXED3,92301,raw,4,7488,0.09401969916401912,0.10313347087851768,0.13169585986801186,1.1400825897580944,0.875,0.5868314261300387,0.47048611111111105,
FIXED3,92301,raw,4,7512,0.0904664162759045,0.09887756377155135,0.12247934563973284,1.0602958187810145,0.921875,0.5740579967416528,0.412037037037037,
FIXED3,92301,raw,4,7536,0.17000680694705095,0.18672175062556653,0.25365533135788115,2.1958778914558934,0.8125,0.5517290764075669,0.40972222222222215,
FIXED3,92301,raw,4,7560,0.21933923693688576,0.24107817115222768,0.34276809608545206,2.967321365023963,0.8125,0.5678020079175551,0.3692129629629629,
FIXED3,92301,raw,4,7584,0.1241528496844233,0.13431581360848877,0.17793388090329282,1.5403621643781662,0.859375,0.55395440329572,0.3692129629629629,
FIXED3,92301,raw,4,7608,0.08558837717880435,0.09469773959530543,0.12320131890984054,1.0665458949515596,0.96875,0.5725195729591885,0.365162037037037,
FIXED3,92301,raw,4,7632,0.13669016380995413,0.1530920612938386,0.22422403369729338,1.9410930402809754,0.921875,0.5607368720259422,0.3518518518518518,
FIXED3,92301,raw,4,7656,0.11869465304903026,0.12953318092725585,0.18512412331470782,1.6026076305424795,0.828125,0.5505362831253363,0.4907407407407407,
FIXED3,92301,raw,4,7680,0.09860367388745986,0.10679298789799954,0.14121355984285036,1.2224767063744366,0.9375,0.5353939611756544,0.3368055555555555,
FIXED3,92301,raw,4,7704,0.08719356760806508,0.09863359994486579,0.1376639010137917,1.1917475381633267,0.953125,0.5523269931694786,0.3310185185185185,
FIXED3,92301,raw,4,7728,0.07318033724023991,0.08128075027415416,0.09776475699300535,0.8463432142161764,0.96875,0.5573521260915091,0.3315972222222222,
FIXED3,92301,raw,4,7752,0.059344826478093214,0.06477183117644868,0.060236397387319215,0.5214626184897497,0.9375,0.5297057504863698,0.412037037037037,
FIXED3,92301,raw,4,7776,0.0563921532826053,0.0614406588975283,0.059317501921710244,0.5135077995364554,0.890625,0.5018922403429706,0.3373842592592592,
FIXED3,92301,raw,4,7800,0.06685201308358484,0.07358090101415914,0.09033633319588845,0.7820358271128498,0.921875,0.5342710301923832,0.3559027777777778,
FIXED3,92301,raw,4,7824,0.0782396421763633,0.08785835692928648,0.12186295675255418,1.0549597798235482,0.90625,0.5363475173520551,0.3067129629629629,
FIXED3,92301,raw,4,7848,0.11513851223857656,0.12705898924370324,0.18150414016457178,1.571269669206231,0.953125,0.5218024473131512,0.427662037037037,
FIXED3,92301,raw,4,7872,0.14330226763752524,0.15657891719989764,0.23596251766133194,2.0427123410772765,0.828125,0.4902795939139192,0.29803240740740733,
FIXED3,92301,raw,4,7896,0.12450870545923623,0.13668169165045682,0.20621233684555865,1.785166938934708,0.90625,0.49361447665879377,0.42013888888888884,
FIXED3,92301,raw,4,7920,0.10165027436956434,0.110760778411562,0.1603217278869749,1.3878948883211706,0.875,0.4972506522942691,0.39525462962962954,
FIXED3,92301,raw,4,7944,0.06631039223871991,0.0729792230377531,0.08648648944042332,0.7487079772981815,0.859375,0.470523731166252,0.49537037037037035,
FIXED3,92301,raw,4,7968,0.074776157172883,0.08260612239031777,0.10502907611188025,0.909229957673233,0.9375,0.4750218643503328,0.4571759259259259,
FIXED3,92301,raw,4,7992,0.08787841772701083,0.09682941368926355,0.13202801779003823,1.1429580595286097,0.96875,0.48822898581568297,0.3449074074074074,
FIXED3,92301,raw,4,8016,0.08635139397267012,0.09376831780755263,0.12600082502444954,1.0907810393546242,0.984375,0.503011747450483,0.3003472222222222,
FIXED3,92301,raw,4,8040,0.08190119881496404,0.08970763790058624,0.11726048388194188,1.015116468159249,0.96875,0.4922396923201492,0.3321759259259259,
FIXED3,92301,raw,4,8064,0.10447259418915344,0.11524270443164812,0.14863604733561275,1.286732703272719,0.90625,0.46417512793371046,0.27372685185185186,
FIXED3,92301,raw,4,8088,0.10000244375646153,0.10917166009987034,0.14259007706406757,1.2343931274372153,0.9375,0.4530305020618389,0.3721064814814814,
FIXED3,92301,raw,4,8112,0.07587255499579977,0.08356811000167562,0.11249430243825484,0.9738559419056401,0.96875,0.46008314563732355,0.2916666666666667,
FIXED3,92301,raw,4,8136,0.07140974375208006,0.0780271926958403,0.10364103916809944,0.8972138111130334,0.96875,0.45895948396329145,0.33854166666666663,
FIXED3,92301,raw,4,8160,0.0695290456435326,0.07602754862754663,0.09783406845661433,0.8469432390993461,0.9375,0.4550596974351566,0.23668981481481477,
FIXED3,92301,raw,4,8184,0.1285214236745772,0.14243060619636513,0.19389279051104924,1.6785174185642973,0.796875,0.44968303168399076,0.2384259259259259,
FIXED3,92301,raw,4,8208,0.12957600438763966,0.13865496629307072,0.1911296346514352,1.6545969559811056,0.828125,0.436558312599732,0.3460648148148147,
FIXED3,92301,raw,4,8232,0.05482182923704371,0.05954485933357029,0.07203688412386616,0.6236186733003706,0.953125,0.42665184695558944,0.31481481481481477,
FIXED3,92301,raw,4,8256,0.08976485962909152,0.0993695280417765,0.13184199319919257,1.1413476566085592,0.875,0.40927910522897115,0.3657407407407407,
FIXED3,92301,raw,4,8280,0.08515895295043523,0.09213721882354195,0.11581283858619805,1.0025842959294096,0.875,0.40219668191690294,0.39409722222222215,
FIXED3,92301,raw,4,8304,0.05116111642784034,0.054891709664102804,0.054332866952814,0.4703561351634562,0.984375,0.43039003635930995,0.402199074074074,
FIXED3,92301,raw,4,8328,0.0560230338952262,0.0602229802608132,0.06588254751486651,0.570340977050364,0.953125,0.4560313595089428,0.3287037037037037,
FIXED3,92301,raw,4,8352,0.07842345692596214,0.08605040885512963,0.11465353933146133,0.9925483168335631,0.9375,0.45036789203994954,0.4195601851851851,
FIXED3,92301,raw,4,8376,0.11026810724124958,0.1215268631397897,0.18885954799200583,1.6349449617555365,0.953125,0.4596805505198043,0.32928240740740733,
FIXED3,92301,raw,4,8400,0.15423895712837277,0.17072451662946217,0.2458766055315752,2.1285379622131586,0.828125,0.44963254215732823,0.3368055555555555,
FIXED3,92301,raw,4,8424,0.21083451884658067,0.22898139549114455,0.3128416926255622,2.7082504147838335,0.78125,0.4536688843748055,0.328125,
FIXED3,92301,raw,4,8448,0.1486706407826887,0.16066819974678584,0.2184254655832807,1.8908952090132516,0.8125,0.4288313877623189,0.42013888888888884,
FIXED3,92301,raw,4,8472,0.07968689524614479,0.08794784526738358,0.11700214479886549,1.0128800433303695,0.9375,0.441646703202467,0.3917824074074074,
FIXED3,92301,raw,4,8496,0.15342182385344239,0.1683685875834902,0.22525575504581774,1.9500245856470428,0.875,0.4258257803949455,0.38715277777777773,
FIXED3,92301,raw,4,8520,0.1997483352126666,0.21592634355203022,0.30450651972843756,2.6360933590331115,0.796875,0.4521771464819985,0.34837962962962965,
FIXED3,92301,raw,4,8544,0.12816051806953271,0.14226738674463665,0.20095950101328047,1.7396934769349173,0.875,0.4645255965707073,0.31307870370370366,
FIXED3,92301,raw,4,8568,0.06774666847783727,0.07580738295878398,0.10192142133699988,0.8823271901346743,0.96875,0.4582916278743602,0.2719907407407407,
FIXED3,92301,raw,4,8592,0.06670472821125517,0.0743981382564156,0.09439299441513643,0.8171540824114345,0.96875,0.44819739363896594,0.25405092592592593,
FIXED3,92301,raw,4,8616,0.09975715806239795,0.11070726382755547,0.1495622287103457,1.294750595872756,0.96875,0.46943315347439063,0.3587962962962963,
FIXED3,92301,raw,5,7008,0.0811081491713865,0.08850197370309976,0.11143932364481683,1.5762329772114754,0.953125,0.514619349463368,0.3275462962962963,
FIXED3,92301,raw,5,7032,0.13111387820222653,0.14246364931626346,0.2072851117746442,2.931906064914074,0.90625,0.5368077883504176,0.396412037037037,
FIXED3,92301,raw,5,7056,0.17978773212901727,0.19965886438632396,0.3068941375982034,4.340807574684732,0.90625,0.5445791551525178,0.28356481481481477,
FIXED3,92301,raw,5,7080,0.22339159008307422,0.24898350699287658,0.3685634570966202,5.213077899883501,0.8125,0.5992972364061966,0.2910879629629629,
FIXED3,92301,raw,5,7104,0.1911164568253072,0.20972372260943895,0.29791112228712396,4.2137489700107835,0.78125,0.6028137676871486,0.2725694444444444,
FIXED3,92301,raw,5,7128,0.0968374683482297,0.10594218409915651,0.14164482470751225,2.003469120711088,0.96875,0.6096411300205173,0.33912037037037035,
FIXED3,92301,raw,5,7152,0.08216556093204887,0.08801870602954559,0.10093263726918861,1.4276230879477225,0.96875,0.5568585720050514,0.3726851851851851,
FIXED3,92301,raw,5,7176,0.17618098447130753,0.1923442543035323,0.2571710511322024,3.6375085411564214,0.828125,0.5684776026555838,0.2604166666666667,
FIXED3,92301,raw,5,7200,0.17698018991757236,0.19493723403909052,0.2693783115121376,3.810171886041644,0.875,0.5641247966095895,0.3373842592592592,
FIXED3,92301,raw,5,7224,0.09125595507727244,0.09889420597557524,0.129445191573938,1.830913658006466,0.96875,0.5643909640296695,0.43865740740740733,
FIXED3,92301,raw,5,7248,0.09672115719956695,0.10712202148159855,0.13752457657446418,1.9451910302741453,0.921875,0.5667846461331338,0.34548611111111105,
FIXED3,92301,raw,5,7272,0.10559011813210234,0.11638522360298365,0.15243074507008447,2.1560285836458206,0.84375,0.5687649914303379,0.41493055555555547,
FIXED3,92301,raw,5,7296,0.1016768515981077,0.10974280280138035,0.13685645219388784,1.9357408680953085,0.90625,0.603894060376337,0.4212962962962962,
FIXED3,92301,raw,5,7320,0.0975962377339987,0.1063747650150067,0.12017448524321767,1.699785860721022,0.953125,0.620539381549875,0.2980324074074074,
FIXED3,92301,raw,5,7344,0.1758741413677403,0.19450626587583636,0.26338443682555945,3.725392630090937,0.859375,0.664648708120075,0.31481481481481477,
FIXED3,92301,raw,5,7368,0.25738606813935955,0.2821003375276403,0.4029677384397728,5.69970291730715,0.78125,0.6746861718414457,0.26041666666666663,
FIXED3,92301,raw,5,7392,0.17959489351159447,0.1956298682615497,0.26910353021000644,3.806285292550456,0.84375,0.6391957488475457,0.36689814814814814,
FIXED3,92301,raw,5,7416,0.08041218307287433,0.08846267538566988,0.1016664610434211,1.4380025230930187,0.953125,0.6161337307119394,0.3923611111111111,
FIXED3,92301,raw,5,7440,0.15522705548722,0.1735646728439328,0.2259138827084749,3.195397282470367,0.84375,0.6111274255143988,0.4131944444444444,
FIXED3,92301,raw,5,7464,0.1686185618239557,0.18402108715493154,0.26042063560643536,3.6834716899174964,0.8125,0.6223435959770123,0.4508101851851851,
FIXED3,92301,raw,5,7488,0.09036044128880277,0.09965244060107206,0.12129859017336886,1.7156855557550443,0.875,0.6212007172266895,0.4988425925925925,
FIXED3,92301,raw,5,7512,0.07956092333364237,0.08736298730572462,0.09080830048516464,1.2844212720228825,0.953125,0.6307746879043366,0.3530092592592592,
FIXED3,92301,raw,5,7536,0.194842615892791,0.2180878573695038,0.28917657559012677,4.090204783860827,0.8125,0.6038950741151875,0.3883101851851852,
FIXED3,92301,raw,5,7560,0.2823145346323471,0.31084686034669295,0.43665414049207024,6.176174023392377,0.75,0.629557734579328,0.2725694444444444,
FIXED3,92301,raw,5,7584,0.16862891430876348,0.18431342422857203,0.2513865887042143,3.5556912783067673,0.828125,0.6109831717138448,0.365162037037037,
FIXED3,92301,raw,5,7608,0.09134979931661191,0.10152558696889977,0.12852953490478009,1.8179623209871352,0.984375,0.6231748565668829,0.3576388888888889,
FIXED3,92301,raw,5,7632,0.11316641139699943,0.12457579985956735,0.16643228719858216,2.3540708160726354,0.875,0.5999369941156055,0.4149305555555555,
FIXED3,92301,raw,5,7656,0.11220899298986411,0.12318065767847439,0.16367961809837886,2.31513619524776,0.90625,0.6212904366705514,0.44965277777777773,
FIXED3,92301,raw,5,7680,0.11851396589673632,0.1290178822042496,0.1765265933930429,2.496847869857447,0.828125,0.5943523407638294,0.4699074074074074,
FIXED3,92301,raw,5,7704,0.09584167394797667,0.10608773474687652,0.13523360346652818,1.9127867833303753,0.96875,0.6183264710227767,0.3194444444444444,
FIXED3,92301,raw,5,7728,0.06706077754507207,0.0744290237349648,0.07529053332981997,1.0649330741143785,0.921875,0.5919202490461111,0.3802083333333333,
FIXED3,92301,raw,5,7752,0.06379086169851897,0.07030874644103069,0.07172245465713893,1.0144650428555906,0.78125,0.5476090354225059,0.5243055555555555,
FIXED3,92301,raw,5,7776,0.07217846223401113,0.07972147687864103,0.09909228143637624,1.401592514012009,0.921875,0.5514553049520308,0.4143518518518518,
FIXED3,92301,raw,5,7800,0.0997355631807905,0.11015434717959748,0.1547011859827175,2.1881424167368095,0.90625,0.5800650680752107,0.433449074074074,
FIXED3,92301,raw,5,7824,0.11078304068151748,0.12263915571107384,0.1754685142498319,2.4818820643995423,0.9375,0.5995510198302385,0.43287037037037035,
FIXED3,92301,raw,5,7848,0.17033722338940177,0.18832097072658757,0.26245292229428796,3.7122169944632333,0.6875,0.5788623687243744,0.521412037037037,
FIXED3,92301,raw,5,7872,0.23397974739741662,0.25474708013310426,0.3594998410735872,5.084879253292456,0.671875,0.5446779163357245,0.4623842592592592,
FIXED3,92301,raw,5,7896,0.19627438628437033,0.2140834493434553,0.31013279996390364,4.386616237694398,0.765625,0.5465768754437379,0.45949074074074064,
FIXED3,92301,raw,5,7920,0.14578040087171568,0.15770459457287056,0.22318096943651375,3.156742094317451,0.78125,0.5359699464910235,0.4502314814814814,
FIXED3,92301,raw,5,7944,0.07237357320739793,0.07975766923493302,0.09300973398545556,1.3155590424867114,0.859375,0.5061122010479125,0.5092592592592592,
FIXED3,92301,raw,5,7968,0.06599495095355137,0.07143049847096589,0.07806750773934402,1.104211476907949,0.890625,0.521014000963497,0.4380787037037036,
FIXED3,92301,raw,5,7992,0.09629783248390575,0.10439389760462159,0.13409093348481949,1.8966244983457727,0.875,0.5374799701637878,0.4097222222222222,
FIXED3,92301,raw,5,8016,0.09644722584958648,0.10463931678416628,0.13472351677558306,1.905571956129279,0.984375,0.5613183702985695,0.33043981481481477,
FIXED3,92301,raw,5,8040,0.07264748039167195,0.07864004500404094,0.09671891783053754,1.3680229098536074,0.96875,0.5456304199867645,0.3535879629629629,
FIXED3,92301,raw,5,8064,0.06861633294508943,0.07517449919635655,0.09504398855574435,1.3443321813829243,0.953125,0.5114587703639039,0.29861111111111105,
FIXED3,92301,raw,5,8088,0.09900745620311888,0.11068473993100295,0.1429514515170611,2.021950462833047,0.828125,0.49877364779616074,0.3570601851851851,
FIXED3,92301,raw,5,8112,0.10544004131658928,0.1150464377713113,0.15181134134837918,2.147267541848123,0.765625,0.5297230122016547,0.390625,
FIXED3,92301,raw,5,8136,0.09239641126918959,0.10043635970196582,0.13423406185504191,1.898648951202631,0.890625,0.5263656650480839,0.41435185185185175,
FIXED3,92301,raw,5,8160,0.08249896118903088,0.09070463403284773,0.11338990909599084,1.6038226736709476,0.890625,0.5091095616080152,0.37152777777777773,
FIXED3,92301,raw,5,8184,0.08990523041337978,0.09971423436610638,0.13213114935852582,1.8689046929212054,0.9375,0.47329979006940687,0.38888888888888884,
FIXED3,92301,raw,5,8208,0.10226400324120663,0.11137202674572694,0.16456150760651367,2.3276099188806256,0.84375,0.45475268111670586,0.35821759259259256,
FIXED3,92301,raw,5,8232,0.06926803040352461,0.0749786457941386,0.10357654410052627,1.4650193409033818,0.84375,0.45403507937809606,0.34548611111111105,
FIXED3,92301,raw,5,8256,0.051321733126387395,0.05539888662860111,0.05673656557386873,0.8024998963228427,0.921875,0.4529918243713165,0.33854166666666663,
FIXED3,92301,raw,5,8280,0.0479439407721166,0.0509975200925573,0.037233303615616685,0.5266396016231738,0.9375,0.4508102546777476,0.33159722222222215,
FIXED3,92301,raw,5,8304,0.05165718883136121,0.05511992989755737,0.042757164739574305,0.6047708373516798,0.921875,0.46389355985430225,0.36458333333333326,
FIXED3,92301,raw,5,8328,0.05864350931365882,0.06267360501978171,0.0598347581574662,0.8463217103853822,0.9375,0.5020067694051266,0.3032407407407407,
FIXED3,92301,raw,5,8352,0.06145385349351175,0.06568501636147171,0.06814360908740263,0.9638447212055326,0.90625,0.4894369433680862,0.3836805555555555,
FIXED3,92301,raw,5,8376,0.07661253225941958,0.08354309885921571,0.09976084902316978,1.4110489450395107,0.90625,0.48887676218311304,0.2876157407407407,
FIXED3,92301,raw,5,8400,0.15970834314436178,0.17650004750037102,0.2444864503280711,3.4580935426056385,0.734375,0.4838708818129993,0.27025462962962965,
FIXED3,92301,raw,5,8424,0.24455023563393502,0.26778657954930696,0.36747938827383564,5.1977444881922565,0.734375,0.47315954750363926,0.37962962962962954,
FIXED3,92301,raw,5,8448,0.16958807974078155,0.18380038670216303,0.24069473023564078,3.4044622564979363,0.828125,0.44192553766032716,0.38310185185185175,
FIXED3,92301,raw,5,8472,0.0731933333592559,0.07985630722493954,0.1019979933866294,1.4426918212266173,0.890625,0.4284658206344786,0.4068287037037036,
FIXED3,92301,raw,5,8496,0.11821320948294611,0.12988023073583232,0.19376905673564093,2.740730715158861,0.828125,0.42223729535802107,0.30439814814814814,
FIXED3,92301,raw,5,8520,0.20939398872392895,0.22884224417282775,0.32241439133063426,4.560330943524605,0.71875,0.432458926114646,0.4212962962962963,
FIXED3,92301,raw,5,8544,0.16438856823205664,0.18149273698706647,0.2376577775182236,3.3615066384372767,0.828125,0.46280187978840825,0.3055555555555555,
FIXED3,92301,raw,5,8568,0.06611766887889817,0.07318347712803816,0.09059530066488206,1.2814085353165865,0.90625,0.4622639118366519,0.37384259259259256,
FIXED3,92301,raw,5,8592,0.1355340447017332,0.15056501991777763,0.20758543525276235,2.936153935006587,0.8125,0.46175517401352806,0.3217592592592592,
FIXED3,92301,raw,5,8616,0.21759842354882641,0.24002788002723657,0.33847644575599756,4.787517712422414,0.703125,0.4578296016084804,0.45486111111111105,
FIXED3,92301,raw,6,7008,0.07842926229142073,0.0851874680081517,0.10525815777933994,0.957445539534092,0.921875,0.47274970288317175,0.35243055555555547,
FIXED3,92301,raw,6,7032,0.12028908105332592,0.13165346671306616,0.18849708516670322,1.7146005327813327,0.859375,0.4743745303336018,0.4068287037037036,
FIXED3,92301,raw,6,7056,0.2142555080464073,0.23694656678016907,0.34339071946901595,3.123538541898597,0.75,0.49220348290971294,0.37557870370370366,
FIXED3,92301,raw,6,7080,0.2648206366385413,0.2912624762111039,0.4115985586471337,3.7439682811236707,0.71875,0.5140070037629665,0.3877314814814814,
FIXED3,92301,raw,6,7104,0.182865912813928,0.2002578386851733,0.28453276802747746,2.58815692148346,0.84375,0.5534419105557286,0.3067129629629629,
FIXED3,92301,raw,6,7128,0.08053452011810219,0.08764531623084698,0.10946463467917565,0.9957083462359151,0.96875,0.5278507300584923,0.3414351851851851,
FIXED3,92301,raw,6,7152,0.058175259048063414,0.06193175068525826,0.056557065601829576,0.5144523838534951,0.953125,0.5003921173825909,0.37326388888888884,
FIXED3,92301,raw,6,7176,0.07195562143763902,0.077607957163048,0.09600912429979243,0.8733148076571524,0.953125,0.5234611446807094,0.2563657407407407,
FIXED3,92301,raw,6,7200,0.06622971355775575,0.07292566785058346,0.07990176031195416,0.7267995718866587,0.96875,0.5230136039601249,0.3813657407407407,
FIXED3,92301,raw,6,7224,0.09662601165738896,0.10557223015975363,0.1333261961896966,1.2127570398151875,0.953125,0.5130381271971278,0.4155092592592592,
FIXED3,92301,raw,6,7248,0.10211743058739667,0.11230037819407553,0.1553425900718421,1.4130217847414315,0.953125,0.5150396153859764,0.35937499999999994,
FIXED3,92301,raw,6,7272,0.08269603211560625,0.09269953749308833,0.11985640623574782,1.0902336118742824,0.953125,0.5083395019026485,0.3842592592592592,
FIXED3,92301,raw,6,7296,0.10471556583975344,0.11456594878941288,0.15039245597405831,1.3679945496842265,0.90625,0.5283471786629982,0.3310185185185185,
FIXED3,92301,raw,6,7320,0.10738283784407197,0.11722483947372901,0.15884615511530084,1.444890789425699,0.9375,0.5465496438038241,0.3148148148148148,
FIXED3,92301,raw,6,7344,0.1617783481909199,0.17872460978765942,0.25292401687041766,2.300638514891034,0.859375,0.561387689658729,0.318287037037037,
