arm,condition,series,tau,extension,qs,qs_ref,gap,exceed_rate,sel_choice
F0,phi0.5_gauss_goff,19,0.999,EVT-S,0.009613742212255071,0.0030674214040887575,2.1341445943619983,0.02,EVT-S
F0,phi0.5_gauss_goff,19,0.999,SEL,0.009613742212255071,0.0030674214040887575,2.1341445943619983,0.02,EVT-S
F0,phi0.5_gauss_goff,20,0.9,NONE,0.16947606081428318,0.16428917158978654,0.03157170478312343,0.075,EVT-S
F0,phi0.5_gauss_goff,20,0.95,NONE,0.09981953520430135,0.0978655729663303,0.01996577732849203,0.04,EVT-S
F0,phi0.5_gauss_goff,20,0.99,NONE,0.0241475926409242,0.02365985800857444,0.02061443615481573,0.005,EVT-S
F0,phi0.5_gauss_goff,20,0.995,CLAMP,0.012137548016062736,0.0129120055781072,-0.05997964896774721,0.005,EVT-S
F0,phi0.5_gauss_goff,20,0.995,LIN,0.01327134680958045,0.0129120055781072,0.02783000900205046,0.0,EVT-S
F0,phi0.5_gauss_goff,20,0.995,EVT-S,0.014131820501756154,0.0129120055781072,0.09447137520736493,0.0,EVT-S
F0,phi0.5_gauss_goff,20,0.995,SEL,0.014131820501756154,0.0129120055781072,0.09447137520736493,0.0,EVT-S
F0,phi0.5_gauss_goff,20,0.999,CLAMP,0.0025295123161735685,0.003096804118240353,-0.18318620758910886,0.005,EVT-S
F0,phi0.5_gauss_goff,20,0.999,LIN,0.0031744023692574473,0.003096804118240353,0.02505752642217063,0.0,EVT-S
F0,phi0.5_gauss_goff,20,0.999,EVT-S,0.00335548357638876,0.003096804118240353,0.08353110118420792,0.0,EVT-S
F0,phi0.5_gauss_goff,20,0.999,SEL,0.00335548357638876,0.003096804118240353,0.08353110118420792,0.0,EVT-S
F0,phi0.5_gauss_goff,21,0.9,NONE,0.17261768936140498,0.16721040694488004,0.03233819303069696,0.095,LIN
F0,phi0.5_gauss_goff,21,0.95,NONE,0.10167477404897884,0.09685641387040148,0.04974745590957519,0.04,LIN
F0,phi0.5_gauss_goff,21,0.99,NONE,0.027008934622742658,0.026353445708459065,0.024872987067235286,0.005,LIN
F0,phi0.5_gauss_goff,21,0.995,CLAMP,0.01485906272782473,0.014465266672219328,0.027223560030295912,0.005,LIN
F0,phi0.5_gauss_goff,21,0.995,LIN,0.014941083959677262,0.014465266672219328,0.0328937791635564,0.005,LIN
F0,phi0.5_gauss_goff,21,0.995,EVT-S,0.013830904095787275,0.014465266672219328,-0.04385419161683013,0.005,LIN
F0,phi0.5_gauss_goff,21,0.995,SEL,0.014941083959677262,0.014465266672219328,0.0328937791635564,0.005,LIN
F0,phi0.5_gauss_goff,21,0.999,CLAMP,0.005139165211890384,0.0031415202393749197,0.6358848010837401,0.005,LIN
F0,phi0.5_gauss_goff,21,0.999,LIN,0.003193603330856144,0.0031415202393749197,0.016578945068833173,0.0,LIN
F0,phi0.5_gauss_goff,21,0.999,EVT-S,0.0031339724043849466,0.0031415202393749197,-0.00240260587704344,0.005,LIN
F0,phi0.5_gauss_goff,21,0.999,SEL,0.003193603330856144,0.0031415202393749197,0.016578945068833173,0.0,LIN
F0,phi0.5_gauss_goff,22,0.9,NONE,0.16772410565627816,0.16616477928003293,0.00938421717888449,0.1,EVT-S
F0,phi0.5_gauss_goff,22,0.95,NONE,0.09840168413668811,0.09885893464039014,-0.00462528253379757,0.04,EVT-S
F0,phi0.5_gauss_goff,22,0.99,NONE,0.023982112591339567,0.025072248368188717,-0.0434797773554404,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.995,CLAMP,0.011991056295669784,0.012883817756712587,-0.06929323884433758,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.995,LIN,0.013273715135466069,0.012883817756712587,0.030262565500070115,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.995,EVT-S,0.014327332137259494,0.012883817756712587,0.11204088786453248,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.995,SEL,0.014327332137259494,0.012883817756712587,0.11204088786453248,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.999,CLAMP,0.0023982112591339573,0.0030911665539614308,-0.22417274602671555,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.999,LIN,0.0031836830446551902,0.0030911665539614308,0.02992931279461364,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.999,EVT-S,0.0032351657803434846,0.0030911665539614308,0.0465841046958515,0.0,EVT-S
F0,phi0.5_gauss_goff,22,0.999,SEL,0.0032351657803434846,0.0030911665539614308,0.0465841046958515,0.0,EVT-S
F0,phi0.5_gauss_goff,23,0.9,NONE,0.16736752491138338,0.1630228205898818,0.026650896517314004,0.115,EVT-S
F0,phi0.5_gauss_goff,23,0.95,NONE,0.10130626225132323,0.10057296409358749,0.007291205587352412,0.04,EVT-S
F0,phi0.5_gauss_goff,23,0.99,NONE,0.02904638826164795,0.028404624004965493,0.02259365434903371,0.015,EVT-S
F0,phi0.5_gauss_goff,23,0.995,CLAMP,0.017620558523065717,0.0158228295577683,0.11361614929453712,0.015,EVT-S
F0,phi0.5_gauss_goff,23,0.995,LIN,0.015990519694702034,0.0158228295577683,0.010597986682565619,0.01,EVT-S
F0,phi0.5_gauss_goff,23,0.995,EVT-S,0.01376651134301378,0.0158228295577683,-0.1299589436419708,0.005,EVT-S
F0,phi0.5_gauss_goff,23,0.995,SEL,0.01376651134301378,0.0158228295577683,-0.1299589436419708,0.005,EVT-S
F0,phi0.5_gauss_goff,23,0.999,CLAMP,0.008479894732199931,0.003413014872581574,1.4845759683976456,0.015,EVT-S
F0,phi0.5_gauss_goff,23,0.999,LIN,0.003047046810135658,0.003413014872581574,-0.10722720999135316,0.0,EVT-S
F0,phi0.5_gauss_goff,23,0.999,EVT-S,0.003750552211284267,0.003413014872581574,0.09889711920516264,0.0,EVT-S
F0,phi0.5_gauss_goff,23,0.999,SEL,0.003750552211284267,0.003413014872581574,0.09889711920516264,0.0,EVT-S
F0,phi0.5_gauss_goff,24,0.9,NONE,0.1641755455074115,0.16163466828653889,0.01571987772059069,0.055,LIN
F0,phi0.5_gauss_goff,24,0.95,NONE,0.10481545540799168,0.10206101617995618,0.026988161896985385,0.03,LIN
F0,phi0.5_gauss_goff,24,0.99,NONE,0.030402457260904524,0.027843108862625403,0.09192035310807567,0.025,LIN
F0,phi0.5_gauss_goff,24,0.995,CLAMP,0.019394389789107257,0.014775610964119279,0.3125947777187761,0.025,LIN
F0,phi0.5_gauss_goff,24,0.995,LIN,0.015373375323974705,0.014775610964119279,0.04045615178330175,0.02,LIN
F0,phi0.5_gauss_goff,24,0.995,EVT-S,0.014389613078986922,0.014775610964119279,-0.026123988109168828,0.02,LIN
F0,phi0.5_gauss_goff,24,0.995,SEL,0.015373375323974705,0.014775610964119279,0.04045615178330175,0.02,LIN
F0,phi0.5_gauss_goff,24,0.999,CLAMP,0.010587935811669448,0.0031279025823201384,2.384995386849865,0.025,LIN
F0,phi0.5_gauss_goff,24,0.999,LIN,0.0028900401829099727,0.0031279025823201384,-0.07604533490097698,0.0,LIN
F0,phi0.5_gauss_goff,24,0.999,EVT-S,0.003209483914518101,0.0031279025823201384,0.02608180083966971,0.0,LIN
F0,phi0.5_gauss_goff,24,0.999,SEL,0.0028900401829099727,0.0031279025823201384,-0.07604533490097698,0.0,LIN
F0,phi0.5_gauss_goff,25,0.9,NONE,0.18589706151406127,0.18060207453453397,0.029318528002372446,0.12,EVT-S
F0,phi0.5_gauss_goff,25,0.95,NONE,0.10917308515266846,0.10502359053538686,0.03951011954674577,0.05,EVT-S
F0,phi0.5_gauss_goff,25,0.99,NONE,0.02704214285874711,0.025935323001611197,0.042676154720230564,0.015,EVT-S
F0,phi0.5_gauss_goff,25,0.995,CLAMP,0.015216188699387687,0.013573208574693588,0.12104581725483343,0.015,EVT-S
F0,phi0.5_gauss_goff,25,0.995,LIN,0.014192186950157372,0.013573208574693588,0.04560295173079654,0.005,EVT-S
F0,phi0.5_gauss_goff,25,0.995,EVT-S,0.015641960500064042,0.013573208574693588,0.1524143620122007,0.015,EVT-S
F0,phi0.5_gauss_goff,25,0.995,SEL,0.015641960500064042,0.013573208574693588,0.1524143620122007,0.015,EVT-S
F0,phi0.5_gauss_goff,25,0.999,CLAMP,0.005755425371900146,0.0030973619194964363,0.8581701207315975,0.015,EVT-S
F0,phi0.5_gauss_goff,25,0.999,LIN,0.003145587465445463,0.0030973619194964363,0.015569877593402781,0.0,EVT-S
F0,phi0.5_gauss_goff,25,0.999,EVT-S,0.003511471054632773,0.0030973619194964363,0.13369736759844386,0.005,EVT-S
F0,phi0.5_gauss_goff,25,0.999,SEL,0.003511471054632773,0.0030973619194964363,0.13369736759844386,0.005,EVT-S
F0,phi0.5_gauss_goff,26,0.9,NONE,0.1506211064439697,0.15316972487259511,-0.016639178732907767,0.08,LIN
F0,phi0.5_gauss_goff,26,0.95,NONE,0.08760085018998456,0.08917694267834492,-0.01767376679468824,0.03,LIN
F0,phi0.5_gauss_goff,26,0.99,NONE,0.022536376448396674,0.023899456625079276,-0.05703394006256324,0.0,LIN
F0,phi0.5_gauss_goff,26,0.995,CLAMP,0.011268188224198337,0.013197135460079938,-0.14616408551056248,0.0,LIN
F0,phi0.5_gauss_goff,26,0.995,LIN,0.012426659634051585,0.013197135460079938,-0.0583820502834852,0.0,LIN
F0,phi0.5_gauss_goff,26,0.995,EVT-S,0.0122273926858532,0.013197135460079938,-0.07348130790656171,0.0,LIN
F0,phi0.5_gauss_goff,26,0.995,SEL,0.012426659634051585,0.013197135460079938,-0.0583820502834852,0.0,LIN
F0,phi0.5_gauss_goff,26,0.999,CLAMP,0.0022536376448396675,0.003153830094634901,-0.28542832771067306,0.0,LIN
F0,phi0.5_gauss_goff,26,0.999,LIN,0.002963059806477949,0.003153830094634901,-0.06048844815117915,0.0,LIN
F0,phi0.5_gauss_goff,26,0.999,EVT-S,0.0027020951454230172,0.003153830094634901,-0.14323376201538152,0.0,LIN
F0,phi0.5_gauss_goff,26,0.999,SEL,0.002963059806477949,0.003153830094634901,-0.06048844815117915,0.0,LIN
F0,phi0.5_gauss_goff,27,0.9,NONE,0.1991211667175354,0.1940330117854686,0.02622314051225727,0.12,LIN
F0,phi0.5_gauss_goff,27,0.95,NONE,0.11534624588846377,0.10996991275209289,0.048889127960761725,0.09,LIN
F0,phi0.5_gauss_goff,27,0.99,NONE,0.026622772903772872,0.025760785714133257,0.033461215011260315,0.02,LIN
F0,phi0.5_gauss_goff,27,0.995,CLAMP,0.015205683369529287,0.01379126064603822,0.10255934970653913,0.02,LIN
F0,phi0.5_gauss_goff,27,0.995,LIN,0.014346500801227987,0.01379126064603822,0.040260290153334655,0.005,LIN
F0,phi0.5_gauss_goff,27,0.995,EVT-S,0.01338853882423565,0.01379126064603822,-0.029201233457817333,0.015,LIN
F0,phi0.5_gauss_goff,27,0.995,SEL,0.014346500801227987,0.01379126064603822,0.040260290153334655,0.005,LIN
F0,phi0.5_gauss_goff,27,0.999,CLAMP,0.006072011742134422,0.0031251751485600232,0.9429348607652288,0.02,LIN
F0,phi0.5_gauss_goff,27,0.999,LIN,0.0030101539331040673,0.0031251751485600232,-0.03680472613157504,0.0,LIN
F0,phi0.5_gauss_goff,27,0.999,EVT-S,0.0025888234124723155,0.0031251751485600232,-0.17162293650480387,0.005,LIN
F0,phi0.5_gauss_goff,27,0.999,SEL,0.0030101539331040673,0.0031251751485600232,-0.03680472613157504,0.0,LIN
F0,phi0.5_gauss_goff,28,0.9,NONE,0.18024260862155997,0.1770076756732578,0.018275664803788505,0.12,LIN
F0,phi0.5_gauss_goff,28,0.95,NONE,0.10519726697588357,0.103636549210675,0.0150595304175547,0.04,LIN
F0,phi0.5_gauss_goff,28,0.99,NONE,0.026824067549238006,0.025843861243720977,0.03792801301141413,0.01,LIN
F0,phi0.5_gauss_goff,28,0.995,CLAMP,0.015010571538323001,0.014175475839950989,0.05891129919028515,0.01,LIN
F0,phi0.5_gauss_goff,28,0.995,LIN,0.014585390219822582,0.014175475839950989,0.02891715131821715,0.005,LIN
F0,phi0.5_gauss_goff,28,0.995,EVT-S,0.01413909411824313,0.014175475839950989,-0.0025665256051103924,0.005,LIN
F0,phi0.5_gauss_goff,28,0.995,SEL,0.014585390219822582,0.014175475839950989,0.02891715131821715,0.005,LIN
F0,phi0.5_gauss_goff,28,0.999,CLAMP,0.005559774729590995,0.003085339350077218,0.8019978027544519,0.01,LIN
F0,phi0.5_gauss_goff,28,0.999,LIN,0.0031262803530538647,0.003085339350077218,0.013269529971029703,0.0,LIN
F0,phi0.5_gauss_goff,28,0.999,EVT-S,0.002899689337066911,0.003085339350077218,-0.06017166734209023,0.0,LIN
F0,phi0.5_gauss_goff,28,0.999,SEL,0.0031262803530538647,0.003085339350077218,0.013269529971029703,0.0,LIN
F0,phi0.5_gauss_goff,29,0.9,NONE,0.18316378649435186,0.1841176181738041,-0.005180556260247937,0.085,EVT-S
F0,phi0.5_gauss_goff,29,0.95,NONE,0.10902011334727967,0.10730315808328485,0.01600097606318518,0.045,EVT-S
F0,phi0.5_gauss_goff,29,0.99,NONE,0.026846180552898335,0.027037698301311863,-0.007083359917668508,0.01,EVT-S
F0,phi0.5_gauss_goff,29,0.995,CLAMP,0.014600564165900158,0.014369918307063374,0.016050603344307968,0.01,EVT-S
F0,phi0.5_gauss_goff,29,0.995,LIN,0.013832079588370367,0.014369918307063374,-0.03742809855979756,0.005,EVT-S
F0,phi0.5_gauss_goff,29,0.995,EVT-S,0.014691931435809465,0.014369918307063374,0.022408835030593766,0.0,EVT-S
F0,phi0.5_gauss_goff,29,0.995,SEL,0.014691931435809465,0.014369918307063374,0.022408835030593766,0.0,EVT-S
F0,phi0.5_gauss_goff,29,0.999,CLAMP,0.004804071056301615,0.00322534909929354,0.48947320380106096,0.01,EVT-S
F0,phi0.5_gauss_goff,29,0.999,LIN,0.0032111168112701847,0.00322534909929354,-0.004412634907171031,0.0,EVT-S
F0,phi0.5_gauss_goff,29,0.999,EVT-S,0.003821747855833479,0.00322534909929354,0.18490983089879176,0.0,EVT-S
F0,phi0.5_gauss_goff,29,0.999,SEL,0.003821747855833479,0.00322534909929354,0.18490983089879176,0.0,EVT-S
F0,phi0.5_gauss_goff,30,0.9,NONE,0.161363979166831,0.16394082796136814,-0.015718163843507882,0.095,EVT-S
F0,phi0.5_gauss_goff,30,0.95,NONE,0.09110817901332763,0.09150344511640508,-0.004319685478231139,0.03,EVT-S
F0,phi0.5_gauss_goff,30,0.99,NONE,0.02559296118776436,0.025738430251715308,-0.005651823461193861,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.995,CLAMP,0.013862256046181569,0.013898897339184828,-0.0026362733754394796,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.995,LIN,0.013752582469086188,0.013898897339184828,-0.0105270847411858,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.995,EVT-S,0.01343899494827315,0.013898897339184828,-0.03308912784146456,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.995,SEL,0.01343899494827315,0.013898897339184828,-0.03308912784146456,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.999,CLAMP,0.004477691932915336,0.0031317910146330696,0.4297543839910265,0.005,EVT-S
F0,phi0.5_gauss_goff,30,0.999,LIN,0.0031050117017077127,0.0031317910146330696,-0.008550798185521402,0.0,EVT-S
F0,phi0.5_gauss_goff,30,0.999,EVT-S,0.002974788429462019,0.0031317910146330696,-0.05013188441932026,0.0,EVT-S
F0,phi0.5_gauss_goff,30,0.999,SEL,0.002974788429462019,0.0031317910146330696,-0.05013188441932026,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.9,NONE,0.1730309033267281,0.16832003175586036,0.027987587227292332,0.095,EVT-S
F0,phi0.5_gauss_goff,31,0.95,NONE,0.09988391146305237,0.09823245343671302,0.016811735516748527,0.05,EVT-S
F0,phi0.5_gauss_goff,31,0.99,NONE,0.0255239699979421,0.024346066096348082,0.04838169324491837,0.005,EVT-S
F0,phi0.5_gauss_goff,31,0.995,CLAMP,0.013279332028264746,0.012969881985460287,0.02385912556115488,0.005,EVT-S
F0,phi0.5_gauss_goff,31,0.995,LIN,0.013527558627399185,0.012969881985460287,0.04299781929890134,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.995,EVT-S,0.015248066741169209,0.012969881985460287,0.1756519263832046,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.995,SEL,0.015248066741169209,0.012969881985460287,0.1756519263832046,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.999,CLAMP,0.003483621652522858,0.003108379399710971,0.1207195790986062,0.005,EVT-S
F0,phi0.5_gauss_goff,31,0.999,LIN,0.0032345597109393067,0.003108379399710971,0.0405936003951346,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.999,EVT-S,0.00369204707117428,0.003108379399710971,0.1877723393475006,0.0,EVT-S
F0,phi0.5_gauss_goff,31,0.999,SEL,0.00369204707117428,0.003108379399710971,0.1877723393475006,0.0,EVT-S
F0,phi0.5_gauss_goff,32,0.9,NONE,0.17087113111867647,0.1737701421115465,-0.016683021361685424,0.115,EVT-S
F0,phi0.5_gauss_goff,32,0.95,NONE,0.09921955144773265,0.1016511748675964,-0.023921252489516265,0.055,EVT-S
F0,phi0.5_gauss_goff,32,0.99,NONE,0.02624833359363765,0.02668064507894937,-0.016203187143057685,0.01,EVT-S
F0,phi0.5_gauss_goff,32,0.995,CLAMP,0.01500099141765199,0.013957657181460555,0.07474995428152931,0.01,EVT-S
F0,phi0.5_gauss_goff,32,0.995,LIN,0.013942209304678049,0.013957657181460555,-0.001106767173148837,0.01,EVT-S
F0,phi0.5_gauss_goff,32,0.995,EVT-S,0.013607826969262916,0.013957657181460555,-0.025063677066256118,0.005,EVT-S
F0,phi0.5_gauss_goff,32,0.995,SEL,0.013607826969262916,0.013957657181460555,-0.025063677066256118,0.005,EVT-S
F0,phi0.5_gauss_goff,32,0.999,CLAMP,0.00600311767686346,0.003059000582116676,0.9624441106544679,0.01,EVT-S
F0,phi0.5_gauss_goff,32,0.999,LIN,0.002982495699157514,0.003059000582116676,-0.02500976410610045,0.0,EVT-S
F0,phi0.5_gauss_goff,32,0.999,EVT-S,0.003930591991764062,0.003059000582116676,0.2849268531502822,0.0,EVT-S
F0,phi0.5_gauss_goff,32,0.999,SEL,0.003930591991764062,0.003059000582116676,0.2849268531502822,0.0,EVT-S
F0,phi0.5_gauss_goff,33,0.9,NONE,0.1688882571260428,0.16521086132554974,0.02225880169734551,0.11,LIN
F0,phi0.5_gauss_goff,33,0.95,NONE,0.09639281540026198,0.09254498040893328,0.041577997794435495,0.05,LIN
F0,phi0.5_gauss_goff,33,0.99,NONE,0.023870563603045732,0.023262526641090762,0.02613804473332393,0.005,LIN
F0,phi0.5_gauss_goff,33,0.995,CLAMP,0.01223271299410925,0.012878670468085683,-0.05015715524185238,0.005,LIN
F0,phi0.5_gauss_goff,33,0.995,LIN,0.012842334819693126,0.012878670468085683,-0.0028213819495265247,0.0,LIN
F0,phi0.5_gauss_goff,33,0.995,EVT-S,0.013177439664473427,0.012878670468085683,0.02319876086030126,0.0,LIN
F0,phi0.5_gauss_goff,33,0.995,SEL,0.012842334819693126,0.012878670468085683,-0.0028213819495265247,0.0,LIN
F0,phi0.5_gauss_goff,33,0.999,CLAMP,0.0029224325069600638,0.0030901370962360497,-0.05427092198603711,0.005,LIN
F0,phi0.5_gauss_goff,33,0.999,LIN,0.003065169500750309,0.0030901370962360497,-0.008079769508010703,0.0,LIN
F0,phi0.5_gauss_goff,33,0.999,EVT-S,0.003068327834324798,0.0030901370962360497,-0.007057700429478175,0.0,LIN
F0,phi0.5_gauss_goff,33,0.999,SEL,0.003065169500750309,0.0030901370962360497,-0.008079769508010703,0.0,LIN
F0,phi0.5_gauss_goff,34,0.9,NONE,0.1557023417319043,0.15808637644063217,-0.015080582921850771,0.085,EVT-S
F0,phi0.5_gauss_goff,34,0.95,NONE,0.08736114552447162,0.0876502805111248,-0.0032987342991616098,0.04,EVT-S
F0,phi0.5_gauss_goff,34,0.99,NONE,0.022041624017320408,0.023183918981583923,-0.04927100397352546,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.995,CLAMP,0.011020812008660204,0.01283936663833226,-0.14163896716234536,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.995,LIN,0.012138667765487145,0.01283936663833226,-0.05457425530268456,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.995,EVT-S,0.013068367931476848,0.01283936663833226,0.017835871472109854,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.995,SEL,0.013068367931476848,0.01283936663833226,0.017835871472109854,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.999,CLAMP,0.002204162401732041,0.003082276330285365,-0.28489137068123493,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.999,LIN,0.0028887124395343754,0.003082276330285365,-0.06279900632175606,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.999,EVT-S,0.002852398630071975,0.003082276330285365,-0.07458049687326618,0.0,EVT-S
F0,phi0.5_gauss_goff,34,0.999,SEL,0.002852398630071975,0.003082276330285365,-0.07458049687326618,0.0,EVT-S
F0,phi0.5_gauss_goff,35,0.9,NONE,0.19776687459583175,0.19751459928063567,0.001277248953317267,0.11,LIN
F0,phi0.5_gauss_goff,35,0.95,NONE,0.1184263710451527,0.12338967936887847,-0.04022466343305553,0.065,LIN
F0,phi0.5_gauss_goff,35,0.99,NONE,0.03249278446584048,0.034526347853707534,-0.05889888488882511,0.015,LIN
F0,phi0.5_gauss_goff,35,0.995,CLAMP,0.02057314617334714,0.01904596816266775,0.08018379520726238,0.015,LIN
F0,phi0.5_gauss_goff,35,0.995,LIN,0.018709180198341217,0.01904596816266775,-0.017682900729965256,0.01,LIN
F0,phi0.5_gauss_goff,35,0.995,EVT-S,0.019119973271985877,0.01904596816266775,0.0038856050102606954,0.01,LIN
F0,phi0.5_gauss_goff,35,0.995,SEL,0.018709180198341217,0.01904596816266775,-0.017682900729965256,0.01,LIN
F0,phi0.5_gauss_goff,35,0.999,CLAMP,0.011037435539352474,0.0034807426456797434,2.1710001752218044,0.015,LIN
F0,phi0.5_gauss_goff,35,0.999,LIN,0.005178810548468872,0.0034807426456797434,0.48784643843081876,0.005,LIN
F0,phi0.5_gauss_goff,35,0.999,EVT-S,0.0050022382088504725,0.0034807426456797434,0.43711808600937263,0.01,LIN
F0,phi0.5_gauss_goff,35,0.999,SEL,0.005178810548468872,0.0034807426456797434,0.48784643843081876,0.005,LIN
F0,phi0.5_gauss_goff,36,0.9,NONE,0.18196420244703343,0.18669321285290402,-0.025330382040168686,0.14,EVT-S
F0,phi0.5_gauss_goff,36,0.95,NONE,0.10603221896972499,0.10660029614706207,-0.005329039391723467,0.08,EVT-S
F0,phi0.5_gauss_goff,36,0.99,NONE,0.028577080186187348,0.028892707679747012,-0.010924123036793465,0.01,EVT-S
F0,phi0.5_gauss_goff,36,0.995,CLAMP,0.01732748801374226,0.016920701585370297,0.024040754239391005,0.01,EVT-S
F0,phi0.5_gauss_goff,36,0.995,LIN,0.01604455515641946,0.016920701585370297,-0.051779556806814564,0.01,EVT-S
F0,phi0.5_gauss_goff,36,0.995,EVT-S,0.0159266063980085,0.016920701585370297,-0.058750234577820026,0.005,EVT-S
F0,phi0.5_gauss_goff,36,0.995,SEL,0.0159266063980085,0.016920701585370297,-0.058750234577820026,0.005,EVT-S
F0,phi0.5_gauss_goff,36,0.999,CLAMP,0.008327814275786192,0.005228087213993946,0.5928988815441432,0.01,EVT-S
F0,phi0.5_gauss_goff,36,0.999,LIN,0.0033486021468102788,0.005228087213993946,-0.3594976499536726,0.005,EVT-S
F0,phi0.5_gauss_goff,36,0.999,EVT-S,0.003747525560431383,0.005228087213993946,-0.2831937557582369,0.0,EVT-S
F0,phi0.5_gauss_goff,36,0.999,SEL,0.003747525560431383,0.005228087213993946,-0.2831937557582369,0.0,EVT-S
F0,phi0.5_gauss_goff,37,0.9,NONE,0.17090944220365356,0.17043057978330198,0.0028097212422819595,0.11,EVT-S
F0,phi0.5_gauss_goff,37,0.95,NONE,0.10127251968934767,0.10062962251038009,0.006388746801681222,0.05,EVT-S
F0,phi0.5_gauss_goff,37,0.99,NONE,0.02445001068952983,0.02393982371604956,0.021311225159032166,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.995,CLAMP,0.012847352180188027,0.013163209340292834,-0.023995452168185327,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.995,LIN,0.01284980920022703,0.013163209340292834,-0.023808794038280734,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.995,EVT-S,0.01280715581276759,0.013163209340292834,-0.027049142676425997,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.995,SEL,0.01280715581276759,0.013163209340292834,-0.027049142676425997,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.999,CLAMP,0.0035652253727145866,0.00314704487067748,0.13288037483465653,0.005,EVT-S
F0,phi0.5_gauss_goff,37,0.999,LIN,0.003047287098195715,0.00314704487067748,-0.03169887198344579,0.0,EVT-S
F0,phi0.5_gauss_goff,37,0.999,EVT-S,0.002638693019231061,0.00314704487067748,-0.16153308018674162,0.0,EVT-S
F0,phi0.5_gauss_goff,37,0.999,SEL,0.002638693019231061,0.00314704487067748,-0.16153308018674162,0.0,EVT-S
F0,phi0.5_gauss_goff,38,0.9,NONE,0.17823835881255495,0.17726109851053617,0.005513112071573234,0.095,EVT-S
F0,phi0.5_gauss_goff,38,0.95,NONE,0.10669540843948058,0.10653175311701268,0.001536211670976062,0.04,EVT-S
F0,phi0.5_gauss_goff,38,0.99,NONE,0.028389579125074643,0.027958311720683634,0.015425373631268169,0.01,EVT-S
