stage,config,episode,panel,model,n_origins,n_forecast_points,alpha,status,mae_K,rmse_K,p90_abs_K
DEV,ZONE_60M,5,ALL,HISTORY_LAGS_PLAN_TUNED,22,264,0.1,OBSERVED,0.05461790990710695,0.08517587483470891,0.14518780251200392
DEV,ZONE_60M,5,ALL,HISTORY_LAGS_PLAN_A1,22,264,1.0,OBSERVED,0.06321974830558905,0.09157533058868682,0.14620535012738292
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,20,240,,OBSERVED,0.16732657506723642,0.2630907368017341,0.45912332262607825
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,20,240,0.1,OBSERVED,0.03219870128842762,0.04716098341423283,0.07145788691482266
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,20,240,1.0,OBSERVED,0.04144093817584415,0.057660880352655354,0.08746097510648951
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,20,240,0.1,OBSERVED,0.04887955385052436,0.07311992431405755,0.12744176673645596
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,20,240,1.0,OBSERVED,0.04710397303851721,0.06840024985733906,0.11014156104779999
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,20,240,0.1,OBSERVED,0.054260992612740706,0.08559941088881266,0.14252114091648874
DEV,ZONE_60M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,20,240,1.0,OBSERVED,0.06527243469054866,0.09413447566558966,0.15353839710457465
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,PERSISTENCE,15,180,,OBSERVED,0.1314767632061584,0.22570602983944965,0.3815345819767231
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,15,180,0.1,OBSERVED,0.03512006473143477,0.050852770382522464,0.08180532338764122
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,15,180,1.0,OBSERVED,0.04467059347711092,0.06269850403811096,0.09793106955916642
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,15,180,0.1,OBSERVED,0.052395752132161355,0.07810226223013339,0.1325932280440497
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,15,180,1.0,OBSERVED,0.047820828977194516,0.07203815999425764,0.11384745765400338
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,15,180,0.1,OBSERVED,0.056442389213339716,0.09040005218264968,0.1491499436928449
DEV,ZONE_60M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,15,180,1.0,OBSERVED,0.06635296901899766,0.09883888036234004,0.16036342120363542
DEV,ZONE_60M,5,CHANGE_IN_PLAN,PERSISTENCE,16,192,,OBSERVED,0.13391754964190206,0.21337518172329553,0.3782995473796632
DEV,ZONE_60M,5,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,16,192,0.1,OBSERVED,0.027521647567470886,0.03945189075173284,0.06921483689219486
DEV,ZONE_60M,5,CHANGE_IN_PLAN,CURRENT_PLAN_A1,16,192,1.0,OBSERVED,0.03629702155359826,0.04855179595057283,0.08024960969268592
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,16,192,0.1,OBSERVED,0.0441093135560792,0.06395904869937093,0.11911495827561681
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,16,192,1.0,OBSERVED,0.04100113445315786,0.05511058125581913,0.0961609612640018
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,16,192,0.1,OBSERVED,0.04069737672063697,0.060843437109950854,0.1104824308666366
DEV,ZONE_60M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,16,192,1.0,OBSERVED,0.05775140487238358,0.07958072277845868,0.13659675956610048
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,2,24,,OBSERVED,0.3200141802882257,0.36141289314918895,0.5411449050678868
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,2,24,0.1,OBSERVED,0.006962337424440079,0.011097159924667485,0.01947646585617235
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,2,24,1.0,OBSERVED,0.016116351354585372,0.020075281744280853,0.033774455184715176
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,2,24,0.1,OBSERVED,0.030734920215477263,0.04443632130963645,0.07687591649797126
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,2,24,1.0,OBSERVED,0.038475597985450825,0.04871902602893162,0.07799051951586762
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,2,24,0.1,OBSERVED,0.05818708285076942,0.0808185297275333,0.15145545413934655
DEV,ZONE_60M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,2,24,1.0,OBSERVED,0.04269288445599292,0.06027817024715628,0.11477167639364437
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,22,264,,OBSERVED,0.18120726645096272,0.2734936657473675,0.4838907098933078
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,22,264,0.1,OBSERVED,0.029904486391701478,0.04509054579839536,0.07083736419871231
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,22,264,1.0,OBSERVED,0.039138703010275167,0.055309696805224615,0.08312772909739011
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,22,264,0.1,OBSERVED,0.04723004170188372,0.0709928421286056,0.12204219493834222
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,22,264,1.0,OBSERVED,0.046319575306420266,0.06685090963049577,0.10864811257962972
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,22,264,0.1,OBSERVED,0.05461790990710695,0.08517587483470891,0.14518780251200392
DEV,ZONE_60M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,22,264,1.0,OBSERVED,0.06321974830558905,0.09157533058868682,0.14620535012738292
DEV,ZONE_120M,5,ALL,PERSISTENCE,20,480,,OBSERVED,0.32558151971915367,0.4772987036823203,0.8818553604887033
DEV,ZONE_120M,5,ALL,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,ALL,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.13614797722003236,0.19160969114044618,0.2999158058275386
DEV,ZONE_120M,5,ALL,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.13006583848846123,0.18412749251601518,0.2982656325334689
DEV,ZONE_120M,5,ALL,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.18236039485889097,0.25354223459350544,0.48887159932356217
DEV,ZONE_120M,5,ALL,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.19319205485043536,0.2639469177055379,0.5044847270091624
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,20,480,,OBSERVED,0.32558151971915367,0.4772987036823203,0.8818553604887033
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.13614797722003236,0.19160969114044618,0.2999158058275386
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.13006583848846123,0.18412749251601518,0.2982656325334689
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.18236039485889097,0.25354223459350544,0.48887159932356217
DEV,ZONE_120M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.19319205485043536,0.2639469177055379,0.5044847270091624
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,PERSISTENCE,13,312,,OBSERVED,0.265910574405296,0.4521121151713406,0.8661293310384396
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,13,312,1.0,OBSERVED,0.10041633599158199,0.148752575406724,0.24689960123585045
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,13,312,1.0,OBSERVED,0.10041633599158199,0.148752575406724,0.24689960123585045
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,13,312,0.1,OBSERVED,0.1580305167854016,0.21965460733196218,0.39328883005530896
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,13,312,1.0,OBSERVED,0.1465964417785014,0.20910102421944052,0.36958914529503784
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,13,312,0.1,OBSERVED,0.20426381095943286,0.27922413585090666,0.5102891744459669
DEV,ZONE_120M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,13,312,1.0,OBSERVED,0.21492641371636723,0.286455971331817,0.5248933132684899
DEV,ZONE_120M,5,CHANGE_IN_PLAN,PERSISTENCE,18,432,,OBSERVED,0.2945851978630586,0.446886096754862,0.7853582397359165
DEV,ZONE_120M,5,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,18,432,1.0,OBSERVED,0.08947857693944593,0.1343987792977735,0.1955155910058466
DEV,ZONE_120M,5,CHANGE_IN_PLAN,CURRENT_PLAN_A1,18,432,1.0,OBSERVED,0.08947857693944593,0.1343987792977735,0.1955155910058466
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,18,432,0.1,OBSERVED,0.13913831546376365,0.19671624141738714,0.3240751602931541
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,18,432,1.0,OBSERVED,0.13298921057715077,0.18936983474926064,0.3164933552310686
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,18,432,0.1,OBSERVED,0.1712590468603526,0.24053746212039429,0.472773288612848
DEV,ZONE_120M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,18,432,1.0,OBSERVED,0.18925943645774546,0.26094026286717675,0.5088477646185198
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,0.1,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,20,480,,OBSERVED,0.32558151971915367,0.4772987036823203,0.8818553604887033
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,20,480,1.0,OBSERVED,0.08543327724575651,0.12858949461153457,0.1856717690798803
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,20,480,0.1,OBSERVED,0.13614797722003236,0.19160969114044618,0.2999158058275386
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,20,480,1.0,OBSERVED,0.13006583848846123,0.18412749251601518,0.2982656325334689
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,20,480,0.1,OBSERVED,0.18236039485889097,0.25354223459350544,0.48887159932356217
DEV,ZONE_120M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,20,480,1.0,OBSERVED,0.19319205485043536,0.2639469177055379,0.5044847270091624
DEV,ZONE_360M,5,ALL,PERSISTENCE,12,864,,OBSERVED,0.5926020335639548,0.8482752316844371,1.5294889627163741
DEV,ZONE_360M,5,ALL,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,ALL,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,ALL,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,ALL,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,ALL,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.6825863439739538,0.9052117217644188,1.5502212547840144
DEV,ZONE_360M,5,ALL,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.6714839552665142,0.8928194197269383,1.5368565818288404
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,12,864,,OBSERVED,0.5926020335639548,0.8482752316844371,1.5294889627163741
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.6825863439739538,0.9052117217644188,1.5502212547840144
DEV,ZONE_360M,5,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.6714839552665142,0.8928194197269383,1.5368565818288404
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,PERSISTENCE,9,648,,OBSERVED,0.5292101531224759,0.8131455807173722,1.5169851662938305
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,9,648,1.0,OBSERVED,0.35684199141746364,0.46233174373377345,0.7933849531554075
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,9,648,1.0,OBSERVED,0.35684199141746364,0.46233174373377345,0.7933849531554075
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,9,648,1.0,OBSERVED,0.3693885190100033,0.559528691548198,0.8348170436759689
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,9,648,1.0,OBSERVED,0.3693885190100033,0.559528691548198,0.8348170436759689
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,9,648,0.01,OBSERVED,0.8384561507247387,1.033942335721344,1.5690420798736058
DEV,ZONE_360M,5,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,9,648,1.0,OBSERVED,0.8286061750550237,1.0210723013214438,1.570739690087936
DEV,ZONE_360M,5,CHANGE_IN_PLAN,PERSISTENCE,12,864,,OBSERVED,0.5926020335639548,0.8482752316844371,1.5294889627163741
DEV,ZONE_360M,5,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,CHANGE_IN_PLAN,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.6825863439739538,0.9052117217644188,1.5502212547840144
DEV,ZONE_360M,5,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.6714839552665142,0.8928194197269383,1.5368565818288404
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,0,0,,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,0,0,0.01,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,0,0,1.0,NO_PANEL_SUPPORT,,,
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,PERSISTENCE,12,864,,OBSERVED,0.5926020335639548,0.8482752316844371,1.5294889627163741
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_TUNED,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,CURRENT_PLAN_A1,12,864,1.0,OBSERVED,0.3262528876459856,0.4250087733149056,0.7508314310989306
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_TUNED,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_SUMMARY_PLAN_A1,12,864,1.0,OBSERVED,0.35083383345661556,0.5136435781141814,0.8116765908999413
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_TUNED,12,864,0.01,OBSERVED,0.6825863439739538,0.9052117217644188,1.5502212547840144
DEV,ZONE_360M,5,MULTIPLE_CHANGES_IN_CONTEXT,HISTORY_LAGS_PLAN_A1,12,864,1.0,OBSERVED,0.6714839552665142,0.8928194197269383,1.5368565818288404
DEV,SUPPLY_15M,6,ALL,PERSISTENCE,130,3900,,OBSERVED,0.8358230477085749,2.0445209334937644,4.3778927788842905
DEV,SUPPLY_15M,6,ALL,CURRENT_PLAN_TUNED,130,3900,0.01,OBSERVED,0.21610466820390592,0.5223060047899682,0.34801136944115546
DEV,SUPPLY_15M,6,ALL,CURRENT_PLAN_A1,130,3900,1.0,OBSERVED,0.22531093914457095,0.5205833043406095,0.34226619169572814
DEV,SUPPLY_15M,6,ALL,HISTORY_SUMMARY_PLAN_TUNED,130,3900,0.01,OBSERVED,0.22775394071735455,0.5073076129232009,0.4586020541952962
DEV,SUPPLY_15M,6,ALL,HISTORY_SUMMARY_PLAN_A1,130,3900,1.0,OBSERVED,0.23551953878800846,0.5079536881198328,0.46338298935588096
DEV,SUPPLY_15M,6,ALL,HISTORY_LAGS_PLAN_TUNED,130,3900,0.01,OBSERVED,0.21905525937370465,0.4874814986548545,0.40423110777294363
DEV,SUPPLY_15M,6,ALL,HISTORY_LAGS_PLAN_A1,130,3900,1.0,OBSERVED,0.2261895848767495,0.4964763052998973,0.42380739383958665
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,PERSISTENCE,51,1530,,OBSERVED,1.9221985073773253,3.254620230171471,6.166952374050538
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,51,1530,0.01,OBSERVED,0.409063430970199,0.818100450407223,1.6623581489346981
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,51,1530,1.0,OBSERVED,0.41937173434197905,0.8150831832229795,1.6499076112893094
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,51,1530,0.01,OBSERVED,0.41463549747580875,0.7850763943280169,1.6101878363683284
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,51,1530,1.0,OBSERVED,0.42366744530315914,0.7849193637974162,1.5740332173110403
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,51,1530,0.01,OBSERVED,0.3852698237024401,0.75418030553746,1.4758621339276374
DEV,SUPPLY_15M,6,RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,51,1530,1.0,OBSERVED,0.4017039426615807,0.7687405718635968,1.562408937662958
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,PERSISTENCE,17,510,,OBSERVED,0.12041038337391538,0.1941930722527302,0.35004095859569034
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_TUNED,17,510,0.01,OBSERVED,0.045674389447205886,0.0627918657690037,0.09980019214512482
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,CURRENT_PLAN_A1,17,510,1.0,OBSERVED,0.07114983257174405,0.0980048430332636,0.16657064084578793
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,17,510,0.01,OBSERVED,0.07501059712326312,0.09938523198556683,0.158697805993927
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_SUMMARY_PLAN_A1,17,510,1.0,OBSERVED,0.10292749186900634,0.1432177064848007,0.2589937952248874
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_TUNED,17,510,0.01,OBSERVED,0.07185514517743818,0.09224102202140878,0.16482644101192254
DEV,SUPPLY_15M,6,RECENT_PAST_CHANGE,HISTORY_LAGS_PLAN_A1,17,510,1.0,OBSERVED,0.09474014512860515,0.11259189845570992,0.18559504233726332
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,PERSISTENCE,34,1020,,OBSERVED,2.82309256937903,3.9837135676786075,6.86379680315423
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,CURRENT_PLAN_TUNED,34,1020,0.01,OBSERVED,0.5907579517316954,1.0009800753418499,1.9512470726845834
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,CURRENT_PLAN_A1,34,1020,1.0,OBSERVED,0.5934826852270965,0.9958606422237853,1.931135087024029
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_TUNED,34,1020,0.01,OBSERVED,0.5844479476520815,0.9589466644335374,1.8456179226827492
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_SUMMARY_PLAN_A1,34,1020,1.0,OBSERVED,0.5840374220202356,0.9559769640377469,1.86070410924051
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_TUNED,34,1020,0.01,OBSERVED,0.5419771629649411,0.9213727241562382,1.779736579392301
DEV,SUPPLY_15M,6,CHANGE_IN_PLAN,HISTORY_LAGS_PLAN_A1,34,1020,1.0,OBSERVED,0.5551858414280685,0.938138919587512,1.755731955694268
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,PERSISTENCE,79,2370,,OBSERVED,0.1344920547578625,0.200895627525068,0.3576994658149317
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_TUNED,79,2370,0.01,OBSERVED,0.09153635300034968,0.12978840854281376,0.21942686466938988
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,CURRENT_PLAN_A1,79,2370,1.0,OBSERVED,0.10003118528295304,0.13065156116465843,0.20275993889708843
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_TUNED,79,2370,0.01,OBSERVED,0.10710888508847906,0.1600371652007405,0.26266918479001333
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_SUMMARY_PLAN_A1,79,2370,1.0,OBSERVED,0.11405696622759476,0.16386103308067695,0.27260302674403647
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_TUNED,79,2370,0.01,OBSERVED,0.1117521861994577,0.15446038788873698,0.2631691129839395
DEV,SUPPLY_15M,6,NO_RECENT_OR_PLANNED_CHANGE,HISTORY_LAGS_PLAN_A1,79,2370,1.0,OBSERVED,0.11288284757261793,0.1552649192107086,0.2537534431232984
