target,id,arm,lead,original_2pinball,ensemble_CRPS
T0,T0_TEST_1120,F1,4,27753.699384920626,29042.59117557238
T0,T0_TEST_1120,F1,5,24061.090248015866,25179.41196704404
T0,T0_TEST_1120,F1,6,35939.68291666667,37572.168259210885
T0,T0_TEST_1120,F1,7,41422.22258928566,43363.75112883058
T0,T0_TEST_1120,F1,8,10740.041289682536,11205.199677800148
T0,T0_TEST_1120,F1,9,10323.505892857132,10806.593406143293
T0,T0_TEST_1120,F1,10,11031.744742063505,11503.092249849193
T0,T0_TEST_1120,F1,11,25826.278591269966,27091.171041953436
T0,T0_TEST_1120,F1,12,60717.26029761906,63153.501123569906
T0,T0_TEST_1120,F1,13,48589.6074702381,50517.577126258984
T0,T0_TEST_1120,F1,14,42887.92968253962,44579.75232340659
T0,T0_TEST_1120,F1,15,32573.101081349178,34130.73647476717
T0,T0_TEST_1120,F1,16,45635.039057539674,47466.23569793401
T0,T0_TEST_1120,F1,17,66940.54825892861,69225.4984087089
T0,T0_TEST_1120,F1,18,58029.23348214283,60406.454352303714
T0,T0_TEST_1120,F1,19,29098.60967757938,30513.545268107402
T0,T0_TEST_1120,F1,20,18160.853244047645,19002.19321063598
T0,T0_TEST_1120,F1,21,18955.751874999987,19805.55143992669
T0,T0_TEST_1120,F1,22,36187.50141865082,37748.50473133435
T0,T0_TEST_1120,F1,23,26395.391676587256,27662.335034116557
T0,T0_TEST_1120,F2,0,39289.12226190477,41018.71420990676
T0,T0_TEST_1120,F2,1,18623.45786706347,19432.413313135003
T0,T0_TEST_1120,F2,2,50742.825952380954,53088.777265906334
T0,T0_TEST_1120,F2,3,92369.13732142856,96684.09483791515
T0,T0_TEST_1120,F2,4,27753.699384920626,29042.591175572306
T0,T0_TEST_1120,F2,5,24061.090248015866,25179.411967044027
T0,T0_TEST_1120,F2,6,35939.68291666667,37572.168259210885
T0,T0_TEST_1120,F2,7,41422.22258928566,43363.75112883064
T0,T0_TEST_1120,F2,8,10740.041289682536,11205.199677800141
T0,T0_TEST_1120,F2,9,10323.505892857132,10806.593406143285
T0,T0_TEST_1120,F2,10,11031.744742063505,11503.092249849171
T0,T0_TEST_1120,F2,11,25826.278591269966,27091.171041953414
T0,T0_TEST_1120,F2,12,60717.26029761906,63153.501123569906
T0,T0_TEST_1120,F2,13,48589.6074702381,50517.577126258984
T0,T0_TEST_1120,F2,14,42887.92968253962,44579.75232340659
T0,T0_TEST_1120,F2,15,32573.101081349178,34130.73647476716
T0,T0_TEST_1120,F2,16,45635.039057539674,47466.235697934004
T0,T0_TEST_1120,F2,17,66940.54825892861,69225.49840870893
T0,T0_TEST_1120,F2,18,58029.23348214283,60406.454352303714
T0,T0_TEST_1120,F2,19,29098.60967757938,30513.545268107424
T0,T0_TEST_1120,F2,20,18160.853244047645,19002.19321063596
T0,T0_TEST_1120,F2,21,18955.751874999987,19805.551439926683
T0,T0_TEST_1120,F2,22,36187.50141865082,37748.50473133437
T0,T0_TEST_1120,F2,23,26395.391676587256,27662.335034116564
T0,T0_TEST_1120,F3,0,39289.12226190477,41018.71420990676
T0,T0_TEST_1120,F3,1,18623.45786706347,19432.41331313493
T0,T0_TEST_1120,F3,2,50742.825952380954,53088.777265906334
T0,T0_TEST_1120,F3,3,92369.13732142856,96684.09483791515
T0,T0_TEST_1120,F3,4,27753.699384920626,29042.591175572394
T0,T0_TEST_1120,F3,5,24061.090248015866,25179.411967044027
T0,T0_TEST_1120,F3,6,35939.68291666667,37572.168259210885
T0,T0_TEST_1120,F3,7,41422.22258928566,43363.75112883061
T0,T0_TEST_1120,F3,8,10740.041289682536,11205.19967780012
T0,T0_TEST_1120,F3,9,10323.505892857132,10806.59340614327
T0,T0_TEST_1120,F3,10,11031.744742063505,11503.092249849193
T0,T0_TEST_1120,F3,11,25826.278591269966,27091.17104195343
T0,T0_TEST_1120,F3,12,60717.26029761906,63153.501123569906
T0,T0_TEST_1120,F3,13,48589.6074702381,50517.577126258984
T0,T0_TEST_1120,F3,14,42887.92968253962,44579.75232340661
T0,T0_TEST_1120,F3,15,32573.101081349178,34130.73647476714
T0,T0_TEST_1120,F3,16,45635.039057539674,47466.23569793404
T0,T0_TEST_1120,F3,17,66940.54825892861,69225.49840870893
T0,T0_TEST_1120,F3,18,58029.23348214283,60406.4543523037
T0,T0_TEST_1120,F3,19,29098.60967757938,30513.54526810743
T0,T0_TEST_1120,F3,20,18160.853244047645,19002.19321063598
T0,T0_TEST_1120,F3,21,18955.751874999987,19805.551439926676
T0,T0_TEST_1120,F3,22,36187.50141865082,37748.50473133432
T0,T0_TEST_1120,F3,23,26395.391676587256,27662.335034116557
T0,T0_TEST_1121,F0,0,96361.6817460317,99979.90673604279
T0,T0_TEST_1121,F0,1,32819.661160714284,34384.92918035947
T0,T0_TEST_1121,F0,2,53072.16072420632,55505.52022187201
T0,T0_TEST_1121,F0,3,67956.78642857147,71157.90769974914
T0,T0_TEST_1121,F0,4,34818.491974206365,36454.61157686
T0,T0_TEST_1121,F0,5,40704.384236111095,42516.46376463107
T0,T0_TEST_1121,F0,6,24760.444732142852,25869.01720280759
T0,T0_TEST_1121,F0,7,14546.433928571429,15227.042013794184
T0,T0_TEST_1121,F0,8,12935.299424603183,13473.102910991765
T0,T0_TEST_1121,F0,9,11520.685873015838,12005.026168379802
T0,T0_TEST_1121,F0,10,9276.81259920634,9669.250494610562
T0,T0_TEST_1121,F0,11,9175.119107142858,9599.331302728504
T0,T0_TEST_1121,F0,12,7440.692380952382,7744.803927179426
T0,T0_TEST_1121,F0,13,9641.493571428571,10096.108486399055
T0,T0_TEST_1121,F0,14,11783.874216269864,12309.243591021102
T0,T0_TEST_1121,F0,15,9029.389573412724,9421.695463399185
T0,T0_TEST_1121,F0,16,7765.516349206342,8134.186652669658
T0,T0_TEST_1121,F0,17,7943.001418650791,8281.067610009246
T0,T0_TEST_1121,F0,18,7126.482668650791,7415.045335857823
T0,T0_TEST_1121,F0,19,8196.204345238104,8578.626068603844
T0,T0_TEST_1121,F0,20,8195.611994047607,8556.064057169457
T0,T0_TEST_1121,F0,21,15857.31752976191,16594.810321126133
T0,T0_TEST_1121,F0,22,27777.485982142916,28996.79752884117
T0,T0_TEST_1121,F0,23,18561.16970238095,19414.014605682343
T0,T0_TEST_1121,F1,0,96361.6817460317,99979.9067360428
T0,T0_TEST_1121,F1,1,32819.661160714284,34384.92918035947
T0,T0_TEST_1121,F1,2,53072.16072420632,55505.520221872066
T0,T0_TEST_1121,F1,3,67956.78642857147,71157.90769974925
T0,T0_TEST_1121,F1,4,34818.491974206365,36454.61157686003
T0,T0_TEST_1121,F1,5,40704.384236111095,42516.463764631044
T0,T0_TEST_1121,F1,6,24760.444732142852,25869.01720280759
T0,T0_TEST_1121,F1,7,14546.433928571429,15227.042013794184
T0,T0_TEST_1121,F1,8,12935.299424603183,13473.10291099178
T0,T0_TEST_1121,F1,9,11520.685873015838,12005.026168379838
T0,T0_TEST_1121,F1,10,9276.81259920634,9669.250494610525
T0,T0_TEST_1121,F1,11,9175.119107142858,9599.331302728504
T0,T0_TEST_1121,F1,12,7440.692380952382,7744.803927179426
T0,T0_TEST_1121,F1,13,9641.493571428571,10096.108486399055
T0,T0_TEST_1121,F1,14,11783.874216269864,12309.243591021077
T0,T0_TEST_1121,F1,15,9029.389573412724,9421.69546339918
T0,T0_TEST_1121,F1,16,7765.516349206342,8134.186652669669
T0,T0_TEST_1121,F1,17,7943.001418650791,8281.067610009235
T0,T0_TEST_1121,F1,18,7126.482668650791,7415.0453358578125
T0,T0_TEST_1121,F1,19,8196.204345238104,8578.626068603837
T0,T0_TEST_1121,F1,20,8195.611994047607,8556.064057169457
T0,T0_TEST_1121,F1,21,15857.31752976191,16594.810321126133
T0,T0_TEST_1121,F1,22,27777.485982142916,28996.797528841133
T0,T0_TEST_1121,F1,23,18561.16970238095,19414.014605682343
T0,T0_TEST_1121,F2,0,96361.6817460317,99979.90673604279
T0,T0_TEST_1121,F2,1,32819.661160714284,34384.92918035947
T0,T0_TEST_1121,F2,2,53072.16072420632,55505.52022187202
T0,T0_TEST_1121,F2,3,67956.78642857147,71157.90769974914
T0,T0_TEST_1121,F2,4,34818.491974206365,36454.61157686003
T0,T0_TEST_1121,F2,5,40704.384236111095,42516.46376463094
T0,T0_TEST_1121,F2,6,24760.444732142852,25869.01720280759
T0,T0_TEST_1121,F2,7,14546.433928571429,15227.042013794184
T0,T0_TEST_1121,F2,8,12935.299424603183,13473.102910991824
T0,T0_TEST_1121,F2,9,11520.685873015838,12005.026168379816
T0,T0_TEST_1121,F2,10,9276.81259920634,9669.250494610547
T0,T0_TEST_1121,F2,11,9175.119107142858,9599.331302728504
T0,T0_TEST_1121,F2,12,7440.692380952382,7744.803927179426
T0,T0_TEST_1121,F2,13,9641.493571428571,10096.108486399055
T0,T0_TEST_1121,F2,14,11783.874216269864,12309.24359102108
T0,T0_TEST_1121,F2,15,9029.389573412724,9421.69546339918
T0,T0_TEST_1121,F2,16,7765.516349206342,8134.186652669643
T0,T0_TEST_1121,F2,17,7943.001418650791,8281.067610009235
T0,T0_TEST_1121,F2,18,7126.482668650791,7415.045335857834
T0,T0_TEST_1121,F2,19,8196.204345238104,8578.626068603873
T0,T0_TEST_1121,F2,20,8195.611994047607,8556.064057169453
T0,T0_TEST_1121,F2,21,15857.31752976191,16594.810321126133
T0,T0_TEST_1121,F2,22,27777.485982142916,28996.797528841176
T0,T0_TEST_1121,F2,23,18561.16970238095,19414.014605682343
T0,T0_TEST_1121,F3,0,96361.6817460317,99979.90673604279
T0,T0_TEST_1121,F3,1,32819.661160714284,34384.92918035947
T0,T0_TEST_1121,F3,2,53072.16072420632,55505.520221872066
T0,T0_TEST_1121,F3,3,67956.78642857147,71157.90769974916
T0,T0_TEST_1121,F3,4,34818.491974206365,36454.61157686009
T0,T0_TEST_1121,F3,5,40704.384236111095,42516.46376463109
T0,T0_TEST_1121,F3,6,24760.444732142852,25869.01720280759
T0,T0_TEST_1121,F3,7,14546.433928571429,15227.042013794184
T0,T0_TEST_1121,F3,8,12935.299424603183,13473.102910991765
T0,T0_TEST_1121,F3,9,11520.685873015838,12005.026168379816
T0,T0_TEST_1121,F3,10,9276.81259920634,9669.25049461054
T0,T0_TEST_1121,F3,11,9175.119107142858,9599.331302728504
T0,T0_TEST_1121,F3,12,7440.692380952382,7744.803927179426
T0,T0_TEST_1121,F3,13,9641.493571428571,10096.108486399055
T0,T0_TEST_1121,F3,14,11783.874216269864,12309.24359102108
T0,T0_TEST_1121,F3,15,9029.389573412724,9421.695463399192
T0,T0_TEST_1121,F3,16,7765.516349206342,8134.186652669654
T0,T0_TEST_1121,F3,17,7943.001418650791,8281.067610009235
T0,T0_TEST_1121,F3,18,7126.482668650791,7415.045335857816
T0,T0_TEST_1121,F3,19,8196.204345238104,8578.626068603859
T0,T0_TEST_1121,F3,20,8195.611994047607,8556.064057169468
T0,T0_TEST_1121,F3,21,15857.31752976191,16594.810321126133
T0,T0_TEST_1121,F3,22,27777.485982142916,28996.79752884114
T0,T0_TEST_1121,F3,23,18561.16970238095,19414.014605682343
T0,T0_TEST_1122,F0,0,29204.09311507934,30533.65689994504
T0,T0_TEST_1122,F0,1,61463.059632936536,64218.72356604319
T0,T0_TEST_1122,F0,2,49762.07993055552,52000.79573208878
T0,T0_TEST_1122,F0,3,58101.15604166669,60820.398379966224
T0,T0_TEST_1122,F0,4,29272.396061507967,30606.07734522919
T0,T0_TEST_1122,F0,5,20753.883789682557,21626.20457500725
T0,T0_TEST_1122,F0,6,22637.568531746056,23711.978933764054
T0,T0_TEST_1122,F0,7,25980.772162698388,27240.793874057512
T0,T0_TEST_1122,F0,8,9162.075535714286,9573.571021024138
T0,T0_TEST_1122,F0,9,8703.034761904788,9066.932579647753
T0,T0_TEST_1122,F0,10,12910.32740079367,13481.131844617372
T0,T0_TEST_1122,F0,11,40789.83807539687,42348.584583610515
T0,T0_TEST_1122,F0,12,6530.268432539673,6805.064781017609
T0,T0_TEST_1122,F0,13,8443.10642857143,8813.956832565367
T0,T0_TEST_1122,F0,14,5147.082321428573,5375.049096852541
T0,T0_TEST_1122,F0,15,5723.684811507938,5965.270282581463
T0,T0_TEST_1122,F0,16,17983.678819444416,18835.33160020169
T0,T0_TEST_1122,F0,17,25367.381557539655,26426.45086708598
T0,T0_TEST_1122,F0,18,16701.579077380993,17434.48471274041
T0,T0_TEST_1122,F0,19,6463.672867063481,6743.545121094816
T0,T0_TEST_1122,F0,20,5948.966041666673,6194.55254993093
T0,T0_TEST_1122,F0,21,6146.312916666675,6438.09827282466
T0,T0_TEST_1122,F0,22,13623.205615079385,14216.932912602359
T0,T0_TEST_1122,F0,23,9254.76130952381,9634.875021275133
T0,T0_TEST_1122,F1,0,29204.09311507934,30533.656899945017
T0,T0_TEST_1122,F1,1,61463.059632936536,64218.72356604326
T0,T0_TEST_1122,F1,2,49762.07993055552,52000.795732088794
T0,T0_TEST_1122,F1,3,58101.15604166669,60820.39837996634
T0,T0_TEST_1122,F1,4,29272.396061507967,30606.077345229118
T0,T0_TEST_1122,F1,5,20753.883789682557,21626.204575007265
T0,T0_TEST_1122,F1,6,22637.568531746056,23711.97893376409
T0,T0_TEST_1122,F1,7,25980.772162698388,27240.793874057505
T0,T0_TEST_1122,F1,8,9162.075535714286,9573.571021024138
T0,T0_TEST_1122,F1,9,8703.034761904788,9066.93257964775
T0,T0_TEST_1122,F1,10,12910.32740079367,13481.131844617383
T0,T0_TEST_1122,F1,11,40789.83807539687,42348.58458361051
T0,T0_TEST_1122,F1,12,6530.268432539673,6805.064781017605
T0,T0_TEST_1122,F1,13,8443.10642857143,8813.956832565367
T0,T0_TEST_1122,F1,14,5147.082321428573,5375.049096852541
T0,T0_TEST_1122,F1,15,5723.684811507938,5965.270282581478
T0,T0_TEST_1122,F1,16,17983.678819444416,18835.331600201684
T0,T0_TEST_1122,F1,17,25367.381557539655,26426.45086708601
T0,T0_TEST_1122,F1,18,16701.579077380993,17434.48471274041
T0,T0_TEST_1122,F1,19,6463.672867063481,6743.5451210948195
T0,T0_TEST_1122,F1,20,5948.966041666673,6194.552549930908
T0,T0_TEST_1122,F1,21,6146.312916666675,6438.09827282466
T0,T0_TEST_1122,F1,22,13623.205615079385,14216.932912602388
T0,T0_TEST_1122,F1,23,9254.76130952381,9634.875021275133
T0,T0_TEST_1122,F2,0,29204.09311507934,30533.65689994506
T0,T0_TEST_1122,F2,1,61463.059632936536,64218.723566043234
T0,T0_TEST_1122,F2,2,49762.07993055552,52000.79573208881
T0,T0_TEST_1122,F2,3,58101.15604166669,60820.3983799663
T0,T0_TEST_1122,F2,4,29272.396061507967,30606.077345229132
T0,T0_TEST_1122,F2,5,20753.883789682557,21626.204575007294
T0,T0_TEST_1122,F2,6,22637.568531746056,23711.97893376414
T0,T0_TEST_1122,F2,7,25980.772162698388,27240.79387405754
T0,T0_TEST_1122,F2,8,9162.075535714286,9573.571021024138
T0,T0_TEST_1122,F2,9,8703.034761904788,9066.932579647757
T0,T0_TEST_1122,F2,10,12910.32740079367,13481.131844617386
T0,T0_TEST_1122,F2,11,40789.83807539687,42348.58458361053
T0,T0_TEST_1122,F2,12,6530.268432539673,6805.064781017605
T0,T0_TEST_1122,F2,13,8443.10642857143,8813.956832565367
T0,T0_TEST_1122,F2,14,5147.082321428573,5375.049096852541
T0,T0_TEST_1122,F2,15,5723.684811507938,5965.270282581441
T0,T0_TEST_1122,F2,16,17983.678819444416,18835.331600201698
T0,T0_TEST_1122,F2,17,25367.381557539655,26426.450867086016
T0,T0_TEST_1122,F2,18,16701.579077380993,17434.48471274041
T0,T0_TEST_1122,F2,19,6463.672867063481,6743.54512109483
T0,T0_TEST_1122,F2,20,5948.966041666673,6194.552549930908
T0,T0_TEST_1122,F2,21,6146.312916666675,6438.09827282466
T0,T0_TEST_1122,F2,22,13623.205615079385,14216.932912602366
T0,T0_TEST_1122,F2,23,9254.76130952381,9634.875021275133
T0,T0_TEST_1122,F3,0,29204.09311507934,30533.656899945032
T0,T0_TEST_1122,F3,1,61463.059632936536,64218.72356604328
T0,T0_TEST_1122,F3,2,49762.07993055552,52000.795732088794
T0,T0_TEST_1122,F3,3,58101.15604166669,60820.39837996631
T0,T0_TEST_1122,F3,4,29272.396061507967,30606.077345229147
T0,T0_TEST_1122,F3,5,20753.883789682557,21626.204575007287
T0,T0_TEST_1122,F3,6,22637.568531746056,23711.978933764105
T0,T0_TEST_1122,F3,7,25980.772162698388,27240.793874057483
T0,T0_TEST_1122,F3,8,9162.075535714286,9573.571021024138
T0,T0_TEST_1122,F3,9,8703.034761904788,9066.93257964775
T0,T0_TEST_1122,F3,10,12910.32740079367,13481.131844617386
T0,T0_TEST_1122,F3,11,40789.83807539687,42348.584583610485
T0,T0_TEST_1122,F3,12,6530.268432539673,6805.064781017605
T0,T0_TEST_1122,F3,13,8443.10642857143,8813.956832565367
T0,T0_TEST_1122,F3,14,5147.082321428573,5375.049096852541
T0,T0_TEST_1122,F3,15,5723.684811507938,5965.270282581438
T0,T0_TEST_1122,F3,16,17983.678819444416,18835.331600201698
T0,T0_TEST_1122,F3,17,25367.381557539655,26426.45086708601
T0,T0_TEST_1122,F3,18,16701.579077380993,17434.48471274041
T0,T0_TEST_1122,F3,19,6463.672867063481,6743.545121094812
T0,T0_TEST_1122,F3,20,5948.966041666673,6194.552549930919
T0,T0_TEST_1122,F3,21,6146.312916666675,6438.09827282466
T0,T0_TEST_1122,F3,22,13623.205615079385,14216.932912602417
T0,T0_TEST_1122,F3,23,9254.76130952381,9634.875021275133
T0,T0_TEST_1123,F0,0,12593.018869047619,13133.97589803487
T0,T0_TEST_1123,F0,1,33687.76580357143,35161.58536860533
T0,T0_TEST_1123,F0,2,29229.915376984114,30459.70709194739
T0,T0_TEST_1123,F0,3,42622.61029761905,44469.89951246232
T0,T0_TEST_1123,F0,4,56847.45316468249,59364.2765624961
T0,T0_TEST_1123,F0,5,33564.571666666685,35011.01432117565
T0,T0_TEST_1123,F0,6,17960.874156746013,18817.011942270598
T0,T0_TEST_1123,F0,7,15811.073303571431,16513.748190777376
T0,T0_TEST_1123,F0,8,28773.58823412704,30044.847173859576
T0,T0_TEST_1123,F0,9,31153.555575396844,32605.500171888765
T0,T0_TEST_1123,F0,10,16886.033750000002,17635.667997773737
T0,T0_TEST_1123,F0,11,34454.072857142855,36037.832956362516
T0,T0_TEST_1123,F0,12,26584.769732142886,27839.170333803435
T0,T0_TEST_1123,F0,13,29535.79181547622,30844.47690904655
T0,T0_TEST_1123,F0,14,36620.57660714286,38310.26094989292
T0,T0_TEST_1123,F0,15,13609.620570436495,14261.852838502244
T0,T0_TEST_1123,F0,16,11515.908085317456,12006.217908243998
T0,T0_TEST_1123,F0,17,9773.951369047618,10192.52742356249
T0,T0_TEST_1123,F0,18,14460.907222222231,15152.88566515404
T0,T0_TEST_1123,F0,19,27915.106666666637,29280.55660432936
T0,T0_TEST_1123,F0,20,33732.98238095238,35226.190141191706
T0,T0_TEST_1123,F0,21,36997.304494047625,38629.23882273026
T0,T0_TEST_1123,F0,22,34899.99118055561,36513.29583990018
T0,T0_TEST_1123,F0,23,33227.86347222221,34818.63793939039
T0,T0_TEST_1123,F1,0,12593.018869047619,13133.97589803487
T0,T0_TEST_1123,F1,1,33687.76580357143,35161.58536860533
T0,T0_TEST_1123,F1,2,29229.915376984114,30459.70709194742
T0,T0_TEST_1123,F1,3,42622.61029761905,44469.89951246232
T0,T0_TEST_1123,F1,4,56847.45316468249,59364.27656249612
T0,T0_TEST_1123,F1,5,33564.571666666685,35011.01432117571
T0,T0_TEST_1123,F1,6,17960.874156746013,18817.011942270605
T0,T0_TEST_1123,F1,7,15811.073303571431,16513.748190777376
T0,T0_TEST_1123,F1,8,28773.58823412704,30044.847173859584
T0,T0_TEST_1123,F1,9,31153.555575396844,32605.50017188878
T0,T0_TEST_1123,F1,10,16886.033750000002,17635.667997773737
T0,T0_TEST_1123,F1,11,34454.072857142855,36037.832956362516
T0,T0_TEST_1123,F1,12,26584.769732142886,27839.17033380347
T0,T0_TEST_1123,F1,13,29535.79181547622,30844.476909046563
T0,T0_TEST_1123,F1,14,36620.57660714286,38310.26094989292
T0,T0_TEST_1123,F1,15,13609.620570436495,14261.852838502236
T0,T0_TEST_1123,F1,16,11515.908085317456,12006.217908243947
T0,T0_TEST_1123,F1,17,9773.951369047618,10192.527423562482
T0,T0_TEST_1123,F1,18,14460.907222222231,15152.885665154034
T0,T0_TEST_1123,F1,19,27915.106666666637,29280.556604329322
T0,T0_TEST_1123,F1,20,33732.98238095238,35226.190141191706
T0,T0_TEST_1123,F1,21,36997.304494047625,38629.23882273026
T0,T0_TEST_1123,F1,22,34899.99118055561,36513.295839900195
T0,T0_TEST_1123,F1,23,33227.86347222221,34818.63793939035
T0,T0_TEST_1123,F2,0,12593.018869047619,13133.97589803487
T0,T0_TEST_1123,F2,1,33687.76580357143,35161.58536860533
T0,T0_TEST_1123,F2,2,29229.915376984114,30459.707091947465
T0,T0_TEST_1123,F2,3,42622.61029761905,44469.89951246232
T0,T0_TEST_1123,F2,4,56847.45316468249,59364.276562496074
T0,T0_TEST_1123,F2,5,33564.571666666685,35011.01432117559
T0,T0_TEST_1123,F2,6,17960.874156746013,18817.01194227056
T0,T0_TEST_1123,F2,7,15811.073303571431,16513.748190777376
T0,T0_TEST_1123,F2,8,28773.58823412704,30044.847173859518
T0,T0_TEST_1123,F2,9,31153.555575396844,32605.50017188875
T0,T0_TEST_1123,F2,10,16886.033750000002,17635.667997773737
T0,T0_TEST_1123,F2,11,34454.072857142855,36037.832956362516
T0,T0_TEST_1123,F2,12,26584.769732142886,27839.170333803464
T0,T0_TEST_1123,F2,13,29535.79181547622,30844.476909046563
T0,T0_TEST_1123,F2,14,36620.57660714286,38310.26094989292
T0,T0_TEST_1123,F2,15,13609.620570436495,14261.852838502222
T0,T0_TEST_1123,F2,16,11515.908085317456,12006.21790824399
T0,T0_TEST_1123,F2,17,9773.951369047618,10192.527423562482
T0,T0_TEST_1123,F2,18,14460.907222222231,15152.88566515404
T0,T0_TEST_1123,F2,19,27915.106666666637,29280.556604329322
T0,T0_TEST_1123,F2,20,33732.98238095238,35226.190141191706
T0,T0_TEST_1123,F2,21,36997.304494047625,38629.23882273026
T0,T0_TEST_1123,F2,22,34899.99118055561,36513.29583990009
T0,T0_TEST_1123,F2,23,33227.86347222221,34818.63793939038
T0,T0_TEST_1123,F3,0,12593.018869047619,13133.97589803487
T0,T0_TEST_1123,F3,1,33687.76580357143,35161.58536860533
T0,T0_TEST_1123,F3,2,29229.915376984114,30459.707091947523
T0,T0_TEST_1123,F3,3,42622.61029761905,44469.89951246232
T0,T0_TEST_1123,F3,4,56847.45316468249,59364.27656249615
T0,T0_TEST_1123,F3,5,33564.571666666685,35011.01432117558
T0,T0_TEST_1123,F3,6,17960.874156746013,18817.011942270634
T0,T0_TEST_1123,F3,7,15811.073303571431,16513.748190777376
T0,T0_TEST_1123,F3,8,28773.58823412704,30044.84717385951
T0,T0_TEST_1123,F3,9,31153.555575396844,32605.50017188878
T0,T0_TEST_1123,F3,10,16886.033750000002,17635.667997773737
T0,T0_TEST_1123,F3,11,34454.072857142855,36037.832956362516
T0,T0_TEST_1123,F3,12,26584.769732142886,27839.17033380345
T0,T0_TEST_1123,F3,13,29535.79181547622,30844.476909046512
T0,T0_TEST_1123,F3,14,36620.57660714286,38310.26094989292
T0,T0_TEST_1123,F3,15,13609.620570436495,14261.852838502207
T0,T0_TEST_1123,F3,16,11515.908085317456,12006.217908243998
