key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7680,0.153629831352128
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7704,0.18139024181634109
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7728,0.17171130840422635
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7752,0.14163688678228406
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7776,0.1303503973255328
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7800,0.0957527307156924
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7824,0.11755990473100997
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7848,0.16987159037052657
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7872,0.21777148010544783
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7896,0.21198894375425031
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7920,0.1955875398962039
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7944,0.22517248383047261
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7968,0.18482716143729677
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,7992,0.154336971360664
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8016,0.1333745780219277
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8040,0.13121258458588733
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8064,0.14053034111686646
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8088,0.12838101029435262
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8112,0.11643553398446309
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8136,0.13508058550617377
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8160,0.13823377153378977
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8184,0.11733238537331728
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8208,0.11500176849982181
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8232,0.16339143025829692
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8256,0.1537731467239105
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8280,0.16969285041114224
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8304,0.12363593176905763
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8328,0.09829906187933088
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,8352,0.09739707418342677
