panel,kind,arm,trained_b,received_b,i,o,condition,nmae,pinball
electricity,shape,MAG_ONLY,81552,81552,81551,81552,STEP6_D17,0.23226866424033224,0.19136760929351251
electricity,shape,MAG_ONLY,81552,81552,81551,81552,STEP6_D63,0.19234102544489068,0.1571485583588153
electricity,shape,MAG_ONLY,81552,81552,81551,81552,STEP8_D31,0.20845082611083296,0.17224019425353024
electricity,shape,MAG_ONLY,81552,81552,81551,81552,STEP8_D33,0.21129229455707255,0.1733710016037331
electricity,shape,MAG_ONLY,81552,81552,81552,81551,PAIRED_SHIFT8_D32,0.2066651473662399,0.1701590352185662
electricity,shape,MAG_ONLY,81552,81552,81552,81551,PULSE8_D32,2.976592502092744,2.8700290821375485
electricity,shape,MAG_ONLY,81552,81552,81552,81551,RAMP8_D32,0.42805203792906177,0.33611889803429446
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP12_D17,0.29816139819388077,0.2460414531080444
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP12_D63,0.21105984443186665,0.17264616194800436
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP6_D17,0.23342406054742204,0.19235019070950643
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP6_D63,0.19223803986032387,0.1570854787666647
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP8_D31,0.2087116562030627,0.1724569997258527
electricity,shape,MAG_ONLY,81552,81552,81552,81551,STEP8_D33,0.21131192046914826,0.17340692456488085
electricity,shape,MAG_ONLY,81552,81552,81552,81552,PAIRED_SHIFT8_D32,0.20588890323084488,0.16945965466387838
electricity,shape,MAG_ONLY,81552,81552,81552,81552,PULSE8_D32,2.980330714815212,2.873598334162415
electricity,shape,MAG_ONLY,81552,81552,81552,81552,RAMP8_D32,0.4266079724157542,0.3346593933855778
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP12_D17,0.2905752954697104,0.24096805284614706
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP12_D63,0.2125816609541409,0.17372161352000534
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP6_D17,0.2318954641173776,0.19135822505885716
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP6_D63,0.19274692581281974,0.15745509785572795
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP8_D31,0.20790827189945799,0.17168994507039298
electricity,shape,MAG_ONLY,81552,81552,81552,81552,STEP8_D33,0.20969436278714648,0.1719888927377637
electricity,standard,C3,81551,81551,81551,81551,BURST16,0.1785458266978296,0.14859899576858587
electricity,standard,C3,81551,81551,81551,81551,BURST4,0.170426460744969,0.1416613649487934
electricity,standard,C3,81551,81551,81551,81551,BURST8,0.18005257293244367,0.1498243550142128
electricity,standard,C3,81551,81551,81551,81551,FAULT,0.17328895320957452,0.14414077249073734
electricity,standard,C3,81551,81551,81551,81551,POINT16,0.1715347998006867,0.1423381456042756
electricity,standard,C3,81551,81551,81551,81551,POINT4,0.16871312554517337,0.14065976188454307
electricity,standard,C3,81551,81551,81551,81551,POINT8,0.17046093353634473,0.14176201172401326
electricity,standard,C3,81551,81551,81551,81551,REFERENCE,0.1678363362319431,0.14003003987444707
electricity,standard,C3,81551,81551,81551,81551,SHIFT4,0.18983786641078823,0.15545952610377492
electricity,standard,C3,81551,81551,81551,81551,SHIFT8,0.202189945047129,0.16633730045707573
electricity,standard,C3,81551,81551,81551,81551,SHIFT_POINT,0.19528887591781965,0.15968873281983584
electricity,standard,C3,81551,81551,81551,81552,BURST16,0.17822512397632276,0.1484139453582713
electricity,standard,C3,81551,81551,81551,81552,BURST4,0.1703037974193715,0.14159747657248994
electricity,standard,C3,81551,81551,81551,81552,BURST8,0.17989406156011947,0.14974941074185258
electricity,standard,C3,81551,81551,81551,81552,FAULT,0.17314236701081528,0.14406741109991497
electricity,standard,C3,81551,81551,81551,81552,POINT16,0.1714126051574786,0.14228845774054907
electricity,standard,C3,81551,81551,81551,81552,POINT4,0.1686504175066345,0.1406399301270636
electricity,standard,C3,81551,81551,81551,81552,POINT8,0.1703681964449649,0.14171524605926325
electricity,standard,C3,81551,81551,81551,81552,REFERENCE,0.16778503951000995,0.14002094039013732
electricity,standard,C3,81551,81551,81551,81552,SHIFT4,0.1896526680089434,0.1552722111174417
electricity,standard,C3,81551,81551,81551,81552,SHIFT8,0.20092781330047405,0.16525363602023388
electricity,standard,C3,81551,81551,81551,81552,SHIFT_POINT,0.19540421538687125,0.15972913510967046
electricity,standard,C3,81551,81551,81552,81551,BURST16,0.17797496483499603,0.14814020062100128
electricity,standard,C3,81551,81551,81552,81551,BURST4,0.17011992189543515,0.14133686129941747
electricity,standard,C3,81551,81551,81552,81551,BURST8,0.1795302020771004,0.14932897794804134
electricity,standard,C3,81551,81551,81552,81551,FAULT,0.17289587813688684,0.14376454532919172
electricity,standard,C3,81551,81551,81552,81551,POINT16,0.1711465132706837,0.14195148754970113
electricity,standard,C3,81551,81551,81552,81551,POINT4,0.1684309136018154,0.140384292525286
electricity,standard,C3,81551,81551,81552,81551,POINT8,0.17017275314129035,0.1414454520317032
electricity,standard,C3,81551,81551,81552,81551,REFERENCE,0.16757457257068498,0.13974931415927866
electricity,standard,C3,81551,81551,81552,81551,SHIFT4,0.18961303029795695,0.15535812764211496
electricity,standard,C3,81551,81551,81552,81551,SHIFT8,0.20174819625045873,0.16591802602637662
electricity,standard,C3,81551,81551,81552,81551,SHIFT_POINT,0.19491016430297803,0.15948138042015023
electricity,standard,C3,81551,81551,81552,81552,BURST16,0.17769481055963507,0.14797219825069274
electricity,standard,C3,81551,81551,81552,81552,BURST4,0.1699777841250924,0.1412597931994546
electricity,standard,C3,81551,81551,81552,81552,BURST8,0.17933936127706532,0.14923296653398954
electricity,standard,C3,81551,81551,81552,81552,FAULT,0.17274461601448918,0.14369097426869445
electricity,standard,C3,81551,81551,81552,81552,POINT16,0.17102837922180633,0.14191440505105507
electricity,standard,C3,81551,81551,81552,81552,POINT4,0.16836569524907538,0.14037204369943582
electricity,standard,C3,81551,81551,81552,81552,POINT8,0.1700616656542606,0.14139443887753897
electricity,standard,C3,81551,81551,81552,81552,REFERENCE,0.16751902374826166,0.1397346875862359
electricity,standard,C3,81551,81551,81552,81552,SHIFT4,0.18937161137895359,0.1551375447222232
electricity,standard,C3,81551,81551,81552,81552,SHIFT8,0.2006201458728192,0.1649317738263942
electricity,standard,C3,81551,81551,81552,81552,SHIFT_POINT,0.194926188109333,0.15945562044328637
electricity,standard,C3,81551,81552,81551,81551,BURST16,0.179233128965761,0.14883746468734796
electricity,standard,C3,81551,81552,81551,81551,BURST4,0.16968559245987644,0.1408652090199124
electricity,standard,C3,81551,81552,81551,81551,BURST8,0.17979274370812587,0.149547934605305
electricity,standard,C3,81551,81552,81551,81551,FAULT,0.17260265668809283,0.14340505013111052
electricity,standard,C3,81551,81552,81551,81551,POINT16,0.17023021924306894,0.1413683573769044
electricity,standard,C3,81551,81552,81551,81551,POINT4,0.16766729832238983,0.13944777146242268
electricity,standard,C3,81551,81552,81551,81551,POINT8,0.16900695742933486,0.1403635636347706
electricity,standard,C3,81551,81552,81551,81551,REFERENCE,0.16715563535727093,0.13913899662816437
electricity,standard,C3,81551,81552,81551,81551,SHIFT4,0.19511015959666028,0.15992422248285076
electricity,standard,C3,81551,81552,81551,81551,SHIFT8,0.2254777909059476,0.18571792420322172
electricity,standard,C3,81551,81552,81551,81551,SHIFT_POINT,0.19849618461456653,0.16253550866058344
electricity,standard,C3,81551,81552,81551,81552,BURST16,0.17886349304119914,0.1485709595357003
electricity,standard,C3,81551,81552,81551,81552,BURST4,0.1696255619910175,0.1408378823811132
electricity,standard,C3,81551,81552,81551,81552,BURST8,0.17967724095336632,0.14948626287076683
electricity,standard,C3,81551,81552,81551,81552,FAULT,0.1724992168913178,0.14335045786034878
electricity,standard,C3,81551,81552,81551,81552,POINT16,0.17018012362518595,0.1413620095133021
electricity,standard,C3,81551,81552,81551,81552,POINT4,0.16766529691613652,0.1394660455658552
electricity,standard,C3,81551,81552,81551,81552,POINT8,0.1689835848210014,0.14037958729535505
electricity,standard,C3,81551,81552,81551,81552,REFERENCE,0.16717320215625966,0.1391859276769234
electricity,standard,C3,81551,81552,81551,81552,SHIFT4,0.19431524937046257,0.15929210253672468
electricity,standard,C3,81551,81552,81551,81552,SHIFT8,0.22209522532398762,0.1830752894218058
electricity,standard,C3,81551,81552,81551,81552,SHIFT_POINT,0.19824423284129827,0.1623370933992181
electricity,standard,C3,81551,81552,81552,81551,BURST16,0.1788863779527339,0.14851731128336462
electricity,standard,C3,81551,81552,81552,81551,BURST4,0.16946979548218905,0.14063647003761692
electricity,standard,C3,81551,81552,81552,81551,BURST8,0.17934979229640544,0.14909570401289235
electricity,standard,C3,81551,81552,81552,81551,FAULT,0.17231844742762267,0.14310444718310733
electricity,standard,C3,81551,81552,81552,81551,POINT16,0.16994873851947007,0.14105181026707841
electricity,standard,C3,81551,81552,81552,81551,POINT4,0.167450873433135,0.13920276096235973
electricity,standard,C3,81551,81552,81552,81551,POINT8,0.1688051068818026,0.14012262653533183
electricity,standard,C3,81551,81552,81552,81551,REFERENCE,0.16696472783539462,0.13890506824379992
electricity,standard,C3,81551,81552,81552,81551,SHIFT4,0.1958559214355671,0.16049560085088146
electricity,standard,C3,81551,81552,81552,81551,SHIFT8,0.22361901835301223,0.1842142477981289
electricity,standard,C3,81551,81552,81552,81551,SHIFT_POINT,0.19933024261189405,0.163158604425544
electricity,standard,C3,81551,81552,81552,81552,BURST16,0.1785795078192515,0.1483047380600057
electricity,standard,C3,81551,81552,81552,81552,BURST4,0.16934949832924198,0.1405686638908467
electricity,standard,C3,81551,81552,81552,81552,BURST8,0.17919659833975138,0.1490244576426977
electricity,standard,C3,81551,81552,81552,81552,FAULT,0.1721884210472354,0.14303946458052022
electricity,standard,C3,81551,81552,81552,81552,POINT16,0.16985915730371512,0.14101767463188575
electricity,standard,C3,81551,81552,81552,81552,POINT4,0.16740791869661747,0.13920067687805918
electricity,standard,C3,81551,81552,81552,81552,POINT8,0.1687378457948349,0.14012057637962635
electricity,standard,C3,81551,81552,81552,81552,REFERENCE,0.16692581376485321,0.1389095814708095
electricity,standard,C3,81551,81552,81552,81552,SHIFT4,0.19544506220543917,0.16017010492719388
electricity,standard,C3,81551,81552,81552,81552,SHIFT8,0.22010571626599437,0.18143507448499618
electricity,standard,C3,81551,81552,81552,81552,SHIFT_POINT,0.19931448319422795,0.1631364699367578
electricity,standard,C3,81552,81551,81551,81551,BURST16,0.17864933399122307,0.14881110805417602
electricity,standard,C3,81552,81551,81551,81551,BURST4,0.17190651209659918,0.1429638045111446
electricity,standard,C3,81552,81551,81551,81551,BURST8,0.18083030592176774,0.15077899292694502
electricity,standard,C3,81552,81551,81551,81551,FAULT,0.17442508177327445,0.14523711827007316
electricity,standard,C3,81552,81551,81551,81551,POINT16,0.17268946993247933,0.1434411396253948
electricity,standard,C3,81552,81551,81551,81551,POINT4,0.1704371010735559,0.14220973006791526
electricity,standard,C3,81552,81551,81551,81551,POINT8,0.17203776762402143,0.14321793443486328
electricity,standard,C3,81552,81551,81551,81551,REFERENCE,0.16921115316474974,0.1413751939705505
electricity,standard,C3,81552,81551,81551,81551,SHIFT4,0.19515545375504859,0.15936765579070258
electricity,standard,C3,81552,81551,81551,81551,SHIFT8,0.20932925892092852,0.17037820738952406
electricity,standard,C3,81552,81551,81551,81551,SHIFT_POINT,0.20148605519265633,0.16391547764036132
electricity,standard,C3,81552,81551,81551,81552,BURST16,0.17834213528548093,0.14861358351136128
electricity,standard,C3,81552,81551,81551,81552,BURST4,0.17167393617608892,0.14285938237350204
electricity,standard,C3,81552,81551,81551,81552,BURST8,0.18058292035812604,0.1506559558848167
electricity,standard,C3,81552,81551,81551,81552,FAULT,0.17419548143115463,0.14513647974641797
electricity,standard,C3,81552,81551,81551,81552,POINT16,0.17247231372067343,0.1433663050294495
electricity,standard,C3,81552,81551,81551,81552,POINT4,0.17027461863430457,0.14217450386955507
electricity,standard,C3,81552,81551,81551,81552,POINT8,0.17182696441225392,0.14314914780982313
electricity,standard,C3,81552,81551,81551,81552,REFERENCE,0.16906568315082243,0.14136068688030556
electricity,standard,C3,81552,81551,81551,81552,SHIFT4,0.19487480451923037,0.1591436454318638
electricity,standard,C3,81552,81551,81551,81552,SHIFT8,0.2088775151729702,0.17003240174627032
electricity,standard,C3,81552,81551,81551,81552,SHIFT_POINT,0.2011968571810451,0.1636894901707155
electricity,standard,C3,81552,81551,81552,81551,BURST16,0.17814207867727247,0.1483676241366606
electricity,standard,C3,81552,81551,81552,81551,BURST4,0.1714041619871269,0.1425340205210563
electricity,standard,C3,81552,81551,81552,81551,BURST8,0.18031669010809076,0.1502862428769269
electricity,standard,C3,81552,81551,81552,81551,FAULT,0.1738848540267757,0.1447669893678266
electricity,standard,C3,81552,81551,81552,81551,POINT16,0.1721582285265561,0.14294467678074085
electricity,standard,C3,81552,81551,81552,81551,POINT4,0.16982522335496839,0.1417293340670843
electricity,standard,C3,81552,81551,81552,81551,POINT8,0.1714627415066396,0.1427400378244905
electricity,standard,C3,81552,81551,81552,81551,REFERENCE,0.16867526230587973,0.14091154816860627
electricity,standard,C3,81552,81551,81552,81551,SHIFT4,0.1944942216334478,0.15895479656537564
electricity,standard,C3,81552,81551,81552,81551,SHIFT8,0.20873207236032842,0.16989434241996237
electricity,standard,C3,81552,81551,81552,81551,SHIFT_POINT,0.20049082811677366,0.163242613225718
electricity,standard,C3,81552,81551,81552,81552,BURST16,0.1776531526334367,0.14805013802332143
electricity,standard,C3,81552,81551,81552,81552,BURST4,0.1711664498185517,0.14241718238199877
electricity,standard,C3,81552,81551,81552,81552,BURST8,0.17983680323181475,0.14998874292212955
electricity,standard,C3,81552,81551,81552,81552,FAULT,0.17352691112540639,0.14456434122274275
electricity,standard,C3,81552,81551,81552,81552,POINT16,0.17176532118336404,0.1427268712549044
electricity,standard,C3,81552,81551,81552,81552,POINT4,0.1695620268784518,0.14158979515633893
electricity,standard,C3,81552,81551,81552,81552,POINT8,0.17117771300681928,0.14261331759776338
electricity,standard,C3,81552,81551,81552,81552,REFERENCE,0.16844195143465673,0.1408156273924289
electricity,standard,C3,81552,81551,81552,81552,SHIFT4,0.19423456919725765,0.1587810972572761
electricity,standard,C3,81552,81551,81552,81552,SHIFT8,0.2084288131811085,0.16965949332274552
electricity,standard,C3,81552,81551,81552,81552,SHIFT_POINT,0.20023997900094126,0.16305744201809008
electricity,standard,C3,81552,81552,81551,81551,BURST16,0.1768422966248058,0.1470748752945757
electricity,standard,C3,81552,81552,81551,81551,BURST4,0.169359394966489,0.14079341878805968
electricity,standard,C3,81552,81552,81551,81551,BURST8,0.1788768251645628,0.1490998584892331
electricity,standard,C3,81552,81552,81551,81551,FAULT,0.17174551160035392,0.1429226882510163
electricity,standard,C3,81552,81552,81551,81551,POINT16,0.1695006425514726,0.14089124722598062
electricity,standard,C3,81552,81552,81551,81551,POINT4,0.16733615471125662,0.13943665841260697
electricity,standard,C3,81552,81552,81551,81551,POINT8,0.16855775558353678,0.14024007129564184
electricity,standard,C3,81552,81552,81551,81551,REFERENCE,0.16656751348082055,0.13898208723606287
electricity,standard,C3,81552,81552,81551,81551,SHIFT4,0.1886257025471552,0.15478345482902187
electricity,standard,C3,81552,81552,81551,81551,SHIFT8,0.20446865887451632,0.1685274447459114
electricity,standard,C3,81552,81552,81551,81551,SHIFT_POINT,0.19221360160933265,0.1577661391434679
electricity,standard,C3,81552,81552,81551,81552,BURST16,0.17667491780496028,0.14692208334447102
electricity,standard,C3,81552,81552,81551,81552,BURST4,0.1692740021722269,0.14076463691375826
electricity,standard,C3,81552,81552,81551,81552,BURST8,0.1788117221293473,0.14906979313481267
electricity,standard,C3,81552,81552,81551,81552,FAULT,0.17166897250586513,0.1428932135997528
electricity,standard,C3,81552,81552,81551,81552,POINT16,0.16943663047908206,0.14088839711736803
electricity,standard,C3,81552,81552,81551,81552,POINT4,0.1673101170794226,0.13946595793752786
electricity,standard,C3,81552,81552,81551,81552,POINT8,0.16850644537015175,0.14024841315057884
electricity,standard,C3,81552,81552,81551,81552,REFERENCE,0.1665679053274313,0.13903538630214998
electricity,standard,C3,81552,81552,81551,81552,SHIFT4,0.18842957622523449,0.1546592341363034
electricity,standard,C3,81552,81552,81551,81552,SHIFT8,0.20359466262730277,0.16783079763490816
electricity,standard,C3,81552,81552,81551,81552,SHIFT_POINT,0.19228271922849272,0.1578168913048056
electricity,standard,C3,81552,81552,81552,81551,BURST16,0.1764013461328881,0.14660563548089603
electricity,standard,C3,81552,81552,81552,81551,BURST4,0.16914677697712965,0.14053250146189997
electricity,standard,C3,81552,81552,81552,81551,BURST8,0.17862995455093258,0.14882661518027632
electricity,standard,C3,81552,81552,81552,81551,FAULT,0.17147979479232195,0.14261822515804815
electricity,standard,C3,81552,81552,81552,81551,POINT16,0.16916618074679918,0.14052632464137782
electricity,standard,C3,81552,81552,81552,81551,POINT4,0.16713875205328463,0.13920176954742433
electricity,standard,C3,81552,81552,81552,81551,POINT8,0.16839575829289746,0.14001650463641446
electricity,standard,C3,81552,81552,81552,81551,REFERENCE,0.1664249058708031,0.1387909844435867
electricity,standard,C3,81552,81552,81552,81551,SHIFT4,0.188437011247724,0.15466502284087408
electricity,standard,C3,81552,81552,81552,81551,SHIFT8,0.20338538445724924,0.1675893106518132
electricity,standard,C3,81552,81552,81552,81551,SHIFT_POINT,0.19185953896827307,0.15752010520848675
electricity,standard,C3,81552,81552,81552,81552,BURST16,0.1761312818624646,0.14639875221628407
electricity,standard,C3,81552,81552,81552,81552,BURST4,0.1689893629810317,0.14043040343616675
electricity,standard,C3,81552,81552,81552,81552,BURST8,0.17833594065372926,0.14860926086970794
electricity,standard,C3,81552,81552,81552,81552,FAULT,0.17127639650009555,0.14247800522147572
electricity,standard,C3,81552,81552,81552,81552,POINT16,0.16896765469888725,0.14040412883734266
electricity,standard,C3,81552,81552,81552,81552,POINT4,0.166988748125348,0.13910481595306481
electricity,standard,C3,81552,81552,81552,81552,POINT8,0.16824539067911246,0.13992067001628816
electricity,standard,C3,81552,81552,81552,81552,REFERENCE,0.16629224281313862,0.1387167862282877
electricity,standard,C3,81552,81552,81552,81552,SHIFT4,0.18835243173009053,0.1546308165739717
electricity,standard,C3,81552,81552,81552,81552,SHIFT8,0.20300236913213957,0.1672267348669331
electricity,standard,C3,81552,81552,81552,81552,SHIFT_POINT,0.1919087913772474,0.15754293343176862
