dataset,seed,arm,role,channel,valid_count,standardized_mse,standardized_mae,raw_mae
traffic,41000,FACTOR_BUDGET,selected,column_009,3456,1.109255434333888,0.7292011049624189,0.06968123817326899
traffic,41000,FACTOR_BUDGET,selected,column_010,3456,1.4905765161121034,0.886288083460992,0.030265276559004437
traffic,41000,FACTOR_BUDGET,selected,column_011,3456,0.8594003303787198,0.6532219000600721,0.035243532859793765
traffic,41000,FACTOR_BUDGET,selected,column_012,3456,2.6077571912746267,1.0659541672467236,0.053745664433801625
traffic,41000,FACTOR_BUDGET,selected,column_013,3456,1.684409240062244,0.9861080706613629,0.036264136511991146
traffic,41000,FACTOR_BUDGET,selected,column_014,3456,1.634940194374382,1.0213483569862176,0.07241021586901329
traffic,41000,FACTOR_BUDGET,selected,column_015,3456,1.8249581966097903,0.9793458064723382,0.04239662375244881
traffic,41000,FACTOR_BUDGET,selected,column_016,3456,1.1539415669415627,0.8271503814587251,0.02320283892235672
traffic,41000,FACTOR_BUDGET,selected,column_017,3456,0.6374280660710809,0.5970224631395872,0.03626533162791956
traffic,41000,FACTOR_BUDGET,selected,column_018,3456,1.4926967917272476,0.9718548364755608,0.02928770470368968
traffic,41000,FACTOR_BUDGET,selected,column_019,3456,1.7872725241393586,0.880829638153538,0.059721220165880766
traffic,41000,FACTOR_BUDGET,selected,column_020,3456,1.0511240043219159,0.8366760298746091,0.02557864968282749
traffic,41000,FACTOR_BUDGET,selected,column_021,3456,2.4248177712517265,1.1568342933101459,0.06758273815628689
traffic,41000,FACTOR_BUDGET,selected,column_022,3456,1.5672696024796378,0.9537174793363024,0.033922343031071334
traffic,41000,FACTOR_BUDGET,selected,column_023,3456,1.3631528918973486,0.955806224108966,0.07057864163571657
traffic,41000,FACTOR_BUDGET,selected,column_024,3456,1.186937344887153,0.752166515376235,0.04838452887940728
traffic,41000,FACTOR_BUDGET,selected,column_025,3456,1.4633816867945955,0.9190723108215016,0.053129718297041224
traffic,41000,FACTOR_BUDGET,selected,column_026,3456,1.2847858474954406,0.8681633428650793,0.039591119443123435
traffic,41000,FACTOR_BUDGET,selected,column_027,3456,0.2537898766106329,0.35665569487752724,0.025598870899061987
traffic,41000,FACTOR_BUDGET,selected,column_028,3456,1.2503558736669977,0.8465118950985521,0.030885142941000723
traffic,41000,FACTOR_BUDGET,selected,column_029,3456,3.3469836828091952,1.2340139615463597,0.03817566860907662
traffic,41000,FACTOR_BUDGET,selected,column_030,3456,1.7965868421293854,1.0355436687000124,0.058066512116163996
traffic,41000,FACTOR_BUDGET,selected,column_031,3456,1.1109450061808526,0.8047126314123547,0.04940938452458172
traffic,41000,INDIV_BUDGET,INIT,column_000,3456,2.0745548911485736,0.9221917352875708,0.05644565876147326
traffic,41000,INDIV_BUDGET,INIT,column_001,3456,1.2943693405644066,0.7582979717486624,0.03727178483680504
traffic,41000,INDIV_BUDGET,INIT,column_002,3456,1.3900119949941172,0.9805235976804464,0.08002588757866533
traffic,41000,INDIV_BUDGET,INIT,column_003,3456,1.919075774081323,0.970222428840939,0.034716366707144765
traffic,41000,INDIV_BUDGET,INIT,column_004,3456,1.480998804731263,0.8164987052667938,0.029313016973698112
traffic,41000,INDIV_BUDGET,INIT,column_005,3456,1.750442275309432,0.938385249004383,0.05988861284337536
traffic,41000,INDIV_BUDGET,INIT,column_006,3456,1.6546768331092476,0.9467114611255696,0.055821546481136165
traffic,41000,INDIV_BUDGET,INIT,column_007,3456,1.3294524758608448,0.85129378097121,0.04661286033649964
traffic,41000,INDIV_BUDGET,INIT,column_008,3456,2.421273563454645,1.1927802550299693,0.04755939375104646
traffic,41000,INDIV_BUDGET,INIT,column_009,3456,1.1506405162567601,0.7288081759374597,0.06964369053272505
traffic,41000,INDIV_BUDGET,INIT,column_010,3456,1.5617042929145286,0.8953669540716739,0.03057530501927968
traffic,41000,INDIV_BUDGET,INIT,column_011,3456,0.9421900627477892,0.6698892992129307,0.036142795468222924
traffic,41000,INDIV_BUDGET,INIT,column_012,3456,2.519229091610608,1.047486944541089,0.05281454264164713
traffic,41000,INDIV_BUDGET,INIT,column_013,3456,1.585406713441267,0.9450955686034258,0.03475590124085108
traffic,41000,INDIV_BUDGET,INIT,column_014,3456,1.6048792093028748,1.007831422232239,0.07145190996219118
traffic,41000,INDIV_BUDGET,INIT,column_015,3456,1.7829189698698003,0.9725006524994468,0.04210029183822781
traffic,41000,INDIV_BUDGET,INIT,column_016,3456,1.2216286139004822,0.8412275508368381,0.023597725149679807
traffic,41000,INDIV_BUDGET,INIT,column_017,3456,0.6428143947528625,0.6035665196989578,0.036662841597761266
traffic,41000,INDIV_BUDGET,INIT,column_018,3456,1.4247967182836134,0.9468145960571982,0.02853309492087276
traffic,41000,INDIV_BUDGET,INIT,column_019,3456,1.9715957456476285,0.9042184767169004,0.06130700919563561
traffic,41000,INDIV_BUDGET,INIT,column_020,3456,1.099200588795787,0.8707363217027806,0.02661993237966564
traffic,41000,INDIV_BUDGET,INIT,column_021,3456,2.346501620365382,1.1396176413801455,0.0665769342256446
traffic,41000,INDIV_BUDGET,INIT,column_022,3456,1.49569759394782,0.9193091159781774,0.03269848761239501
traffic,41000,INDIV_BUDGET,INIT,column_023,3456,1.3911405874737401,0.978876523401966,0.07228219863833736
traffic,41000,INDIV_BUDGET,INIT,column_024,3456,1.1163174730619192,0.7103320394363875,0.045693447359706894
traffic,41000,INDIV_BUDGET,INIT,column_025,3456,1.5700855269980436,0.9382165793887309,0.05423640988594421
traffic,41000,INDIV_BUDGET,INIT,column_026,3456,1.3293347952747037,0.872727624634367,0.03979926578584229
traffic,41000,INDIV_BUDGET,INIT,column_027,3456,0.254077708671142,0.3570204953913937,0.025625054362252125
traffic,41000,INDIV_BUDGET,INIT,column_028,3456,1.2643439647659651,0.8475123114781632,0.030921643317503064
traffic,41000,INDIV_BUDGET,INIT,column_029,3456,3.0742288569794196,1.169397765606037,0.03617669083421759
traffic,41000,INDIV_BUDGET,INIT,column_030,3456,1.7395278135127574,0.9889959638820545,0.055456421448346324
traffic,41000,INDIV_BUDGET,INIT,column_031,3456,1.1604361713372096,0.8055294385154386,0.049459536510102126
traffic,41000,INDIV_BUDGET,selected,column_000,3456,2.0745548911485736,0.9221917352875708,0.05644565876147326
traffic,41000,INDIV_BUDGET,selected,column_001,3456,1.2943693405644066,0.7582979717486624,0.03727178483680504
traffic,41000,INDIV_BUDGET,selected,column_002,3456,1.3900119949941172,0.9805235976804464,0.08002588757866533
traffic,41000,INDIV_BUDGET,selected,column_003,3456,1.919075774081323,0.970222428840939,0.034716366707144765
traffic,41000,INDIV_BUDGET,selected,column_004,3456,1.480998804731263,0.8164987052667938,0.029313016973698112
traffic,41000,INDIV_BUDGET,selected,column_005,3456,1.750442275309432,0.938385249004383,0.05988861284337536
traffic,41000,INDIV_BUDGET,selected,column_006,3456,1.6546768331092476,0.9467114611255696,0.055821546481136165
traffic,41000,INDIV_BUDGET,selected,column_007,3456,1.3294524758608448,0.85129378097121,0.04661286033649964
traffic,41000,INDIV_BUDGET,selected,column_008,3456,2.421273563454645,1.1927802550299693,0.04755939375104646
traffic,41000,INDIV_BUDGET,selected,column_009,3456,1.1506405162567601,0.7288081759374597,0.06964369053272505
traffic,41000,INDIV_BUDGET,selected,column_010,3456,1.5617042929145286,0.8953669540716739,0.03057530501927968
traffic,41000,INDIV_BUDGET,selected,column_011,3456,0.9421900627477892,0.6698892992129307,0.036142795468222924
traffic,41000,INDIV_BUDGET,selected,column_012,3456,2.519229091610608,1.047486944541089,0.05281454264164713
traffic,41000,INDIV_BUDGET,selected,column_013,3456,1.585406713441267,0.9450955686034258,0.03475590124085108
traffic,41000,INDIV_BUDGET,selected,column_014,3456,1.6048792093028748,1.007831422232239,0.07145190996219118
traffic,41000,INDIV_BUDGET,selected,column_015,3456,1.7829189698698003,0.9725006524994468,0.04210029183822781
traffic,41000,INDIV_BUDGET,selected,column_016,3456,1.2216286139004822,0.8412275508368381,0.023597725149679807
traffic,41000,INDIV_BUDGET,selected,column_017,3456,0.6428143947528625,0.6035665196989578,0.036662841597761266
traffic,41000,INDIV_BUDGET,selected,column_018,3456,1.4247967182836134,0.9468145960571982,0.02853309492087276
traffic,41000,INDIV_BUDGET,selected,column_019,3456,1.9715957456476285,0.9042184767169004,0.06130700919563561
traffic,41000,INDIV_BUDGET,selected,column_020,3456,1.099200588795787,0.8707363217027806,0.02661993237966564
traffic,41000,INDIV_BUDGET,selected,column_021,3456,2.346501620365382,1.1396176413801455,0.0665769342256446
traffic,41000,INDIV_BUDGET,selected,column_022,3456,1.49569759394782,0.9193091159781774,0.03269848761239501
traffic,41000,INDIV_BUDGET,selected,column_023,3456,1.3911405874737401,0.978876523401966,0.07228219863833736
traffic,41000,INDIV_BUDGET,selected,column_024,3456,1.1163174730619192,0.7103320394363875,0.045693447359706894
traffic,41000,INDIV_BUDGET,selected,column_025,3456,1.5700855269980436,0.9382165793887309,0.05423640988594421
traffic,41000,INDIV_BUDGET,selected,column_026,3456,1.3293347952747037,0.872727624634367,0.03979926578584229
traffic,41000,INDIV_BUDGET,selected,column_027,3456,0.254077708671142,0.3570204953913937,0.025625054362252125
traffic,41000,INDIV_BUDGET,selected,column_028,3456,1.2643439647659651,0.8475123114781632,0.030921643317503064
traffic,41000,INDIV_BUDGET,selected,column_029,3456,3.0742288569794196,1.169397765606037,0.03617669083421759
traffic,41000,INDIV_BUDGET,selected,column_030,3456,1.7395278135127574,0.9889959638820545,0.055456421448346324
traffic,41000,INDIV_BUDGET,selected,column_031,3456,1.1604361713372096,0.8055294385154386,0.049459536510102126
traffic,41001,FACTOR_BUDGET,INIT,column_000,3456,1.9617283640969585,0.8814886554397263,0.053954298160723585
traffic,41001,FACTOR_BUDGET,INIT,column_001,3456,1.2187636231858485,0.7350980965846551,0.03613146693069277
traffic,41001,FACTOR_BUDGET,INIT,column_002,3456,1.3244453971004073,0.9522078454795149,0.07771488434763897
traffic,41001,FACTOR_BUDGET,INIT,column_003,3456,1.9101471468696634,0.969078548168168,0.03467543652482299
traffic,41001,FACTOR_BUDGET,INIT,column_004,3456,1.3862310659214008,0.7625877436558194,0.027377566344594526
traffic,41001,FACTOR_BUDGET,INIT,column_005,3456,1.6227925332400308,0.8961002073794623,0.05718994245226709
traffic,41001,FACTOR_BUDGET,INIT,column_006,3456,1.463023239315439,0.8933662906610725,0.052676121465273715
traffic,41001,FACTOR_BUDGET,INIT,column_007,3456,1.1957030922398784,0.8287400088961813,0.0453779214102512
traffic,41001,FACTOR_BUDGET,INIT,column_008,3456,2.257785684332289,1.1705785083396323,0.04667414971019821
traffic,41001,FACTOR_BUDGET,INIT,column_009,3456,1.0972026881123764,0.7096664112061043,0.0678145355050856
traffic,41001,FACTOR_BUDGET,INIT,column_010,3456,1.4380259765685584,0.8715949546710059,0.029763530439831248
traffic,41001,FACTOR_BUDGET,INIT,column_011,3456,0.8874332185925313,0.6414236154367885,0.03460697546364453
traffic,41001,FACTOR_BUDGET,INIT,column_012,3456,2.5375327052908494,1.0327343886531168,0.05207071524018969
traffic,41001,FACTOR_BUDGET,INIT,column_013,3456,1.486188408557203,0.9253700832698288,0.03403049627339849
traffic,41001,FACTOR_BUDGET,INIT,column_014,3456,1.4566408243229092,0.9746167800619703,0.06909710183711809
traffic,41001,FACTOR_BUDGET,INIT,column_015,3456,1.7259709747067475,0.9824717826978924,0.04253194963735897
traffic,41001,FACTOR_BUDGET,INIT,column_016,3456,1.1707510257836407,0.8238009011258867,0.023108880853330148
traffic,41001,FACTOR_BUDGET,INIT,column_017,3456,0.5895163197925958,0.5838994143355699,0.03546818956672414
traffic,41001,FACTOR_BUDGET,INIT,column_018,3456,1.3409701416808704,0.9295637986708108,0.02801322689038794
traffic,41001,FACTOR_BUDGET,INIT,column_019,3456,1.8725392499359144,0.8530460714979258,0.05783746372835724
traffic,41001,FACTOR_BUDGET,INIT,column_020,3456,0.990345314770748,0.8436307757844959,0.02579126843000103
traffic,41001,FACTOR_BUDGET,INIT,column_021,3456,2.1426859481553993,1.090459697077087,0.06370510677607205
traffic,41001,FACTOR_BUDGET,INIT,column_022,3456,1.3264324499253735,0.8850970792112733,0.03148161524490293
traffic,41001,FACTOR_BUDGET,INIT,column_023,3456,1.339067167050373,0.9575378910725098,0.07070651138480331
traffic,41001,FACTOR_BUDGET,INIT,column_024,3456,1.0424440408307418,0.6912226830078941,0.0444642019877312
traffic,41001,FACTOR_BUDGET,INIT,column_025,3456,1.4986724175891328,0.9174117648387681,0.05303372547988948
traffic,41001,FACTOR_BUDGET,INIT,column_026,3456,1.2914089266387052,0.8539621615343802,0.03894349861126283
traffic,41001,FACTOR_BUDGET,INIT,column_027,3456,0.23336997810654647,0.3485943419362027,0.025020269362115818
traffic,41001,FACTOR_BUDGET,INIT,column_028,3456,1.2628002629673365,0.8461448157057155,0.030871749981511203
traffic,41001,FACTOR_BUDGET,INIT,column_029,3456,2.8744099472971394,1.1451968035112428,0.03542800569957458
traffic,41001,FACTOR_BUDGET,INIT,column_030,3456,1.545877967864036,0.9389637363920984,0.052650941552562405
traffic,41001,FACTOR_BUDGET,INIT,column_031,3456,1.1455429000154185,0.7995546118306678,0.04909268193666584
traffic,41001,FACTOR_BUDGET,selected,column_000,3456,1.9617283640969585,0.8814886554397263,0.053954298160723585
traffic,41001,FACTOR_BUDGET,selected,column_001,3456,1.2187636231858485,0.7350980965846551,0.03613146693069277
traffic,41001,FACTOR_BUDGET,selected,column_002,3456,1.3244453971004073,0.9522078454795149,0.07771488434763897
traffic,41001,FACTOR_BUDGET,selected,column_003,3456,1.9101471468696634,0.969078548168168,0.03467543652482299
traffic,41001,FACTOR_BUDGET,selected,column_004,3456,1.3862310659214008,0.7625877436558194,0.027377566344594526
traffic,41001,FACTOR_BUDGET,selected,column_005,3456,1.6227925332400308,0.8961002073794623,0.05718994245226709
traffic,41001,FACTOR_BUDGET,selected,column_006,3456,1.463023239315439,0.8933662906610725,0.052676121465273715
traffic,41001,FACTOR_BUDGET,selected,column_007,3456,1.1957030922398784,0.8287400088961813,0.0453779214102512
traffic,41001,FACTOR_BUDGET,selected,column_008,3456,2.257785684332289,1.1705785083396323,0.04667414971019821
traffic,41001,FACTOR_BUDGET,selected,column_009,3456,1.0972026881123764,0.7096664112061043,0.0678145355050856
traffic,41001,FACTOR_BUDGET,selected,column_010,3456,1.4380259765685584,0.8715949546710059,0.029763530439831248
traffic,41001,FACTOR_BUDGET,selected,column_011,3456,0.8874332185925313,0.6414236154367885,0.03460697546364453
traffic,41001,FACTOR_BUDGET,selected,column_012,3456,2.5375327052908494,1.0327343886531168,0.05207071524018969
traffic,41001,FACTOR_BUDGET,selected,column_013,3456,1.486188408557203,0.9253700832698288,0.03403049627339849
traffic,41001,FACTOR_BUDGET,selected,column_014,3456,1.4566408243229092,0.9746167800619703,0.06909710183711809
traffic,41001,FACTOR_BUDGET,selected,column_015,3456,1.7259709747067475,0.9824717826978924,0.04253194963735897
traffic,41001,FACTOR_BUDGET,selected,column_016,3456,1.1707510257836407,0.8238009011258867,0.023108880853330148
traffic,41001,FACTOR_BUDGET,selected,column_017,3456,0.5895163197925958,0.5838994143355699,0.03546818956672414
traffic,41001,FACTOR_BUDGET,selected,column_018,3456,1.3409701416808704,0.9295637986708108,0.02801322689038794
traffic,41001,FACTOR_BUDGET,selected,column_019,3456,1.8725392499359144,0.8530460714979258,0.05783746372835724
traffic,41001,FACTOR_BUDGET,selected,column_020,3456,0.990345314770748,0.8436307757844959,0.02579126843000103
traffic,41001,FACTOR_BUDGET,selected,column_021,3456,2.1426859481553993,1.090459697077087,0.06370510677607205
traffic,41001,FACTOR_BUDGET,selected,column_022,3456,1.3264324499253735,0.8850970792112733,0.03148161524490293
traffic,41001,FACTOR_BUDGET,selected,column_023,3456,1.339067167050373,0.9575378910725098,0.07070651138480331
traffic,41001,FACTOR_BUDGET,selected,column_024,3456,1.0424440408307418,0.6912226830078941,0.0444642019877312
traffic,41001,FACTOR_BUDGET,selected,column_025,3456,1.4986724175891328,0.9174117648387681,0.05303372547988948
traffic,41001,FACTOR_BUDGET,selected,column_026,3456,1.2914089266387052,0.8539621615343802,0.03894349861126283
traffic,41001,FACTOR_BUDGET,selected,column_027,3456,0.23336997810654647,0.3485943419362027,0.025020269362115818
traffic,41001,FACTOR_BUDGET,selected,column_028,3456,1.2628002629673365,0.8461448157057155,0.030871749981511203
traffic,41001,FACTOR_BUDGET,selected,column_029,3456,2.8744099472971394,1.1451968035112428,0.03542800569957458
traffic,41001,FACTOR_BUDGET,selected,column_030,3456,1.545877967864036,0.9389637363920984,0.052650941552562405
traffic,41001,FACTOR_BUDGET,selected,column_031,3456,1.1455429000154185,0.7995546118306678,0.04909268193666584
traffic,41000,BASIS_BUDGET,INIT,column_000,3456,2.0706889864202576,0.9013364267579063,0.0551691437119607
traffic,41000,BASIS_BUDGET,INIT,column_001,3456,1.2890605341489942,0.7371053327938171,0.03623012640083747
traffic,41000,BASIS_BUDGET,INIT,column_002,3456,1.4490055471355787,1.0004705925064425,0.08165387080033748
traffic,41000,BASIS_BUDGET,INIT,column_003,3456,2.0517832535322094,0.9773386776058167,0.03497099935050253
traffic,41000,BASIS_BUDGET,INIT,column_004,3456,1.4704984286689875,0.7869842761594084,0.02825342317910525
traffic,41000,BASIS_BUDGET,INIT,column_005,3456,1.9150956097262335,0.9553968072581045,0.06097430619501382
traffic,41000,BASIS_BUDGET,INIT,column_006,3456,1.7903023005387073,0.9895722879614537,0.058348776514450286
traffic,41000,BASIS_BUDGET,INIT,column_007,3456,1.446416458449025,0.8859768890385096,0.04851194489287024
traffic,41000,BASIS_BUDGET,INIT,column_008,3456,2.559885885204449,1.2315551975756265,0.049105456198363526
traffic,41000,BASIS_BUDGET,INIT,column_009,3456,1.2168315345289082,0.7431328559142979,0.07101253299666148
traffic,41000,BASIS_BUDGET,INIT,column_010,3456,1.5682705140856683,0.9029630617261083,0.030834699569678763
traffic,41000,BASIS_BUDGET,INIT,column_011,3456,0.9407997376696943,0.657366994865596,0.03546717475693777
traffic,41000,BASIS_BUDGET,INIT,column_012,3456,2.7377270427183493,1.0516540028664638,0.053024646720521505
traffic,41000,BASIS_BUDGET,INIT,column_013,3456,1.7207326997776713,0.9798066254467509,0.03603240078617738
traffic,41000,BASIS_BUDGET,INIT,column_014,3456,1.7101327469736345,1.0609290137872112,0.07521635334756602
traffic,41000,BASIS_BUDGET,INIT,column_015,3456,1.8723135000524125,0.9835736853653577,0.04257965184070288
traffic,41000,BASIS_BUDGET,INIT,column_016,3456,1.2776318521995544,0.8657716598918005,0.024286225114934876
traffic,41000,BASIS_BUDGET,INIT,column_017,3456,0.6520576904089642,0.6043351128604694,0.036709528762164746
traffic,41000,BASIS_BUDGET,INIT,column_018,3456,1.5164109240230903,0.9784212527255712,0.029485589462682336
traffic,41000,BASIS_BUDGET,INIT,column_019,3456,1.9826442495141452,0.8919721985681774,0.06047669804140874
traffic,41000,BASIS_BUDGET,INIT,column_020,3456,1.1576610286288098,0.9100086600034653,0.027820556453680586
traffic,41000,BASIS_BUDGET,INIT,column_021,3456,2.4911881450933984,1.1576718404585842,0.06763166800730686
traffic,41000,BASIS_BUDGET,INIT,column_022,3456,1.5962279687506955,0.9521791950824924,0.03386762849844753
traffic,41000,BASIS_BUDGET,INIT,column_023,3456,1.4236501770298193,0.9798719142386121,0.07235570028686723
traffic,41000,BASIS_BUDGET,INIT,column_024,3456,1.2252144852334264,0.7296790971001799,0.04693798331169232
traffic,41000,BASIS_BUDGET,INIT,column_025,3456,1.634745389753356,0.9508479390886359,0.05496660333716971
traffic,41000,BASIS_BUDGET,INIT,column_026,3456,1.3411645171735487,0.8701099050535116,0.03967988911617984
traffic,41000,BASIS_BUDGET,INIT,column_027,3456,0.2603226738054833,0.361247789654684,0.025928467322293248
traffic,41000,BASIS_BUDGET,INIT,column_028,3456,1.3390880956770692,0.8676337012426908,0.03165577594180207
traffic,41000,BASIS_BUDGET,INIT,column_029,3456,3.3146608178347776,1.1858738086760208,0.03668639654244182
traffic,41000,BASIS_BUDGET,INIT,column_030,3456,1.8649014636869439,1.0322037536960258,0.05787923153987559
traffic,41000,BASIS_BUDGET,INIT,column_031,3456,1.1634520401088357,0.7939752326562854,0.048750107854596735
traffic,41000,BASIS_BUDGET,selected,column_000,3456,2.0706889864202576,0.9013364267579063,0.0551691437119607
traffic,41000,BASIS_BUDGET,selected,column_001,3456,1.2890605341489942,0.7371053327938171,0.03623012640083747
traffic,41000,BASIS_BUDGET,selected,column_002,3456,1.4490055471355787,1.0004705925064425,0.08165387080033748
traffic,41000,BASIS_BUDGET,selected,column_003,3456,2.0517832535322094,0.9773386776058167,0.03497099935050253
traffic,41000,BASIS_BUDGET,selected,column_004,3456,1.4704984286689875,0.7869842761594084,0.02825342317910525
traffic,41000,BASIS_BUDGET,selected,column_005,3456,1.9150956097262335,0.9553968072581045,0.06097430619501382
traffic,41000,BASIS_BUDGET,selected,column_006,3456,1.7903023005387073,0.9895722879614537,0.058348776514450286
traffic,41000,BASIS_BUDGET,selected,column_007,3456,1.446416458449025,0.8859768890385096,0.04851194489287024
traffic,41000,BASIS_BUDGET,selected,column_008,3456,2.559885885204449,1.2315551975756265,0.049105456198363526
traffic,41000,BASIS_BUDGET,selected,column_009,3456,1.2168315345289082,0.7431328559142979,0.07101253299666148
traffic,41000,BASIS_BUDGET,selected,column_010,3456,1.5682705140856683,0.9029630617261083,0.030834699569678763
traffic,41000,BASIS_BUDGET,selected,column_011,3456,0.9407997376696943,0.657366994865596,0.03546717475693777
traffic,41000,BASIS_BUDGET,selected,column_012,3456,2.7377270427183493,1.0516540028664638,0.053024646720521505
traffic,41000,BASIS_BUDGET,selected,column_013,3456,1.7207326997776713,0.9798066254467509,0.03603240078617738
traffic,41000,BASIS_BUDGET,selected,column_014,3456,1.7101327469736345,1.0609290137872112,0.07521635334756602
traffic,41000,BASIS_BUDGET,selected,column_015,3456,1.8723135000524125,0.9835736853653577,0.04257965184070288
traffic,41000,BASIS_BUDGET,selected,column_016,3456,1.2776318521995544,0.8657716598918005,0.024286225114934876
traffic,41000,BASIS_BUDGET,selected,column_017,3456,0.6520576904089642,0.6043351128604694,0.036709528762164746
traffic,41000,BASIS_BUDGET,selected,column_018,3456,1.5164109240230903,0.9784212527255712,0.029485589462682336
traffic,41000,BASIS_BUDGET,selected,column_019,3456,1.9826442495141452,0.8919721985681774,0.06047669804140874
traffic,41000,BASIS_BUDGET,selected,column_020,3456,1.1576610286288098,0.9100086600034653,0.027820556453680586
traffic,41000,BASIS_BUDGET,selected,column_021,3456,2.4911881450933984,1.1576718404585842,0.06763166800730686
traffic,41000,BASIS_BUDGET,selected,column_022,3456,1.5962279687506955,0.9521791950824924,0.03386762849844753
traffic,41000,BASIS_BUDGET,selected,column_023,3456,1.4236501770298193,0.9798719142386121,0.07235570028686723
traffic,41000,BASIS_BUDGET,selected,column_024,3456,1.2252144852334264,0.7296790971001799,0.04693798331169232
traffic,41000,BASIS_BUDGET,selected,column_025,3456,1.634745389753356,0.9508479390886359,0.05496660333716971
traffic,41000,BASIS_BUDGET,selected,column_026,3456,1.3411645171735487,0.8701099050535116,0.03967988911617984
traffic,41000,BASIS_BUDGET,selected,column_027,3456,0.2603226738054833,0.361247789654684,0.025928467322293248
traffic,41000,BASIS_BUDGET,selected,column_028,3456,1.3390880956770692,0.8676337012426908,0.03165577594180207
traffic,41000,BASIS_BUDGET,selected,column_029,3456,3.3146608178347776,1.1858738086760208,0.03668639654244182
traffic,41000,BASIS_BUDGET,selected,column_030,3456,1.8649014636869439,1.0322037536960258,0.05787923153987559
traffic,41000,BASIS_BUDGET,selected,column_031,3456,1.1634520401088357,0.7939752326562854,0.048750107854596735
traffic,41001,BASIS_BUDGET,INIT,column_000,3456,1.9532342328608268,0.8703689697729681,0.05327368266758543
traffic,41001,BASIS_BUDGET,INIT,column_001,3456,1.2524300967983695,0.7332871046439356,0.036042453238885004
traffic,41001,BASIS_BUDGET,INIT,column_002,3456,1.409418322283222,0.9899297578586576,0.08079357569830786
traffic,41001,BASIS_BUDGET,INIT,column_003,3456,1.9755001255462508,0.9830253336175263,0.03517447850082041
traffic,41001,BASIS_BUDGET,INIT,column_004,3456,1.3944252193795037,0.7549326658454111,0.027102742362212145
traffic,41001,BASIS_BUDGET,INIT,column_005,3456,1.7239709597856303,0.9154839507566774,0.05842703084832303
traffic,41001,BASIS_BUDGET,INIT,column_006,3456,1.6284254454336506,0.9439573618633909,0.055659154784943335
traffic,41001,BASIS_BUDGET,INIT,column_007,3456,1.2892666612341448,0.8535812325015252,0.04673811046881877
traffic,41001,BASIS_BUDGET,INIT,column_008,3456,2.364577311905788,1.2102449205224022,0.04825575747720829
traffic,41001,BASIS_BUDGET,INIT,column_009,3456,1.12537903133801,0.7169828841554978,0.06851368542505348
traffic,41001,BASIS_BUDGET,INIT,column_010,3456,1.543866077682392,0.8942019085812313,0.03053552063694389
traffic,41001,BASIS_BUDGET,INIT,column_011,3456,0.9006561140952337,0.6471872059212527,0.03491794068175943
traffic,41001,BASIS_BUDGET,INIT,column_012,3456,2.617340902358426,1.046727577412656,0.052776255169145164
traffic,41001,BASIS_BUDGET,INIT,column_013,3456,1.5683706539794884,0.9601306651965623,0.03530881710428053
traffic,41001,BASIS_BUDGET,INIT,column_014,3456,1.6216771118518485,1.0369563601546663,0.07351677160093471
traffic,41001,BASIS_BUDGET,INIT,column_015,3456,1.7764598568191108,0.9809236461649022,0.0424649296310723
traffic,41001,BASIS_BUDGET,INIT,column_016,3456,1.2454652290385777,0.8702908911837194,0.024412996495411475
traffic,41001,BASIS_BUDGET,INIT,column_017,3456,0.6477637586445959,0.5993861591629226,0.03640891118387642
traffic,41001,BASIS_BUDGET,INIT,column_018,3456,1.412996977115868,0.968556161868542,0.02918829622808412
traffic,41001,BASIS_BUDGET,INIT,column_019,3456,1.8339423910996289,0.8514839676529602,0.05773155136618614
traffic,41001,BASIS_BUDGET,INIT,column_020,3456,1.0783248292671632,0.8776476377940896,0.02683122340132115
traffic,41001,BASIS_BUDGET,INIT,column_021,3456,2.297531418680181,1.1285071856033466,0.06592785680124368
traffic,41001,BASIS_BUDGET,INIT,column_022,3456,1.4545847810347245,0.9285558989306958,0.033027382227462224
traffic,41001,BASIS_BUDGET,INIT,column_023,3456,1.41230159599843,0.9794617439312653,0.07232541249170371
traffic,41001,BASIS_BUDGET,INIT,column_024,3456,1.0778908747900244,0.6953334996630508,0.04472863801765721
traffic,41001,BASIS_BUDGET,INIT,column_025,3456,1.5648416675913686,0.9307264883461939,0.05380342281580445
traffic,41001,BASIS_BUDGET,INIT,column_026,3456,1.3278048364146668,0.8580060018003105,0.03912791110033315
traffic,41001,BASIS_BUDGET,INIT,column_027,3456,0.24952909417118765,0.3547667842253927,0.025463294822138667
traffic,41001,BASIS_BUDGET,INIT,column_028,3456,1.2854802232536724,0.8713019298153355,0.03178961193921969
traffic,41001,BASIS_BUDGET,INIT,column_029,3456,2.969889973913019,1.1597302436531647,0.035877614708789196
traffic,41001,BASIS_BUDGET,INIT,column_030,3456,1.703846649970222,0.9923003795035954,0.055641711451582906
traffic,41001,BASIS_BUDGET,INIT,column_031,3456,1.1636240446543002,0.7978448563995968,0.048987702891676185
traffic,41001,BASIS_BUDGET,selected,column_000,3456,1.9532342328608268,0.8703689697729681,0.05327368266758543
traffic,41001,BASIS_BUDGET,selected,column_001,3456,1.2524300967983695,0.7332871046439356,0.036042453238885004
traffic,41001,BASIS_BUDGET,selected,column_002,3456,1.409418322283222,0.9899297578586576,0.08079357569830786
traffic,41001,BASIS_BUDGET,selected,column_003,3456,1.9755001255462508,0.9830253336175263,0.03517447850082041
