dataset,panel,arm,policy,seed,channel,mse,mae,raw_mae,valid_count
electricity,E_MIXED,LH,P_LAST20,41000,24,0.20628731977537113,0.3305755838803713,28.721532955182305,5184
electricity,E_MIXED,LH,P_LAST20,41000,25,0.5386241326112388,0.4966399665385841,60.66857270179043,5184
electricity,E_MIXED,LH,P_LAST20,41000,26,0.12827659699748675,0.2688465397721437,28.230282008497152,5184
electricity,E_MIXED,LH,P_LAST20,41000,27,0.30834181309532144,0.4171180657955838,7.087860988557539,5184
electricity,E_MIXED,LH,P_LAST20,41000,28,0.3310822461164469,0.4291011059601406,54.98999679362818,5184
electricity,E_MIXED,LH,P_LAST20,41000,29,0.5352143508158378,0.5284105783084445,53.08162383795676,5184
electricity,E_MIXED,LH,P_LAST20,41000,30,0.3413325953361506,0.382314260873219,56.981981208075744,5184
electricity,E_MIXED,LH,P_LAST20,41000,31,0.19581409194401814,0.338833876997263,39.542305935227,5184
electricity,E_FIXED,LH,P_MAIN,41001,0,0.36664040463265435,0.3230244890818326,7.962321739880791,5184
electricity,E_FIXED,LH,P_MAIN,41001,1,0.16996920550125116,0.27375013237120405,7.19187926085205,5184
electricity,E_FIXED,LH,P_MAIN,41001,2,0.0006626681778887299,0.014796898626998343,0.8636794836322408,5184
electricity,E_FIXED,LH,P_MAIN,41001,3,0.1510605363490353,0.2828579133768213,43.363488735520484,5184
electricity,E_FIXED,LH,P_MAIN,41001,4,0.26435928420873384,0.37543176725245564,26.15609514117209,5184
electricity,E_FIXED,LH,P_MAIN,41001,5,0.1232800482526925,0.25975381539669967,66.22381440593936,5184
electricity,E_FIXED,LH,P_MAIN,41001,6,0.6907261473525848,0.42199589891548206,12.032691916372013,5184
electricity,E_FIXED,LH,P_MAIN,41001,7,0.20057450298042862,0.33842158441509834,80.24950900755933,5184
electricity,E_FIXED,LH,P_MAIN,41001,8,0.2372501914682464,0.3674221732156936,32.97371427766872,5184
electricity,E_FIXED,LH,P_MAIN,41001,9,0.5936781203727219,0.5608945547038151,58.82358696721047,5184
electricity,E_FIXED,LH,P_MAIN,41001,10,0.16505450546796965,0.29825789215478665,15.189627526345818,5184
electricity,E_FIXED,LH,P_MAIN,41001,11,0.3561846785453903,0.41556311344772245,61.38156741307408,5184
electricity,E_FIXED,LH,P_MAIN,41001,12,0.1292273578754081,0.2465999259134319,18.826088728145663,5184
electricity,E_FIXED,LH,P_MAIN,41001,13,0.19770231503040925,0.3158642057101638,14.578315587868985,5184
electricity,E_FIXED,LH,P_MAIN,41001,14,0.13002060972735935,0.2680031054388104,14.413276440481457,5184
electricity,E_FIXED,LH,P_MAIN,41001,15,0.2748468675732122,0.3959550324270148,137.11578587364306,5184
electricity,E_FIXED,LH,P_MAIN,41001,16,0.23515207325735113,0.3625167415550634,3.61853933251428,5184
electricity,E_FIXED,LH,P_MAIN,41001,17,0.4261556309526743,0.5191048728071267,22.797534768855073,5184
electricity,E_FIXED,LH,P_MAIN,41001,18,0.10367894227696045,0.23582471798580526,48.066777103619174,5184
electricity,E_FIXED,LH,P_MAIN,41001,19,0.5939590071571961,0.5234009059080743,24.348883390410084,5184
electricity,E_FIXED,LH,P_MAIN,41001,20,0.3239347509471718,0.40339132098633407,5.913680104968707,5184
electricity,E_FIXED,LH,P_MAIN,41001,21,0.1930412697537515,0.3267264402227424,97.64451615672144,5184
electricity,E_FIXED,LH,P_MAIN,41001,22,0.1602983601759342,0.28151353204862345,9.78687408755802,5184
electricity,E_FIXED,LH,P_MAIN,41001,23,0.1669557074601679,0.3039610465042822,9.132910942623644,5184
electricity,E_FIXED,LH,P_MAIN,41001,24,0.21013854740928123,0.33249278081927547,28.88810555687281,5184
electricity,E_FIXED,LH,P_MAIN,41001,25,0.4800356255507437,0.4391589012259907,53.64679752288423,5184
electricity,E_FIXED,LH,P_MAIN,41001,26,0.13679403785696684,0.276089002894833,28.990778225271765,5184
electricity,E_FIXED,LH,P_MAIN,41001,27,0.3057934474786445,0.42296810710427557,7.18726756663092,5184
electricity,E_FIXED,LH,P_MAIN,41001,28,0.35625937159253457,0.4477731459793839,57.382848749791776,5184
electricity,E_FIXED,LH,P_MAIN,41001,29,0.5105854910698036,0.5089623895689362,51.1279509150851,5184
electricity,E_FIXED,LH,P_MAIN,41001,30,0.3429395755666033,0.38149268483761667,56.85952951057754,5184
electricity,E_FIXED,LH,P_MAIN,41001,31,0.2008659076044872,0.33411566343173393,38.991684946767236,5184
electricity,E_MIXED,LH,P_MAIN,41001,0,0.30945835440994884,0.29840849871591973,7.355555250453572,5184
electricity,E_MIXED,LH,P_MAIN,41001,1,0.1700674314178144,0.2810757005173838,7.384334333542311,5184
electricity,E_MIXED,LH,P_MAIN,41001,2,0.000550441207616772,0.012977050273840166,0.7574568402550129,5184
electricity,E_MIXED,LH,P_MAIN,41001,3,0.13381071025415797,0.2688585424976388,41.2173173444621,5184
electricity,E_MIXED,LH,P_MAIN,41001,4,0.24648232448760132,0.3651585878212728,25.440369190300007,5184
electricity,E_MIXED,LH,P_MAIN,41001,5,0.11465578373715163,0.25078612979486486,63.93751749037818,5184
electricity,E_MIXED,LH,P_MAIN,41001,6,0.759772133678575,0.4352681718732196,12.411134389251202,5184
electricity,E_MIXED,LH,P_MAIN,41001,7,0.17846304569606752,0.3240630170832873,76.8446789627461,5184
electricity,E_MIXED,LH,P_MAIN,41001,8,0.23282758109912152,0.3618415087319725,32.47288648451937,5184
electricity,E_MIXED,LH,P_MAIN,41001,9,0.6207882690680542,0.5648922518773843,59.242843822863485,5184
electricity,E_MIXED,LH,P_MAIN,41001,10,0.15247120831571914,0.288817182356182,14.708832653193868,5184
electricity,E_MIXED,LH,P_MAIN,41001,11,0.38632752462953635,0.43839342243266816,64.75376312696784,5184
electricity,E_MIXED,LH,P_MAIN,41001,12,0.11913982886440772,0.24128672871472787,18.42046524094295,5184
electricity,E_MIXED,LH,P_MAIN,41001,13,0.1827079188696499,0.308416125884622,14.234558820696634,5184
electricity,E_MIXED,LH,P_MAIN,41001,14,0.13368504833358452,0.26847044967867134,14.438410334773291,5184
electricity,E_MIXED,LH,P_MAIN,41001,15,0.2843846990542112,0.40142055391971765,139.0084484572898,5184
electricity,E_MIXED,LH,P_MAIN,41001,16,0.22144468602894343,0.3513479708703982,3.507055830138832,5184
electricity,E_MIXED,LH,P_MAIN,41001,17,0.4294811741006526,0.5246787547399031,23.042323006871047,5184
electricity,E_MIXED,LH,P_MAIN,41001,18,0.10513143593370612,0.23603948823524717,48.1105524711743,5184
electricity,E_MIXED,LH,P_MAIN,41001,19,0.5531433134121985,0.5082443461899935,23.64379231966564,5184
electricity,E_MIXED,LH,P_MAIN,41001,20,0.31256861962468757,0.40901115527042375,5.996066364836127,5184
electricity,E_MIXED,LH,P_MAIN,41001,21,0.18323172868813714,0.3185825959058823,95.21067046785295,5184
electricity,E_MIXED,LH,P_MAIN,41001,22,0.15001528902059888,0.27408074106463093,9.528471626581805,5184
electricity,E_MIXED,LH,P_MAIN,41001,23,0.15409384844679502,0.29382881879553924,8.828474784179805,5184
electricity,E_MIXED,LH,P_MAIN,41001,24,0.20480398907294373,0.33172831341473713,28.82168602432634,5184
electricity,E_MIXED,LH,P_MAIN,41001,25,0.5251896168611528,0.4840080423775003,59.12548140635664,5184
electricity,E_MIXED,LH,P_MAIN,41001,26,0.12767531636807264,0.26706966422640155,28.04370085408536,5184
electricity,E_MIXED,LH,P_MAIN,41001,27,0.3145282327543008,0.41932101505733077,7.125294510172879,5184
electricity,E_MIXED,LH,P_MAIN,41001,28,0.3330065127411427,0.43033199102124114,55.147736693672925,5184
electricity,E_MIXED,LH,P_MAIN,41001,29,0.5255029683524259,0.5225174736084609,52.48963045295751,5184
electricity,E_MIXED,LH,P_MAIN,41001,30,0.33937173816921823,0.3800969581152009,56.651503595753816,5184
electricity,E_MIXED,LH,P_MAIN,41001,31,0.1931257033908697,0.3353310004934395,39.13351618965907,5184
electricity,E_FIXED,LH,P_VFIXED,41001,0,0.36664040463265435,0.3230244890818326,7.962321739880791,5184
electricity,E_FIXED,LH,P_VFIXED,41001,1,0.16996920550125116,0.27375013237120405,7.19187926085205,5184
electricity,E_FIXED,LH,P_VFIXED,41001,2,0.0006626681778887299,0.014796898626998343,0.8636794836322408,5184
electricity,E_FIXED,LH,P_VFIXED,41001,3,0.1510605363490353,0.2828579133768213,43.363488735520484,5184
electricity,E_FIXED,LH,P_VFIXED,41001,4,0.26435928420873384,0.37543176725245564,26.15609514117209,5184
electricity,E_FIXED,LH,P_VFIXED,41001,5,0.1232800482526925,0.25975381539669967,66.22381440593936,5184
electricity,E_FIXED,LH,P_VFIXED,41001,6,0.6907261473525848,0.42199589891548206,12.032691916372013,5184
electricity,E_FIXED,LH,P_VFIXED,41001,7,0.20057450298042862,0.33842158441509834,80.24950900755933,5184
electricity,E_FIXED,LH,P_VFIXED,41001,8,0.2372501914682464,0.3674221732156936,32.97371427766872,5184
electricity,E_FIXED,LH,P_VFIXED,41001,9,0.5936781203727219,0.5608945547038151,58.82358696721047,5184
electricity,E_FIXED,LH,P_VFIXED,41001,10,0.16505450546796965,0.29825789215478665,15.189627526345818,5184
electricity,E_FIXED,LH,P_VFIXED,41001,11,0.3561846785453903,0.41556311344772245,61.38156741307408,5184
electricity,E_FIXED,LH,P_VFIXED,41001,12,0.1292273578754081,0.2465999259134319,18.826088728145663,5184
electricity,E_FIXED,LH,P_VFIXED,41001,13,0.19770231503040925,0.3158642057101638,14.578315587868985,5184
electricity,E_FIXED,LH,P_VFIXED,41001,14,0.13002060972735935,0.2680031054388104,14.413276440481457,5184
electricity,E_FIXED,LH,P_VFIXED,41001,15,0.2748468675732122,0.3959550324270148,137.11578587364306,5184
electricity,E_FIXED,LH,P_VFIXED,41001,16,0.23515207325735113,0.3625167415550634,3.61853933251428,5184
electricity,E_FIXED,LH,P_VFIXED,41001,17,0.4261556309526743,0.5191048728071267,22.797534768855073,5184
electricity,E_FIXED,LH,P_VFIXED,41001,18,0.10367894227696045,0.23582471798580526,48.066777103619174,5184
electricity,E_FIXED,LH,P_VFIXED,41001,19,0.5939590071571961,0.5234009059080743,24.348883390410084,5184
electricity,E_FIXED,LH,P_VFIXED,41001,20,0.3239347509471718,0.40339132098633407,5.913680104968707,5184
electricity,E_FIXED,LH,P_VFIXED,41001,21,0.1930412697537515,0.3267264402227424,97.64451615672144,5184
electricity,E_FIXED,LH,P_VFIXED,41001,22,0.1602983601759342,0.28151353204862345,9.78687408755802,5184
electricity,E_FIXED,LH,P_VFIXED,41001,23,0.1669557074601679,0.3039610465042822,9.132910942623644,5184
electricity,E_FIXED,LH,P_VFIXED,41001,24,0.21013854740928123,0.33249278081927547,28.88810555687281,5184
electricity,E_FIXED,LH,P_VFIXED,41001,25,0.4800356255507437,0.4391589012259907,53.64679752288423,5184
electricity,E_FIXED,LH,P_VFIXED,41001,26,0.13679403785696684,0.276089002894833,28.990778225271765,5184
electricity,E_FIXED,LH,P_VFIXED,41001,27,0.3057934474786445,0.42296810710427557,7.18726756663092,5184
electricity,E_FIXED,LH,P_VFIXED,41001,28,0.35625937159253457,0.4477731459793839,57.382848749791776,5184
electricity,E_FIXED,LH,P_VFIXED,41001,29,0.5105854910698036,0.5089623895689362,51.1279509150851,5184
electricity,E_FIXED,LH,P_VFIXED,41001,30,0.3429395755666033,0.38149268483761667,56.85952951057754,5184
electricity,E_FIXED,LH,P_VFIXED,41001,31,0.2008659076044872,0.33411566343173393,38.991684946767236,5184
electricity,E_MIXED,LH,P_VFIXED,41001,0,0.30945835440994884,0.29840849871591973,7.355555250453572,5184
electricity,E_MIXED,LH,P_VFIXED,41001,1,0.1700674314178144,0.2810757005173838,7.384334333542311,5184
electricity,E_MIXED,LH,P_VFIXED,41001,2,0.000550441207616772,0.012977050273840166,0.7574568402550129,5184
electricity,E_MIXED,LH,P_VFIXED,41001,3,0.13381071025415797,0.2688585424976388,41.2173173444621,5184
electricity,E_MIXED,LH,P_VFIXED,41001,4,0.24648232448760132,0.3651585878212728,25.440369190300007,5184
electricity,E_MIXED,LH,P_VFIXED,41001,5,0.11465578373715163,0.25078612979486486,63.93751749037818,5184
electricity,E_MIXED,LH,P_VFIXED,41001,6,0.759772133678575,0.4352681718732196,12.411134389251202,5184
electricity,E_MIXED,LH,P_VFIXED,41001,7,0.17846304569606752,0.3240630170832873,76.8446789627461,5184
electricity,E_MIXED,LH,P_VFIXED,41001,8,0.23282758109912152,0.3618415087319725,32.47288648451937,5184
electricity,E_MIXED,LH,P_VFIXED,41001,9,0.6207882690680542,0.5648922518773843,59.242843822863485,5184
electricity,E_MIXED,LH,P_VFIXED,41001,10,0.15247120831571914,0.288817182356182,14.708832653193868,5184
electricity,E_MIXED,LH,P_VFIXED,41001,11,0.38632752462953635,0.43839342243266816,64.75376312696784,5184
electricity,E_MIXED,LH,P_VFIXED,41001,12,0.11913982886440772,0.24128672871472787,18.42046524094295,5184
electricity,E_MIXED,LH,P_VFIXED,41001,13,0.1827079188696499,0.308416125884622,14.234558820696634,5184
electricity,E_MIXED,LH,P_VFIXED,41001,14,0.13368504833358452,0.26847044967867134,14.438410334773291,5184
electricity,E_MIXED,LH,P_VFIXED,41001,15,0.2843846990542112,0.40142055391971765,139.0084484572898,5184
electricity,E_MIXED,LH,P_VFIXED,41001,16,0.22144468602894343,0.3513479708703982,3.507055830138832,5184
electricity,E_MIXED,LH,P_VFIXED,41001,17,0.4294811741006526,0.5246787547399031,23.042323006871047,5184
electricity,E_MIXED,LH,P_VFIXED,41001,18,0.10513143593370612,0.23603948823524717,48.1105524711743,5184
electricity,E_MIXED,LH,P_VFIXED,41001,19,0.5531433134121985,0.5082443461899935,23.64379231966564,5184
electricity,E_MIXED,LH,P_VFIXED,41001,20,0.31256861962468757,0.40901115527042375,5.996066364836127,5184
electricity,E_MIXED,LH,P_VFIXED,41001,21,0.18323172868813714,0.3185825959058823,95.21067046785295,5184
electricity,E_MIXED,LH,P_VFIXED,41001,22,0.15001528902059888,0.27408074106463093,9.528471626581805,5184
electricity,E_MIXED,LH,P_VFIXED,41001,23,0.15409384844679502,0.29382881879553924,8.828474784179805,5184
electricity,E_MIXED,LH,P_VFIXED,41001,24,0.20480398907294373,0.33172831341473713,28.82168602432634,5184
electricity,E_MIXED,LH,P_VFIXED,41001,25,0.5251896168611528,0.4840080423775003,59.12548140635664,5184
electricity,E_MIXED,LH,P_VFIXED,41001,26,0.12767531636807264,0.26706966422640155,28.04370085408536,5184
electricity,E_MIXED,LH,P_VFIXED,41001,27,0.3145282327543008,0.41932101505733077,7.125294510172879,5184
electricity,E_MIXED,LH,P_VFIXED,41001,28,0.3330065127411427,0.43033199102124114,55.147736693672925,5184
electricity,E_MIXED,LH,P_VFIXED,41001,29,0.5255029683524259,0.5225174736084609,52.48963045295751,5184
electricity,E_MIXED,LH,P_VFIXED,41001,30,0.33937173816921823,0.3800969581152009,56.651503595753816,5184
electricity,E_MIXED,LH,P_VFIXED,41001,31,0.1931257033908697,0.3353310004934395,39.13351618965907,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,0,0.36664040463265435,0.3230244890818326,7.962321739880791,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,1,0.16996920550125116,0.27375013237120405,7.19187926085205,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,2,0.0006626681778887299,0.014796898626998343,0.8636794836322408,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,3,0.1510605363490353,0.2828579133768213,43.363488735520484,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,4,0.26435928420873384,0.37543176725245564,26.15609514117209,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,5,0.1232800482526925,0.25975381539669967,66.22381440593936,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,6,0.6907261473525848,0.42199589891548206,12.032691916372013,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,7,0.20057450298042862,0.33842158441509834,80.24950900755933,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,8,0.2372501914682464,0.3674221732156936,32.97371427766872,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,9,0.5936781203727219,0.5608945547038151,58.82358696721047,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,10,0.16505450546796965,0.29825789215478665,15.189627526345818,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,11,0.3561846785453903,0.41556311344772245,61.38156741307408,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,12,0.1292273578754081,0.2465999259134319,18.826088728145663,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,13,0.19770231503040925,0.3158642057101638,14.578315587868985,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,14,0.13002060972735935,0.2680031054388104,14.413276440481457,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,15,0.2748468675732122,0.3959550324270148,137.11578587364306,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,16,0.23515207325735113,0.3625167415550634,3.61853933251428,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,17,0.4261556309526743,0.5191048728071267,22.797534768855073,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,18,0.10367894227696045,0.23582471798580526,48.066777103619174,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,19,0.5939590071571961,0.5234009059080743,24.348883390410084,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,20,0.3239347509471718,0.40339132098633407,5.913680104968707,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,21,0.1930412697537515,0.3267264402227424,97.64451615672144,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,22,0.1602983601759342,0.28151353204862345,9.78687408755802,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,23,0.1669557074601679,0.3039610465042822,9.132910942623644,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,24,0.21013854740928123,0.33249278081927547,28.88810555687281,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,25,0.4800356255507437,0.4391589012259907,53.64679752288423,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,26,0.13679403785696684,0.276089002894833,28.990778225271765,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,27,0.3057934474786445,0.42296810710427557,7.18726756663092,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,28,0.35625937159253457,0.4477731459793839,57.382848749791776,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,29,0.5105854910698036,0.5089623895689362,51.1279509150851,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,30,0.3429395755666033,0.38149268483761667,56.85952951057754,5184
electricity,E_FIXED,LH,P_LR_FIXED,41001,31,0.2008659076044872,0.33411566343173393,38.991684946767236,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,0,0.30945835440994884,0.29840849871591973,7.355555250453572,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,1,0.1700674314178144,0.2810757005173838,7.384334333542311,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,2,0.000550441207616772,0.012977050273840166,0.7574568402550129,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,3,0.13381071025415797,0.2688585424976388,41.2173173444621,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,4,0.24648232448760132,0.3651585878212728,25.440369190300007,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,5,0.11465578373715163,0.25078612979486486,63.93751749037818,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,6,0.759772133678575,0.4352681718732196,12.411134389251202,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,7,0.17846304569606752,0.3240630170832873,76.8446789627461,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,8,0.23282758109912152,0.3618415087319725,32.47288648451937,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,9,0.6207882690680542,0.5648922518773843,59.242843822863485,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,10,0.15247120831571914,0.288817182356182,14.708832653193868,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,11,0.38632752462953635,0.43839342243266816,64.75376312696784,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,12,0.11913982886440772,0.24128672871472787,18.42046524094295,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,13,0.1827079188696499,0.308416125884622,14.234558820696634,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,14,0.13368504833358452,0.26847044967867134,14.438410334773291,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,15,0.2843846990542112,0.40142055391971765,139.0084484572898,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,16,0.22144468602894343,0.3513479708703982,3.507055830138832,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,17,0.4294811741006526,0.5246787547399031,23.042323006871047,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,18,0.10513143593370612,0.23603948823524717,48.1105524711743,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,19,0.5531433134121985,0.5082443461899935,23.64379231966564,5184
electricity,E_MIXED,LH,P_LR_FIXED,41001,20,0.31256861962468757,0.40901115527042375,5.996066364836127,5184
