dataset,panel,arm,policy,seed,phase,origins,mse,mae
traffic,E_MIXED,LH,P_LAST20,41000,14,2,0.37245409321250933,0.3409123476485073
traffic,E_MIXED,LH,P_LAST20,41000,15,1,0.37921156891050845,0.3589834686533351
traffic,E_MIXED,LH,P_LAST20,41000,16,2,0.3264327346234219,0.3090932861422762
traffic,E_MIXED,LH,P_LAST20,41000,17,1,0.1523116021995376,0.22359134591877705
traffic,E_MIXED,LH,P_LAST20,41000,18,2,0.5157822306623798,0.3545647218941544
traffic,E_MIXED,LH,P_LAST20,41000,19,1,0.3226490621122653,0.2809099046013538
traffic,E_MIXED,LH,P_LAST20,41000,20,2,0.39659247693333244,0.3217070765352238
traffic,E_MIXED,LH,P_LAST20,41000,21,1,0.40216170872673784,0.32541680586210237
traffic,E_MIXED,LH,P_LAST20,41000,22,2,0.26694019008848474,0.2761275213704006
traffic,E_MIXED,LH,P_LAST20,41000,23,1,0.5488899510561658,0.3162410600529502
traffic,E_MIXED,LH,P_MAIN,41001,0,2,0.3133976627156524,0.2795866531760491
traffic,E_MIXED,LH,P_MAIN,41001,1,1,0.4954556232236619,0.40200467014534524
traffic,E_MIXED,LH,P_MAIN,41001,2,2,0.954599832030515,0.5112065801960834
traffic,E_MIXED,LH,P_MAIN,41001,3,1,0.2120043690153407,0.2541505396166599
traffic,E_MIXED,LH,P_MAIN,41001,4,2,0.30000207300030557,0.29054889333321887
traffic,E_MIXED,LH,P_MAIN,41001,5,1,0.45860007977547146,0.37098005617130053
traffic,E_MIXED,LH,P_MAIN,41001,6,2,0.2897163336465891,0.2941597527749937
traffic,E_MIXED,LH,P_MAIN,41001,7,1,0.2662590052470356,0.2829492820883246
traffic,E_MIXED,LH,P_MAIN,41001,8,2,0.3907716919510552,0.32962957963403267
traffic,E_MIXED,LH,P_MAIN,41001,9,1,0.36173394708202167,0.3023690975826602
traffic,E_MIXED,LH,P_MAIN,41001,10,2,0.34214610049036975,0.306356342801981
traffic,E_MIXED,LH,P_MAIN,41001,11,1,0.3049694874805928,0.29010785974158654
traffic,E_MIXED,LH,P_MAIN,41001,12,2,0.274496767382319,0.2837753589815222
traffic,E_MIXED,LH,P_MAIN,41001,13,1,0.5669428235629328,0.40082648379160446
traffic,E_MIXED,LH,P_MAIN,41001,14,2,0.37179345033480626,0.3360777571517227
traffic,E_MIXED,LH,P_MAIN,41001,15,1,0.3664605611232776,0.342346760337899
traffic,E_MIXED,LH,P_MAIN,41001,16,2,0.3348459262271888,0.3139919218782268
traffic,E_MIXED,LH,P_MAIN,41001,17,1,0.15436532232506417,0.22462106155765582
traffic,E_MIXED,LH,P_MAIN,41001,18,2,0.5220887111518018,0.3600918877830613
traffic,E_MIXED,LH,P_MAIN,41001,19,1,0.3399585913431085,0.28558212041632675
traffic,E_MIXED,LH,P_MAIN,41001,20,2,0.4026193008289022,0.32506761301871734
traffic,E_MIXED,LH,P_MAIN,41001,21,1,0.41218882353558495,0.33542492083804376
traffic,E_MIXED,LH,P_MAIN,41001,22,2,0.26033808899424715,0.27363673762969876
traffic,E_MIXED,LH,P_MAIN,41001,23,1,0.5482880520309746,0.3163891112053818
traffic,E_MIXED,LH,P_VFIXED,41001,0,2,0.31055705914171094,0.27883578923621144
traffic,E_MIXED,LH,P_VFIXED,41001,1,1,0.5199542266445976,0.40750572014438075
traffic,E_MIXED,LH,P_VFIXED,41001,2,2,0.9511936490516548,0.5064709515074716
traffic,E_MIXED,LH,P_VFIXED,41001,3,1,0.2181512170808359,0.25313447174833453
traffic,E_MIXED,LH,P_VFIXED,41001,4,2,0.3069227382770874,0.2907440731808701
traffic,E_MIXED,LH,P_VFIXED,41001,5,1,0.47292556189091656,0.3771545860937948
traffic,E_MIXED,LH,P_VFIXED,41001,6,2,0.2864955233164921,0.28842024639700625
traffic,E_MIXED,LH,P_VFIXED,41001,7,1,0.27243794950547373,0.2828371564430512
traffic,E_MIXED,LH,P_VFIXED,41001,8,2,0.39896719342042675,0.32945087688020414
traffic,E_MIXED,LH,P_VFIXED,41001,9,1,0.3706506297768496,0.30174149878570233
traffic,E_MIXED,LH,P_VFIXED,41001,10,2,0.35207404608536536,0.3092022021720595
traffic,E_MIXED,LH,P_VFIXED,41001,11,1,0.30961369405403,0.2862015743143805
traffic,E_MIXED,LH,P_VFIXED,41001,12,2,0.27545008026117945,0.2816523431617786
traffic,E_MIXED,LH,P_VFIXED,41001,13,1,0.5449543405930107,0.3869793815587741
traffic,E_MIXED,LH,P_VFIXED,41001,14,2,0.3741178765185966,0.3330550665560755
traffic,E_MIXED,LH,P_VFIXED,41001,15,1,0.39705880650879705,0.3557910594550199
traffic,E_MIXED,LH,P_VFIXED,41001,16,2,0.3376398051396644,0.31089218687089704
traffic,E_MIXED,LH,P_VFIXED,41001,17,1,0.15120855960572388,0.22299961136289426
traffic,E_MIXED,LH,P_VFIXED,41001,18,2,0.5340772363010203,0.35737155546731003
traffic,E_MIXED,LH,P_VFIXED,41001,19,1,0.34542815483833184,0.28427669107392717
traffic,E_MIXED,LH,P_VFIXED,41001,20,2,0.39587316024662894,0.3198010702905947
traffic,E_MIXED,LH,P_VFIXED,41001,21,1,0.4066421387225264,0.3294405171187525
traffic,E_MIXED,LH,P_VFIXED,41001,22,2,0.25798630475561873,0.27008070168015524
traffic,E_MIXED,LH,P_VFIXED,41001,23,1,0.545608939380611,0.3201077786486527
traffic,E_MIXED,LH,P_LR_FIXED,41001,0,2,0.3133976627156524,0.2795866531760491
traffic,E_MIXED,LH,P_LR_FIXED,41001,1,1,0.4954556232236619,0.40200467014534524
traffic,E_MIXED,LH,P_LR_FIXED,41001,2,2,0.954599832030515,0.5112065801960834
traffic,E_MIXED,LH,P_LR_FIXED,41001,3,1,0.2120043690153407,0.2541505396166599
traffic,E_MIXED,LH,P_LR_FIXED,41001,4,2,0.30000207300030557,0.29054889333321887
traffic,E_MIXED,LH,P_LR_FIXED,41001,5,1,0.45860007977547146,0.37098005617130053
traffic,E_MIXED,LH,P_LR_FIXED,41001,6,2,0.2897163336465891,0.2941597527749937
traffic,E_MIXED,LH,P_LR_FIXED,41001,7,1,0.2662590052470356,0.2829492820883246
traffic,E_MIXED,LH,P_LR_FIXED,41001,8,2,0.3907716919510552,0.32962957963403267
traffic,E_MIXED,LH,P_LR_FIXED,41001,9,1,0.36173394708202167,0.3023690975826602
traffic,E_MIXED,LH,P_LR_FIXED,41001,10,2,0.34214610049036975,0.306356342801981
traffic,E_MIXED,LH,P_LR_FIXED,41001,11,1,0.3049694874805928,0.29010785974158654
traffic,E_MIXED,LH,P_LR_FIXED,41001,12,2,0.274496767382319,0.2837753589815222
traffic,E_MIXED,LH,P_LR_FIXED,41001,13,1,0.5669428235629328,0.40082648379160446
traffic,E_MIXED,LH,P_LR_FIXED,41001,14,2,0.37179345033480626,0.3360777571517227
traffic,E_MIXED,LH,P_LR_FIXED,41001,15,1,0.3664605611232776,0.342346760337899
traffic,E_MIXED,LH,P_LR_FIXED,41001,16,2,0.3348459262271888,0.3139919218782268
traffic,E_MIXED,LH,P_LR_FIXED,41001,17,1,0.15436532232506417,0.22462106155765582
traffic,E_MIXED,LH,P_LR_FIXED,41001,18,2,0.5220887111518018,0.3600918877830613
traffic,E_MIXED,LH,P_LR_FIXED,41001,19,1,0.3399585913431085,0.28558212041632675
traffic,E_MIXED,LH,P_LR_FIXED,41001,20,2,0.4026193008289022,0.32506761301871734
traffic,E_MIXED,LH,P_LR_FIXED,41001,21,1,0.41218882353558495,0.33542492083804376
traffic,E_MIXED,LH,P_LR_FIXED,41001,22,2,0.26033808899424715,0.27363673762969876
traffic,E_MIXED,LH,P_LR_FIXED,41001,23,1,0.5482880520309746,0.3163891112053818
traffic,E_MIXED,LH,P_LAST20,41001,0,2,0.3133976627156524,0.2795866531760491
traffic,E_MIXED,LH,P_LAST20,41001,1,1,0.4954556232236619,0.40200467014534524
traffic,E_MIXED,LH,P_LAST20,41001,2,2,0.954599832030515,0.5112065801960834
traffic,E_MIXED,LH,P_LAST20,41001,3,1,0.2120043690153407,0.2541505396166599
traffic,E_MIXED,LH,P_LAST20,41001,4,2,0.30000207300030557,0.29054889333321887
traffic,E_MIXED,LH,P_LAST20,41001,5,1,0.45860007977547146,0.37098005617130053
traffic,E_MIXED,LH,P_LAST20,41001,6,2,0.2897163336465891,0.2941597527749937
traffic,E_MIXED,LH,P_LAST20,41001,7,1,0.2662590052470356,0.2829492820883246
traffic,E_MIXED,LH,P_LAST20,41001,8,2,0.3907716919510552,0.32962957963403267
traffic,E_MIXED,LH,P_LAST20,41001,9,1,0.36173394708202167,0.3023690975826602
traffic,E_MIXED,LH,P_LAST20,41001,10,2,0.34214610049036975,0.306356342801981
traffic,E_MIXED,LH,P_LAST20,41001,11,1,0.3049694874805928,0.29010785974158654
traffic,E_MIXED,LH,P_LAST20,41001,12,2,0.274496767382319,0.2837753589815222
traffic,E_MIXED,LH,P_LAST20,41001,13,1,0.5669428235629328,0.40082648379160446
traffic,E_MIXED,LH,P_LAST20,41001,14,2,0.37179345033480626,0.3360777571517227
traffic,E_MIXED,LH,P_LAST20,41001,15,1,0.3664605611232776,0.342346760337899
traffic,E_MIXED,LH,P_LAST20,41001,16,2,0.3348459262271888,0.3139919218782268
traffic,E_MIXED,LH,P_LAST20,41001,17,1,0.15436532232506417,0.22462106155765582
traffic,E_MIXED,LH,P_LAST20,41001,18,2,0.5220887111518018,0.3600918877830613
traffic,E_MIXED,LH,P_LAST20,41001,19,1,0.3399585913431085,0.28558212041632675
traffic,E_MIXED,LH,P_LAST20,41001,20,2,0.4026193008289022,0.32506761301871734
traffic,E_MIXED,LH,P_LAST20,41001,21,1,0.41218882353558495,0.33542492083804376
traffic,E_MIXED,LH,P_LAST20,41001,22,2,0.26033808899424715,0.27363673762969876
traffic,E_MIXED,LH,P_LAST20,41001,23,1,0.5482880520309746,0.3163891112053818
traffic,E_MIXED,LH,P_MAIN,41002,0,2,0.3124520917012726,0.2800204411916904
traffic,E_MIXED,LH,P_MAIN,41002,1,1,0.4428740692097514,0.38079196101343393
traffic,E_MIXED,LH,P_MAIN,41002,2,2,0.9394571643098686,0.5077140577978885
traffic,E_MIXED,LH,P_MAIN,41002,3,1,0.22549550629318027,0.25413106150637077
traffic,E_MIXED,LH,P_MAIN,41002,4,2,0.30295820528207895,0.2882955405722498
traffic,E_MIXED,LH,P_MAIN,41002,5,1,0.4537040776675757,0.3742791302889117
traffic,E_MIXED,LH,P_MAIN,41002,6,2,0.2953683020876379,0.29467153513827904
traffic,E_MIXED,LH,P_MAIN,41002,7,1,0.2537080916328648,0.2699266947683109
traffic,E_MIXED,LH,P_MAIN,41002,8,2,0.3880687272412908,0.32475708414964066
traffic,E_MIXED,LH,P_MAIN,41002,9,1,0.371565870221809,0.30001964771078826
traffic,E_MIXED,LH,P_MAIN,41002,10,2,0.34401240316690485,0.3030536123387909
traffic,E_MIXED,LH,P_MAIN,41002,11,1,0.31337196440691184,0.28979268154504706
traffic,E_MIXED,LH,P_MAIN,41002,12,2,0.2872029053091215,0.2907489374372124
traffic,E_MIXED,LH,P_MAIN,41002,13,1,0.5305552525221544,0.38576163753375187
traffic,E_MIXED,LH,P_MAIN,41002,14,2,0.3605310384456199,0.32783518015940183
traffic,E_MIXED,LH,P_MAIN,41002,15,1,0.3596737212412314,0.33176470364810007
traffic,E_MIXED,LH,P_MAIN,41002,16,2,0.34899990575009093,0.31561447046941754
traffic,E_MIXED,LH,P_MAIN,41002,17,1,0.1514330290061062,0.2164667336449592
traffic,E_MIXED,LH,P_MAIN,41002,18,2,0.5200672176830718,0.35865797661700566
traffic,E_MIXED,LH,P_MAIN,41002,19,1,0.335113185821453,0.28514995569064655
traffic,E_MIXED,LH,P_MAIN,41002,20,2,0.3874649630335086,0.31733281734364976
traffic,E_MIXED,LH,P_MAIN,41002,21,1,0.41296394115266566,0.3329347192171236
traffic,E_MIXED,LH,P_MAIN,41002,22,2,0.2600019778554754,0.27081453037467185
traffic,E_MIXED,LH,P_MAIN,41002,23,1,0.5555174888887313,0.32028548887430475
traffic,E_MIXED,LH,P_VFIXED,41002,0,2,0.30889396655106177,0.2799750267357126
traffic,E_MIXED,LH,P_VFIXED,41002,1,1,0.48446728697347563,0.39959921050643743
traffic,E_MIXED,LH,P_VFIXED,41002,2,2,0.9487935529551679,0.5101674627251498
traffic,E_MIXED,LH,P_VFIXED,41002,3,1,0.220379795289408,0.2536091915937012
traffic,E_MIXED,LH,P_VFIXED,41002,4,2,0.29624554934501535,0.2881400961418782
traffic,E_MIXED,LH,P_VFIXED,41002,5,1,0.44445019060355884,0.3644906574596737
traffic,E_MIXED,LH,P_VFIXED,41002,6,2,0.29925636104721764,0.29856216765886856
traffic,E_MIXED,LH,P_VFIXED,41002,7,1,0.26151255790864064,0.2782103051767848
traffic,E_MIXED,LH,P_VFIXED,41002,8,2,0.38724990384435387,0.33079294116346364
traffic,E_MIXED,LH,P_VFIXED,41002,9,1,0.3535884811854104,0.2990022182932724
traffic,E_MIXED,LH,P_VFIXED,41002,10,2,0.33278306773198874,0.30288053794358427
traffic,E_MIXED,LH,P_VFIXED,41002,11,1,0.30290787343926195,0.29214539560621233
traffic,E_MIXED,LH,P_VFIXED,41002,12,2,0.28253546510863353,0.29416631208615485
traffic,E_MIXED,LH,P_VFIXED,41002,13,1,0.5387085952257356,0.3870674555307877
traffic,E_MIXED,LH,P_VFIXED,41002,14,2,0.355550430925752,0.3310466255955002
traffic,E_MIXED,LH,P_VFIXED,41002,15,1,0.3871374105351308,0.3516602147532192
traffic,E_MIXED,LH,P_VFIXED,41002,16,2,0.3279940750276079,0.3086442169431981
traffic,E_MIXED,LH,P_VFIXED,41002,17,1,0.14786975328617413,0.21727786311467412
traffic,E_MIXED,LH,P_VFIXED,41002,18,2,0.5110007784228912,0.35675777108062334
traffic,E_MIXED,LH,P_VFIXED,41002,19,1,0.3168273726064953,0.2757465471083549
traffic,E_MIXED,LH,P_VFIXED,41002,20,2,0.38451272379513707,0.31666340706769347
traffic,E_MIXED,LH,P_VFIXED,41002,21,1,0.4161390538700794,0.33469046644565736
traffic,E_MIXED,LH,P_VFIXED,41002,22,2,0.2609598009178107,0.27254179765473674
traffic,E_MIXED,LH,P_VFIXED,41002,23,1,0.5498564846174557,0.3206224296579402
traffic,E_MIXED,LH,P_LR_FIXED,41002,0,2,0.3124520917012726,0.2800204411916904
traffic,E_MIXED,LH,P_LR_FIXED,41002,1,1,0.4428740692097514,0.38079196101343393
traffic,E_MIXED,LH,P_LR_FIXED,41002,2,2,0.9394571643098686,0.5077140577978885
traffic,E_MIXED,LH,P_LR_FIXED,41002,3,1,0.22549550629318027,0.25413106150637077
traffic,E_MIXED,LH,P_LR_FIXED,41002,4,2,0.30295820528207895,0.2882955405722498
traffic,E_MIXED,LH,P_LR_FIXED,41002,5,1,0.4537040776675757,0.3742791302889117
traffic,E_MIXED,LH,P_LR_FIXED,41002,6,2,0.2953683020876379,0.29467153513827904
traffic,E_MIXED,LH,P_LR_FIXED,41002,7,1,0.2537080916328648,0.2699266947683109
traffic,E_MIXED,LH,P_LR_FIXED,41002,8,2,0.3880687272412908,0.32475708414964066
traffic,E_MIXED,LH,P_LR_FIXED,41002,9,1,0.371565870221809,0.30001964771078826
traffic,E_MIXED,LH,P_LR_FIXED,41002,10,2,0.34401240316690485,0.3030536123387909
traffic,E_MIXED,LH,P_LR_FIXED,41002,11,1,0.31337196440691184,0.28979268154504706
traffic,E_MIXED,LH,P_LR_FIXED,41002,12,2,0.2872029053091215,0.2907489374372124
traffic,E_MIXED,LH,P_LR_FIXED,41002,13,1,0.5305552525221544,0.38576163753375187
traffic,E_MIXED,LH,P_LR_FIXED,41002,14,2,0.3605310384456199,0.32783518015940183
traffic,E_MIXED,LH,P_LR_FIXED,41002,15,1,0.3596737212412314,0.33176470364810007
traffic,E_MIXED,LH,P_LR_FIXED,41002,16,2,0.34899990575009093,0.31561447046941754
traffic,E_MIXED,LH,P_LR_FIXED,41002,17,1,0.1514330290061062,0.2164667336449592
traffic,E_MIXED,LH,P_LR_FIXED,41002,18,2,0.5200672176830718,0.35865797661700566
traffic,E_MIXED,LH,P_LR_FIXED,41002,19,1,0.335113185821453,0.28514995569064655
traffic,E_MIXED,LH,P_LR_FIXED,41002,20,2,0.3874649630335086,0.31733281734364976
traffic,E_MIXED,LH,P_LR_FIXED,41002,21,1,0.41296394115266566,0.3329347192171236
traffic,E_MIXED,LH,P_LR_FIXED,41002,22,2,0.2600019778554754,0.27081453037467185
traffic,E_MIXED,LH,P_LR_FIXED,41002,23,1,0.5555174888887313,0.32028548887430475
traffic,E_MIXED,LH,P_LAST20,41002,0,2,0.3124520917012726,0.2800204411916904
traffic,E_MIXED,LH,P_LAST20,41002,1,1,0.4428740692097514,0.38079196101343393
traffic,E_MIXED,LH,P_LAST20,41002,2,2,0.9394571643098686,0.5077140577978885
traffic,E_MIXED,LH,P_LAST20,41002,3,1,0.22549550629318027,0.25413106150637077
traffic,E_MIXED,LH,P_LAST20,41002,4,2,0.30295820528207895,0.2882955405722498
traffic,E_MIXED,LH,P_LAST20,41002,5,1,0.4537040776675757,0.3742791302889117
traffic,E_MIXED,LH,P_LAST20,41002,6,2,0.2953683020876379,0.29467153513827904
traffic,E_MIXED,LH,P_LAST20,41002,7,1,0.2537080916328648,0.2699266947683109
traffic,E_MIXED,LH,P_LAST20,41002,8,2,0.3880687272412908,0.32475708414964066
traffic,E_MIXED,LH,P_LAST20,41002,9,1,0.371565870221809,0.30001964771078826
traffic,E_MIXED,LH,P_LAST20,41002,10,2,0.34401240316690485,0.3030536123387909
traffic,E_MIXED,LH,P_LAST20,41002,11,1,0.31337196440691184,0.28979268154504706
traffic,E_MIXED,LH,P_LAST20,41002,12,2,0.2872029053091215,0.2907489374372124
traffic,E_MIXED,LH,P_LAST20,41002,13,1,0.5305552525221544,0.38576163753375187
traffic,E_MIXED,LH,P_LAST20,41002,14,2,0.3605310384456199,0.32783518015940183
traffic,E_MIXED,LH,P_LAST20,41002,15,1,0.3596737212412314,0.33176470364810007
traffic,E_MIXED,LH,P_LAST20,41002,16,2,0.34899990575009093,0.31561447046941754
traffic,E_MIXED,LH,P_LAST20,41002,17,1,0.1514330290061062,0.2164667336449592
traffic,E_MIXED,LH,P_LAST20,41002,18,2,0.5200672176830718,0.35865797661700566
traffic,E_MIXED,LH,P_LAST20,41002,19,1,0.335113185821453,0.28514995569064655
traffic,E_MIXED,LH,P_LAST20,41002,20,2,0.3874649630335086,0.31733281734364976
traffic,E_MIXED,LH,P_LAST20,41002,21,1,0.41296394115266566,0.3329347192171236
traffic,E_MIXED,LH,P_LAST20,41002,22,2,0.2600019778554754,0.27081453037467185
traffic,E_MIXED,LH,P_LAST20,41002,23,1,0.5555174888887313,0.32028548887430475
traffic,E_MIXED,SIDE,P_MAIN,41000,0,2,0.3014018134948576,0.28893515749024345
traffic,E_MIXED,SIDE,P_MAIN,41000,1,1,0.491175718777764,0.41112921946362724
traffic,E_MIXED,SIDE,P_MAIN,41000,2,2,0.9582212765104418,0.5198495125745144
traffic,E_MIXED,SIDE,P_MAIN,41000,3,1,0.24678460348698486,0.28469978107593386
traffic,E_MIXED,SIDE,P_MAIN,41000,4,2,0.32133139411629,0.3161011433417779
traffic,E_MIXED,SIDE,P_MAIN,41000,5,1,0.47000304586742525,0.40815948429448196
traffic,E_MIXED,SIDE,P_MAIN,41000,6,2,0.3260298952087276,0.3284076975382213
traffic,E_MIXED,SIDE,P_MAIN,41000,7,1,0.2585676904916515,0.2919177770767428
traffic,E_MIXED,SIDE,P_MAIN,41000,8,2,0.3913184661077517,0.33568746715266917
traffic,E_MIXED,SIDE,P_MAIN,41000,9,1,0.3980235257918275,0.3222338180399712
traffic,E_MIXED,SIDE,P_MAIN,41000,10,2,0.35199016504745845,0.3245963948754138
traffic,E_MIXED,SIDE,P_MAIN,41000,11,1,0.3211798921930054,0.30695768756667496
traffic,E_MIXED,SIDE,P_MAIN,41000,12,2,0.2900093461243465,0.3006532558420195
traffic,E_MIXED,SIDE,P_MAIN,41000,13,1,0.5649547314247012,0.39505338626995956
traffic,E_MIXED,SIDE,P_MAIN,41000,14,2,0.383458847602388,0.35641889240769353
traffic,E_MIXED,SIDE,P_MAIN,41000,15,1,0.41427334513253355,0.3668294477374019
traffic,E_MIXED,SIDE,P_MAIN,41000,16,2,0.36388882258422406,0.3346599503848987
traffic,E_MIXED,SIDE,P_MAIN,41000,17,1,0.1659060894738377,0.2523730964037346
traffic,E_MIXED,SIDE,P_MAIN,41000,18,2,0.5386105958607383,0.38196751999780076
traffic,E_MIXED,SIDE,P_MAIN,41000,19,1,0.3338477526075085,0.2969560243618711
traffic,E_MIXED,SIDE,P_MAIN,41000,20,2,0.40462121790627636,0.344700924218472
traffic,E_MIXED,SIDE,P_MAIN,41000,21,1,0.4375884415895205,0.3752450749603729
traffic,E_MIXED,SIDE,P_MAIN,41000,22,2,0.2760368922311547,0.3027210497543843
traffic,E_MIXED,SIDE,P_MAIN,41000,23,1,0.5230396473798679,0.3320114489636599
traffic,E_MIXED,SIDE,P_VFIXED,41000,0,2,0.31839678605198185,0.29160361716645866
traffic,E_MIXED,SIDE,P_VFIXED,41000,1,1,0.4778012923706332,0.3998792616890986
traffic,E_MIXED,SIDE,P_VFIXED,41000,2,2,0.9586914450965847,0.5157786898426384
traffic,E_MIXED,SIDE,P_VFIXED,41000,3,1,0.24033767038826326,0.2782163967607971
traffic,E_MIXED,SIDE,P_VFIXED,41000,4,2,0.31794140958872974,0.3111665425832655
traffic,E_MIXED,SIDE,P_VFIXED,41000,5,1,0.4557356343378033,0.39632749921968013
traffic,E_MIXED,SIDE,P_VFIXED,41000,6,2,0.312125826488029,0.3155464565368232
traffic,E_MIXED,SIDE,P_VFIXED,41000,7,1,0.266893785781684,0.2932141204494817
traffic,E_MIXED,SIDE,P_VFIXED,41000,8,2,0.3967640719557561,0.33906853102283446
traffic,E_MIXED,SIDE,P_VFIXED,41000,9,1,0.3868263695101901,0.31757170932081635
traffic,E_MIXED,SIDE,P_VFIXED,41000,10,2,0.3555663587065444,0.3280248875377273
traffic,E_MIXED,SIDE,P_VFIXED,41000,11,1,0.31027559673757216,0.3045959737068718
traffic,E_MIXED,SIDE,P_VFIXED,41000,12,2,0.2885484488556364,0.30515944448500676
traffic,E_MIXED,SIDE,P_VFIXED,41000,13,1,0.5718964495017966,0.396845772939533
traffic,E_MIXED,SIDE,P_VFIXED,41000,14,2,0.3892777733661099,0.3612782850877636
traffic,E_MIXED,SIDE,P_VFIXED,41000,15,1,0.4113628500450529,0.364786493241842
traffic,E_MIXED,SIDE,P_VFIXED,41000,16,2,0.3582530887034482,0.33289253627561766
traffic,E_MIXED,SIDE,P_VFIXED,41000,17,1,0.16221509141658996,0.24436117129466572
traffic,E_MIXED,SIDE,P_VFIXED,41000,18,2,0.5364354641552261,0.3830641833248383
traffic,E_MIXED,SIDE,P_VFIXED,41000,19,1,0.34311000457441765,0.3023323014176734
traffic,E_MIXED,SIDE,P_VFIXED,41000,20,2,0.413713686245324,0.34584058221136615
traffic,E_MIXED,SIDE,P_VFIXED,41000,21,1,0.4353407108603886,0.3626269310073198
traffic,E_MIXED,SIDE,P_VFIXED,41000,22,2,0.27201788108767944,0.292363259450101
traffic,E_MIXED,SIDE,P_VFIXED,41000,23,1,0.5396400132889112,0.3241574715014413
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,0,2,0.3014018134948576,0.28893515749024345
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,1,1,0.491175718777764,0.41112921946362724
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,2,2,0.9582212765104418,0.5198495125745144
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,3,1,0.24678460348698486,0.28469978107593386
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,4,2,0.32133139411629,0.3161011433417779
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,5,1,0.47000304586742525,0.40815948429448196
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,6,2,0.3260298952087276,0.3284076975382213
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,7,1,0.2585676904916515,0.2919177770767428
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,8,2,0.3913184661077517,0.33568746715266917
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,9,1,0.3980235257918275,0.3222338180399712
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,10,2,0.35199016504745845,0.3245963948754138
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,11,1,0.3211798921930054,0.30695768756667496
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,12,2,0.2900093461243465,0.3006532558420195
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,13,1,0.5649547314247012,0.39505338626995956
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,14,2,0.383458847602388,0.35641889240769353
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,15,1,0.41427334513253355,0.3668294477374019
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,16,2,0.36388882258422406,0.3346599503848987
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,17,1,0.1659060894738377,0.2523730964037346
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,18,2,0.5386105958607383,0.38196751999780076
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,19,1,0.3338477526075085,0.2969560243618711
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,20,2,0.40462121790627636,0.344700924218472
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,21,1,0.4375884415895205,0.3752450749603729
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,22,2,0.2760368922311547,0.3027210497543843
traffic,E_MIXED,SIDE,P_LR_FIXED,41000,23,1,0.5230396473798679,0.3320114489636599
traffic,E_MIXED,SIDE,P_LAST20,41000,0,2,0.31839678605198185,0.29160361716645866
traffic,E_MIXED,SIDE,P_LAST20,41000,1,1,0.4778012923706332,0.3998792616890986
traffic,E_MIXED,SIDE,P_LAST20,41000,2,2,0.9586914450965847,0.5157786898426384
traffic,E_MIXED,SIDE,P_LAST20,41000,3,1,0.24033767038826326,0.2782163967607971
traffic,E_MIXED,SIDE,P_LAST20,41000,4,2,0.31794140958872974,0.3111665425832655
traffic,E_MIXED,SIDE,P_LAST20,41000,5,1,0.4557356343378033,0.39632749921968013
traffic,E_MIXED,SIDE,P_LAST20,41000,6,2,0.312125826488029,0.3155464565368232
traffic,E_MIXED,SIDE,P_LAST20,41000,7,1,0.266893785781684,0.2932141204494817
traffic,E_MIXED,SIDE,P_LAST20,41000,8,2,0.3967640719557561,0.33906853102283446
traffic,E_MIXED,SIDE,P_LAST20,41000,9,1,0.3868263695101901,0.31757170932081635
traffic,E_MIXED,SIDE,P_LAST20,41000,10,2,0.3555663587065444,0.3280248875377273
traffic,E_MIXED,SIDE,P_LAST20,41000,11,1,0.31027559673757216,0.3045959737068718
traffic,E_MIXED,SIDE,P_LAST20,41000,12,2,0.2885484488556364,0.30515944448500676
traffic,E_MIXED,SIDE,P_LAST20,41000,13,1,0.5718964495017966,0.396845772939533
traffic,E_MIXED,SIDE,P_LAST20,41000,14,2,0.3892777733661099,0.3612782850877636
traffic,E_MIXED,SIDE,P_LAST20,41000,15,1,0.4113628500450529,0.364786493241842
traffic,E_MIXED,SIDE,P_LAST20,41000,16,2,0.3582530887034482,0.33289253627561766
traffic,E_MIXED,SIDE,P_LAST20,41000,17,1,0.16221509141658996,0.24436117129466572
traffic,E_MIXED,SIDE,P_LAST20,41000,18,2,0.5364354641552261,0.3830641833248383
traffic,E_MIXED,SIDE,P_LAST20,41000,19,1,0.34311000457441765,0.3023323014176734
