panel,kind,condition,seed,new,baseline,new_nmae,baseline_nmae,gain_pct
electricity,shape,STEP8_D31,81553,C3_W_RECENCY_G,C3,0.20876773507171406,0.2084591934232076,-0.14801057388726946
electricity,shape,STEP8_D31,81553,RECENCY_W_C3_G,M_RECENCY,0.20825912111750472,0.20842872179695016,0.08137106919969828
electricity,shape,STEP8_D31,81553,C3,RECENCY_W_C3_G,0.2084591934232076,0.20825912111750472,-0.09606892827997981
electricity,shape,STEP8_D31,81553,C3_W_RECENCY_G,M_RECENCY,0.20876773507171406,0.20842872179695016,-0.16265189933573065
electricity,shape,STEP8_D33,81551,C2,C0,0.207345269450618,0.21485539999825576,3.4954348588393414
electricity,shape,STEP8_D33,81551,C3,C0,0.20726381115118314,0.21485539999825576,3.5333479387226197
electricity,shape,STEP8_D33,81551,C3,C2,0.20726381115118314,0.207345269450618,0.039286307158448164
electricity,shape,STEP8_D33,81551,C3,M_MEAN,0.20726381115118314,0.2072467748117756,-0.008220315815776758
electricity,shape,STEP8_D33,81551,C3,M_ROTATE16,0.20726381115118314,0.20758795297622984,0.15614674185058242
electricity,shape,STEP8_D33,81551,C3,M_RECENCY,0.20726381115118314,0.2079245660023777,0.3177858508489062
electricity,shape,STEP8_D33,81551,C3_W_RECENCY_G,C3,0.20755859098187757,0.20726381115118314,-0.14222445735083689
electricity,shape,STEP8_D33,81551,RECENCY_W_C3_G,M_RECENCY,0.20773704857998015,0.2079245660023777,0.09018531383895301
electricity,shape,STEP8_D33,81551,C3,RECENCY_W_C3_G,0.20726381115118314,0.20773704857998015,0.22780598455205414
electricity,shape,STEP8_D33,81551,C3_W_RECENCY_G,M_RECENCY,0.20755859098187757,0.2079245660023777,0.17601336269997825
electricity,shape,STEP8_D33,81552,C2,C0,0.2150456582704509,0.21906307285666612,1.8339077115218871
electricity,shape,STEP8_D33,81552,C3,C0,0.20801859429334693,0.21906307285666612,5.041688870376449
electricity,shape,STEP8_D33,81552,C3,C2,0.20801859429334693,0.2150456582704509,3.2677079061351866
electricity,shape,STEP8_D33,81552,C3,M_MEAN,0.20801859429334693,0.21359725106505076,2.61176431058322
electricity,shape,STEP8_D33,81552,C3,M_ROTATE16,0.20801859429334693,0.21498324284977965,3.2396239186415543
electricity,shape,STEP8_D33,81552,C3,M_RECENCY,0.20801859429334693,0.20846105383841346,0.2122504596995367
electricity,shape,STEP8_D33,81552,C3_W_RECENCY_G,C3,0.20796637011012448,0.20801859429334693,0.025105536069913725
electricity,shape,STEP8_D33,81552,RECENCY_W_C3_G,M_RECENCY,0.2085453176061187,0.20846105383841346,-0.040421827556591516
electricity,shape,STEP8_D33,81552,C3,RECENCY_W_C3_G,0.20801859429334693,0.2085453176061187,0.25257019376795364
electricity,shape,STEP8_D33,81552,C3_W_RECENCY_G,M_RECENCY,0.20796637011012448,0.20846105383841346,0.23730270915373053
electricity,shape,STEP8_D33,81553,C2,C0,0.2060843520660758,0.20837452555149913,1.0990659627715949
electricity,shape,STEP8_D33,81553,C3,C0,0.2053694114001826,0.20837452555149913,1.4421696430323983
electricity,shape,STEP8_D33,81553,C3,C2,0.2053694114001826,0.2060843520660758,0.34691652166971565
electricity,shape,STEP8_D33,81553,C3,M_MEAN,0.2053694114001826,0.20609514079570312,0.35213319087417094
electricity,shape,STEP8_D33,81553,C3,M_ROTATE16,0.2053694114001826,0.20614158947478098,0.3745862620763596
electricity,shape,STEP8_D33,81553,C3,M_RECENCY,0.2053694114001826,0.2055363393530035,0.08121578565929433
electricity,shape,STEP8_D33,81553,C3_W_RECENCY_G,C3,0.2056847160099043,0.2053694114001826,-0.15353046374919632
electricity,shape,STEP8_D33,81553,RECENCY_W_C3_G,M_RECENCY,0.2054123246059647,0.2055363393530035,0.060337139130328676
electricity,shape,STEP8_D33,81553,C3,RECENCY_W_C3_G,0.2053694114001826,0.2054123246059647,0.020891251712573666
electricity,shape,STEP8_D33,81553,C3_W_RECENCY_G,M_RECENCY,0.2056847160099043,0.2055363393530035,-0.07218998711753244
electricity,standard,FAULT,81551,C2,C0,0.17255179928984646,0.17214110393742857,-0.23858064287025638
electricity,standard,FAULT,81551,C3,C0,0.17284216411292044,0.17214110393742857,-0.4072590214982519
electricity,standard,FAULT,81551,C3,C2,0.17284216411292044,0.17255179928984646,-0.16827690251217664
electricity,standard,FAULT,81551,C3,M_MEAN,0.17284216411292044,0.17244493732516186,-0.23034992729857873
electricity,standard,FAULT,81551,C3,M_ROTATE16,0.17284216411292044,0.17235289412788937,-0.2838768606159947
electricity,standard,FAULT,81551,C3,M_RECENCY,0.17284216411292044,0.17259278736335845,-0.14448851158361808
electricity,standard,FAULT,81551,C3,C2_SHRINK,0.17284216411292044,0.17255179928984646,-0.16827690251217664
electricity,standard,FAULT,81551,C3,C0_BIAS,0.17284216411292044,0.17195757820030522,-0.5144210112012715
electricity,standard,FAULT,81551,C1,C0,0.17214110393742857,0.17214110393742857,0.0
electricity,standard,FAULT,81551,C3_W_RECENCY_G,C3,0.17288025778126945,0.17284216411292044,-0.022039569189913344
electricity,standard,FAULT,81551,RECENCY_W_C3_G,M_RECENCY,0.17261484997388135,0.17259278736335845,-0.012783043173447695
electricity,standard,FAULT,81551,C3,RECENCY_W_C3_G,0.17284216411292044,0.17261484997388135,-0.13168863459516178
electricity,standard,FAULT,81551,C3_W_RECENCY_G,M_RECENCY,0.17288025778126945,0.17259278736335845,-0.16655992541900755
electricity,standard,FAULT,81552,C2,C0,0.17109330262051267,0.17077919925103927,-0.18392366918860148
electricity,standard,FAULT,81552,C3,C0,0.17114693397115013,0.17077919925103927,-0.21532758188560486
electricity,standard,FAULT,81552,C3,C2,0.17114693397115013,0.17109330262051267,-0.03134625950638181
electricity,standard,FAULT,81552,C3,M_MEAN,0.17114693397115013,0.1711146300647792,-0.018878518078024875
electricity,standard,FAULT,81552,C3,M_ROTATE16,0.17114693397115013,0.17103578006109646,-0.06498868833992866
electricity,standard,FAULT,81552,C3,M_RECENCY,0.17114693397115013,0.17100062931594098,-0.08555796302880392
electricity,standard,FAULT,81552,C3,C2_SHRINK,0.17114693397115013,0.17109330262051267,-0.03134625950638181
electricity,standard,FAULT,81552,C3,C0_BIAS,0.17114693397115013,0.17074035261705756,-0.2381284493446545
electricity,standard,FAULT,81552,C1,C0,0.17077919925103927,0.17077919925103927,0.0
electricity,standard,FAULT,81552,C3_W_RECENCY_G,C3,0.17117320666835636,0.17114693397115013,-0.01535095990130575
electricity,standard,FAULT,81552,RECENCY_W_C3_G,M_RECENCY,0.17100221221645687,0.17100062931594098,-0.0009256694096571039
electricity,standard,FAULT,81552,C3,RECENCY_W_C3_G,0.17114693397115013,0.17100221221645687,-0.08463151021114168
electricity,standard,FAULT,81552,C3_W_RECENCY_G,M_RECENCY,0.17117320666835636,0.17100062931594098,-0.10092205689871125
electricity,standard,FAULT,81553,C2,C0,0.1747919387619964,0.17383138384711563,-0.5525785353728496
electricity,standard,FAULT,81553,C3,C0,0.17469072427352864,0.17383138384711563,-0.4943528650550144
electricity,standard,FAULT,81553,C3,C2,0.17469072427352864,0.1747919387619964,0.05790569587169614
electricity,standard,FAULT,81553,C3,M_MEAN,0.17469072427352864,0.17471020455183572,0.011150051799813099
electricity,standard,FAULT,81553,C3,M_ROTATE16,0.17469072427352864,0.17474227219414085,0.029499399295285222
electricity,standard,FAULT,81553,C3,M_RECENCY,0.17469072427352864,0.17456630327490463,-0.07127435036993202
electricity,standard,FAULT,81553,C3,C2_SHRINK,0.17469072427352864,0.17448797456058093,-0.11619695480922232
electricity,standard,FAULT,81553,C3,C0_BIAS,0.17469072427352864,0.17370837751558607,-0.56551490031298
electricity,standard,FAULT,81553,C1,C0,0.17383138384711563,0.17383138384711563,0.0
electricity,standard,FAULT,81553,C3_W_RECENCY_G,C3,0.1746989424980535,0.17469072427352864,-0.004704442413339116
electricity,standard,FAULT,81553,RECENCY_W_C3_G,M_RECENCY,0.17463397965756397,0.17456630327490463,-0.03876829685323102
electricity,standard,FAULT,81553,C3,RECENCY_W_C3_G,0.17469072427352864,0.17463397965756397,-0.03249345635707446
electricity,standard,FAULT,81553,C3_W_RECENCY_G,M_RECENCY,0.1746989424980535,0.17456630327490463,-0.07598214584403351
electricity,standard,REFERENCE,81551,C2,C0,0.16723609175491722,0.1672163268582406,-0.0118199562494814
electricity,standard,REFERENCE,81551,C3,C0,0.16754423259056986,0.1672163268582406,-0.19609672003335632
electricity,standard,REFERENCE,81551,C3,C2,0.16754423259056986,0.16723609175491722,-0.18425498492526948
electricity,standard,REFERENCE,81551,C3,M_MEAN,0.16754423259056986,0.16715712432643512,-0.2315834671687611
electricity,standard,REFERENCE,81551,C3,M_ROTATE16,0.16754423259056986,0.1670637547972911,-0.2876014572171792
electricity,standard,REFERENCE,81551,C3,M_RECENCY,0.16754423259056986,0.1673713880647981,-0.10327005575458958
electricity,standard,REFERENCE,81551,C3,C2_SHRINK,0.16754423259056986,0.16723609175491722,-0.18425498492526948
electricity,standard,REFERENCE,81551,C3,C0_BIAS,0.16754423259056986,0.1670281299348716,-0.30899145904315084
electricity,standard,REFERENCE,81551,C1,C0,0.1672163268582406,0.1672163268582406,0.0
electricity,standard,REFERENCE,81551,C3_W_RECENCY_G,C3,0.16761302448006957,0.16754423259056986,-0.041058942128913145
electricity,standard,REFERENCE,81551,RECENCY_W_C3_G,M_RECENCY,0.1673746247734145,0.1673713880647981,-0.0019338482244890542
electricity,standard,REFERENCE,81551,C3,RECENCY_W_C3_G,0.16754423259056986,0.1673746247734145,-0.10133424787954759
electricity,standard,REFERENCE,81551,C3_W_RECENCY_G,M_RECENCY,0.16761302448006957,0.1673713880647981,-0.1443713994759399
electricity,standard,REFERENCE,81552,C2,C0,0.16599243634190478,0.16583180785731808,-0.09686228876242264
electricity,standard,REFERENCE,81552,C3,C0,0.16616170999686325,0.16583180785731808,-0.19893779354382968
electricity,standard,REFERENCE,81552,C3,C2,0.16616170999686325,0.16599243634190478,-0.10197672778886613
electricity,standard,REFERENCE,81552,C3,M_MEAN,0.16616170999686325,0.16600748435640553,-0.09290282366223312
electricity,standard,REFERENCE,81552,C3,M_ROTATE16,0.16616170999686325,0.16587036500187094,-0.17564620116983232
electricity,standard,REFERENCE,81552,C3,M_RECENCY,0.16616170999686325,0.1660680174455506,-0.056418178981010314
electricity,standard,REFERENCE,81552,C3,C2_SHRINK,0.16616170999686325,0.16599243634190478,-0.10197672778886613
electricity,standard,REFERENCE,81552,C3,C0_BIAS,0.16616170999686325,0.165815598640849,-0.20873268790828625
electricity,standard,REFERENCE,81552,C1,C0,0.16583180785731808,0.16583180785731808,0.0
electricity,standard,REFERENCE,81552,C3_W_RECENCY_G,C3,0.16621379372600173,0.16616170999686325,-0.03134520530601037
electricity,standard,REFERENCE,81552,RECENCY_W_C3_G,M_RECENCY,0.1660468053685054,0.1660680174455506,0.012773125958553955
electricity,standard,REFERENCE,81552,C3,RECENCY_W_C3_G,0.16616170999686325,0.1660468053685054,-0.0692001439611234
electricity,standard,REFERENCE,81552,C3_W_RECENCY_G,M_RECENCY,0.16621379372600173,0.1660680174455506,-0.08778106868103652
electricity,standard,REFERENCE,81553,C2,C0,0.16878563082274264,0.16828295881884725,-0.29870642127021174
electricity,standard,REFERENCE,81553,C3,C0,0.16878072192141472,0.16828295881884725,-0.29578936932246336
electricity,standard,REFERENCE,81553,C3,C2,0.16878072192141472,0.16878563082274264,0.0029083644762839533
electricity,standard,REFERENCE,81553,C3,M_MEAN,0.16878072192141472,0.16872513862999317,-0.03294310016448421
electricity,standard,REFERENCE,81553,C3,M_ROTATE16,0.16878072192141472,0.16870113093855335,-0.04717868956691795
electricity,standard,REFERENCE,81553,C3,M_RECENCY,0.16878072192141472,0.1687483082066582,-0.019208319835017917
electricity,standard,REFERENCE,81553,C3,C2_SHRINK,0.16878072192141472,0.16862057297935085,-0.09497592092957419
electricity,standard,REFERENCE,81553,C3,C0_BIAS,0.16878072192141472,0.1682396377142868,-0.321615176113732
electricity,standard,REFERENCE,81553,C1,C0,0.16828295881884725,0.16828295881884725,0.0
electricity,standard,REFERENCE,81553,C3_W_RECENCY_G,C3,0.1688799098502244,0.16878072192141472,-0.058767332951603635
electricity,standard,REFERENCE,81553,RECENCY_W_C3_G,M_RECENCY,0.1687074153089216,0.1687483082066582,0.024233071235602033
electricity,standard,REFERENCE,81553,C3,RECENCY_W_C3_G,0.16878072192141472,0.1687074153089216,-0.04345192080554838
electricity,standard,REFERENCE,81553,C3_W_RECENCY_G,M_RECENCY,0.1688799098502244,0.1687483082066582,-0.07798694100389358
electricity,standard,SHIFT4,81551,C2,C0,0.18927886158799062,0.19247533076026163,1.6607162900540096
electricity,standard,SHIFT4,81551,C3,C0,0.1895036992698969,0.19247533076026163,1.5439025243531357
electricity,standard,SHIFT4,81551,C3,C2,0.1895036992698969,0.18927886158799062,-0.11878647199161652
electricity,standard,SHIFT4,81551,C3,M_MEAN,0.1895036992698969,0.18913994839603862,-0.19231837427418075
electricity,standard,SHIFT4,81551,C3,M_ROTATE16,0.1895036992698969,0.18918160076867604,-0.17025889405317685
electricity,standard,SHIFT4,81551,C3,M_RECENCY,0.1895036992698969,0.18969781290986387,0.10232782180741307
electricity,standard,SHIFT4,81551,C3,C2_SHRINK,0.1895036992698969,0.18927886158799062,-0.11878647199161652
electricity,standard,SHIFT4,81551,C3,C0_BIAS,0.1895036992698969,0.192170040655455,1.387490670483138
electricity,standard,SHIFT4,81551,C1,C0,0.19247533076026163,0.19247533076026163,0.0
electricity,standard,SHIFT4,81551,C3_W_RECENCY_G,C3,0.18966357148937524,0.1895036992698969,-0.08436364044304145
electricity,standard,SHIFT4,81551,RECENCY_W_C3_G,M_RECENCY,0.18957792486864383,0.18969781290986387,0.06319948521336105
electricity,standard,SHIFT4,81551,C3,RECENCY_W_C3_G,0.1895036992698969,0.18957792486864383,0.03915308113977556
electricity,standard,SHIFT4,81551,C3_W_RECENCY_G,M_RECENCY,0.18966357148937524,0.18969781290986387,0.018050508840028456
electricity,standard,SHIFT4,81552,C2,C0,0.18890730360053107,0.1901396359819989,0.6481196701062952
electricity,standard,SHIFT4,81552,C3,C0,0.1887560138122401,0.1901396359819989,0.7276873980603282
electricity,standard,SHIFT4,81552,C3,C2,0.1887560138122401,0.18890730360053107,0.08008678616835407
electricity,standard,SHIFT4,81552,C3,M_MEAN,0.1887560138122401,0.18881426657794773,0.030851887817262558
electricity,standard,SHIFT4,81552,C3,M_ROTATE16,0.1887560138122401,0.18877169560576718,0.00830728011248505
electricity,standard,SHIFT4,81552,C3,M_RECENCY,0.1887560138122401,0.18879136197299032,0.018723399408104857
electricity,standard,SHIFT4,81552,C3,C2_SHRINK,0.1887560138122401,0.18890730360053107,0.08008678616835407
electricity,standard,SHIFT4,81552,C3,C0_BIAS,0.1887560138122401,0.1900979570508093,0.705921967488865
electricity,standard,SHIFT4,81552,C1,C0,0.1901396359819989,0.1901396359819989,0.0
electricity,standard,SHIFT4,81552,C3_W_RECENCY_G,C3,0.18876506695269038,0.1887560138122401,-0.004796212988100734
electricity,standard,SHIFT4,81552,RECENCY_W_C3_G,M_RECENCY,0.18899277281838953,0.18879136197299032,-0.10668435424923128
electricity,standard,SHIFT4,81552,C3,RECENCY_W_C3_G,0.1887560138122401,0.18899277281838953,0.12527410578653253
electricity,standard,SHIFT4,81552,C3_W_RECENCY_G,M_RECENCY,0.18876506695269038,0.18879136197299032,0.013928084434122745
electricity,standard,SHIFT4,81553,C2,C0,0.19020287597571656,0.19292978685942244,1.4134213944334229
electricity,standard,SHIFT4,81553,C3,C0,0.19022650062281532,0.19292978685942244,1.401176189852349
electricity,standard,SHIFT4,81553,C3,C2,0.19022650062281532,0.19020287597571656,-0.0124207622926642
electricity,standard,SHIFT4,81553,C3,M_MEAN,0.19022650062281532,0.190158417100446,-0.03580358072361456
electricity,standard,SHIFT4,81553,C3,M_ROTATE16,0.19022650062281532,0.19007849851648473,-0.07786367605264743
electricity,standard,SHIFT4,81553,C3,M_RECENCY,0.19022650062281532,0.19023565728387243,0.004813325318631101
electricity,standard,SHIFT4,81553,C3,C2_SHRINK,0.19022650062281532,0.19051801784706784,0.15301294205491978
electricity,standard,SHIFT4,81553,C3,C0_BIAS,0.19022650062281532,0.1926220346276452,1.2436448454407945
electricity,standard,SHIFT4,81553,C1,C0,0.19292978685942244,0.19292978685942244,0.0
electricity,standard,SHIFT4,81553,C3_W_RECENCY_G,C3,0.19027889233094447,0.19022650062281532,-0.027541750469906034
electricity,standard,SHIFT4,81553,RECENCY_W_C3_G,M_RECENCY,0.19029003394855498,0.19023565728387243,-0.02858384461617014
electricity,standard,SHIFT4,81553,C3,RECENCY_W_C3_G,0.19022650062281532,0.19029003394855498,0.03338762646751814
electricity,standard,SHIFT4,81553,C3_W_RECENCY_G,M_RECENCY,0.19027889233094447,0.19023565728387243,-0.022727099477215518
electricity,standard,SHIFT8,81551,C2,C0,0.2016593313396533,0.20833217699113724,3.2029836906892206
electricity,standard,SHIFT8,81551,C3,C0,0.2012248141698813,0.20833217699113724,3.4115530898322532
electricity,standard,SHIFT8,81551,C3,C2,0.2012248141698813,0.2016593313396533,0.21547089682656395
electricity,standard,SHIFT8,81551,C3,M_MEAN,0.2012248141698813,0.2015601057243457,0.166348173543307
electricity,standard,SHIFT8,81551,C3,M_ROTATE16,0.2012248141698813,0.20194147584838715,0.35488582793358203
electricity,standard,SHIFT8,81551,C3,M_RECENCY,0.2012248141698813,0.20185108023390916,0.3102614379383639
electricity,standard,SHIFT8,81551,C3,C2_SHRINK,0.2012248141698813,0.2016593313396533,0.21547089682656395
electricity,standard,SHIFT8,81551,C3,C0_BIAS,0.2012248141698813,0.2081204340195163,3.313283427512148
electricity,standard,SHIFT8,81551,C1,C0,0.20833217699113724,0.20833217699113724,0.0
electricity,standard,SHIFT8,81551,C3_W_RECENCY_G,C3,0.20152407737430664,0.2012248141698813,-0.14872082534149733
electricity,standard,SHIFT8,81551,RECENCY_W_C3_G,M_RECENCY,0.20162060366846174,0.20185108023390916,0.1141814872530511
electricity,standard,SHIFT8,81551,C3,RECENCY_W_C3_G,0.2012248141698813,0.20162060366846174,0.19630409361894863
electricity,standard,SHIFT8,81551,C3_W_RECENCY_G,M_RECENCY,0.20152407737430664,0.20185108023390916,0.1620020359680896
electricity,standard,SHIFT8,81552,C2,C0,0.20714878098012215,0.211732375942667,2.164805898076727
electricity,standard,SHIFT8,81552,C3,C0,0.20219362089667933,0.211732375942667,4.505099894864717
electricity,standard,SHIFT8,81552,C3,C2,0.20219362089667933,0.20714878098012215,2.392077838931772
electricity,standard,SHIFT8,81552,C3,M_MEAN,0.20219362089667933,0.20599114769054466,1.843538829916258
electricity,standard,SHIFT8,81552,C3,M_ROTATE16,0.20219362089667933,0.20719792790460234,2.4152302383193103
electricity,standard,SHIFT8,81552,C3,M_RECENCY,0.20219362089667933,0.20232401734434263,0.06444931717689562
electricity,standard,SHIFT8,81552,C3,C2_SHRINK,0.20219362089667933,0.20714878098012215,2.392077838931772
electricity,standard,SHIFT8,81552,C3,C0_BIAS,0.20219362089667933,0.21170719167420554,4.493740010573932
electricity,standard,SHIFT8,81552,C1,C0,0.211732375942667,0.211732375942667,0.0
electricity,standard,SHIFT8,81552,C3_W_RECENCY_G,C3,0.20215917084550888,0.20219362089667933,0.01703814938258663
electricity,standard,SHIFT8,81552,RECENCY_W_C3_G,M_RECENCY,0.20233746651876675,0.20232401734434263,-0.006647344492582974
electricity,standard,SHIFT8,81552,C3,RECENCY_W_C3_G,0.20219362089667933,0.20233746651876675,0.0710919359435902
electricity,standard,SHIFT8,81552,C3_W_RECENCY_G,M_RECENCY,0.20215917084550888,0.20232401734434263,0.0814764855885497
electricity,standard,SHIFT8,81553,C2,C0,0.19987988638735218,0.2025673361791733,1.3266945414358577
electricity,standard,SHIFT8,81553,C3,C0,0.19925524659635604,0.2025673361791733,1.6350560980313622
electricity,standard,SHIFT8,81553,C3,C2,0.19925524659635604,0.19987988638735218,0.312507577568677
electricity,standard,SHIFT8,81553,C3,M_MEAN,0.19925524659635604,0.19989173624759426,0.31841719081865394
electricity,standard,SHIFT8,81553,C3,M_ROTATE16,0.19925524659635604,0.199959509668341,0.3522028400415045
