panel,kind,arm,seed,condition,nmae,mae,pinball,crossing,nrmse
electricity,shape,RECENCY_W_C3_G,81552,RAMP8_D32,0.43118691048363894,31.09770129274131,0.33783119639001513,0.0,0.578450194866182
electricity,shape,RECENCY_W_C3_G,81552,STEP12_D17,0.30646938218568714,20.429332052204693,0.2535636015232372,0.000179290771484375,0.454943110164874
electricity,shape,RECENCY_W_C3_G,81552,STEP12_D63,0.21631665404001538,14.762554888291449,0.1762037334469523,0.000835418701171875,0.35338201156601423
electricity,shape,RECENCY_W_C3_G,81552,STEP6_D17,0.23573942501817624,15.433667195437058,0.19439741608834218,0.000324249267578125,0.37902603207187413
electricity,shape,RECENCY_W_C3_G,81552,STEP6_D63,0.19380496221154483,13.138177948520422,0.15821481796388198,0.000213623046875,0.332433981332831
electricity,shape,RECENCY_W_C3_G,81552,STEP8_D31,0.20701652165176726,13.32029212613833,0.17084558370395214,0.00307464599609375,0.34367021211725884
electricity,shape,RECENCY_W_C3_G,81552,STEP8_D33,0.2085453176061187,13.43213127236169,0.17120323956370995,0.003398895263671875,0.345340203263072
electricity,shape,RECENCY_W_C3_G,81553,PAIRED_SHIFT8_D32,0.20496138507322467,13.318811734470742,0.16721537368687833,0.0006256103515625,0.34086731405373083
electricity,shape,RECENCY_W_C3_G,81553,PULSE8_D32,3.020487659820798,229.50484244555992,2.9275621794283393,0.0006256103515625,3.2534072798371505
electricity,shape,RECENCY_W_C3_G,81553,RAMP8_D32,0.49311847185426116,35.78418054215508,0.3836441661170921,0.0,0.6391562881834957
electricity,shape,RECENCY_W_C3_G,81553,STEP12_D17,0.280246058242579,18.675316991992094,0.22969279908088228,7.2479248046875e-05,0.4200875786065439
electricity,shape,RECENCY_W_C3_G,81553,STEP12_D63,0.22535229249447977,15.36919396415558,0.1839958893925987,2.6702880859375e-05,0.36169544749213745
electricity,shape,RECENCY_W_C3_G,81553,STEP6_D17,0.23445609278778254,15.614129691314472,0.1911062581853646,2.6702880859375e-05,0.36929736771854926
electricity,shape,RECENCY_W_C3_G,81553,STEP6_D63,0.19662166424875832,13.052467190817639,0.16087170329789593,1.1444091796875e-05,0.3329375513819636
electricity,shape,RECENCY_W_C3_G,81553,STEP8_D31,0.20825912111750472,13.482120574219575,0.16984937005967576,0.00032806396484375,0.34358409227197223
electricity,shape,RECENCY_W_C3_G,81553,STEP8_D33,0.2054123246059647,13.319830162797144,0.16735157926351546,0.000431060791015625,0.3408263081934297
electricity,standard,C0,81551,BURST16,0.176287207077633,11.748829555377597,0.14682007604052502,0.0020618438720703125,0.3229954076292927
electricity,standard,C0,81551,BURST4,0.16960903276087502,11.150075103789277,0.14095548578184494,0.0007190704345703125,0.3145842288691798
electricity,standard,C0,81551,BURST8,0.1787276220968876,12.14446366537959,0.14889882922976186,0.00083160400390625,0.3449782150948061
electricity,standard,C0,81551,POINT16,0.17027529281283096,11.147882422796101,0.1413208643354188,0.0006561279296875,0.31515671007629587
electricity,standard,C0,81551,POINT4,0.16817890877080593,10.984949877056351,0.1401406742661317,0.00066375732421875,0.31373336737411633
electricity,standard,C0,81551,POINT8,0.16976856010553895,11.08698453942634,0.1412011081292564,0.0006561279296875,0.3156139945435601
electricity,standard,C0,81551,REFERENCE,0.1672163268582406,10.901148300603381,0.13947790467582113,0.0009613037109375,0.3126760254508014
electricity,standard,C0,81551,SHIFT4,0.19247533076026163,12.821277775869278,0.15759675737345488,0.0002040863037109375,0.3277566455233633
electricity,standard,C0,81551,SHIFT8,0.20833217699113724,13.724869179384557,0.17016991915723503,0.00025177001953125,0.34376634981885534
electricity,standard,C0,81551,SHIFT_POINT,0.19846368824791222,13.176331009572024,0.1620514973300652,0.000194549560546875,0.3312001517416109
electricity,standard,C0,81552,BURST16,0.175634516185082,11.716866296086664,0.14604173754736371,0.0010700225830078125,0.3223539561086607
electricity,standard,C0,81552,BURST4,0.16831631597482347,11.001287901679461,0.13974947894998715,0.000804901123046875,0.31347281532945914
electricity,standard,C0,81552,BURST8,0.1777195586493293,12.091164176112216,0.14805686242405255,0.0007457733154296875,0.345556441406618
electricity,standard,C0,81552,POINT16,0.16876769521055596,11.00057449509768,0.14020050662358816,0.0006504058837890625,0.3144587971313301
electricity,standard,C0,81552,POINT4,0.16643477236214899,10.832962427048187,0.13846263642144682,0.0007915496826171875,0.3121433458461917
electricity,standard,C0,81552,POINT8,0.167802337124296,10.920670179453737,0.13942394907304373,0.0007171630859375,0.31407500016047885
electricity,standard,C0,81552,REFERENCE,0.16583180785731808,10.775621320761275,0.13804439184618264,0.001064300537109375,0.3115595932834432
electricity,standard,C0,81552,SHIFT4,0.1901396359819989,12.415619614177716,0.15611649357395158,0.0003643035888671875,0.3253351784840819
electricity,standard,C0,81552,SHIFT8,0.211732375942667,13.693095322690507,0.17450763362054408,0.000499725341796875,0.34644973494768766
electricity,standard,C0,81552,SHIFT_POINT,0.1939792235709032,12.605012140851924,0.1594053334368728,0.0002593994140625,0.3289717358651342
electricity,standard,C0,81553,BURST16,0.18052380434775225,12.001965330175153,0.1497959718980854,0.001941680908203125,0.3266520592862206
electricity,standard,C0,81553,BURST4,0.17043746595486145,11.177178528625518,0.14134944479853215,0.000637054443359375,0.3139837377746815
electricity,standard,C0,81553,BURST8,0.1810037121702899,12.242569628269848,0.15040824032813963,0.000797271728515625,0.34505111987371967
electricity,standard,C0,81553,POINT16,0.1713340720552341,11.177346009106259,0.14209850967137944,0.0003566741943359375,0.31477214014004445
electricity,standard,C0,81553,POINT4,0.16921528522830717,11.019993892288767,0.14078268757776483,0.00046539306640625,0.3143295239006301
electricity,standard,C0,81553,POINT8,0.17047396332624906,11.095409507805016,0.14151238672942898,0.00038909912109375,0.3161038317088541
electricity,standard,C0,81553,REFERENCE,0.16828295881884725,10.939667302096495,0.14002411321295818,0.00084686279296875,0.3131055721124658
electricity,standard,C0,81553,SHIFT4,0.19292978685942244,12.731945260367159,0.15731219567996488,4.1961669921875e-05,0.3261252140195401
electricity,standard,C0,81553,SHIFT8,0.2025673361791733,13.283471970545465,0.1653821258578852,7.05718994140625e-05,0.33768880392450157
electricity,standard,C0,81553,SHIFT_POINT,0.1972888553636546,12.910322554595577,0.16044181408825905,5.7220458984375e-05,0.3284057499170136
electricity,standard,C0_BIAS,81551,BURST16,0.17616611197453594,11.739623620903103,0.1467589967158523,0.0020618438720703125,0.32291030126507847
electricity,standard,C0_BIAS,81551,BURST4,0.16938981475399065,11.13482996682751,0.1408226618555726,0.0007190704345703125,0.31440315527499796
electricity,standard,C0_BIAS,81551,BURST8,0.17853785043743461,12.132403908520018,0.14878427453544177,0.00083160400390625,0.3448501254023414
electricity,standard,C0_BIAS,81551,POINT16,0.17008400427567008,11.134723111492576,0.14120881997933143,0.0006561279296875,0.31498141213258823
electricity,standard,C0_BIAS,81551,POINT4,0.1679882422745478,10.972478090733603,0.14002647442315008,0.00066375732421875,0.31356127867011246
electricity,standard,C0_BIAS,81551,POINT8,0.16957944548565215,11.074333162592211,0.1410905594107856,0.0006561279296875,0.3154337524308468
electricity,standard,C0_BIAS,81551,REFERENCE,0.1670281299348716,10.88930462584949,0.13936167198876762,0.0009613037109375,0.3125201305727636
electricity,standard,C0_BIAS,81551,SHIFT4,0.192170040655455,12.797298337047133,0.15738758519388377,0.0002040863037109375,0.3273920900770775
electricity,standard,C0_BIAS,81551,SHIFT8,0.2081204340195163,13.711505266941645,0.16999198098894022,0.00025177001953125,0.343436001626315
electricity,standard,C0_BIAS,81551,SHIFT_POINT,0.19812442892025675,13.14822349938048,0.16182108422410243,0.000194549560546875,0.33079043622878535
electricity,standard,C0_BIAS,81552,BURST16,0.1756133382956004,11.7149979259911,0.1460395436707553,0.0010700225830078125,0.3223475351095795
electricity,standard,C0_BIAS,81552,BURST4,0.16826469299236968,10.99756589959776,0.13972645455604965,0.000804901123046875,0.3134408928826164
electricity,standard,C0_BIAS,81552,BURST8,0.1776661036847105,12.087600099732754,0.14803430537424267,0.0007457733154296875,0.3455341073441448
electricity,standard,C0_BIAS,81552,POINT16,0.16873111662374163,10.99798406155088,0.14018795421417285,0.0006504058837890625,0.3144296889104949
electricity,standard,C0_BIAS,81552,POINT4,0.16640530262759193,10.831194324055502,0.13845351266270392,0.0007915496826171875,0.312120141440703
electricity,standard,C0_BIAS,81552,POINT8,0.16776156147833107,10.917963815713108,0.1394100301776654,0.0007171630859375,0.3140461992690418
electricity,standard,C0_BIAS,81552,REFERENCE,0.165815598640849,10.774794808626098,0.138041333223468,0.001064300537109375,0.3115453962489952
electricity,standard,C0_BIAS,81552,SHIFT4,0.1900979570508093,12.412533865963242,0.1560967054953941,0.0003643035888671875,0.3252799435707525
electricity,standard,C0_BIAS,81552,SHIFT8,0.21170719167420554,13.69138512546414,0.17448553536321207,0.000499725341796875,0.34637592329587114
electricity,standard,C0_BIAS,81552,SHIFT_POINT,0.19397640885636896,12.603053917469031,0.15941409127500533,0.0002593994140625,0.32894174173151836
electricity,standard,C0_BIAS,81553,BURST16,0.1803846097691259,11.992779645952169,0.14973441454817593,0.001941680908203125,0.3265753747926835
electricity,standard,C0_BIAS,81553,BURST4,0.17029145280064276,11.167375278651207,0.1412725768232213,0.000637054443359375,0.3138843632875885
electricity,standard,C0_BIAS,81553,BURST8,0.1808438079288393,12.232423694756335,0.1503248603575047,0.000797271728515625,0.3449714070924332
electricity,standard,C0_BIAS,81553,POINT16,0.17120690005590636,11.168811844406036,0.14204120574767923,0.0003566741943359375,0.31467743328189757
electricity,standard,C0_BIAS,81553,POINT4,0.16915017494708137,11.016119565024383,0.1407536567572945,0.00046539306640625,0.3142530573987189
electricity,standard,C0_BIAS,81553,POINT8,0.17037331959192073,11.088818545321828,0.14146959521094826,0.00038909912109375,0.31601701334695054
electricity,standard,C0_BIAS,81553,REFERENCE,0.1682396377142868,10.937153574516287,0.14000490099504623,0.00084686279296875,0.31304737350388795
electricity,standard,C0_BIAS,81553,SHIFT4,0.1926220346276452,12.709044347048039,0.15711380611909906,4.1961669921875e-05,0.3258639382103365
electricity,standard,C0_BIAS,81553,SHIFT8,0.20237871521890796,13.27087364829094,0.16524088125060873,7.05718994140625e-05,0.3374856259443764
electricity,standard,C0_BIAS,81553,SHIFT_POINT,0.19706298430406197,12.891574215810982,0.16030883307888397,5.7220458984375e-05,0.32818561213145453
electricity,standard,C1,81551,BURST16,0.176287207077633,11.748829555377597,0.14682007604052502,0.0020618438720703125,0.3229954076292927
electricity,standard,C1,81551,BURST4,0.16960903276087502,11.150075103789277,0.14095548578184494,0.0007190704345703125,0.3145842288691798
electricity,standard,C1,81551,BURST8,0.1787276220968876,12.14446366537959,0.14889882922976186,0.00083160400390625,0.3449782150948061
electricity,standard,C1,81551,POINT16,0.17027529281283096,11.147882422796101,0.1413208643354188,0.0006561279296875,0.31515671007629587
electricity,standard,C1,81551,POINT4,0.16817890877080593,10.984949877056351,0.1401406742661317,0.00066375732421875,0.31373336737411633
electricity,standard,C1,81551,POINT8,0.16976856010553895,11.08698453942634,0.1412011081292564,0.0006561279296875,0.3156139945435601
electricity,standard,C1,81551,REFERENCE,0.1672163268582406,10.901148300603381,0.13947790467582113,0.0009613037109375,0.3126760254508014
electricity,standard,C1,81551,SHIFT4,0.19247533076026163,12.821277775869278,0.15759675737345488,0.0002040863037109375,0.3277566455233633
electricity,standard,C1,81551,SHIFT8,0.20833217699113724,13.724869179384557,0.17016991915723503,0.00025177001953125,0.34376634981885534
electricity,standard,C1,81551,SHIFT_POINT,0.19846368824791222,13.176331009572024,0.1620514973300652,0.000194549560546875,0.3312001517416109
electricity,standard,C1,81552,BURST16,0.175634516185082,11.716866296086664,0.14604173754736371,0.0010700225830078125,0.3223539561086607
electricity,standard,C1,81552,BURST4,0.16831631597482347,11.001287901679461,0.13974947894998715,0.000804901123046875,0.31347281532945914
electricity,standard,C1,81552,BURST8,0.1777195586493293,12.091164176112216,0.14805686242405255,0.0007457733154296875,0.345556441406618
electricity,standard,C1,81552,POINT16,0.16876769521055596,11.00057449509768,0.14020050662358816,0.0006504058837890625,0.3144587971313301
electricity,standard,C1,81552,POINT4,0.16643477236214899,10.832962427048187,0.13846263642144682,0.0007915496826171875,0.3121433458461917
electricity,standard,C1,81552,POINT8,0.167802337124296,10.920670179453737,0.13942394907304373,0.0007171630859375,0.31407500016047885
electricity,standard,C1,81552,REFERENCE,0.16583180785731808,10.775621320761275,0.13804439184618264,0.001064300537109375,0.3115595932834432
electricity,standard,C1,81552,SHIFT4,0.1901396359819989,12.415619614177716,0.15611649357395158,0.0003643035888671875,0.3253351784840819
electricity,standard,C1,81552,SHIFT8,0.211732375942667,13.693095322690507,0.17450763362054408,0.000499725341796875,0.34644973494768766
electricity,standard,C1,81552,SHIFT_POINT,0.1939792235709032,12.605012140851924,0.1594053334368728,0.0002593994140625,0.3289717358651342
electricity,standard,C1,81553,BURST16,0.18052380434775225,12.001965330175153,0.1497959718980854,0.001941680908203125,0.3266520592862206
electricity,standard,C1,81553,BURST4,0.17043746595486145,11.177178528625518,0.14134944479853215,0.000637054443359375,0.3139837377746815
electricity,standard,C1,81553,BURST8,0.1810037121702899,12.242569628269848,0.15040824032813963,0.000797271728515625,0.34505111987371967
electricity,standard,C1,81553,POINT16,0.1713340720552341,11.177346009106259,0.14209850967137944,0.0003566741943359375,0.31477214014004445
electricity,standard,C1,81553,POINT4,0.16921528522830717,11.019993892288767,0.14078268757776483,0.00046539306640625,0.3143295239006301
electricity,standard,C1,81553,POINT8,0.17047396332624906,11.095409507805016,0.14151238672942898,0.00038909912109375,0.3161038317088541
electricity,standard,C1,81553,REFERENCE,0.16828295881884725,10.939667302096495,0.14002411321295818,0.00084686279296875,0.3131055721124658
electricity,standard,C1,81553,SHIFT4,0.19292978685942244,12.731945260367159,0.15731219567996488,4.1961669921875e-05,0.3261252140195401
electricity,standard,C1,81553,SHIFT8,0.2025673361791733,13.283471970545465,0.1653821258578852,7.05718994140625e-05,0.33768880392450157
electricity,standard,C1,81553,SHIFT_POINT,0.1972888553636546,12.910322554595577,0.16044181408825905,5.7220458984375e-05,0.3284057499170136
electricity,standard,C2,81551,BURST16,0.17757596103978227,11.866963312484586,0.14781318883854447,0.0017642974853515625,0.32512716760038907
electricity,standard,C2,81551,BURST4,0.1698462518105908,11.135385780464276,0.14106060488141603,0.0007495880126953125,0.31513232148488235
electricity,standard,C2,81551,BURST8,0.179249234077356,12.159314690328756,0.1491169610311314,0.0008831024169921875,0.34505763179664833
electricity,standard,C2,81551,POINT16,0.17068954722123708,11.152300270878186,0.14162500177833398,0.000690460205078125,0.3161885257514093
electricity,standard,C2,81551,POINT4,0.168090977057594,10.963179940830742,0.1400222508690347,0.000690460205078125,0.3140314310509634
electricity,standard,C2,81551,POINT8,0.1698588245325187,11.067381843211479,0.14119108109041342,0.0007076263427734375,0.3159666792377986
electricity,standard,C2,81551,REFERENCE,0.16723609175491722,10.886262221698416,0.1394414769125782,0.001010894775390625,0.31309779789688835
electricity,standard,C2,81551,SHIFT4,0.18927886158799062,12.466076930439241,0.15517681474316436,0.001201629638671875,0.32433383571152574
electricity,standard,C2,81551,SHIFT8,0.2016593313396533,13.295056910871223,0.16605882976962436,0.001789093017578125,0.336625045873473
electricity,standard,C2,81551,SHIFT_POINT,0.19468747026963254,12.78438842485545,0.15933089205506365,0.00054168701171875,0.3271724136487075
electricity,standard,C2,81552,BURST16,0.176190671863466,11.757388020345388,0.1464013422719108,0.000762939453125,0.3224862560546812
electricity,standard,C2,81552,BURST4,0.168665680959641,11.052302254734968,0.1402296083297551,0.00067901611328125,0.31391859894002216
electricity,standard,C2,81552,BURST8,0.17800272907339548,12.148431695171894,0.14842745205265206,0.0007038116455078125,0.3463225892074499
electricity,standard,C2,81552,POINT16,0.16897873389331697,11.047385553902132,0.14046878994416406,0.00051116943359375,0.314611443777357
electricity,standard,C2,81552,POINT4,0.1667355096238534,10.876613025473489,0.1389575937429025,0.000690460205078125,0.31254043489986066
electricity,standard,C2,81552,POINT8,0.16798649030940319,10.960630374589527,0.1397771648006775,0.00058746337890625,0.31435211617146147
electricity,standard,C2,81552,REFERENCE,0.16599243634190478,10.811656995298108,0.13849714742974742,0.001171112060546875,0.3118310061968803
electricity,standard,C2,81552,SHIFT4,0.18890730360053107,12.406712028523167,0.15498297717745183,0.0013256072998046875,0.3237908673485308
electricity,standard,C2,81552,SHIFT8,0.20714878098012215,13.381815998308547,0.17043123476603378,0.003139495849609375,0.3416835275004556
electricity,standard,C2,81552,SHIFT_POINT,0.19240385261411186,12.620530022530483,0.15785919917330346,0.00101470947265625,0.3263055243294575
