source,arm,seed,role,condition,subset,count,mean,std,min,p10,p25,median,p75,p90,max,histogram
ettm1,B4,81552,E_DISCOVERY,BURST8,clipped_slots,10945,0.021588746458292007,0.0005589592037722468,0.020316939800977707,0.020830600708723068,0.02120259217917919,0.02161402255296707,0.021985497325658798,0.022262420505285263,0.023647136986255646,"[10945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,BURST16,all_slots,524288,0.01923525147140026,0.0006017233245074749,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.024729646742343903,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,BURST16,clipped_slots,11218,0.02292434312403202,0.0009974978165701032,0.020316939800977707,0.021103763952851295,0.0223928140476346,0.023412251845002174,0.02354947291314602,0.023654506541788578,0.024729646742343903,"[11218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT4,all_slots,524288,0.01921585202217102,0.0003579091280698776,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.023698367178440094,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT4,clipped_slots,3785,0.02130160853266716,0.0006757118972018361,0.02031668648123741,0.02048203907907009,0.02075163461267948,0.021207906305789948,0.021754765883088112,0.022259099408984184,0.023698367178440094,"[3785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT8,all_slots,524288,0.0192984901368618,0.0006064182962290943,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.02402428165078163,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT8,clipped_slots,31809,0.02146337181329727,0.0005635046982206404,0.02031668648123741,0.020724814012646676,0.021045908331871033,0.021458478644490242,0.02185720019042492,0.022165467962622643,0.02402428165078163,"[31809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.019222626462578773,0.00038129344466142356,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.019116582348942757,0.0237001720815897,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B4,81552,E_DISCOVERY,SHIFT_POINT,clipped_slots,5481,0.021374456584453583,0.000649738241918385,0.020317580550909042,0.020541593432426453,0.020840389654040337,0.02134011872112751,0.021820850670337677,0.0222032330930233,0.0237001720815897,"[5481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,REFERENCE,all_slots,262144,0.019205814227461815,0.00043947709491476417,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.026842009276151657,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,REFERENCE,clipped_slots,2862,0.022611675783991814,0.0014475493226200342,0.019496040418744087,0.020693864673376083,0.021472197491675615,0.02260049432516098,0.02369689103215933,0.024458441883325577,0.026842009276151657,"[2862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT4,all_slots,262144,0.01920543983578682,0.0004372401745058596,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.026842009276151657,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT4,clipped_slots,2869,0.022585662081837654,0.0014571505598723888,0.019306758418679237,0.02064448967576027,0.021441297605633736,0.02259111776947975,0.02366294153034687,0.024456778541207314,0.026842009276151657,"[2869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT8,all_slots,262144,0.019210927188396454,0.000448573351604864,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.028129175305366516,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT8,clipped_slots,3780,0.022150272503495216,0.0015158841852098703,0.01929577812552452,0.020419578067958355,0.02086567459627986,0.02190097514539957,0.023322046268731356,0.024222328700125216,0.028129175305366516,"[3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT16,all_slots,262144,0.019219597801566124,0.0004977299249731004,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.029326464980840683,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,POINT16,clipped_slots,3857,0.022686365991830826,0.0013459775364026427,0.019466925412416458,0.020822467654943465,0.021883074194192886,0.022729981690645218,0.023377034813165665,0.024304332211613655,0.029326464980840683,"[3857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST4,all_slots,262144,0.019209297373890877,0.00042652120464481413,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.027257144451141357,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST4,clipped_slots,2800,0.022437509149312973,0.0014714158605784178,0.019330879673361778,0.02057322133332491,0.02128368429839611,0.022376958280801773,0.023436030372977257,0.024283352307975292,0.027257144451141357,"[2800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST8,all_slots,262144,0.019243273884058,0.0005551626672968268,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.02707686275243759,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST8,clipped_slots,6585,0.022200817242264748,0.00130078021902591,0.01941690966486931,0.020625264942646028,0.021209193393588066,0.022043796256184578,0.023067349568009377,0.02394503876566887,0.02707686275243759,"[6585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST16,all_slots,262144,0.019293013960123062,0.0008617411949671805,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.02945084124803543,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,BURST16,clipped_slots,6769,0.02404867857694626,0.001995503669604659,0.019471459090709686,0.021369058266282083,0.022675449028611183,0.023882731795310974,0.025554435327649117,0.026912472024559975,0.02945084124803543,"[6769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT4,all_slots,262144,0.019234489649534225,0.0004224311269354075,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.0260506309568882,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT4,clipped_slots,2400,0.022218264639377594,0.0013121017254889011,0.019430046901106834,0.02057156004011631,0.021160357631742954,0.022120442241430283,0.023147172294557095,0.023910367302596568,0.0260506309568882,"[2400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT8,all_slots,262144,0.019373631104826927,0.0008604295435361564,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019730348140001297,0.026407932862639427,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT8,clipped_slots,16636,0.02233666367828846,0.001258545438759029,0.019289914518594742,0.02071292605251074,0.021362779662013054,0.022304629907011986,0.02320390660315752,0.023995929397642612,0.026407932862639427,"[16636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT_POINT,all_slots,262144,0.01923949643969536,0.0004372367402538657,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.028212208300828934,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,V_SELECT,SHIFT_POINT,clipped_slots,3344,0.02180943265557289,0.0014371954603120685,0.0192825086414814,0.020219676196575165,0.020664586685597897,0.021529648452997208,0.02276760758832097,0.023775027133524418,0.028212208300828934,"[3344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,REFERENCE,all_slots,524288,0.019175715744495392,0.0003390563069842756,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.026954900473356247,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,REFERENCE,clipped_slots,3340,0.022521186619997025,0.0015296147903427482,0.019635699689388275,0.020615834183990954,0.021240234375,0.022362297400832176,0.023664379492402077,0.02462537307292223,0.026954900473356247,"[3340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT4,all_slots,524288,0.01917550526559353,0.00033682139473967254,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.026954900473356247,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT4,clipped_slots,3320,0.02249429002404213,0.001555886585265398,0.01930050738155842,0.02059689238667488,0.02121261041611433,0.022342370823025703,0.023634244687855244,0.024620736576616765,0.026954900473356247,"[3320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT8,all_slots,524288,0.019181307405233383,0.0003548624226823449,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.028098205104470253,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT8,clipped_slots,5211,0.02190496027469635,0.0015415516681969166,0.01928800716996193,0.020387116819620132,0.020745412446558475,0.021303780376911163,0.02296261303126812,0.024218449369072914,0.028098205104470253,"[5211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT16,all_slots,524288,0.019189339131116867,0.00041153960046358407,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.03016222082078457,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,POINT16,clipped_slots,5296,0.022671593353152275,0.0013323884923011065,0.01955275423824787,0.02088076528161764,0.021894697099924088,0.022730466909706593,0.023055059369653463,0.024285495281219482,0.03016222082078457,"[5296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST4,all_slots,524288,0.019182313233613968,0.00034192251041531563,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.026970813050866127,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST4,clipped_slots,3402,0.02241295576095581,0.0015344669809564948,0.019297370687127113,0.020530729182064535,0.021141070406883955,0.022255870513617992,0.023547647055238485,0.024527877010405062,0.026970813050866127,"[3402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST8,all_slots,524288,0.019215822219848633,0.0004962935345247388,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.027668513357639313,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST8,clipped_slots,10945,0.022138873115181923,0.0013322383165359497,0.01934233494102955,0.020587258413434027,0.021119995042681694,0.021945679560303688,0.022982332855463028,0.023964064940810204,0.027668513357639313,"[10945, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST16,all_slots,524288,0.019264645874500275,0.0008199206204153597,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.030368702486157417,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,BURST16,clipped_slots,11218,0.024352483451366425,0.0019245342118665576,0.019450129941105843,0.021799391880631448,0.022937452420592308,0.024271223694086075,0.02586528193205595,0.02699641790241003,0.030368702486157417,"[11218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT4,all_slots,524288,0.019215065985918045,0.0003916361602023244,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.027851857244968414,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT4,clipped_slots,3785,0.022291848435997963,0.0015204974915832281,0.019317718222737312,0.020537299290299415,0.021091928705573082,0.022072535008192062,0.023255741223692894,0.02444305270910263,0.027851857244968414,"[3785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT8,all_slots,524288,0.01936115324497223,0.0008807583944872022,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.028635729104280472,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT8,clipped_slots,31809,0.022511452436447144,0.0013097173068672419,0.01928601786494255,0.02083469182252884,0.02152349054813385,0.022486459463834763,0.0234235767275095,0.024145860970020295,0.028635729104280472,"[31809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT_POINT,all_slots,524288,0.019218362867832184,0.00039934602682478726,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.019126156345009804,0.027856171131134033,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81551,E_DISCOVERY,SHIFT_POINT,clipped_slots,5481,0.02175763063132763,0.0015487492782995105,0.019276631996035576,0.020205775275826454,0.0206320658326149,0.021289031952619553,0.022649891674518585,0.023976074531674385,0.027856171131134033,"[5481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,REFERENCE,all_slots,262144,0.01921898126602173,0.00044456866453401744,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.0269608236849308,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,REFERENCE,clipped_slots,2862,0.022666478529572487,0.0014678604202345014,0.0195118747651577,0.0207209549844265,0.02151061361655593,0.022653982043266296,0.0237664389424026,0.024539491161704063,0.0269608236849308,"[2862, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT4,all_slots,262144,0.019218601286411285,0.0004423081991262734,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.0269608236849308,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT4,clipped_slots,2869,0.02264014445245266,0.0014775374438613653,0.019320806488394737,0.020670926198363304,0.021478498354554176,0.02264447510242462,0.023732099682092667,0.02453780435025692,0.0269608236849308,"[2869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT8,all_slots,262144,0.019224176183342934,0.0004538599168881774,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02826942689716816,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT8,clipped_slots,3780,0.0222006905823946,0.001535380375571549,0.01930965669453144,0.020447585731744766,0.020902334712445736,0.02194454800337553,0.023386032320559025,0.024300891160964965,0.02826942689716816,"[3780, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT16,all_slots,262144,0.019232992082834244,0.0005040045361965895,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.029487261548638344,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,POINT16,clipped_slots,3857,0.022745944559574127,0.0013654488138854504,0.019482336938381195,0.020853931456804274,0.021930668503046036,0.02279498241841793,0.023441830649971962,0.02438303455710411,0.029487261548638344,"[3857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST4,all_slots,262144,0.019222479313611984,0.000431387044955045,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02738279290497303,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST4,clipped_slots,2800,0.022489896044135094,0.001492036273702979,0.019345298409461975,0.020598784647881986,0.021318895276635885,0.022428125143051147,0.023501697927713394,0.0243617357686162,0.02738279290497303,"[2800, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST8,all_slots,262144,0.019256936386227608,0.0005619160947389901,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.027199534699320793,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST8,clipped_slots,6585,0.02225196361541748,0.001317839021794498,0.019432654604315758,0.02065608948469162,0.021247724071145058,0.02209502086043358,0.023129571229219437,0.024018583446741106,0.027199534699320793,"[6585, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST16,all_slots,262144,0.019307468086481094,0.0008736191666685045,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02961379662156105,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,BURST16,clipped_slots,6769,0.024129455909132957,0.0020253853872418404,0.019486935809254646,0.021405329555273057,0.02274240553379059,0.023964298889040947,0.02565957047045231,0.027034878358244897,0.02961379662156105,"[6769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT4,all_slots,262144,0.01924784667789936,0.00042685912922024727,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02615661919116974,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT4,clipped_slots,2400,0.022267185151576996,0.0013304813764989376,0.019444910809397697,0.020597022958099842,0.021194290835410357,0.022167090326547623,0.023208592552691698,0.023983109928667545,0.02615661919116974,"[2400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT8,all_slots,262144,0.01938880980014801,0.0008708286331966519,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.019747667014598846,0.02651967667043209,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT8,clipped_slots,16636,0.022387735545635223,0.0012756591895595193,0.019303707405924797,0.020744701847434044,0.021399926394224167,0.022354482673108578,0.023266156669706106,0.02407070714980364,0.02651967667043209,"[16636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT_POINT,all_slots,262144,0.01925293169915676,0.0004419436154421419,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.0283538568764925,"[262144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,V_SELECT,SHIFT_POINT,clipped_slots,3344,0.02185467630624771,0.001455747871659696,0.0192961897701025,0.02024490125477314,0.020697628147900105,0.02156859915703535,0.02282350603491068,0.02384573929011822,0.0283538568764925,"[3344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,REFERENCE,all_slots,524288,0.019188567996025085,0.0003429500211495906,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02707556262612343,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,REFERENCE,clipped_slots,3340,0.02257475256919861,0.0015513196121901274,0.019652582705020905,0.020642992109060287,0.02127467840909958,0.022414159029722214,0.023733433336019516,0.024710437469184398,0.02707556262612343,"[3340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT4,all_slots,524288,0.019188355654478073,0.00034069272805936635,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.02707556262612343,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT4,clipped_slots,3320,0.02254759520292282,0.0015778016531839967,0.01931445673108101,0.02062314748764038,0.021248314529657364,0.022392784245312214,0.023702860809862614,0.024704273976385593,0.02707556262612343,"[3320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT8,all_slots,524288,0.01919424906373024,0.0003590692940633744,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.028237927705049515,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT8,clipped_slots,5211,0.021952958777546883,0.0015613045543432236,0.019301772117614746,0.020414846017956734,0.020779010839760303,0.021343886852264404,0.023021338507533073,0.024299489334225655,0.028237927705049515,"[5211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT16,all_slots,524288,0.019202418625354767,0.0004168939485680312,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.01913851499557495,0.030337700620293617,"[524288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ettm1,B5,81552,E_DISCOVERY,POINT16,clipped_slots,5296,0.02273273654282093,0.0013520846841856837,0.019570596516132355,0.020910347811877728,0.02193818800151348,0.02279621921479702,0.023125729989260435,0.024363910779356956,0.030337700620293617,"[5296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
