canonical,source,split,origin,channel,numerator,count
beijing_233_34000_native_1_step900,beijing,S,18528,3,22.488014965011374,48
beijing_233_34000_native_1_step900,beijing,S,18624,0,4.400686683561275,48
beijing_233_34000_native_1_step900,beijing,S,18624,1,4.992484772631952,48
beijing_233_34000_native_1_step900,beijing,S,18624,2,5.106855534599632,48
beijing_233_34000_native_1_step900,beijing,S,18624,3,13.609369259075507,48
beijing_233_34000_native_1_step900,beijing,S,18720,0,45.542964118616325,48
beijing_233_34000_native_1_step900,beijing,S,18720,1,21.654341641980754,48
beijing_233_34000_native_1_step900,beijing,S,18720,2,6.421730502743974,48
beijing_233_34000_native_1_step900,beijing,S,18720,3,19.794391809997677,48
beijing_233_34000_native_1_step900,beijing,S,18816,0,25.21057348726433,48
beijing_233_34000_native_1_step900,beijing,S,18816,1,12.021612366763486,48
beijing_233_34000_native_1_step900,beijing,S,18816,2,4.1844676719692355,48
beijing_233_34000_native_1_step900,beijing,S,18816,3,18.05401007568955,48
beijing_233_34000_native_1_step900,beijing,S,18912,0,29.834671185569242,42
beijing_233_34000_native_1_step900,beijing,S,18912,1,11.543800062439606,48
beijing_233_34000_native_1_step900,beijing,S,18912,2,3.5006526100471107,48
beijing_233_34000_native_1_step900,beijing,S,18912,3,6.1522447944592855,48
beijing_233_34000_native_1_step900,beijing,S,19008,0,11.141226578980488,46
beijing_233_34000_native_1_step900,beijing,S,19008,1,4.08750030910762,48
beijing_233_34000_native_1_step900,beijing,S,19008,2,2.402710856806193,48
beijing_233_34000_native_1_step900,beijing,S,19008,3,12.211547687932955,48
beijing_233_34000_native_1_step900,beijing,S,19104,0,21.153920573734347,47
beijing_233_34000_native_1_step900,beijing,S,19104,1,13.761262102391745,48
beijing_233_34000_native_1_step900,beijing,S,19104,2,7.284384339701906,48
beijing_233_34000_native_1_step900,beijing,S,19104,3,14.567621264987206,48
beijing_233_34000_native_1_step900,beijing,S,19200,0,5.217597822490479,48
beijing_233_34000_native_1_step900,beijing,S,19200,1,5.661579133075983,48
beijing_233_34000_native_1_step900,beijing,S,19200,2,9.436899553857703,48
beijing_233_34000_native_1_step900,beijing,S,19200,3,19.025296858521006,48
beijing_233_34000_native_1_step900,beijing,S,19296,0,45.37420448629916,48
beijing_233_34000_native_1_step900,beijing,S,19296,1,17.215163598495472,48
beijing_233_34000_native_1_step900,beijing,S,19296,2,5.511073486972666,48
beijing_233_34000_native_1_step900,beijing,S,19296,3,27.37431343173494,48
beijing_233_34000_native_1_step900,beijing,S,19392,0,12.65171888682364,48
beijing_233_34000_native_1_step900,beijing,S,19392,1,11.183289135582621,48
beijing_233_34000_native_1_step900,beijing,S,19392,2,4.144003531602267,48
beijing_233_34000_native_1_step900,beijing,S,19392,3,3.34041286138284,48
beijing_233_34000_native_1_step900,beijing,S,19488,0,15.012627610961337,48
beijing_233_34000_native_1_step900,beijing,S,19488,1,14.92078260031558,48
beijing_233_34000_native_1_step900,beijing,S,19488,2,6.551506219417414,48
beijing_233_34000_native_1_step900,beijing,S,19488,3,7.854439563552868,48
beijing_233_34000_native_1_step900,beijing,S,19584,0,23.754761401738797,48
beijing_233_34000_native_1_step900,beijing,S,19584,1,7.028128853090296,48
beijing_233_34000_native_1_step900,beijing,S,19584,2,21.046860971218116,48
beijing_233_34000_native_1_step900,beijing,S,19584,3,7.65845260197476,48
beijing_233_34000_native_1_step900,beijing,S,19680,0,18.378179131299518,48
beijing_233_34000_native_1_step900,beijing,S,19680,1,11.299083469940454,48
beijing_233_34000_native_1_step900,beijing,S,19680,2,19.900008397387502,48
beijing_233_34000_native_1_step900,beijing,S,19680,3,20.60416583584159,48
beijing_233_34000_native_1_step900,beijing,S,19776,0,9.207008786540746,48
beijing_233_34000_native_1_step900,beijing,S,19776,1,5.531644353637306,48
beijing_233_34000_native_1_step900,beijing,S,19776,2,9.122407451592304,48
beijing_233_34000_native_1_step900,beijing,S,19776,3,5.165648572893415,48
beijing_233_34000_native_1_step900,beijing,S,19872,0,28.645927045157915,48
beijing_233_34000_native_1_step900,beijing,S,19872,1,24.447691830930864,48
beijing_233_34000_native_1_step900,beijing,S,19872,2,9.428526552178573,48
beijing_233_34000_native_1_step900,beijing,S,19872,3,10.923824586700064,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18432,0,6.293185551987896,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18432,1,4.275547184020301,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18432,2,5.754079072634765,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18432,3,6.4914965685886585,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18528,0,25.79237606908211,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18528,1,8.319868009999091,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18528,2,4.918469465872901,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18528,3,13.827040417675946,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18624,0,9.446928900607697,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18624,1,5.025660984955524,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18624,2,2.872664704698691,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18624,3,6.3223571899147055,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18720,0,28.318781502577824,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18720,1,10.84332691373705,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18720,2,4.794779830569052,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18720,3,9.795327650413416,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18816,0,16.10879144322937,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18816,1,7.713035409057453,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18816,2,3.8777614831169207,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18816,3,12.508119843242156,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18912,0,22.37836343383936,42
beijing_233_34000_native_anchor_0_step150,beijing,S,18912,1,8.081073208846297,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18912,2,4.820826455072259,48
beijing_233_34000_native_anchor_0_step150,beijing,S,18912,3,6.264131594344014,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19008,0,11.778059107137501,46
beijing_233_34000_native_anchor_0_step150,beijing,S,19008,1,6.078019088029133,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19008,2,2.442902621716212,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19008,3,9.385491295273129,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19104,0,16.56261914845475,47
beijing_233_34000_native_anchor_0_step150,beijing,S,19104,1,11.273037019173104,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19104,2,6.380178057215396,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19104,3,19.32753203945606,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19200,0,7.135856857735865,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19200,1,4.999145619922471,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19200,2,8.319671253189618,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19200,3,10.229980648264963,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19296,0,44.6066319841751,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19296,1,20.096397204570422,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19296,2,5.423032235064556,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19296,3,27.10640800760998,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19392,0,13.461070398434646,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19392,1,5.004258760395394,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19392,2,4.56413247112297,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19392,3,4.784850736708659,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19488,0,16.58952582690254,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19488,1,12.657926219914732,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19488,2,7.129806642895274,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19488,3,9.340824752486828,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19584,0,32.60555044616034,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19584,1,8.542734915769083,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19584,2,16.446628104013307,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19584,3,7.829304503613556,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19680,0,7.509858316204766,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19680,1,7.962635585659591,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19680,2,10.50331062919004,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19680,3,11.999295555485618,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19776,0,4.539327179046482,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19776,1,4.9940727728199805,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19776,2,5.0311598161146565,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19776,3,6.30862905322922,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19872,0,19.361848412829247,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19872,1,16.626852586618707,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19872,2,11.908554204991967,48
beijing_233_34000_native_anchor_0_step150,beijing,S,19872,3,9.069572069130672,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18432,0,6.038744139551923,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18432,1,4.129862643723591,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18432,2,6.029007533521456,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18432,3,6.213938259742624,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18528,0,26.22817969083174,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18528,1,8.572183057934915,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18528,2,4.784032399374378,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18528,3,14.04125223890438,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18624,0,8.297528101352226,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18624,1,4.93018634614068,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18624,2,2.9006894470846754,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18624,3,6.388323233458394,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18720,0,29.029843922211686,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18720,1,10.145821514203416,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18720,2,4.33606093055865,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18720,3,8.530704854264467,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18816,0,16.491588984943007,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18816,1,8.141409663820536,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18816,2,4.345243918449703,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18816,3,12.8692424434269,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18912,0,22.604272460837638,42
beijing_233_34000_native_anchor_0_step450,beijing,S,18912,1,8.01440062384579,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18912,2,4.329303279497737,48
beijing_233_34000_native_anchor_0_step450,beijing,S,18912,3,6.2589945579972035,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19008,0,11.901911443691382,46
beijing_233_34000_native_anchor_0_step450,beijing,S,19008,1,5.918329829837988,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19008,2,2.553473851800815,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19008,3,9.051821831058655,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19104,0,17.81642298158921,47
beijing_233_34000_native_anchor_0_step450,beijing,S,19104,1,12.777559761745753,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19104,2,6.518849588743073,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19104,3,20.246035951243464,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19200,0,6.735818749119705,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19200,1,4.9872565003025775,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19200,2,7.538211610221235,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19200,3,11.411066220391922,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19296,0,42.946327775099775,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19296,1,17.406878814588033,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19296,2,5.030458858858182,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19296,3,25.77665536045471,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19392,0,13.134350402188211,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19392,1,4.841466002817558,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19392,2,4.347653722547882,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19392,3,4.761578372402664,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19488,0,15.453011205004893,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19488,1,12.980297324884845,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19488,2,6.5800309916801885,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19488,3,8.816969971018468,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19584,0,33.95059455228674,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19584,1,9.786539271124292,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19584,2,15.377107126461457,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19584,3,8.158352345057166,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19680,0,7.756270577795213,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19680,1,7.719815355636897,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19680,2,12.920081172812385,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19680,3,13.638502837799056,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19776,0,4.684964684217938,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19776,1,5.1616688328943825,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19776,2,5.015795022410436,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19776,3,6.2652136502711455,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19872,0,19.63795002021332,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19872,1,16.57911619437928,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19872,2,9.497341816912355,48
beijing_233_34000_native_anchor_0_step450,beijing,S,19872,3,9.03076303029357,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18432,0,6.130858593532856,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18432,1,3.3597711380322446,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18432,2,7.26313032576164,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18432,3,5.855865959761002,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18528,0,26.412538102473622,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18528,1,9.59948453661969,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18528,2,6.100503912672479,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18528,3,16.224256825544558,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18624,0,3.7109749618307073,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18624,1,6.637844131045156,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18624,2,4.634348157004353,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18624,3,8.781206242643895,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18720,0,31.51060141768112,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18720,1,10.600855912885288,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18720,2,4.385609954304049,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18720,3,7.861531333671558,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18816,0,17.89739627133258,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18816,1,10.128725628381154,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18816,2,5.332689455181575,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18816,3,15.601882348254179,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18912,0,23.710331953155862,42
beijing_233_34000_native_anchor_0_step900,beijing,S,18912,1,6.598026300627683,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18912,2,4.111848170409553,48
beijing_233_34000_native_anchor_0_step900,beijing,S,18912,3,5.409598188753654,48
beijing_233_34000_native_anchor_0_step900,beijing,S,19008,0,11.716616974409265,46
beijing_233_34000_native_anchor_0_step900,beijing,S,19008,1,6.1981316195692955,48
beijing_233_34000_native_anchor_0_step900,beijing,S,19008,2,2.6535649610011225,48
